game_id,date,time,season,home_team,away_team,home_elo_pre,away_elo_pre,diff_elo,home_rest_days,away_rest_days,diff_rest_days,home_is_b2b,away_is_b2b,diff_is_b2b,home_games_last_3_days,away_games_last_3_days,diff_games_last_3_days,home_games_last_5_days,away_games_last_5_days,diff_games_last_5_days,home_games_last_7_days,away_games_last_7_days,diff_games_last_7_days,home_win_pct_L5,away_win_pct_L5,diff_win_pct_L5,home_win_pct_L10,away_win_pct_L10,diff_win_pct_L10,home_run_diff_L5,away_run_diff_L5,diff_run_diff_L5,home_run_diff_L10,away_run_diff_L10,diff_run_diff_L10,home_signed_win_streak,away_signed_win_streak,diff_signed_win_streak,home_runs_scored_L5,away_runs_scored_L5,diff_runs_scored_L5,home_runs_allowed_L5,away_runs_allowed_L5,diff_runs_allowed_L5,home_runs_scored_std_L10,away_runs_scored_std_L10,diff_runs_scored_std_L10,home_runs_allowed_std_L10,away_runs_allowed_std_L10,diff_runs_allowed_std_L10,home_yrfi_rate_L10,away_yrfi_rate_L10,diff_yrfi_rate_L10,home_r1_scored_rate_L10,away_r1_scored_rate_L10,diff_r1_scored_rate_L10,home_r1_scored_rate_L5,away_r1_scored_rate_L5,diff_r1_scored_rate_L5,home_r1_allowed_rate_L10,away_r1_allowed_rate_L10,diff_r1_allowed_rate_L10,home_r1_allowed_rate_L5,away_r1_allowed_rate_L5,diff_r1_allowed_rate_L5,home_r1_scored_std_L10,away_r1_scored_std_L10,diff_r1_scored_std_L10,home_r1_allowed_std_L10,away_r1_allowed_std_L10,diff_r1_allowed_std_L10,home_f5_win_pct_L5,away_f5_win_pct_L5,diff_f5_win_pct_L5,home_f5_diff_L5,away_f5_diff_L5,diff_f5_diff_L5,home_hits_L5,away_hits_L5,diff_hits_L5,home_hits_allowed_L5,away_hits_allowed_L5,diff_hits_allowed_L5,home_home_only_win_pct_L5,away_away_only_win_pct_L5,diff_surface_win_pct_L5,home_home_only_run_diff_L5,away_away_only_run_diff_L5,diff_surface_run_diff_L5,home_home_only_yrfi_rate_L10,away_away_only_yrfi_rate_L10,diff_surface_yrfi_rate_L10,home_home_only_f5_win_pct_L5,away_away_only_f5_win_pct_L5,diff_surface_f5_win_pct_L5,home_win_pct_L10_vs_league,away_win_pct_L10_vs_league,diff_win_pct_L10_vs_league,home_run_diff_L10_vs_league,away_run_diff_L10_vs_league,diff_run_diff_L10_vs_league,home_yrfi_rate_L10_vs_league,away_yrfi_rate_L10_vs_league,diff_yrfi_rate_L10_vs_league,home_f5_win_pct_L5_vs_league,away_f5_win_pct_L5_vs_league,diff_f5_win_pct_L5_vs_league,home_momentum_win,away_momentum_win,diff_momentum_win,home_momentum_run_diff,away_momentum_run_diff,diff_momentum_run_diff,home_surface_edge,away_surface_edge,diff_surface_edge,home_fatigue_index,away_fatigue_index,diff_fatigue_index,home_form_power,away_form_power,diff_form_power,home_regression_risk,away_regression_risk,diff_regression_risk,home_bounce_back_signal,away_bounce_back_signal,diff_bounce_back_signal,favorite_trap_signal,underdog_upset_signal,home_public_pressure,away_public_pressure,diff_public_pressure,home_contrarian_value,away_contrarian_value,diff_contrarian_value,home_dog_live_low_total,away_dog_live_low_total,diff_dog_live_low_total,home_pitcher_rest_days,away_pitcher_rest_days,diff_pitcher_rest_days,home_pitcher_era_L5,away_pitcher_era_L5,diff_pitcher_era_L5,home_pitcher_whip_L5,away_pitcher_whip_L5,diff_pitcher_whip_L5,home_pitcher_k_bb_L5,away_pitcher_k_bb_L5,diff_pitcher_k_bb_L5,home_pitcher_hr9_L5,away_pitcher_hr9_L5,diff_pitcher_hr9_L5,home_pitcher_ip_L5,away_pitcher_ip_L5,diff_pitcher_ip_L5,home_pitcher_r1_allowed_rate_L10,away_pitcher_r1_allowed_rate_L10,diff_pitcher_r1_allowed_rate_L10,home_pitcher_r1_allowed_rate_L5,away_pitcher_r1_allowed_rate_L5,diff_pitcher_r1_allowed_rate_L5,home_pitcher_f5_runs_allowed_L5,away_pitcher_f5_runs_allowed_L5,diff_pitcher_f5_runs_allowed_L5,home_bullpen_runs_allowed_L5,away_bullpen_runs_allowed_L5,diff_bullpen_runs_allowed_L5,home_bullpen_runs_allowed_L10,away_bullpen_runs_allowed_L10,diff_bullpen_runs_allowed_L10,home_bullpen_load_L3,away_bullpen_load_L3,diff_bullpen_load_L3,home_bullpen_load_L5,away_bullpen_load_L5,diff_bullpen_load_L5,home_offense_vs_away_pitcher,away_offense_vs_home_pitcher,diff_offense_vs_pitcher,home_hits_vs_away_whip,away_hits_vs_home_whip,diff_hits_vs_whip,home_r1_vs_away_pitcher,away_r1_vs_home_pitcher,diff_r1_vs_pitcher,home_r1_vs_away_pitcher_L5_proxy,away_r1_vs_home_pitcher_L5_proxy,diff_r1_vs_pitcher_L5,yrfi_pressure_home,yrfi_pressure_away,diff_yrfi_pressure,total_yrfi_pressure,yrfi_pressure_home_L5,yrfi_pressure_away_L5,diff_yrfi_pressure_L5,total_yrfi_pressure_L5,home_f5_vs_away_pitcher,away_f5_vs_home_pitcher,diff_f5_vs_pitcher,home_yrfi_consistency_L10,away_yrfi_consistency_L10,diff_yrfi_consistency_L10,both_pitchers_available,home_park_factor,away_park_factor,avg_park_factor,weather_temp,weather_wind,weather_humidity,home_is_favorite,odds_over_under,market_missing,TARGET_home_win,TARGET_yrfi,TARGET_home_win_f5
6547964,2026-03-22,TBA,2025,BC,CAL,1521.5588431645144,1446.6225499492505,74.93629321526396,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,5,5,0,0.8,0.0,0.8,0.7142857142857143,0.0,0.7142857142857143,2.2,-5.0,7.2,2.2857142857142856,-5.142857142857143,7.428571428571429,4.0,-7.0,11.0,6.2,3.2,3.0,4.0,8.2,-4.199999999999999,4.577377082170634,1.6035674514745464,2.9738096306960875,1.3451854182690985,2.1157009420498154,-0.7705155237807169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.75,-2.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.21616310892172963,-0.49812260536398467,0.7142857142857143,2.338296387520525,-5.090275041050903,7.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428574,0.0,0.08571428571428574,-0.08571428571428541,0.14285714285714324,-0.22857142857142865,0.2857142857142857,0.0,0.2857142857142857,3.0,3.0,0.0,1.6326530612244898,-0.0,1.6326530612244898,0.822199942448662,0.05000000000000013,0.7721999424486619,0.0,-0.0,0.0,0.05000000000000013,-0.05000000000000013,0.0,0.0,0.0,-0.43653781786809903,-0.0,-0.43653781786809903,4.711251223573914,0.0,4.711251223573914,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,4.0,8.2,-4.199999999999999,4.142857142857143,7.857142857142857,-3.7142857142857135,3.0,3.0,0.0,5.0,5.0,0.0,2.6,-0.3999999999999999,3.0,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6548025,2026-03-22,TBA,2025,LAFAYE,ARMY,1463.349343478899,1506.0901982876612,-42.74085480876215,1.0,1.0,0.0,1,1,0,2,2,0,3,3,0,4,4,0,0.2,0.8,-0.6000000000000001,0.14285714285714285,0.5714285714285714,-0.42857142857142855,-4.6,4.8,-9.399999999999999,-4.428571428571429,2.142857142857143,-6.571428571428571,-2.0,3.0,-5.0,3.6,8.4,-4.800000000000001,8.2,3.6,4.6,3.7161167647860323,4.23140188409963,-0.5152851193135977,3.903600291794133,3.4572215654165057,0.4463787263776271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,-0.6666666666666667,-4.666666666666667,8.0,-12.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,-0.3552654625068418,0.07330596606458673,-0.42857142857142855,-4.375989326765189,2.1954392446633824,-6.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285716,0.22857142857142865,-0.17142857142857149,-0.17142857142857082,2.657142857142857,-2.828571428571428,0.19047619047619047,0.4285714285714286,-0.23809523809523814,2.0,2.0,0.0,-0.6326530612244898,1.2244897959183672,-1.857142857142857,0.49255526037600955,3.488164631866349,-2.9956093714903393,0.0,0.0,0.0,3.488164631866349,-3.488164631866349,0.0,3.516689198830945,-3.516689198830945,-0.49255526037600955,-0.0,-0.49255526037600955,3.4,0.0,3.4,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,8.2,3.6,4.6,9.285714285714286,4.571428571428571,4.714285714285715,3.0,3.0,0.0,5.0,5.0,0.0,0.0,4.800000000000001,-4.800000000000001,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,0,0,0
6548143,2026-03-22,15:05,2025,NEVADA,AIRFOR,1523.4312594519045,1529.2251643257111,-5.793904873806696,1.0,1.0,0.0,1,1,0,2,2,0,3,2,1,4,3,1,0.8,0.8,0.0,0.7142857142857143,0.8333333333333334,-0.11904761904761907,1.6,4.8,-3.1999999999999997,1.1428571428571428,5.833333333333333,-4.69047619047619,-1.0,1.0,-2.0,10.8,15.6,-4.799999999999999,9.2,10.8,-1.6000000000000014,3.670993118515816,4.589843860815601,-0.9188507422997851,5.41602560309064,4.262237284181474,1.1537883189091662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.16666666666666663,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21616310892172963,0.3352107279693487,-0.11904761904761907,1.1954392446633826,5.885915435139573,-4.690476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428574,-0.033333333333333326,0.11904761904761907,0.4571428571428573,-1.0333333333333332,1.4904761904761905,-0.04761904761904767,-0.33333333333333337,0.2857142857142857,2.0,1.0,1.0,0.8163265306122449,4.861111111111111,-4.044784580498866,1.3108578983586026,0.0,1.3108578983586026,0.0,0.10113723883262891,-0.10113723883262891,0.0,0.0,0.0,1.517058582489434,-1.517058582489434,-0.9797732784708317,0.0,-0.9797732784708317,4.52568770761842,0.0,4.52568770761842,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,9.2,10.8,-1.6000000000000014,9.0,9.833333333333334,-0.8333333333333339,3.0,3.0,0.0,5.0,5.0,0.0,7.200000000000001,12.0,-4.799999999999999,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,0,0,0
6548235,2026-03-22,13:00,2025,PENN,DART,1516.1182876904365,1479.5486342246886,36.56965346574793,1.0,1.0,0.0,1,1,0,2,2,0,3,3,0,4,3,1,0.8,0.0,0.8,0.6666666666666666,0.0,0.6666666666666666,4.2,-4.0,8.2,1.1666666666666667,-4.0,5.166666666666667,3.0,-3.0,6.0,7.0,3.3333333333333335,3.6666666666666665,2.8,7.333333333333333,-4.533333333333333,4.96655480858378,2.516611478423583,2.4499433301601967,6.431692364119002,3.055050463303893,3.3766419008151085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,-4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16854406130268196,-0.49812260536398467,0.6666666666666666,1.2192487684729065,-3.9474178981937604,5.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333341,0.0,0.13333333333333341,3.033333333333333,0.0,3.033333333333333,0.33333333333333337,0.0,0.33333333333333337,2.0,2.0,0.0,0.7777777777777778,-0.0,0.7777777777777778,3.2137422010249264,0.0,3.2137422010249264,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.911899587076753,0.0,-2.911899587076753,4.426264887423789,0.0,4.426264887423789,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.8,7.333333333333333,-4.533333333333333,5.166666666666667,7.333333333333333,-2.166666666666666,3.0,3.0,0.0,5.0,3.0,2.0,3.4,-0.2666666666666666,3.6666666666666665,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6548322,2026-03-22,14:00,2025,JACKST,PVAM,1485.5302168231296,1468.0949959576242,17.43522086550547,1.0,1.0,0.0,1,1,0,2,2,0,3,3,0,4,3,1,0.4,0.2,0.2,0.3333333333333333,0.14285714285714285,0.19047619047619047,-5.0,-3.0,-2.0,-6.0,-4.285714285714286,-1.7142857142857144,1.0,-1.0,2.0,7.2,5.2,2.0,12.2,8.2,4.0,6.2289646009589745,3.199702367110922,3.0292622338480526,3.9496835316262997,5.744562646538029,-1.794879114911729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,-4.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16478927203065136,-0.3552654625068418,0.19047619047619047,-5.94741789819376,-4.233132183908046,-1.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666671,0.05714285714285716,0.009523809523809545,1.0,1.2857142857142856,-0.2857142857142856,0.16666666666666669,0.05714285714285716,0.10952380952380952,2.0,2.0,0.0,-2.0,-0.6122448979591836,-1.3877551020408165,1.0952432088390185,1.0182437150656545,0.07699949377336401,0.0,0.0,0.0,1.0182437150656545,-1.0182437150656545,0.0,0.05714285714285716,-0.05714285714285716,-1.0952432088390185,-0.0,-1.0952432088390185,3.4,0.0,3.4,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,12.2,8.2,4.0,13.0,9.0,4.0,3.0,3.0,0.0,5.0,5.0,0.0,3.6,1.6,2.0,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6548330,2026-03-22,13:00,2025,NDAME,CLEM,1509.1233739315282,1493.9635808774613,15.159793054066995,1.0,1.0,0.0,1,1,0,2,2,0,2,4,-2,3,4,-1,0.6,0.6,0.0,0.6,0.42857142857142855,0.17142857142857143,0.0,1.4,-1.4,0.0,-1.2857142857142858,1.2857142857142858,2.0,-2.0,4.0,9.4,6.4,3.0,9.4,5.0,4.4,3.4351128074635335,4.864839839775474,-1.4297270323119404,7.635443667528429,3.251373336211726,4.384070331316703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,3.5,0.25,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1018773946360153,-0.06955117679255612,0.17142857142857143,0.052582101806239734,-1.233132183908046,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,-0.17142857142857143,0.0,2.685714285714286,-2.685714285714286,0.4,0.07142857142857145,0.32857142857142857,1.0,3.0,-2.0,0.0,-0.5510204081632654,0.5510204081632654,0.0,2.502779401597806,-2.502779401597806,-0.0,0.0,-0.0,2.502779401597806,-2.502779401597806,0.0,0.17142857142857143,-0.17142857142857143,0.08370467718682624,-0.0,0.08370467718682624,3.684595902435209,0.0,3.684595902435209,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,9.4,5.0,4.4,9.4,6.285714285714286,3.1142857142857148,3.0,3.0,0.0,5.0,5.0,0.0,5.800000000000001,2.8000000000000003,3.0000000000000004,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6548402,2026-03-22,15:00,2025,HOUCHR,UTRGV,1499.4249948886418,1535.3621119305103,-35.93711704186853,1.0,1.0,0.0,1,1,0,2,2,0,3,3,0,4,4,0,0.4,0.8,-0.4,0.5,0.8333333333333334,-0.33333333333333337,-1.6,2.6,-4.2,-1.1666666666666667,2.3333333333333335,-3.5,-2.0,2.0,-4.0,8.6,9.6,-1.0,10.2,7.0,3.1999999999999993,2.503331114069145,5.573747990954262,-3.0704168768851168,4.324349662087931,3.0983866769659336,1.2259629851219973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8,-0.46666666666666673,-3.0,2.6,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0018773946360153282,0.3352107279693487,-0.33333333333333337,-1.114084564860427,2.385915435139573,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,-0.033333333333333326,-0.06666666666666665,-0.43333333333333335,0.2666666666666666,-0.7,-0.16666666666666669,-0.033333333333333326,-0.13333333333333336,2.0,2.0,0.0,-0.5833333333333334,1.9444444444444446,-2.527777777777778,0.0,0.09333333333333331,-0.09333333333333331,0.19999999999999996,0.09763450580370209,0.10236549419629787,-0.10666666666666665,0.10666666666666665,0.0,2.4645175870555316,-2.4645175870555316,0.19999999999999996,0.0,0.19999999999999996,3.4,0.0,3.4,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,10.2,7.0,3.1999999999999993,9.5,6.0,3.5,3.0,3.0,0.0,5.0,5.0,0.0,5.0,6.0,-1.0,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,0,0,0
6548443,2026-03-22,11:00,2025,STONEH,MERCYH,1509.3101890585715,1512.5454622266293,-3.2352731680578017,2.0,2.0,0.0,0,0,0,1,1,0,2,1,1,3,2,1,0.6,0.75,-0.15000000000000002,0.6,0.75,-0.15000000000000002,1.4,2.25,-0.8500000000000001,1.4,2.25,-0.8500000000000001,1.0,-1.0,2.0,10.0,8.0,2.0,8.6,5.75,2.8499999999999996,6.164414002968976,2.70801280154532,3.456401201423656,6.024948132556827,5.315072906367325,0.709875226189502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1018773946360153,0.25187739463601533,-0.15000000000000002,1.4525821018062397,2.3025821018062396,-0.8499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.75,1.15,0.0,-1.0,1.0,0.84,1.6875,-0.8475,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.4077426232308115,-0.4077426232308115,0.2735135650174831,0.0,0.2735135650174831,4.329946121059443,0.0,4.329946121059443,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,8.6,5.75,2.8499999999999996,8.6,5.75,2.8499999999999996,3.0,3.0,0.0,5.0,4.0,1.0,6.4,4.4,2.0,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6548447,2026-03-22,15:00,2025,STONEH,MERCYH,1516.5808102952096,1505.2748409899912,11.305969305218468,0.0,0.0,0.0,1,1,0,1,1,0,2,1,1,3,2,1,0.6,0.6,0.0,0.6666666666666666,0.6,0.06666666666666665,1.2,1.4,-0.19999999999999996,1.5,1.4,0.10000000000000009,2.0,-2.0,4.0,7.8,7.8,0.0,6.6,6.4,0.1999999999999993,5.52871293039046,2.3874672772626644,3.141245653127796,5.428320796219275,4.8270073544588685,0.6013134417604062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.5,-2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16854406130268196,0.1018773946360153,0.06666666666666665,1.5525821018062398,1.4525821018062397,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0,-0.06666666666666665,-0.30000000000000004,0.0,-0.30000000000000004,0.33333333333333337,-0.6,0.9333333333333333,2.0,1.0,1.0,1.0,0.84,0.16000000000000003,0.0,0.0,0.0,0.08816250533947063,-0.0,0.08816250533947063,-0.08816250533947063,0.08816250533947063,0.0,0.2735135650174831,-0.2735135650174831,0.41060008543153037,0.0,0.41060008543153037,4.4962877723130035,0.0,4.4962877723130035,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,6.6,6.4,0.1999999999999993,8.333333333333334,6.4,1.9333333333333336,3.0,3.0,0.0,5.0,5.0,0.0,4.199999999999999,4.199999999999999,0.0,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6548535,2026-03-22,13:00,2025,VT,DUKE,1501.0311661736134,1500.918070310749,0.11309586286438389,1.0,1.0,0.0,1,1,0,2,2,0,3,3,0,4,4,0,0.6,0.4,0.19999999999999996,0.5,0.5,0.0,1.0,-2.6,3.6,0.0,-1.5,1.5,-1.0,1.0,-2.0,7.0,6.4,0.5999999999999996,6.0,9.0,-3.0,2.136976056643281,7.402702209328699,-5.265726152685418,3.970726214015097,4.415880433163924,-0.4451542191488267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.3333333333333335,-4.666666666666667,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018773946360153282,0.0018773946360153282,0.0,0.052582101806239734,-1.4474178981937602,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,-0.09999999999999998,0.19999999999999996,1.0,-1.1,2.1,0.16666666666666663,-0.16666666666666669,0.3333333333333333,2.0,2.0,0.0,0.0,-0.75,0.75,1.0740649547171115,0.0,1.0740649547171115,0.0,0.19999999999999996,-0.19999999999999996,0.0,0.0,0.0,1.0,-1.0,-1.0553602775302853,0.0,-1.0553602775302853,3.463595902435209,0.0,3.463595902435209,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,6.0,9.0,-3.0,6.833333333333333,7.5,-0.666666666666667,3.0,3.0,0.0,5.0,5.0,0.0,3.4,2.8000000000000003,0.5999999999999996,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
