date,game_id,away_team,home_team,full_game_pick,real_full_winner,correct_full,full_game_confidence,full_game_tier,full_game_pick_rule,market_missing,spread_abs,model_vs_market,pick_prob_selected
2026-01-06,401810369,LAL,NOP,LAL,LAL,1,56.1,PASS,model_pickem,0,0.0,no_market_side,0.5613
2026-01-06,401810370,DAL,SAC,DAL,DAL,1,60.9,STRONG,model_pickem,0,0.0,no_market_side,0.6087
2026-01-07,401810378,LAL,SAS,SAS,SAS,1,57.9,NORMAL,model_pickem,0,0.0,no_market_side,0.5792
2026-01-07,401810382,HOU,POR,HOU,POR,0,53.9,PASS,model_pickem,0,0.0,no_market_side,0.5388999999999999
2026-01-07,401810381,MIL,GSW,GSW,GSW,1,56.4,PASS,model_pickem,0,0.0,no_market_side,0.5645
2026-01-07,401810380,UTA,OKC,OKC,OKC,1,76.8,ELITE,model_pickem,0,0.0,no_market_side,0.7677
2026-01-07,401810379,PHX,MEM,PHX,PHX,1,52.6,PASS,model_pickem,0,0.0,no_market_side,0.526
2026-01-07,401810377,LAC,NYK,LAC,NYK,0,51.3,PASS,model_pickem,0,0.0,no_market_side,0.5132
2026-01-07,401810371,TOR,CHA,TOR,TOR,1,53.7,PASS,model_pickem,0,0.0,no_market_side,0.5374
2026-01-07,401810375,DEN,BOS,BOS,DEN,0,61.3,STRONG,model_pickem,0,0.0,no_market_side,0.6131
2026-01-07,401810374,NOP,ATL,ATL,ATL,1,68.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.6813
2026-01-07,401810373,WAS,PHI,PHI,PHI,1,71.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.7178
2026-01-07,401810372,CHI,DET,DET,DET,1,74.2,ELITE,model_pickem,0,0.0,no_market_side,0.7422
2026-01-07,401810376,ORL,BKN,BKN,ORL,0,58.4,NORMAL,model_pickem,0,0.0,no_market_side,0.5844
2026-01-08,401810383,IND,CHA,IND,IND,1,50.4,PASS,model_pickem,0,0.0,no_market_side,0.5035000000000001
2026-01-08,401810385,CLE,MIN,MIN,MIN,1,66.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.6663
2026-01-08,401810386,DAL,UTA,DAL,UTA,0,66.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.6655
2026-01-09,401810393,NYK,PHX,NYK,PHX,0,50.6,PASS,model_pickem,0,0.0,no_market_side,0.5058
2026-01-09,401810396,MIL,LAL,LAL,MIL,0,53.5,PASS,model_pickem,0,0.0,no_market_side,0.5345
2026-01-09,401810394,SAC,GSW,GSW,GSW,1,76.9,ELITE,model_pickem,0,0.0,no_market_side,0.7685
2026-01-09,401810392,ATL,DEN,DEN,ATL,0,63.3,STRONG,model_pickem,0,0.0,no_market_side,0.6332
2026-01-09,401810395,HOU,POR,HOU,POR,0,58.3,NORMAL,model_pickem,0,0.0,no_market_side,0.5826
2026-01-09,401810390,LAC,BKN,LAC,LAC,1,62.1,STRONG,model_pickem,0,0.0,no_market_side,0.6212
2026-01-09,401810387,TOR,BOS,BOS,BOS,1,71.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.7127
2026-01-09,401810391,OKC,MEM,OKC,OKC,1,64.9,STRONG,model_pickem,0,0.0,no_market_side,0.6492
2026-01-09,401810388,PHI,ORL,ORL,PHI,0,58.3,NORMAL,model_pickem,0,0.0,no_market_side,0.5827
2026-01-09,401810389,NOP,WAS,NOP,NOP,1,54.9,PASS,model_pickem,0,0.0,no_market_side,0.5493
2026-01-10,401810397,MIN,CLE,MIN,CLE,0,51.8,PASS,model_pickem,0,0.0,no_market_side,0.5176000000000001
2026-01-10,401810398,MIA,IND,MIA,IND,0,56.2,PASS,model_pickem,0,0.0,no_market_side,0.562
2026-01-10,401810399,LAC,DET,DET,LAC,0,66.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.663
2026-01-10,401810400,SAS,BOS,BOS,SAS,0,52.4,PASS,model_pickem,0,0.0,no_market_side,0.5238
2026-01-10,401810401,DAL,CHI,DAL,CHI,0,52.8,PASS,model_pickem,0,0.0,no_market_side,0.5279
2026-01-10,401810402,CHA,UTA,CHA,CHA,1,53.4,PASS,model_pickem,0,0.0,no_market_side,0.5336000000000001
2026-01-11,401810412,HOU,SAC,HOU,SAC,0,71.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.7176
2026-01-11,401810410,WAS,PHX,PHX,PHX,1,76.5,ELITE,model_pickem,0,0.0,no_market_side,0.765
2026-01-11,401810409,MIL,DEN,DEN,DEN,1,55.3,PASS,model_pickem,0,0.0,no_market_side,0.5527
2026-01-11,401810408,MIA,OKC,OKC,OKC,1,72.2,PREMIUM,model_pickem,0,0.0,no_market_side,0.7219
2026-01-11,401810411,ATL,GSW,GSW,ATL,0,62.6,STRONG,model_pickem,0,0.0,no_market_side,0.6256
2026-01-11,401810406,NYK,POR,NYK,NYK,1,52.2,PASS,model_pickem,0,0.0,no_market_side,0.522
2026-01-11,401810405,PHI,TOR,TOR,TOR,1,63.3,STRONG,model_pickem,0,0.0,no_market_side,0.6325
2026-01-11,401810404,BKN,MEM,MEM,MEM,1,58.8,NORMAL,model_pickem,0,0.0,no_market_side,0.5882
2026-01-11,401810407,SAS,MIN,MIN,MIN,1,57.0,NORMAL,model_pickem,0,0.0,no_market_side,0.5701
2026-01-11,401810403,NOP,ORL,ORL,ORL,1,63.5,STRONG,model_pickem,0,0.0,no_market_side,0.635
2026-01-12,401810417,LAL,SAC,LAL,SAC,0,59.1,NORMAL,model_pickem,0,0.0,no_market_side,0.5907
2026-01-12,401810416,BKN,DAL,DAL,DAL,1,56.1,PASS,model_pickem,0,0.0,no_market_side,0.5605
2026-01-12,401810418,CHA,LAC,LAC,LAC,1,54.9,PASS,model_pickem,0,0.0,no_market_side,0.5487
2026-01-12,401810414,BOS,IND,BOS,IND,0,68.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.6865
2026-01-12,401810413,UTA,CLE,CLE,UTA,0,75.5,ELITE,model_pickem,0,0.0,no_market_side,0.7546
2026-01-12,401810415,PHI,TOR,TOR,PHI,0,62.1,STRONG,model_pickem,0,0.0,no_market_side,0.6212
2026-01-13,401810419,PHX,MIA,MIA,MIA,1,53.4,PASS,model_pickem,0,0.0,no_market_side,0.534
2026-01-13,401810420,CHI,HOU,HOU,HOU,1,62.9,STRONG,model_pickem,0,0.0,no_market_side,0.6288
2026-01-13,401810421,MIN,MIL,MIN,MIN,1,50.8,PASS,model_pickem,0,0.0,no_market_side,0.5078
2026-01-13,401810422,DEN,NOP,DEN,DEN,1,64.9,STRONG,model_pickem,0,0.0,no_market_side,0.6487
2026-01-13,401810423,SAS,OKC,OKC,OKC,1,69.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.691
2026-01-13,401810424,ATL,LAL,ATL,LAL,0,52.7,PASS,model_pickem,0,0.0,no_market_side,0.5273
2026-01-13,401810425,POR,GSW,GSW,GSW,1,63.8,STRONG,model_pickem,0,0.0,no_market_side,0.6383
2026-01-14,401810431,NYK,SAC,NYK,SAC,0,61.1,STRONG,model_pickem,0,0.0,no_market_side,0.6106
2026-01-14,401810432,WAS,LAC,LAC,LAC,1,71.7,PREMIUM,model_pickem,0,0.0,no_market_side,0.7171
2026-01-14,401810430,DEN,DAL,DAL,DEN,0,55.1,PASS,model_pickem,0,0.0,no_market_side,0.5515
2026-01-14,401810426,TOR,IND,IND,TOR,0,55.2,PASS,model_pickem,0,0.0,no_market_side,0.5519
2026-01-14,401810428,UTA,CHI,CHI,CHI,1,52.3,PASS,model_pickem,0,0.0,no_market_side,0.5231
2026-01-14,401810427,CLE,PHI,PHI,CLE,0,59.5,NORMAL,model_pickem,0,0.0,no_market_side,0.5952
2026-01-14,401810429,BKN,NOP,BKN,NOP,0,51.3,PASS,model_pickem,0,0.0,no_market_side,0.5129
2026-01-15,401810433,MEM,ORL,ORL,ORL,1,56.3,PASS,model_pickem,0,0.0,no_market_side,0.5632
2026-01-15,401810434,PHX,DET,DET,DET,1,62.8,STRONG,model_pickem,0,0.0,no_market_side,0.628
2026-01-15,401810435,BOS,MIA,BOS,BOS,1,57.1,NORMAL,model_pickem,0,0.0,no_market_side,0.5712999999999999
2026-01-15,401810436,OKC,HOU,OKC,OKC,1,61.4,STRONG,model_pickem,0,0.0,no_market_side,0.6138
2026-01-15,401810437,MIL,SAS,SAS,SAS,1,59.7,NORMAL,model_pickem,0,0.0,no_market_side,0.5973
2026-01-15,401810438,UTA,DAL,DAL,DAL,1,54.9,PASS,model_pickem,0,0.0,no_market_side,0.5494
2026-01-15,401810439,NYK,GSW,GSW,GSW,1,53.4,PASS,model_pickem,0,0.0,no_market_side,0.5345
2026-01-15,401810440,ATL,POR,POR,POR,1,58.9,NORMAL,model_pickem,0,0.0,no_market_side,0.5888
2026-01-15,401810441,CHA,LAL,LAL,CHA,0,56.4,PASS,model_pickem,0,0.0,no_market_side,0.5641
2026-01-16,401810447,WAS,SAC,WAS,SAC,0,50.4,PASS,model_pickem,0,0.0,no_market_side,0.4959
2026-01-16,401810446,MIN,HOU,MIN,HOU,0,66.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.6628000000000001
2026-01-16,401810445,LAC,TOR,TOR,LAC,0,52.9,PASS,model_pickem,0,0.0,no_market_side,0.5291
2026-01-16,401810444,CLE,PHI,CLE,CLE,1,55.6,PASS,model_pickem,0,0.0,no_market_side,0.5561
2026-01-16,401810442,CHI,BKN,CHI,BKN,0,55.6,PASS,model_pickem,0,0.0,no_market_side,0.5557000000000001
2026-01-16,401810443,NOP,IND,IND,IND,1,56.0,PASS,model_pickem,0,0.0,no_market_side,0.5597
2026-01-17,401810448,UTA,DAL,DAL,DAL,1,65.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.6508
2026-01-17,401810449,BOS,ATL,BOS,BOS,1,62.6,STRONG,model_pickem,0,0.0,no_market_side,0.626
2026-01-17,401810450,IND,DET,DET,DET,1,70.2,PREMIUM,model_pickem,0,0.0,no_market_side,0.702
2026-01-17,401810451,PHX,NYK,NYK,PHX,0,56.0,PASS,model_pickem,0,0.0,no_market_side,0.5604
2026-01-17,401810452,OKC,MIA,OKC,MIA,0,58.7,NORMAL,model_pickem,0,0.0,no_market_side,0.5871
2026-01-17,401810453,MIN,SAS,MIN,SAS,0,52.4,PASS,model_pickem,0,0.0,no_market_side,0.5245
2026-01-17,401810454,CHA,GSW,GSW,GSW,1,61.6,STRONG,model_pickem,0,0.0,no_market_side,0.6165
2026-01-17,401810455,WAS,DEN,DEN,DEN,1,71.7,PREMIUM,model_pickem,0,0.0,no_market_side,0.7167
2026-01-17,401810456,LAL,POR,POR,POR,1,57.9,NORMAL,model_pickem,0,0.0,no_market_side,0.5788
2026-01-18,401810462,TOR,LAL,TOR,LAL,0,50.0,PASS,model_pickem,0,0.0,no_market_side,0.5002
2026-01-18,401810460,CHA,DEN,DEN,CHA,0,60.6,STRONG,model_pickem,0,0.0,no_market_side,0.6056
2026-01-18,401810461,POR,SAC,POR,POR,1,53.0,PASS,model_pickem,0,0.0,no_market_side,0.5304
2026-01-18,401810458,BKN,CHI,CHI,CHI,1,67.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.6728
2026-01-18,401810457,ORL,MEM,MEM,MEM,1,55.9,PASS,model_pickem,0,0.0,no_market_side,0.5586
2026-01-18,401810459,NOP,HOU,HOU,HOU,1,65.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.653
2026-01-19,401810467,MIA,GSW,GSW,GSW,1,63.9,STRONG,model_pickem,0,0.0,no_market_side,0.6386
2026-01-19,401810465,PHX,BKN,PHX,PHX,1,64.2,STRONG,model_pickem,0,0.0,no_market_side,0.6417999999999999
2026-01-19,401810466,UTA,SAS,SAS,SAS,1,70.9,PREMIUM,model_pickem,0,0.0,no_market_side,0.7088
2026-01-19,401810464,IND,PHI,PHI,PHI,1,68.2,PREMIUM,model_pickem,0,0.0,no_market_side,0.6818
2026-01-19,401809247,MIL,ATL,ATL,MIL,0,54.6,PASS,model_pickem,0,0.0,no_market_side,0.5464
2026-01-19,401809250,BOS,DET,BOS,DET,0,50.7,PASS,model_pickem,0,0.0,no_market_side,0.507
2026-01-19,401809248,OKC,CLE,OKC,OKC,1,58.4,NORMAL,model_pickem,0,0.0,no_market_side,0.5837
2026-01-19,401810463,LAC,WAS,LAC,LAC,1,67.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.6776
2026-01-19,401809249,DAL,NYK,NYK,DAL,0,56.5,PASS,model_pickem,0,0.0,no_market_side,0.5654
2026-01-20,401810468,PHX,PHI,PHX,PHX,1,52.3,PASS,model_pickem,0,0.0,no_market_side,0.5226
2026-01-20,401810469,LAC,CHI,CHI,CHI,1,55.9,PASS,model_pickem,0,0.0,no_market_side,0.5593
2026-01-20,401810470,SAS,HOU,HOU,HOU,1,60.7,STRONG,model_pickem,0,0.0,no_market_side,0.6068
2026-01-20,401810471,MIN,UTA,MIN,UTA,0,68.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.6815
2026-01-20,401810472,LAL,DEN,DEN,LAL,0,53.8,PASS,model_pickem,0,0.0,no_market_side,0.5377
2026-01-20,401810473,TOR,GSW,GSW,TOR,0,64.3,STRONG,model_pickem,0,0.0,no_market_side,0.6433
2026-01-20,401810474,MIA,SAC,SAC,MIA,0,59.0,NORMAL,model_pickem,0,0.0,no_market_side,0.5897
2026-01-21,401810479,DET,NOP,DET,DET,1,65.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.656
2026-01-21,401810481,TOR,SAC,TOR,TOR,1,61.2,STRONG,model_pickem,0,0.0,no_market_side,0.6117
2026-01-21,401810480,OKC,MIL,OKC,OKC,1,68.4,PREMIUM,model_pickem,0,0.0,no_market_side,0.6844
2026-01-21,401810478,ATL,MEM,MEM,ATL,0,57.8,NORMAL,model_pickem,0,0.0,no_market_side,0.5775
2026-01-21,401810477,BKN,NYK,NYK,NYK,1,65.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.6563
2026-01-21,401810476,IND,BOS,BOS,BOS,1,67.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.678
2026-01-21,401810475,CLE,CHA,CLE,CLE,1,50.6,PASS,model_pickem,0,0.0,no_market_side,0.5055000000000001
2026-01-22,401810482,CHA,ORL,ORL,CHA,0,55.8,PASS,model_pickem,0,0.0,no_market_side,0.5584
2026-01-22,401810483,HOU,PHI,PHI,PHI,1,57.3,NORMAL,model_pickem,0,0.0,no_market_side,0.5728
2026-01-22,401810484,DEN,WAS,DEN,DEN,1,67.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.6711
2026-01-22,401810485,GSW,DAL,DAL,DAL,1,53.0,PASS,model_pickem,0,0.0,no_market_side,0.5299
2026-01-22,401810486,CHI,MIN,MIN,CHI,0,69.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.6953
2026-01-22,401810487,SAS,UTA,SAS,SAS,1,65.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.6547000000000001
2026-01-22,401810488,LAL,LAC,LAC,LAC,1,58.4,NORMAL,model_pickem,0,0.0,no_market_side,0.5836
2026-01-22,401810489,MIA,POR,POR,POR,1,70.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.7011
2026-01-23,401810496,IND,OKC,OKC,IND,0,70.2,PREMIUM,model_pickem,0,0.0,no_market_side,0.7025
2026-01-23,401810495,DEN,MIL,DEN,DEN,1,53.4,PASS,model_pickem,0,0.0,no_market_side,0.5341
2026-01-23,401810497,TOR,POR,POR,TOR,0,58.2,NORMAL,model_pickem,0,0.0,no_market_side,0.5825
2026-01-23,401810494,NOP,MEM,MEM,NOP,0,61.8,STRONG,model_pickem,0,0.0,no_market_side,0.6176
2026-01-23,401810492,BOS,BKN,BOS,BOS,1,72.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.7255
2026-01-23,401810491,PHX,ATL,PHX,ATL,0,59.6,NORMAL,model_pickem,0,0.0,no_market_side,0.5964
2026-01-23,401810490,HOU,DET,DET,HOU,0,64.1,STRONG,model_pickem,0,0.0,no_market_side,0.6407
2026-01-23,401810493,SAC,CLE,CLE,CLE,1,69.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.6984
2026-01-24,401810498,NYK,PHI,PHI,NYK,0,53.3,PASS,model_pickem,0,0.0,no_market_side,0.5332
2026-01-24,401810500,WAS,CHA,CHA,CHA,1,62.0,STRONG,model_pickem,0,0.0,no_market_side,0.6198
2026-01-24,401810501,CLE,ORL,CLE,CLE,1,55.1,PASS,model_pickem,0,0.0,no_market_side,0.5507
2026-01-24,401810502,BOS,CHI,BOS,CHI,0,56.4,PASS,model_pickem,0,0.0,no_market_side,0.5641
2026-01-24,401810503,LAL,DAL,DAL,LAL,0,53.7,PASS,model_pickem,0,0.0,no_market_side,0.5366
2026-01-24,401810504,MIA,UTA,MIA,MIA,1,60.2,STRONG,model_pickem,0,0.0,no_market_side,0.6021000000000001
2026-01-25,401810511,BKN,LAC,LAC,LAC,1,71.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.7149
2026-01-25,401810510,MIA,PHX,PHX,MIA,0,57.1,NORMAL,model_pickem,0,0.0,no_market_side,0.5711
2026-01-25,401857824,GSW,MIN,MIN,GSW,0,59.4,NORMAL,model_pickem,0,0.0,no_market_side,0.5944
2026-01-25,401810508,TOR,OKC,OKC,TOR,0,70.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.7006
2026-01-25,401810505,SAC,DET,DET,DET,1,75.6,ELITE,model_pickem,0,0.0,no_market_side,0.7562
2026-01-25,401810509,NOP,SAS,SAS,NOP,0,73.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.7328
2026-01-26,401810518,GSW,MIN,MIN,MIN,1,51.7,PASS,model_pickem,0,0.0,no_market_side,0.517
2026-01-26,401810516,LAL,CHI,CHI,LAL,0,53.8,PASS,model_pickem,0,0.0,no_market_side,0.5379
2026-01-26,401810515,POR,BOS,BOS,BOS,1,61.0,STRONG,model_pickem,0,0.0,no_market_side,0.6103
2026-01-26,401810517,MEM,HOU,HOU,HOU,1,62.1,STRONG,model_pickem,0,0.0,no_market_side,0.6206
2026-01-26,401810513,ORL,CLE,CLE,CLE,1,59.4,NORMAL,model_pickem,0,0.0,no_market_side,0.5943
2026-01-26,401810512,PHI,CHA,CHA,CHA,1,51.2,PASS,model_pickem,0,0.0,no_market_side,0.5124
2026-01-26,401810514,IND,ATL,ATL,ATL,1,61.3,STRONG,model_pickem,0,0.0,no_market_side,0.613
2026-01-27,401810525,LAC,UTA,LAC,LAC,1,70.7,PREMIUM,model_pickem,0,0.0,no_market_side,0.7068
2026-01-27,401810519,POR,WAS,POR,WAS,0,63.0,STRONG,model_pickem,0,0.0,no_market_side,0.6303000000000001
2026-01-27,401810520,SAC,NYK,NYK,NYK,1,66.0,PREMIUM,model_pickem,0,0.0,no_market_side,0.6602
2026-01-27,401810521,MIL,PHI,MIL,PHI,0,50.3,PASS,model_pickem,0,0.0,no_market_side,0.5025999999999999
2026-01-27,401810522,NOP,OKC,OKC,OKC,1,72.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.7245
2026-01-27,401810523,DET,DEN,DEN,DET,0,51.9,PASS,model_pickem,0,0.0,no_market_side,0.5191
2026-01-27,401810524,BKN,PHX,PHX,PHX,1,71.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.7162
2026-01-28,401810533,GSW,UTA,GSW,GSW,1,65.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.6526000000000001
2026-01-28,401810532,MIN,DAL,MIN,MIN,1,54.4,PASS,model_pickem,0,0.0,no_market_side,0.5436000000000001
2026-01-28,401810534,SAS,HOU,HOU,SAS,0,51.5,PASS,model_pickem,0,0.0,no_market_side,0.5152
2026-01-28,401810530,NYK,TOR,NYK,NYK,1,50.4,PASS,model_pickem,0,0.0,no_market_side,0.496
2026-01-28,401810531,CHA,MEM,MEM,CHA,0,54.0,PASS,model_pickem,0,0.0,no_market_side,0.5397
2026-01-28,401810529,ORL,MIA,MIA,ORL,0,64.8,STRONG,model_pickem,0,0.0,no_market_side,0.6479
2026-01-28,401810528,ATL,BOS,BOS,ATL,0,64.7,STRONG,model_pickem,0,0.0,no_market_side,0.6475
2026-01-28,401810527,CHI,IND,CHI,IND,0,50.4,PASS,model_pickem,0,0.0,no_market_side,0.4958
2026-01-28,401810526,LAL,CLE,LAL,CLE,0,54.1,PASS,model_pickem,0,0.0,no_market_side,0.5413
2026-01-29,401810535,SAC,PHI,PHI,PHI,1,57.0,NORMAL,model_pickem,0,0.0,no_market_side,0.5701
2026-01-29,401810536,MIL,WAS,MIL,WAS,0,50.3,PASS,model_pickem,0,0.0,no_market_side,0.5034000000000001
2026-01-29,401810537,HOU,ATL,HOU,HOU,1,50.6,PASS,model_pickem,0,0.0,no_market_side,0.4939
2026-01-29,401810538,CHA,DAL,CHA,CHA,1,53.4,PASS,model_pickem,0,0.0,no_market_side,0.5337000000000001
2026-01-29,401810539,BKN,DEN,DEN,DEN,1,70.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.7076
2026-01-29,401810540,DET,PHX,DET,PHX,0,55.6,PASS,model_pickem,0,0.0,no_market_side,0.556
2026-01-29,401810541,OKC,MIN,OKC,MIN,0,61.1,STRONG,model_pickem,0,0.0,no_market_side,0.6111
2026-01-29,401850920,MIA,CHI,CHI,MIA,0,60.5,STRONG,model_pickem,0,0.0,no_market_side,0.6045
2026-01-30,401810551,DET,GSW,GSW,DET,0,53.4,PASS,model_pickem,0,0.0,no_market_side,0.5335
2026-01-30,401810550,LAC,DEN,LAC,DEN,0,54.8,PASS,model_pickem,0,0.0,no_market_side,0.5475
2026-01-30,401810549,BKN,UTA,UTA,BKN,0,52.9,PASS,model_pickem,0,0.0,no_market_side,0.5293
2026-01-30,401810548,CLE,PHX,CLE,PHX,0,53.2,PASS,model_pickem,0,0.0,no_market_side,0.5317000000000001
2026-01-30,401810545,POR,NYK,NYK,NYK,1,57.0,NORMAL,model_pickem,0,0.0,no_market_side,0.5705
2026-01-30,401810544,SAC,BOS,BOS,BOS,1,70.9,PREMIUM,model_pickem,0,0.0,no_market_side,0.7088
2026-01-30,401810543,LAL,WAS,LAL,LAL,1,62.8,STRONG,model_pickem,0,0.0,no_market_side,0.6284000000000001
2026-01-30,401810542,TOR,ORL,TOR,ORL,0,58.5,NORMAL,model_pickem,0,0.0,no_market_side,0.5848
2026-01-30,401810546,MEM,NOP,MEM,NOP,0,53.2,PASS,model_pickem,0,0.0,no_market_side,0.5321
2026-01-31,401810547,CHI,MIA,MIA,CHI,0,57.2,NORMAL,model_pickem,0,0.0,no_market_side,0.5718
2026-01-31,401810552,SAS,CHA,CHA,CHA,1,51.6,PASS,model_pickem,0,0.0,no_market_side,0.5161
2026-01-31,401810553,ATL,IND,ATL,IND,0,53.6,PASS,model_pickem,0,0.0,no_market_side,0.5365
2026-01-31,401810554,NOP,PHI,PHI,PHI,1,62.6,STRONG,model_pickem,0,0.0,no_market_side,0.6259
2026-01-31,401810555,MIN,MEM,MIN,MIN,1,63.6,STRONG,model_pickem,0,0.0,no_market_side,0.6357999999999999
2026-01-31,401810556,DAL,HOU,HOU,HOU,1,55.9,PASS,model_pickem,0,0.0,no_market_side,0.5589
2026-02-01,401810564,LAC,PHX,PHX,LAC,0,57.0,NORMAL,model_pickem,0,0.0,no_market_side,0.5702
2026-02-01,401810566,OKC,DEN,OKC,OKC,1,55.6,PASS,model_pickem,0,0.0,no_market_side,0.5557000000000001
2026-02-01,401810565,CLE,POR,CLE,CLE,1,55.3,PASS,model_pickem,0,0.0,no_market_side,0.5534
2026-02-01,401810562,SAC,WAS,SAC,WAS,0,54.7,PASS,model_pickem,0,0.0,no_market_side,0.5467
2026-02-01,401810563,LAL,NYK,NYK,NYK,1,57.8,NORMAL,model_pickem,0,0.0,no_market_side,0.5779
2026-02-01,401810560,CHI,MIA,MIA,MIA,1,52.4,PASS,model_pickem,0,0.0,no_market_side,0.5241
2026-02-01,401810559,BKN,DET,DET,DET,1,72.0,PREMIUM,model_pickem,0,0.0,no_market_side,0.7196
2026-02-01,401810558,ORL,SAS,SAS,SAS,1,59.4,NORMAL,model_pickem,0,0.0,no_market_side,0.5941
2026-02-01,401810557,MIL,BOS,BOS,BOS,1,70.0,PREMIUM,model_pickem,0,0.0,no_market_side,0.7003
2026-02-01,401810561,UTA,TOR,TOR,TOR,1,68.0,PREMIUM,model_pickem,0,0.0,no_market_side,0.6796
2026-02-02,401810567,NOP,CHA,CHA,CHA,1,68.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.6878
2026-02-02,401810568,HOU,IND,HOU,HOU,1,58.0,NORMAL,model_pickem,0,0.0,no_market_side,0.5802
2026-02-02,401810569,MIN,MEM,MIN,MEM,0,64.7,STRONG,model_pickem,0,0.0,no_market_side,0.6465000000000001
2026-02-02,401810570,PHI,LAC,LAC,PHI,0,65.4,PREMIUM,model_pickem,0,0.0,no_market_side,0.6535
2026-02-03,401810580,PHX,POR,PHX,PHX,1,51.7,PASS,model_pickem,0,0.0,no_market_side,0.5172
2026-02-03,401810578,ORL,OKC,OKC,OKC,1,68.0,PREMIUM,model_pickem,0,0.0,no_market_side,0.68
2026-02-03,401810577,CHI,MIL,MIL,MIL,1,59.0,NORMAL,model_pickem,0,0.0,no_market_side,0.5901
2026-02-03,401810576,BOS,DAL,BOS,BOS,1,56.9,PASS,model_pickem,0,0.0,no_market_side,0.5686
2026-02-03,401810579,PHI,GSW,GSW,PHI,0,67.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.673
2026-02-03,401810574,LAL,BKN,LAL,LAL,1,63.6,STRONG,model_pickem,0,0.0,no_market_side,0.636
2026-02-03,401810573,NYK,WAS,NYK,NYK,1,67.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.6756
2026-02-03,401810572,UTA,IND,IND,UTA,0,61.4,STRONG,model_pickem,0,0.0,no_market_side,0.6138
2026-02-03,401810571,DEN,DET,DET,DET,1,60.4,STRONG,model_pickem,0,0.0,no_market_side,0.6037
2026-02-03,401810575,ATL,MIA,MIA,ATL,0,64.0,STRONG,model_pickem,0,0.0,no_market_side,0.6404
2026-02-04,401810587,CLE,LAC,LAC,CLE,0,52.9,PASS,model_pickem,0,0.0,no_market_side,0.5293
2026-02-04,401810585,OKC,SAS,OKC,SAS,0,54.6,PASS,model_pickem,0,0.0,no_market_side,0.546
2026-02-04,401810584,NOP,MIL,MIL,MIL,1,51.8,PASS,model_pickem,0,0.0,no_market_side,0.5178
2026-02-04,401810586,MEM,SAC,MEM,MEM,1,54.0,PASS,model_pickem,0,0.0,no_market_side,0.5399
2026-02-04,401810582,MIN,TOR,MIN,MIN,1,55.6,PASS,model_pickem,0,0.0,no_market_side,0.5556
2026-02-04,401810581,DEN,NYK,NYK,NYK,1,56.5,PASS,model_pickem,0,0.0,no_market_side,0.5654
2026-02-04,401810583,BOS,HOU,HOU,BOS,0,56.4,PASS,model_pickem,0,0.0,no_market_side,0.564
2026-02-05,401810588,WAS,DET,DET,WAS,0,74.5,ELITE,model_pickem,0,0.0,no_market_side,0.745
2026-02-05,401810589,BKN,ORL,ORL,ORL,1,68.9,PREMIUM,model_pickem,0,0.0,no_market_side,0.689
2026-02-05,401810590,UTA,ATL,ATL,ATL,1,67.9,PREMIUM,model_pickem,0,0.0,no_market_side,0.6791
2026-02-05,401810591,CHI,TOR,TOR,TOR,1,53.5,PASS,model_pickem,0,0.0,no_market_side,0.5351
2026-02-05,401810592,CHA,HOU,CHA,CHA,1,52.8,PASS,model_pickem,0,0.0,no_market_side,0.528
2026-02-05,401810593,SAS,DAL,SAS,SAS,1,53.6,PASS,model_pickem,0,0.0,no_market_side,0.536
