match_id,date,time,tour,tournament,surface,round,player_a,player_b,player_a_rank,player_b_rank,diff_rank,player_a_odds,player_b_odds,player_a_implied_prob,player_b_implied_prob,diff_implied_prob,player_a_matches_before,player_b_matches_before,player_a_win_rate_l5,player_b_win_rate_l5,diff_win_rate_l5,player_a_win_rate_all,player_b_win_rate_all,diff_win_rate_all,player_a_streak,player_b_streak,diff_streak,TARGET_player_a_win
ATP-2024-0425-272,2024-04-15,nan,ATP,Barcelona,Clay,R32,Cameron Norrie,Harold Mayot,31.0,116.0,85.0,,,,,,79.0,14.0,0.4,0.2,0.2,0.569620253164557,0.42857142857142855,0.14104882459312845,-1.0,1.0,-2.0,1
ATP-2024-0425-273,2024-04-15,nan,ATP,Barcelona,Clay,R32,Roberto Bautista Agut,Andrea Vavassori,84.0,156.0,72.0,,,,,,52.0,14.0,0.4,0.4,0.0,0.4423076923076923,0.42857142857142855,0.013736263736263743,1.0,-2.0,3.0,1
ATP-2024-0425-274,2024-04-15,nan,ATP,Barcelona,Clay,R32,Casper Ruud,Alexandre Muller,6.0,110.0,104.0,,,,,,88.0,38.0,0.2,0.8,-0.6000000000000001,0.6022727272727273,0.4473684210526316,0.1549043062200957,-2.0,1.0,-3.0,1
ATP-2024-0425-275,2024-04-15,nan,ATP,Barcelona,Clay,R32,Jordan Thompson,Jaume Munar,33.0,73.0,40.0,,,,,,70.0,47.0,0.6,0.4,0.19999999999999996,0.5142857142857142,0.3829787234042553,0.13130699088145892,-1.0,1.0,-2.0,1
ATP-2024-0425-276,2024-04-15,nan,ATP,Barcelona,Clay,R32,Nicolas Jarry,Marco Trungelliti,22.0,197.0,175.0,,,,,,77.0,4.0,0.4,0.5,-0.09999999999999998,0.6233766233766234,0.5,0.12337662337662336,-3.0,1.0,-4.0,0
ATP-2024-0425-277,2024-04-15,nan,ATP,Barcelona,Clay,R32,Sebastian Baez,Matteo Arnaldi,19.0,40.0,21.0,,,,,,82.0,62.0,0.6,0.6,0.0,0.524390243902439,0.5483870967741935,-0.02399685287175446,-1.0,1.0,-2.0,0
ATP-2024-0425-278,2024-04-15,nan,ATP,Barcelona,Clay,R32,Dusan Lajovic,Ugo Humbert,59.0,13.0,-46.0,,,,,,56.0,88.0,0.6,0.4,0.19999999999999996,0.5,0.5795454545454546,-0.07954545454545459,1.0,-2.0,3.0,1
ATP-2024-0425-279,2024-04-15,nan,ATP,Barcelona,Clay,R32,Tomas Machac,Alejandro Davidovich Fokina,50.0,27.0,-23.0,,,,,,43.0,73.0,0.4,0.4,0.0,0.5813953488372093,0.4931506849315068,0.08824466390570251,1.0,-2.0,3.0,0
ATP-2024-0425-280,2024-04-15,nan,ATP,Barcelona,Clay,R32,Arthur Fils,Daniel Altmaier,36.0,66.0,30.0,,,,,,77.0,53.0,0.4,0.2,0.2,0.6363636363636364,0.37735849056603776,0.2590051457975986,-1.0,1.0,-2.0,1
ATP-2024-0425-281,2024-04-15,nan,ATP,Barcelona,Clay,R32,Alex De Minaur,Rafael Nadal,11.0,644.0,633.0,,,,,,101.0,17.0,0.6,0.6,0.0,0.6633663366336634,0.5882352941176471,0.07513104251601632,-1.0,1.0,-2.0,1
ATP-2024-0425-282,2024-04-15,nan,ATP,Barcelona,Clay,R32,Sebastian Ofner,Stefanos Tsitsipas,43.0,7.0,-36.0,,,,,,48.0,106.0,0.4,0.4,0.0,0.4583333333333333,0.6792452830188679,-0.22091194968553457,1.0,-1.0,2.0,0
ATP-2024-0425-283,2024-04-15,nan,ATP,Barcelona,Clay,R32,Roberto Carballes Baena,Lorenzo Musetti,72.0,24.0,-48.0,,,,,,68.0,96.0,0.4,0.4,0.0,0.4852941176470588,0.5729166666666666,-0.08762254901960781,1.0,-1.0,2.0,1
ATP-2024-0425-284,2024-04-15,nan,ATP,Barcelona,Clay,R32,Facundo Diaz Acosta,Borna Coric,53.0,32.0,-21.0,,,,,,16.0,54.0,0.2,0.2,0.0,0.375,0.5185185185185185,-0.1435185185185185,1.0,-1.0,2.0,1
ATP-2024-0425-285,2024-04-15,nan,ATP,Barcelona,Clay,R32,Luca Van Assche,Fabian Marozsan,99.0,39.0,-60.0,,,,,,43.0,42.0,0.4,0.4,0.0,0.37209302325581395,0.5,-0.12790697674418605,1.0,-1.0,2.0,0
ATP-2024-0425-286,2024-04-15,nan,ATP,Barcelona,Clay,R16,Tomas Martin Etcheverry,Brandon Nakashima,30.0,87.0,57.0,,,,,,77.0,60.0,0.6,0.8,-0.20000000000000007,0.4935064935064935,0.4666666666666667,0.02683982683982683,1.0,2.0,-1.0,1
ATP-2024-0425-287,2024-04-15,nan,ATP,Barcelona,Clay,R16,Cameron Norrie,Roberto Bautista Agut,31.0,84.0,53.0,,,,,,80.0,53.0,0.4,0.4,0.0,0.575,0.4528301886792453,0.12216981132075466,1.0,2.0,-1.0,1
ATP-2024-0425-288,2024-04-15,nan,ATP,Barcelona,Clay,R16,Casper Ruud,Jordan Thompson,6.0,33.0,27.0,,,,,,89.0,71.0,0.4,0.6,-0.19999999999999996,0.6067415730337079,0.5211267605633803,0.08561481247032765,1.0,1.0,0.0,1
ATP-2024-0425-289,2024-04-15,nan,ATP,Barcelona,Clay,R16,Marco Trungelliti,Matteo Arnaldi,197.0,40.0,-157.0,,,,,,5.0,63.0,0.6,0.6,0.0,0.6,0.5555555555555556,0.0444444444444444,2.0,2.0,0.0,0
ATP-2024-0425-290,2024-04-15,nan,ATP,Barcelona,Clay,R16,Alejandro Davidovich Fokina,Dusan Lajovic,27.0,59.0,32.0,,,,,,74.0,57.0,0.6,0.6,0.0,0.5,0.5087719298245614,-0.00877192982456143,1.0,2.0,-1.0,0
ATP-2024-0425-291,2024-04-15,nan,ATP,Barcelona,Clay,R16,Arthur Fils,Alex De Minaur,36.0,11.0,-25.0,,,,,,78.0,102.0,0.4,0.6,-0.19999999999999996,0.6410256410256411,0.6666666666666666,-0.02564102564102555,1.0,1.0,0.0,1
ATP-2024-0425-292,2024-04-15,nan,ATP,Barcelona,Clay,R16,Roberto Carballes Baena,Stefanos Tsitsipas,72.0,7.0,-65.0,,,,,,69.0,107.0,0.6,0.4,0.19999999999999996,0.4927536231884058,0.6822429906542056,-0.18948936746579975,2.0,1.0,1.0,0
ATP-2024-0425-293,2024-04-15,nan,ATP,Barcelona,Clay,R16,Fabian Marozsan,Facundo Diaz Acosta,39.0,53.0,14.0,,,,,,43.0,17.0,0.6,0.4,0.19999999999999996,0.5116279069767442,0.4117647058823529,0.09986320109439129,1.0,2.0,-1.0,0
ATP-2024-0425-294,2024-04-15,nan,ATP,Barcelona,Clay,QF,Cameron Norrie,Tomas Martin Etcheverry,31.0,30.0,-1.0,,,,,,81.0,78.0,0.6,0.6,0.0,0.5802469135802469,0.5,0.08024691358024694,2.0,2.0,0.0,0
ATP-2024-0425-295,2024-04-15,nan,ATP,Barcelona,Clay,QF,Matteo Arnaldi,Casper Ruud,40.0,6.0,-34.0,,,,,,64.0,90.0,0.6,0.6,0.0,0.5625,0.6111111111111112,-0.04861111111111116,3.0,2.0,1.0,0
ATP-2024-0425-296,2024-04-15,nan,ATP,Barcelona,Clay,QF,Dusan Lajovic,Arthur Fils,59.0,36.0,-23.0,,,,,,58.0,79.0,0.8,0.6,0.20000000000000007,0.5172413793103449,0.6455696202531646,-0.1283282409428197,3.0,2.0,1.0,1
ATP-2024-0425-297,2024-04-15,nan,ATP,Barcelona,Clay,QF,Facundo Diaz Acosta,Stefanos Tsitsipas,53.0,7.0,-46.0,,,,,,18.0,108.0,0.6,0.6,0.0,0.4444444444444444,0.6851851851851852,-0.2407407407407408,3.0,2.0,1.0,0
ATP-2024-0425-298,2024-04-15,nan,ATP,Barcelona,Clay,SF,Tomas Martin Etcheverry,Casper Ruud,30.0,6.0,-24.0,,,,,,79.0,91.0,0.8,0.6,0.20000000000000007,0.5063291139240507,0.6153846153846154,-0.10905550146056475,3.0,3.0,0.0,0
ATP-2024-0425-299,2024-04-15,nan,ATP,Barcelona,Clay,SF,Stefanos Tsitsipas,Dusan Lajovic,7.0,59.0,52.0,,,,,,109.0,59.0,0.8,0.8,0.0,0.6880733944954128,0.5254237288135594,0.16264966568185346,3.0,4.0,-1.0,1
ATP-2024-0425-300,2024-04-15,nan,ATP,Barcelona,Clay,F,Stefanos Tsitsipas,Casper Ruud,7.0,6.0,-1.0,,,,,,110.0,92.0,0.8,0.8,0.0,0.6909090909090909,0.6195652173913043,0.0713438735177866,4.0,4.0,0.0,0
ATP-2024-0429-359,2024-10-14,nan,ATP,Stockholm,Hard,R32,Lorenzo Sonego,Marc Andrea Huesler,50.0,152.0,102.0,,,,,,73.0,41.0,0.4,0.4,0.0,0.4657534246575342,0.34146341463414637,0.12429001002338785,-1.0,-1.0,0.0,1
ATP-2024-0429-360,2024-10-14,nan,ATP,Stockholm,Hard,R32,Jacob Fearnley,Corentin Moutet,99.0,71.0,-28.0,,,,,,0.0,37.0,,0.2,,,0.32432432432432434,,0.0,-2.0,2.0,1
ATP-2024-0429-361,2024-10-14,nan,ATP,Stockholm,Hard,R32,Pavel Kotov,Tallon Griekspoor,59.0,37.0,-22.0,,,,,,46.0,84.0,0.2,0.2,0.0,0.5,0.5595238095238095,-0.059523809523809534,-2.0,-4.0,2.0,0
ATP-2024-0429-362,2024-10-14,nan,ATP,Stockholm,Hard,R32,Quentin Halys,Sumit Nagal,95.0,78.0,-17.0,,,,,,43.0,17.0,0.4,0.4,0.0,0.4883720930232558,0.4117647058823529,0.07660738714090287,-2.0,-1.0,-1.0,1
ATP-2024-0429-363,2024-10-14,nan,ATP,Stockholm,Hard,R32,Dominic Stricker,Aleksandar Kovacevic,317.0,90.0,-227.0,,,,,,22.0,23.0,0.2,0.4,-0.2,0.4090909090909091,0.30434782608695654,0.10474308300395258,-1.0,-3.0,2.0,1
ATP-2024-0429-364,2024-10-14,nan,ATP,Stockholm,Hard,R32,Luciano Darderi,Matteo Berrettini,44.0,42.0,-2.0,,,,,,18.0,53.0,0.4,0.4,0.0,0.3888888888888889,0.6415094339622641,-0.2526205450733752,-1.0,-3.0,2.0,0
ATP-2024-0429-365,2024-10-14,nan,ATP,Stockholm,Hard,R32,Elias Ymer,Nicolas Jarry,252.0,34.0,-218.0,,,,,,19.0,78.0,0.2,0.2,0.0,0.2631578947368421,0.6153846153846154,-0.35222672064777333,-2.0,-4.0,2.0,0
ATP-2024-0429-366,2024-10-14,nan,ATP,Stockholm,Hard,R32,Cameron Norrie,Miomir Kecmanovic,52.0,55.0,3.0,,,,,,82.0,74.0,0.6,0.2,0.39999999999999997,0.573170731707317,0.4594594594594595,0.11371127224785754,-1.0,-3.0,2.0,0
ATP-2024-0429-367,2024-10-14,nan,ATP,Stockholm,Hard,R32,Pedro Martinez,Laslo Djere,39.0,113.0,74.0,,,,,,31.0,71.0,0.4,0.4,0.0,0.3225806451612903,0.5492957746478874,-0.22671512948659706,-3.0,-1.0,-2.0,0
ATP-2024-0429-368,2024-10-14,nan,ATP,Stockholm,Hard,R32,Stan Wawrinka,Brandon Nakashima,217.0,38.0,-179.0,,,,,,59.0,61.0,0.2,0.6,-0.39999999999999997,0.5084745762711864,0.45901639344262296,0.04945818282856346,-3.0,-1.0,-2.0,1
ATP-2024-0429-369,2024-10-14,nan,ATP,Stockholm,Hard,R32,Alejandro Davidovich Fokina,Thiago Agustin Tirante,64.0,121.0,57.0,,,,,,75.0,10.0,0.4,0.6,-0.19999999999999996,0.49333333333333335,0.6,-0.10666666666666663,-1.0,-1.0,0.0,1
ATP-2024-0429-370,2024-10-14,nan,ATP,Stockholm,Hard,R32,Alexandre Muller,Leo Borg,70.0,590.0,520.0,,,,,,39.0,7.0,0.6,0.0,0.6,0.4358974358974359,0.14285714285714285,0.29304029304029305,-1.0,-6.0,5.0,1
ATP-2024-0429-371,2024-10-14,nan,ATP,Stockholm,Hard,R16,Casper Ruud,Lorenzo Sonego,8.0,50.0,42.0,,,,,,93.0,74.0,1.0,0.4,0.6,0.6236559139784946,0.47297297297297297,0.15068294100552165,5.0,1.0,4.0,1
ATP-2024-0429-372,2024-10-14,nan,ATP,Stockholm,Hard,R16,Tallon Griekspoor,Jacob Fearnley,37.0,99.0,62.0,,,,,,85.0,1.0,0.2,1.0,-0.8,0.5647058823529412,1.0,-0.43529411764705883,1.0,1.0,0.0,1
ATP-2024-0429-373,2024-10-14,nan,ATP,Stockholm,Hard,R16,Quentin Halys,Grigor Dimitrov,95.0,10.0,-85.0,,,,,,44.0,98.0,0.6,0.4,0.19999999999999996,0.5,0.673469387755102,-0.173469387755102,1.0,-2.0,3.0,0
ATP-2024-0429-374,2024-10-14,nan,ATP,Stockholm,Hard,R16,Matteo Berrettini,Dominic Stricker,42.0,317.0,275.0,,,,,,54.0,23.0,0.4,0.4,0.0,0.6481481481481481,0.43478260869565216,0.21336553945249598,1.0,1.0,0.0,0
ATP-2024-0429-375,2024-10-14,nan,ATP,Stockholm,Hard,R16,Miomir Kecmanovic,Nicolas Jarry,55.0,34.0,-21.0,,,,,,75.0,79.0,0.4,0.2,0.2,0.4666666666666667,0.620253164556962,-0.15358649789029533,1.0,1.0,0.0,1
ATP-2024-0429-376,2024-10-14,nan,ATP,Stockholm,Hard,R16,Tommy Paul,Laslo Djere,13.0,113.0,100.0,,,,,,99.0,72.0,0.8,0.4,0.4,0.6363636363636364,0.5555555555555556,0.08080808080808077,4.0,1.0,3.0,1
ATP-2024-0429-377,2024-10-14,nan,ATP,Stockholm,Hard,R16,Stan Wawrinka,Alejandro Davidovich Fokina,217.0,64.0,-153.0,,,,,,60.0,76.0,0.4,0.4,0.0,0.5166666666666667,0.5,0.01666666666666672,1.0,1.0,0.0,1
ATP-2024-0429-378,2024-10-14,nan,ATP,Stockholm,Hard,R16,Andrey Rublev,Alexandre Muller,7.0,70.0,63.0,,,,,,113.0,40.0,0.4,0.6,-0.19999999999999996,0.6637168141592921,0.45,0.21371681415929206,-2.0,1.0,-3.0,1
ATP-2024-0429-379,2024-10-14,nan,ATP,Stockholm,Hard,QF,Tallon Griekspoor,Casper Ruud,37.0,8.0,-29.0,,,,,,86.0,94.0,0.4,1.0,-0.6,0.5697674418604651,0.6276595744680851,-0.05789213260761994,2.0,6.0,-4.0,1
ATP-2024-0429-380,2024-10-14,nan,ATP,Stockholm,Hard,QF,Dominic Stricker,Grigor Dimitrov,317.0,10.0,-307.0,,,,,,24.0,99.0,0.6,0.4,0.19999999999999996,0.4583333333333333,0.6767676767676768,-0.21843434343434348,2.0,1.0,1.0,0
ATP-2024-0429-381,2024-10-14,nan,ATP,Stockholm,Hard,QF,Tommy Paul,Miomir Kecmanovic,13.0,55.0,42.0,,,,,,100.0,76.0,1.0,0.4,0.6,0.64,0.47368421052631576,0.16631578947368425,5.0,2.0,3.0,1
ATP-2024-0429-382,2024-10-14,nan,ATP,Stockholm,Hard,QF,Andrey Rublev,Stan Wawrinka,7.0,217.0,210.0,,,,,,114.0,61.0,0.6,0.4,0.19999999999999996,0.6666666666666666,0.5245901639344263,0.14207650273224037,1.0,2.0,-1.0,0
ATP-2024-0429-383,2024-10-14,nan,ATP,Stockholm,Hard,SF,Grigor Dimitrov,Tallon Griekspoor,10.0,37.0,27.0,,,,,,100.0,87.0,0.6,0.6,0.0,0.68,0.5747126436781609,0.10528735632183917,2.0,3.0,-1.0,1
ATP-2024-0429-384,2024-10-14,nan,ATP,Stockholm,Hard,SF,Tommy Paul,Stan Wawrinka,13.0,217.0,204.0,,,,,,101.0,62.0,1.0,0.6,0.4,0.6435643564356436,0.532258064516129,0.11130629191951458,6.0,3.0,3.0,1
ATP-2024-0429-385,2024-10-14,nan,ATP,Stockholm,Hard,F,Tommy Paul,Grigor Dimitrov,13.0,10.0,-3.0,,,,,,102.0,101.0,1.0,0.6,0.4,0.6470588235294118,0.6831683168316832,-0.03610949330227142,7.0,3.0,4.0,1
ATP-2024-0439-271,2024-07-22,nan,ATP,Umag,Clay,R32,Guido Andreozzi,Marco Trungelliti,406.0,136.0,-270.0,,,,,,3.0,6.0,0.3333333333333333,0.6,-0.26666666666666666,0.3333333333333333,0.5,-0.16666666666666669,-2.0,-1.0,-1.0,0
ATP-2024-0439-272,2024-07-22,nan,ATP,Umag,Clay,R32,Filip Misolic,Dusan Lajovic,228.0,53.0,-175.0,,,,,,8.0,60.0,0.2,0.8,-0.6000000000000001,0.375,0.5166666666666667,-0.14166666666666672,-2.0,-1.0,-1.0,0
ATP-2024-0439-273,2024-07-22,nan,ATP,Umag,Clay,R32,Flavio Cobolli,Mariano Navone,48.0,36.0,-12.0,,,,,,42.0,16.0,0.4,0.2,0.2,0.5238095238095238,0.375,0.14880952380952384,-2.0,-4.0,2.0,1
ATP-2024-0439-275,2024-07-22,nan,ATP,Umag,Clay,R32,Luca Van Assche,Fabio Fognini,104.0,70.0,-34.0,,,,,,44.0,33.0,0.4,0.4,0.0,0.36363636363636365,0.45454545454545453,-0.09090909090909088,-1.0,-1.0,0.0,0
ATP-2024-0439-276,2024-07-22,nan,ATP,Umag,Clay,R32,Alexei Popyrin,Jakub Mensik,46.0,81.0,35.0,,,,,,74.0,13.0,0.6,0.4,0.19999999999999996,0.527027027027027,0.5384615384615384,-0.011434511434511463,-2.0,-2.0,0.0,0
ATP-2024-0439-277,2024-07-22,nan,ATP,Umag,Clay,R32,Luciano Darderi,Duje Ajdukovic,33.0,110.0,77.0,,,,,,19.0,7.0,0.2,0.6,-0.39999999999999997,0.3684210526315789,0.42857142857142855,-0.06015037593984962,-2.0,-2.0,0.0,1
ATP-2024-0439-278,2024-07-22,nan,ATP,Umag,Clay,R32,Alexandre Muller,Matteo Arnaldi,102.0,40.0,-62.0,,,,,,41.0,65.0,0.4,0.6,-0.19999999999999996,0.43902439024390244,0.5538461538461539,-0.11482176360225144,-1.0,-1.0,0.0,1
ATP-2024-0439-279,2024-07-22,nan,ATP,Umag,Clay,R32,Lorenzo Sonego,Mili Poljicak,54.0,481.0,427.0,,,,,,75.0,0.0,0.4,,,0.4666666666666667,,,-1.0,0.0,-1.0,1
ATP-2024-0439-280,2024-07-22,nan,ATP,Umag,Clay,R32,Matej Dodig,Enzo Couacaud,310.0,205.0,-105.0,,,,,,0.0,4.0,,0.25,,,0.25,,0.0,-1.0,1.0,1
ATP-2024-0439-282,2024-07-22,nan,ATP,Umag,Clay,R32,Thiago Monteiro,Tomas Machac,79.0,39.0,-40.0,,,,,,35.0,44.0,0.6,0.2,0.39999999999999997,0.4,0.5681818181818182,-0.1681818181818182,-1.0,-1.0,0.0,1
ATP-2024-0439-283,2024-07-22,nan,ATP,Umag,Clay,R32,Fabian Marozsan,Alexander Shevchenko,49.0,58.0,9.0,,,,,,44.0,56.0,0.6,0.4,0.19999999999999996,0.5,0.48214285714285715,0.01785714285714285,-1.0,-1.0,0.0,1
ATP-2024-0439-284,2024-07-22,nan,ATP,Umag,Clay,R32,Luka Mikrut,Camilo Ugo Carabelli,350.0,96.0,-254.0,,,,,,0.0,6.0,,0.0,,,0.16666666666666666,,0.0,-5.0,5.0,0
ATP-2024-0439-286,2024-07-22,nan,ATP,Umag,Clay,R16,Lorenzo Musetti,Marco Trungelliti,17.0,136.0,119.0,,,,,,97.0,7.0,0.2,0.6,-0.39999999999999997,0.5670103092783505,0.5714285714285714,-0.004418262150220897,-2.0,1.0,-3.0,1
ATP-2024-0439-287,2024-07-22,nan,ATP,Umag,Clay,R16,Flavio Cobolli,Dusan Lajovic,48.0,53.0,5.0,,,,,,43.0,61.0,0.6,0.8,-0.20000000000000007,0.5348837209302325,0.5245901639344263,0.010293556995806252,1.0,1.0,0.0,0
ATP-2024-0439-288,2024-07-22,nan,ATP,Umag,Clay,R16,Chun Hsin Tseng,Fabio Fognini,159.0,70.0,-89.0,,,,,,6.0,34.0,0.2,0.6,-0.39999999999999997,0.16666666666666666,0.47058823529411764,-0.303921568627451,-3.0,1.0,-4.0,1
ATP-2024-0439-289,2024-07-22,nan,ATP,Umag,Clay,R16,Jakub Mensik,Luciano Darderi,81.0,33.0,-48.0,,,,,,14.0,20.0,0.4,0.4,0.0,0.5714285714285714,0.4,0.17142857142857137,1.0,1.0,0.0,1
ATP-2024-0439-290,2024-07-22,nan,ATP,Umag,Clay,R16,Alexandre Muller,Lorenzo Sonego,102.0,54.0,-48.0,,,,,,42.0,76.0,0.6,0.6,0.0,0.4523809523809524,0.47368421052631576,-0.02130325814536338,1.0,1.0,0.0,0
ATP-2024-0439-291,2024-07-22,nan,ATP,Umag,Clay,R16,Matej Dodig,Francisco Cerundolo,310.0,37.0,-273.0,,,,,,1.0,86.0,1.0,0.4,0.6,1.0,0.5581395348837209,0.4418604651162791,1.0,-2.0,3.0,0
ATP-2024-0439-292,2024-07-22,nan,ATP,Umag,Clay,R16,Fabian Marozsan,Thiago Monteiro,49.0,79.0,30.0,,,,,,45.0,36.0,0.6,0.8,-0.20000000000000007,0.5111111111111111,0.4166666666666667,0.09444444444444439,1.0,1.0,0.0,1
ATP-2024-0439-293,2024-07-22,nan,ATP,Umag,Clay,R16,Andrey Rublev,Camilo Ugo Carabelli,9.0,96.0,87.0,,,,,,115.0,7.0,0.4,0.2,0.2,0.6608695652173913,0.2857142857142857,0.37515527950310557,-1.0,1.0,-2.0,1
ATP-2024-0439-294,2024-07-22,nan,ATP,Umag,Clay,QF,Dusan Lajovic,Lorenzo Musetti,53.0,17.0,-36.0,,,,,,62.0,98.0,0.8,0.4,0.4,0.532258064516129,0.5714285714285714,-0.03917050691244239,2.0,1.0,1.0,0
ATP-2024-0439-295,2024-07-22,nan,ATP,Umag,Clay,QF,Jakub Mensik,Chun Hsin Tseng,81.0,159.0,78.0,,,,,,15.0,7.0,0.6,0.4,0.19999999999999996,0.6,0.2857142857142857,0.3142857142857143,2.0,1.0,1.0,1
ATP-2024-0439-296,2024-07-22,nan,ATP,Umag,Clay,QF,Francisco Cerundolo,Lorenzo Sonego,37.0,54.0,17.0,,,,,,87.0,77.0,0.4,0.6,-0.19999999999999996,0.5632183908045977,0.4805194805194805,0.08269891028511717,1.0,2.0,-1.0,1
ATP-2024-0439-297,2024-07-22,nan,ATP,Umag,Clay,QF,Andrey Rublev,Fabian Marozsan,9.0,49.0,40.0,,,,,,116.0,46.0,0.4,0.6,-0.19999999999999996,0.6637931034482759,0.5217391304347826,0.14205397301349332,1.0,2.0,-1.0,1
ATP-2024-0439-298,2024-07-22,nan,ATP,Umag,Clay,SF,Jakub Mensik,Lorenzo Musetti,81.0,17.0,-64.0,,,,,,16.0,99.0,0.6,0.6,0.0,0.625,0.5757575757575758,0.0492424242424242,3.0,2.0,1.0,0
ATP-2024-0439-299,2024-07-22,nan,ATP,Umag,Clay,SF,Andrey Rublev,Francisco Cerundolo,9.0,37.0,28.0,,,,,,117.0,88.0,0.6,0.6,0.0,0.6666666666666666,0.5681818181818182,0.0984848484848484,2.0,2.0,0.0,0
ATP-2024-0439-300,2024-07-22,nan,ATP,Umag,Clay,F,Francisco Cerundolo,Lorenzo Musetti,37.0,17.0,-20.0,,,,,,89.0,100.0,0.6,0.6,0.0,0.5730337078651685,0.58,-0.006966292134831464,3.0,3.0,0.0,1
ATP-2024-0440-271,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R32,Rinky Hijikata,Alexei Popyrin,80.0,49.0,-31.0,,,,,,37.0,75.0,0.4,0.4,0.0,0.4594594594594595,0.52,-0.06054054054054053,-1.0,-3.0,2.0,0
ATP-2024-0440-272,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R32,David Goffin,Luca Nardi,109.0,73.0,-36.0,,,,,,36.0,16.0,0.4,0.2,0.2,0.4166666666666667,0.3125,0.10416666666666669,-1.0,-2.0,1.0,0
ATP-2024-0440-273,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R32,Tristan Schoolkate,Sebastian Korda,185.0,26.0,-159.0,,,,,,0.0,68.0,,0.6,,,0.6176470588235294,,0.0,-2.0,2.0,0
ATP-2024-0440-275,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R32,Max Purcell,Aleksandar Vukic,100.0,87.0,-13.0,,,,,,40.0,44.0,0.4,0.2,0.2,0.325,0.38636363636363635,-0.06136363636363634,-1.0,-2.0,1.0,0
ATP-2024-0440-276,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R32,Botic Van De Zandschulp,Mackenzie Mcdonald,99.0,74.0,-25.0,,,,,,65.0,68.0,0.2,0.0,0.2,0.46153846153846156,0.5147058823529411,-0.05316742081447956,-1.0,-5.0,4.0,0
ATP-2024-0440-277,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R32,Miomir Kecmanovic,Tallon Griekspoor,53.0,23.0,-30.0,,,,,,77.0,88.0,0.4,0.6,-0.19999999999999996,0.4675324675324675,0.5681818181818182,-0.10064935064935071,-1.0,-1.0,0.0,0
ATP-2024-0440-278,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R32,Adrian Mannarino,Stefano Napolitano,21.0,125.0,104.0,,,,,,84.0,6.0,0.4,0.4,0.0,0.5714285714285714,0.3333333333333333,0.23809523809523808,-1.0,-1.0,0.0,1
ATP-2024-0440-279,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R32,Jakub Mensik,Gijs Brouwer,79.0,232.0,153.0,,,,,,17.0,17.0,0.6,0.4,0.19999999999999996,0.5882352941176471,0.47058823529411764,0.11764705882352944,-1.0,-1.0,0.0,0
ATP-2024-0440-280,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R32,Arthur Fils,Arthur Cazaux,38.0,75.0,37.0,,,,,,80.0,9.0,0.6,0.2,0.39999999999999997,0.6375,0.2222222222222222,0.41527777777777775,-1.0,-3.0,2.0,1
ATP-2024-0440-282,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R32,Milos Raonic,Jordan Thompson,197.0,37.0,-160.0,,,,,,17.0,72.0,0.6,0.6,0.0,0.5294117647058824,0.5138888888888888,0.01552287581699352,-1.0,-1.0,0.0,1
ATP-2024-0440-283,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R32,Roberto Bautista Agut,Marc Andrea Huesler,85.0,201.0,116.0,,,,,,54.0,42.0,0.4,0.2,0.2,0.4444444444444444,0.3333333333333333,0.1111111111111111,-1.0,-2.0,1.0,1
ATP-2024-0440-284,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R32,Tim Van Rijthoven,Zizou Bergs,,81.0,,,,,,,4.0,21.0,0.5,0.2,0.3,0.5,0.2857142857142857,0.2142857142857143,1.0,-4.0,5.0,0
ATP-2024-0440-286,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R16,Tommy Paul,Alexei Popyrin,13.0,49.0,36.0,,,,,,103.0,76.0,1.0,0.4,0.6,0.6504854368932039,0.5263157894736842,0.12416964741951975,8.0,1.0,7.0,1
ATP-2024-0440-287,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R16,Sebastian Korda,Luca Nardi,26.0,73.0,47.0,,,,,,69.0,17.0,0.6,0.4,0.19999999999999996,0.6231884057971014,0.35294117647058826,0.2702472293265132,1.0,1.0,0.0,1
ATP-2024-0440-288,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R16,Aleksandar Vukic,Karen Khachanov,87.0,22.0,-65.0,,,,,,45.0,80.0,0.4,0.4,0.0,0.4,0.6375,-0.23749999999999993,1.0,-1.0,2.0,1
ATP-2024-0440-289,2024-06-10,nan,ATP,s Hertogenbosch,Grass,R16,Tallon Griekspoor,Mackenzie Mcdonald,23.0,74.0,51.0,,,,,,89.0,69.0,0.8,0.2,0.6000000000000001,0.5730337078651685,0.5217391304347826,0.0512945774303859,1.0,1.0,0.0,1
