match_id,date,time,season,tour,tournament,surface,round,player_a,player_b,winner,player_a_sets,player_b_sets,player_a_games,player_b_games,player_a_rank,player_b_rank,player_a_odds,player_b_odds,status_completed,status_state,status_description,status_detail
ATP-2024-0422-290,2024-08-12,,2024,ATP,Cincinnati Masters,Hard,R16,Ben Shelton,Fabian Marozsan,Ben Shelton,,,,,14.0,50.0,,,1,post,Final,FINAL
ATP-2024-0422-291,2024-08-12,,2024,ATP,Cincinnati Masters,Hard,R16,Pablo Carreno Busta,Alexander Zverev,Alexander Zverev,,,,,513.0,4.0,,,1,post,Final,FINAL
ATP-2024-0422-292,2024-08-12,,2024,ATP,Cincinnati Masters,Hard,R16,Brandon Nakashima,Andrey Rublev,Andrey Rublev,,,,,49.0,6.0,,,1,post,Final,FINAL
ATP-2024-0422-293,2024-08-12,,2024,ATP,Cincinnati Masters,Hard,R16,Jannik Sinner,Jordan Thompson,Jannik Sinner,,,,,1.0,32.0,,,1,post,Final,FINAL
ATP-2024-0422-294,2024-08-12,,2024,ATP,Cincinnati Masters,Hard,QF,Holger Rune,Jack Draper,Holger Rune,,,,,16.0,27.0,,,1,post,Final,FINAL
ATP-2024-0422-295,2024-08-12,,2024,ATP,Cincinnati Masters,Hard,QF,Frances Tiafoe,Hubert Hurkacz,Frances Tiafoe,,,,,26.0,7.0,,,1,post,Final,FINAL
ATP-2024-0422-296,2024-08-12,,2024,ATP,Cincinnati Masters,Hard,QF,Alexander Zverev,Ben Shelton,Alexander Zverev,,,,,4.0,14.0,,,1,post,Final,FINAL
ATP-2024-0422-297,2024-08-12,,2024,ATP,Cincinnati Masters,Hard,QF,Jannik Sinner,Andrey Rublev,Jannik Sinner,,,,,1.0,6.0,,,1,post,Final,FINAL
ATP-2024-0422-298,2024-08-12,,2024,ATP,Cincinnati Masters,Hard,SF,Frances Tiafoe,Holger Rune,Frances Tiafoe,,,,,26.0,16.0,,,1,post,Final,FINAL
ATP-2024-0422-299,2024-08-12,,2024,ATP,Cincinnati Masters,Hard,SF,Alexander Zverev,Jannik Sinner,Jannik Sinner,,,,,4.0,1.0,,,1,post,Final,FINAL
ATP-2024-0422-300,2024-08-12,,2024,ATP,Cincinnati Masters,Hard,F,Jannik Sinner,Frances Tiafoe,Jannik Sinner,,,,,1.0,26.0,,,1,post,Final,FINAL
WTA-2024-1017-238,2024-08-12,,2024,WTA,Cincinnati,Hard,F,Jessica Pegula,Aryna Sabalenka,Aryna Sabalenka,,,,,6.0,3.0,,,1,post,Final,FINAL
WTA-2024-1017-240,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Harriet Dart,Yulia Putintseva,Yulia Putintseva,,,,,77.0,33.0,,,1,post,Final,FINAL
WTA-2024-1017-241,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Peyton Stearns,Paula Badosa,Paula Badosa,,,,,46.0,37.0,,,1,post,Final,FINAL
WTA-2024-1017-242,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Katerina Siniakova,Anna Kalinskaya,Anna Kalinskaya,,,,,36.0,16.0,,,1,post,Final,FINAL
WTA-2024-1017-243,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Beatriz Haddad Maia,Anastasia Pavlyuchenkova,Anastasia Pavlyuchenkova,,,,,23.0,28.0,,,1,post,Final,FINAL
WTA-2024-1017-244,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Caroline Wozniacki,Anhelina Kalinina,Caroline Wozniacki,,,,,84.0,51.0,,,1,post,Final,FINAL
WTA-2024-1017-245,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Marie Bouzkova,Magdalena Frech,Magdalena Frech,,,,,38.0,48.0,,,1,post,Final,FINAL
WTA-2024-1017-248,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Yue Yuan,Leylah Fernandez,Leylah Fernandez,,,,,40.0,27.0,,,1,post,Final,FINAL
WTA-2024-1017-249,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Shuai Zhang,Diana Shnaider,Diana Shnaider,,,,,689.0,20.0,,,1,post,Final,FINAL
WTA-2024-1017-250,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Donna Vekic,Ashlyn Krueger,Ashlyn Krueger,,,,,22.0,65.0,,,1,post,Final,FINAL
WTA-2024-1017-251,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Daria Kasatkina,Ekaterina Alexandrova,Daria Kasatkina,,,,,12.0,26.0,,,1,post,Final,FINAL
WTA-2024-1017-252,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Taylor Townsend,Caroline Dolehide,Taylor Townsend,,,,,53.0,47.0,,,1,post,Final,FINAL
WTA-2024-1017-253,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Karolina Muchova,Dayana Yastremska,Karolina Muchova,,,,,35.0,34.0,,,1,post,Final,FINAL
WTA-2024-1017-256,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Elina Avanesyan,Bianca Andreescu,Elina Avanesyan,,,,,60.0,166.0,,,1,post,Final,FINAL
WTA-2024-1017-257,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Magda Linette,Katie Boulter,Magda Linette,,,,,43.0,31.0,,,1,post,Final,FINAL
WTA-2024-1017-258,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Liudmila Samsonova,Xin Yu Wang,Liudmila Samsonova,,,,,17.0,39.0,,,1,post,Final,FINAL
WTA-2024-1017-259,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Lucia Bronzetti,Jessica Bouzas Maneiro,Jessica Bouzas Maneiro,,,,,68.0,91.0,,,1,post,Final,FINAL
WTA-2024-1017-260,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Elina Svitolina,Yafan Wang,Elina Svitolina,,,,,30.0,62.0,,,1,post,Final,FINAL
WTA-2024-1017-261,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Elisabetta Cocciaretto,Robin Montgomery,Elisabetta Cocciaretto,,,,,66.0,109.0,,,1,post,Final,FINAL
WTA-2024-1017-264,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Anastasia Potapova,Clara Burel,Anastasia Potapova,,,,,44.0,57.0,,,1,post,Final,FINAL
WTA-2024-1017-265,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Viktoriya Tomova,Karolina Pliskova,Karolina Pliskova,,,,,50.0,45.0,,,1,post,Final,FINAL
WTA-2024-1017-266,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Mirra Andreeva,Emma Navarro,Mirra Andreeva,,,,,24.0,13.0,,,1,post,Final,FINAL
WTA-2024-1017-267,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Marta Kostyuk,Elise Mertens,Marta Kostyuk,,,,,21.0,32.0,,,1,post,Final,FINAL
WTA-2024-1017-268,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Lulu Sun,Linda Noskova,Lulu Sun,,,,,64.0,29.0,,,1,post,Final,FINAL
WTA-2024-1017-269,2024-08-12,,2024,WTA,Cincinnati,Hard,R64,Ajla Tomljanovic,Varvara Gracheva,Varvara Gracheva,,,,,123.0,69.0,,,1,post,Final,FINAL
WTA-2024-1017-271,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Coco Gauff,Yulia Putintseva,Yulia Putintseva,,,,,2.0,33.0,,,1,post,Final,FINAL
WTA-2024-1017-272,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Anna Kalinskaya,Paula Badosa,Paula Badosa,,,,,16.0,37.0,,,1,post,Final,FINAL
WTA-2024-1017-273,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Anastasia Pavlyuchenkova,Caroline Wozniacki,Anastasia Pavlyuchenkova,,,,,28.0,84.0,,,1,post,Final,FINAL
WTA-2024-1017-274,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Qinwen Zheng,Magdalena Frech,Qinwen Zheng,,,,,7.0,48.0,,,1,post,Final,FINAL
WTA-2024-1017-275,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Leylah Fernandez,Elena Rybakina,Leylah Fernandez,,,,,27.0,4.0,,,1,post,Final,FINAL
WTA-2024-1017-276,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Diana Shnaider,Ashlyn Krueger,Diana Shnaider,,,,,20.0,65.0,,,1,post,Final,FINAL
WTA-2024-1017-277,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Daria Kasatkina,Taylor Townsend,Taylor Townsend,,,,,12.0,53.0,,,1,post,Final,FINAL
WTA-2024-1017-278,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Karolina Muchova,Jessica Pegula,Jessica Pegula,,,,,35.0,6.0,,,1,post,Final,FINAL
WTA-2024-1017-279,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Elina Avanesyan,Jelena Ostapenko,Elina Avanesyan,,,,,60.0,11.0,,,1,post,Final,FINAL
WTA-2024-1017-280,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Liudmila Samsonova,Magda Linette,Liudmila Samsonova,,,,,17.0,43.0,,,1,post,Final,FINAL
WTA-2024-1017-281,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Jessica Bouzas Maneiro,Elina Svitolina,Elina Svitolina,,,,,91.0,30.0,,,1,post,Final,FINAL
WTA-2024-1017-282,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Elisabetta Cocciaretto,Aryna Sabalenka,Aryna Sabalenka,,,,,66.0,3.0,,,1,post,Final,FINAL
WTA-2024-1017-283,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Anastasia Potapova,Jasmine Paolini,Jasmine Paolini,,,,,44.0,5.0,,,1,post,Final,FINAL
WTA-2024-1017-284,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Karolina Pliskova,Mirra Andreeva,Mirra Andreeva,,,,,45.0,24.0,,,1,post,Final,FINAL
WTA-2024-1017-285,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Lulu Sun,Marta Kostyuk,Marta Kostyuk,,,,,64.0,21.0,,,1,post,Final,FINAL
WTA-2024-1017-286,2024-08-12,,2024,WTA,Cincinnati,Hard,R32,Iga Swiatek,Varvara Gracheva,Iga Swiatek,,,,,1.0,69.0,,,1,post,Final,FINAL
WTA-2024-1017-287,2024-08-12,,2024,WTA,Cincinnati,Hard,R16,Yulia Putintseva,Paula Badosa,Paula Badosa,,,,,33.0,37.0,,,1,post,Final,FINAL
WTA-2024-1017-288,2024-08-12,,2024,WTA,Cincinnati,Hard,R16,Qinwen Zheng,Anastasia Pavlyuchenkova,Anastasia Pavlyuchenkova,,,,,7.0,28.0,,,1,post,Final,FINAL
WTA-2024-1017-289,2024-08-12,,2024,WTA,Cincinnati,Hard,R16,Leylah Fernandez,Diana Shnaider,Leylah Fernandez,,,,,27.0,20.0,,,1,post,Final,FINAL
WTA-2024-1017-290,2024-08-12,,2024,WTA,Cincinnati,Hard,R16,Taylor Townsend,Jessica Pegula,Jessica Pegula,,,,,53.0,6.0,,,1,post,Final,FINAL
WTA-2024-1017-291,2024-08-12,,2024,WTA,Cincinnati,Hard,R16,Liudmila Samsonova,Elina Avanesyan,Liudmila Samsonova,,,,,17.0,60.0,,,1,post,Final,FINAL
WTA-2024-1017-292,2024-08-12,,2024,WTA,Cincinnati,Hard,R16,Elina Svitolina,Aryna Sabalenka,Aryna Sabalenka,,,,,30.0,3.0,,,1,post,Final,FINAL
WTA-2024-1017-293,2024-08-12,,2024,WTA,Cincinnati,Hard,R16,Jasmine Paolini,Mirra Andreeva,Mirra Andreeva,,,,,5.0,24.0,,,1,post,Final,FINAL
WTA-2024-1017-294,2024-08-12,,2024,WTA,Cincinnati,Hard,R16,Marta Kostyuk,Iga Swiatek,Iga Swiatek,,,,,21.0,1.0,,,1,post,Final,FINAL
WTA-2024-1017-295,2024-08-12,,2024,WTA,Cincinnati,Hard,QF,Anastasia Pavlyuchenkova,Paula Badosa,Paula Badosa,,,,,28.0,37.0,,,1,post,Final,FINAL
WTA-2024-1017-296,2024-08-12,,2024,WTA,Cincinnati,Hard,QF,Jessica Pegula,Leylah Fernandez,Jessica Pegula,,,,,6.0,27.0,,,1,post,Final,FINAL
WTA-2024-1017-297,2024-08-12,,2024,WTA,Cincinnati,Hard,QF,Liudmila Samsonova,Aryna Sabalenka,Aryna Sabalenka,,,,,17.0,3.0,,,1,post,Final,FINAL
WTA-2024-1017-298,2024-08-12,,2024,WTA,Cincinnati,Hard,QF,Iga Swiatek,Mirra Andreeva,Iga Swiatek,,,,,1.0,24.0,,,1,post,Final,FINAL
WTA-2024-1017-299,2024-08-12,,2024,WTA,Cincinnati,Hard,SF,Jessica Pegula,Paula Badosa,Jessica Pegula,,,,,6.0,37.0,,,1,post,Final,FINAL
WTA-2024-1017-300,2024-08-12,,2024,WTA,Cincinnati,Hard,SF,Iga Swiatek,Aryna Sabalenka,Aryna Sabalenka,,,,,1.0,3.0,,,1,post,Final,FINAL
ATP-2024-6242-239,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Nicolas Mejia,Corentin Moutet,Corentin Moutet,,,,,235.0,68.0,,,1,post,Final,FINAL
ATP-2024-6242-240,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Adam Walton,Christopher Eubanks,Christopher Eubanks,,,,,96.0,120.0,,,1,post,Final,FINAL
ATP-2024-6242-243,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Taro Daniel,Marton Fucsovics,Marton Fucsovics,,,,,88.0,79.0,,,1,post,Final,FINAL
ATP-2024-6242-244,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Reilly Opelka,Zizou Bergs,Zizou Bergs,,,,,322.0,85.0,,,1,post,Final,FINAL
ATP-2024-6242-247,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Daniel Evans,Aleksandar Vukic,Aleksandar Vukic,,,,,186.0,94.0,,,1,post,Final,FINAL
ATP-2024-6242-248,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Omni Kumar,Pablo Carreno Busta,Pablo Carreno Busta,,,,,433.0,299.0,,,1,post,Final,FINAL
ATP-2024-6242-251,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Learner Tien,Tristan Schoolkate,Learner Tien,,,,,230.0,195.0,,,1,post,Final,FINAL
ATP-2024-6242-252,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Thiago Seyboth Wild,James Duckworth,Thiago Seyboth Wild,,,,,69.0,70.0,,,1,post,Final,FINAL
ATP-2024-6242-255,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Juncheng Shang,Francisco Comesana,Juncheng Shang,,,,,77.0,108.0,,,1,post,Final,FINAL
ATP-2024-6242-256,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Federico Coria,Dominic Stricker,Dominic Stricker,,,,,78.0,181.0,,,1,post,Final,FINAL
ATP-2024-6242-259,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Alexandre Muller,Constant Lestienne,Alexandre Muller,,,,,76.0,110.0,,,1,post,Final,FINAL
ATP-2024-6242-260,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Laslo Djere,Zachary Svajda,Zachary Svajda,,,,,100.0,107.0,,,1,post,Final,FINAL
ATP-2024-6242-263,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,David Goffin,Jaume Munar,David Goffin,,,,,90.0,82.0,,,1,post,Final,FINAL
ATP-2024-6242-264,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Strong Kirchheimer,Christopher Oconnell,Christopher Oconnell,,,,,511.0,86.0,,,1,post,Final,FINAL
ATP-2024-6242-267,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Botic Van De Zandschulp,Arthur Cazaux,Arthur Cazaux,,,,,73.0,97.0,,,1,post,Final,FINAL
ATP-2024-6242-268,2024-08-19,,2024,ATP,Winston-Salem,Hard,R64,Borna Coric,Sumit Nagal,Borna Coric,,,,,87.0,72.0,,,1,post,Final,FINAL
ATP-2024-6242-270,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Roman Safiullin,Corentin Moutet,Roman Safiullin,,,,,59.0,68.0,,,1,post,Final,FINAL
ATP-2024-6242-271,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Hugo Gaston,Christopher Eubanks,Christopher Eubanks,,,,,61.0,120.0,,,1,post,Final,FINAL
ATP-2024-6242-272,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Marton Fucsovics,Alex Michelsen,Alex Michelsen,,,,,79.0,52.0,,,1,post,Final,FINAL
ATP-2024-6242-273,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Zizou Bergs,Tomas Martin Etcheverry,Zizou Bergs,,,,,85.0,34.0,,,1,post,Final,FINAL
ATP-2024-6242-274,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Adrian Mannarino,Aleksandar Vukic,Aleksandar Vukic,,,,,42.0,94.0,,,1,post,Final,FINAL
ATP-2024-6242-275,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Alexander Shevchenko,Pablo Carreno Busta,Pablo Carreno Busta,,,,,60.0,299.0,,,1,post,Final,FINAL
ATP-2024-6242-276,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Learner Tien,Fabian Marozsan,Learner Tien,,,,,230.0,49.0,,,1,post,Final,FINAL
ATP-2024-6242-277,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Thiago Seyboth Wild,Nuno Borges,Thiago Seyboth Wild,,,,,69.0,35.0,,,1,post,Final,FINAL
ATP-2024-6242-278,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Mariano Navone,Juncheng Shang,Juncheng Shang,,,,,37.0,77.0,,,1,post,Final,FINAL
ATP-2024-6242-279,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Lorenzo Sonego,Dominic Stricker,Lorenzo Sonego,,,,,58.0,181.0,,,1,post,Final,FINAL
ATP-2024-6242-280,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Pavel Kotov,Alexandre Muller,Pavel Kotov,,,,,63.0,76.0,,,1,post,Final,FINAL
ATP-2024-6242-281,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Francisco Cerundolo,Zachary Svajda,Zachary Svajda,,,,,29.0,107.0,,,1,post,Final,FINAL
ATP-2024-6242-282,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Luciano Darderi,David Goffin,David Goffin,,,,,38.0,90.0,,,1,post,Final,FINAL
ATP-2024-6242-283,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Arthur Rinderknech,Christopher Oconnell,Arthur Rinderknech,,,,,56.0,86.0,,,1,post,Final,FINAL
ATP-2024-6242-284,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Rinky Hijikata,Arthur Cazaux,Rinky Hijikata,,,,,65.0,97.0,,,1,post,Final,FINAL
ATP-2024-6242-285,2024-08-19,,2024,ATP,Winston-Salem,Hard,R32,Sebastian Baez,Borna Coric,Borna Coric,,,,,21.0,87.0,,,1,post,Final,FINAL
ATP-2024-6242-286,2024-08-19,,2024,ATP,Winston-Salem,Hard,R16,Christopher Eubanks,Roman Safiullin,Christopher Eubanks,,,,,120.0,59.0,,,1,post,Final,FINAL
ATP-2024-6242-287,2024-08-19,,2024,ATP,Winston-Salem,Hard,R16,Zizou Bergs,Alex Michelsen,Alex Michelsen,,,,,85.0,52.0,,,1,post,Final,FINAL
ATP-2024-6242-288,2024-08-19,,2024,ATP,Winston-Salem,Hard,R16,Aleksandar Vukic,Pablo Carreno Busta,Pablo Carreno Busta,,,,,94.0,299.0,,,1,post,Final,FINAL
ATP-2024-6242-289,2024-08-19,,2024,ATP,Winston-Salem,Hard,R16,Thiago Seyboth Wild,Learner Tien,Learner Tien,,,,,69.0,230.0,,,1,post,Final,FINAL
ATP-2024-6242-290,2024-08-19,,2024,ATP,Winston-Salem,Hard,R16,Lorenzo Sonego,Juncheng Shang,Lorenzo Sonego,,,,,58.0,77.0,,,1,post,Final,FINAL
ATP-2024-6242-291,2024-08-19,,2024,ATP,Winston-Salem,Hard,R16,Zachary Svajda,Pavel Kotov,Pavel Kotov,,,,,107.0,63.0,,,1,post,Final,FINAL
ATP-2024-6242-292,2024-08-19,,2024,ATP,Winston-Salem,Hard,R16,Arthur Rinderknech,David Goffin,David Goffin,,,,,56.0,90.0,,,1,post,Final,FINAL
ATP-2024-6242-293,2024-08-19,,2024,ATP,Winston-Salem,Hard,R16,Borna Coric,Rinky Hijikata,Rinky Hijikata,,,,,87.0,65.0,,,1,post,Final,FINAL
ATP-2024-6242-294,2024-08-19,,2024,ATP,Winston-Salem,Hard,QF,Christopher Eubanks,Alex Michelsen,Alex Michelsen,,,,,120.0,52.0,,,1,post,Final,FINAL
ATP-2024-6242-295,2024-08-19,,2024,ATP,Winston-Salem,Hard,QF,Pablo Carreno Busta,Learner Tien,Pablo Carreno Busta,,,,,299.0,230.0,,,1,post,Final,FINAL
ATP-2024-6242-296,2024-08-19,,2024,ATP,Winston-Salem,Hard,QF,Pavel Kotov,Lorenzo Sonego,Lorenzo Sonego,,,,,63.0,58.0,,,1,post,Final,FINAL
ATP-2024-6242-297,2024-08-19,,2024,ATP,Winston-Salem,Hard,QF,David Goffin,Rinky Hijikata,David Goffin,,,,,90.0,65.0,,,1,post,Final,FINAL
ATP-2024-6242-298,2024-08-19,,2024,ATP,Winston-Salem,Hard,SF,Pablo Carreno Busta,Alex Michelsen,Alex Michelsen,,,,,299.0,52.0,,,1,post,Final,FINAL
ATP-2024-6242-299,2024-08-19,,2024,ATP,Winston-Salem,Hard,SF,David Goffin,Lorenzo Sonego,Lorenzo Sonego,,,,,90.0,58.0,,,1,post,Final,FINAL
ATP-2024-6242-300,2024-08-19,,2024,ATP,Winston-Salem,Hard,F,Lorenzo Sonego,Alex Michelsen,Lorenzo Sonego,,,,,58.0,52.0,,,1,post,Final,FINAL
WTA-2024-1039-271,2024-08-19,,2024,WTA,Monterrey,Hard,R32,Camila Osorio,Ajla Tomljanovic,Camila Osorio,,,,,88.0,119.0,,,1,post,Final,FINAL
WTA-2024-1039-272,2024-08-19,,2024,WTA,Monterrey,Hard,R32,Kateryna Bondarenko,Lina Glushko,Lina Glushko,,,,,325.0,277.0,,,1,post,Final,FINAL
WTA-2024-1039-273,2024-08-19,,2024,WTA,Monterrey,Hard,R32,Magdalena Frech,Nadia Podoroska,Magdalena Frech,,,,,45.0,67.0,,,1,post,Final,FINAL
WTA-2024-1039-275,2024-08-19,,2024,WTA,Monterrey,Hard,R32,Elina Avanesyan,Elisabetta Cocciaretto,Elina Avanesyan,,,,,51.0,64.0,,,1,post,Final,FINAL
WTA-2024-1039-276,2024-08-19,,2024,WTA,Monterrey,Hard,R32,Tatjana Maria,Xiyu Wang,Xiyu Wang,,,,,87.0,56.0,,,1,post,Final,FINAL
WTA-2024-1039-277,2024-08-19,,2024,WTA,Monterrey,Hard,R32,Linda Noskova,Anna Danilina,Linda Noskova,,,,,35.0,958.0,,,1,post,Final,FINAL
WTA-2024-1039-278,2024-08-19,,2024,WTA,Monterrey,Hard,R32,Yue Yuan,Aleksandra Krunic,Yue Yuan,,,,,38.0,318.0,,,1,post,Final,FINAL
WTA-2024-1039-279,2024-08-19,,2024,WTA,Monterrey,Hard,R32,Petra Martic,Carol Zhao,Petra Martic,,,,,105.0,268.0,,,1,post,Final,FINAL
WTA-2024-1039-280,2024-08-19,,2024,WTA,Monterrey,Hard,R32,Victoria Rodriguez,Renata Zarazua,Renata Zarazua,,,,,300.0,97.0,,,1,post,Final,FINAL
WTA-2024-1039-282,2024-08-19,,2024,WTA,Monterrey,Hard,R32,Veronika Kudermetova,Maria Lourdes Carle,Maria Lourdes Carle,,,,,44.0,86.0,,,1,post,Final,FINAL
WTA-2024-1039-283,2024-08-19,,2024,WTA,Monterrey,Hard,R32,Chloe Paquet,Lulu Sun,Lulu Sun,,,,,96.0,57.0,,,1,post,Final,FINAL
WTA-2024-1039-284,2024-08-19,,2024,WTA,Monterrey,Hard,R32,Anhelina Kalinina,Erika Andreeva,Erika Andreeva,,,,,54.0,89.0,,,1,post,Final,FINAL
WTA-2024-1039-286,2024-08-19,,2024,WTA,Monterrey,Hard,R16,Emma Navarro,Camila Osorio,Emma Navarro,,,,,13.0,88.0,,,1,post,Final,FINAL
WTA-2024-1039-287,2024-08-19,,2024,WTA,Monterrey,Hard,R16,Magdalena Frech,Lina Glushko,Magdalena Frech,,,,,45.0,277.0,,,1,post,Final,FINAL
WTA-2024-1039-288,2024-08-19,,2024,WTA,Monterrey,Hard,R16,Elina Svitolina,Elina Avanesyan,Elina Svitolina,,,,,28.0,51.0,,,1,post,Final,FINAL
WTA-2024-1039-289,2024-08-19,,2024,WTA,Monterrey,Hard,R16,Xiyu Wang,Linda Noskova,Linda Noskova,,,,,56.0,35.0,,,1,post,Final,FINAL
WTA-2024-1039-290,2024-08-19,,2024,WTA,Monterrey,Hard,R16,Yue Yuan,Petra Martic,Yue Yuan,,,,,38.0,105.0,,,1,post,Final,FINAL
WTA-2024-1039-291,2024-08-19,,2024,WTA,Monterrey,Hard,R16,Ekaterina Alexandrova,Renata Zarazua,Ekaterina Alexandrova,,,,,30.0,97.0,,,1,post,Final,FINAL
WTA-2024-1039-292,2024-08-19,,2024,WTA,Monterrey,Hard,R16,Maria Lourdes Carle,Lulu Sun,Lulu Sun,,,,,86.0,57.0,,,1,post,Final,FINAL
WTA-2024-1039-293,2024-08-19,,2024,WTA,Monterrey,Hard,R16,Erika Andreeva,Danielle Collins,Erika Andreeva,,,,,89.0,11.0,,,1,post,Final,FINAL
WTA-2024-1039-294,2024-08-19,,2024,WTA,Monterrey,Hard,QF,Emma Navarro,Magdalena Frech,Emma Navarro,,,,,13.0,45.0,,,1,post,Final,FINAL
WTA-2024-1039-295,2024-08-19,,2024,WTA,Monterrey,Hard,QF,Elina Svitolina,Linda Noskova,Linda Noskova,,,,,28.0,35.0,,,1,post,Final,FINAL
WTA-2024-1039-296,2024-08-19,,2024,WTA,Monterrey,Hard,QF,Yue Yuan,Ekaterina Alexandrova,Ekaterina Alexandrova,,,,,38.0,30.0,,,1,post,Final,FINAL
WTA-2024-1039-297,2024-08-19,,2024,WTA,Monterrey,Hard,QF,Erika Andreeva,Lulu Sun,Lulu Sun,,,,,89.0,57.0,,,1,post,Final,FINAL
WTA-2024-1039-298,2024-08-19,,2024,WTA,Monterrey,Hard,SF,Linda Noskova,Emma Navarro,Linda Noskova,,,,,35.0,13.0,,,1,post,Final,FINAL
WTA-2024-1039-299,2024-08-19,,2024,WTA,Monterrey,Hard,SF,Ekaterina Alexandrova,Lulu Sun,Lulu Sun,,,,,30.0,57.0,,,1,post,Final,FINAL
WTA-2024-1039-300,2024-08-19,,2024,WTA,Monterrey,Hard,F,Lulu Sun,Linda Noskova,Linda Noskova,,,,,57.0,35.0,,,1,post,Final,FINAL
WTA-2024-2040-270,2024-08-19,,2024,WTA,Cleveland,Hard,R32,Leylah Fernandez,Ana Bogdan,Ana Bogdan,,,,,24.0,103.0,,,1,post,Final,FINAL
WTA-2024-2040-271,2024-08-19,,2024,WTA,Cleveland,Hard,R32,Greet Minnen,Jaqueline Cristian,Greet Minnen,,,,,75.0,68.0,,,1,post,Final,FINAL
WTA-2024-2040-272,2024-08-19,,2024,WTA,Cleveland,Hard,R32,Clara Tauson,Anna Karolina Schmiedlova,Clara Tauson,,,,,65.0,84.0,,,1,post,Final,FINAL
WTA-2024-2040-273,2024-08-19,,2024,WTA,Cleveland,Hard,R32,Anastasia Potapova,Diane Parry,Anastasia Potapova,,,,,43.0,62.0,,,1,post,Final,FINAL
