split_id,market_key,train_start,train_end,calib_start,calib_end,test_start,test_end,train_rows,calib_rows,test_rows,ensemble_xgb_weight,ensemble_lgbm_weight,ensemble_rf_weight,publish_threshold,prob_shrink,calib_accuracy,calib_coverage,published_calib_accuracy,published_calib_coverage,used_fallback,fallback_penalty,missing_pitcher_penalty,missing_pitchers_rate_calib,regime_calibrators,selection_objective,calibrator_mode,stacking_mode,bayes_strength,bayes_prior,prob_shift,global_selection_accuracy,global_selection_brier,global_selection_logloss,threshold_objective,calib_roi_per_bet,calib_total_return_units,calib_priced_rows,calib_priced_coverage,calib_mean_ev_edge,roi_min_edge,meta_gate_enabled,meta_gate_threshold,meta_gate_base_accuracy,meta_gate_final_accuracy,meta_gate_base_coverage,meta_gate_final_coverage,momentum_penalty_mean_calib,momentum_penalty_active_rate_calib,vol_norm_enabled,vol_norm_alpha,vol_norm_threshold_bonus_cap,vol_norm_mean_calib,vol_norm_high_rate_calib,vol_norm_threshold_bonus_mean_calib,vol_norm_mean_test,vol_norm_high_rate_test,vol_decision_enabled,vol_decision_beta,vol_decision_center,vol_decision_max_shift,vol_decision_acc_calib,vol_decision_mean_test_threshold,reliability_enabled,reliability_mean_calib,reliability_low_rate_calib,reliability_conflict_rate_calib,reliability_side_shift_mean_calib,reliability_mean_test,reliability_low_rate_test,reliability_conflict_rate_test,reliability_side_shift_mean_test,missing_pitchers_rate_test,test_accuracy_at_050,test_accuracy_dynamic_decision,test_brier,test_logloss,test_auc,published_test_accuracy,published_test_coverage
21,yrfi,2024-02-23,2024-05-24,2024-05-25,2024-05-31,2024-06-01,2024-06-01,1203,94,15,0.2,0.8,0.0,0.63,0.06,0.6966292134831461,0.9468085106382979,0.6966292134831461,0.9468085106382979,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.3191489361702128,0.0,0.6808510638297872,0.212304465474929,0.6149234327114536,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007872340425531916,0.6170212765957447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6808510638297872,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3217665118778733,0.8462782580039767,0.35185185185185186,0.42857142857142855,0.9333333333333333
22,yrfi,2024-02-23,2024-05-27,2024-05-28,2024-06-03,2024-06-04,2024-06-04,1243,92,15,0.35,0.65,0.0,0.57,0.06,0.7333333333333333,0.16304347826086957,1.0,0.09782608695652174,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.44565217391304346,0.0,0.5543478260869565,0.24420923251613966,0.6814842483260557,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007347826086956522,0.5869565217391305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5543478260869565,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.22364637917954486,0.640246272087889,0.6388888888888888,0.0,0.0
23,yrfi,2024-02-23,2024-05-30,2024-05-31,2024-06-06,2024-06-07,2024-06-07,1282,92,14,0.2,0.8,0.0,0.56,0.06,0.6363636363636364,0.2391304347826087,0.75,0.13043478260869565,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.44565217391304346,0.0,0.5543478260869565,0.24633004568769767,0.6857805961040997,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0072608695652173925,0.5978260869565217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5543478260869565,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.6428571428571429,0.23795597939420202,0.6689676547263693,0.5333333333333333,1.0,0.07142857142857142
24,yrfi,2024-02-23,2024-06-02,2024-06-03,2024-06-09,2024-06-10,2024-06-10,1327,91,7,0.65,0.35,0.0,0.58,0.06,0.7619047619047619,0.23076923076923078,0.6153846153846154,0.14285714285714285,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.42857142857142855,0.0,0.5714285714285714,0.24156576892397,0.6761091152956685,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.008505494505494506,0.6813186813186813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5714285714285714,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.2342066317364005,0.661574736085954,0.2,0.0,0.0
25,yrfi,2024-02-23,2024-06-05,2024-06-06,2024-06-12,2024-06-13,2024-06-13,1364,91,11,0.65,0.35,0.0,0.55,0.06,1.0,0.03296703296703297,1.0,0.02197802197802198,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.46153846153846156,0.0,0.5384615384615384,0.247855118132423,0.6888424168010028,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007802197802197803,0.6483516483516484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5384615384615384,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.7272727272727273,0.23261451523086396,0.6582986226909244,0.5416666666666666,0.0,0.0
26,yrfi,2024-02-23,2024-06-08,2024-06-09,2024-06-15,2024-06-16,2024-06-16,1403,92,16,0.2,0.8,0.0,0.56,0.06,0.5517241379310345,0.6304347826086957,0.5555555555555556,0.29347826086956524,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.43478260869565216,0.0,0.5652173913043478,0.24562279685219468,0.6843617705989489,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.006717391304347827,0.5760869565217391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5652173913043478,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.3125,0.27854538236896265,0.7505903750201595,0.38181818181818183,0.2857142857142857,0.4375
27,yrfi,2024-02-23,2024-06-11,2024-06-12,2024-06-18,2024-06-19,2024-06-19,1440,95,15,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.5052631578947369,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2516755829172325,0.6964985740287778,0.2222222222222222,0.0,0.0
28,yrfi,2024-02-23,2024-06-14,2024-06-15,2024-06-21,2024-06-22,2024-06-22,1481,92,15,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.24579798247336276,0.6847372005054729,0.5555555555555555,0.0,0.0
29,yrfi,2024-02-23,2024-06-17,2024-06-18,2024-06-24,2024-06-25,2024-06-25,1520,94,14,0.8,0.2,0.0,0.55,0.06,0.75,0.0425531914893617,1.0,0.02127659574468085,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.4574468085106383,0.0,0.5425531914893617,0.24765565971684256,0.6884468418218536,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007659574468085107,0.6063829787234043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5425531914893617,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.269700542335449,0.7326498057843323,0.44999999999999996,0.0,0.0
30,yrfi,2024-02-23,2024-06-20,2024-06-21,2024-06-27,2024-06-28,2024-06-28,1559,94,15,0.5,0.5,0.0,0.57,0.06,0.7619047619047619,0.22340425531914893,0.8571428571428571,0.14893617021276595,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.43617021276595747,0.0,0.5638297872340425,0.24440116267603806,0.6818693465149289,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0075319148936170205,0.5851063829787234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5638297872340425,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2343648105749217,0.6617956781520843,0.45999999999999996,0.5,0.13333333333333333
31,yrfi,2024-02-23,2024-06-23,2024-06-24,2024-06-30,2024-07-01,2024-07-01,1602,96,3,0.35,0.65,0.0,0.57,0.06,0.5238095238095238,0.21875,0.3333333333333333,0.0625,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.4270833333333333,0.0,0.5729166666666666,0.24467102285857634,0.6824507594405326,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0072499999999999995,0.59375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5729166666666666,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5647924919992495,0.5,0.0,0.0
32,yrfi,2024-02-23,2024-06-26,2024-06-27,2024-07-03,2024-07-04,2024-07-04,1644,87,15,0.5,0.5,0.0,0.57,0.06,0.5714285714285714,0.5632183908045977,0.5263157894736842,0.21839080459770116,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.42528735632183906,0.0,0.5747126436781609,0.24440355621807106,0.6819120378885787,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00795402298850575,0.5977011494252874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5747126436781609,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.26842266918930135,0.7302553184295514,0.6296296296296297,0.0,0.0
33,yrfi,2024-02-23,2024-06-29,2024-06-30,2024-07-06,2024-07-07,2024-07-07,1683,93,15,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.4838709677419355,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.24123553239909384,0.6756121887190274,0.4444444444444444,0.0,0.0
34,yrfi,2024-02-23,2024-07-02,2024-07-03,2024-07-09,2024-07-10,2024-07-10,1716,95,17,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118,0.2433595801452596,0.6798560558901806,0.5151515151515151,0.0,0.0
35,yrfi,2024-02-23,2024-07-05,2024-07-06,2024-07-12,2024-07-13,2024-07-13,1761,94,16,0.8,0.2,0.0,0.56,0.06,0.6666666666666666,0.1276595744680851,0.4,0.05319148936170213,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.44680851063829785,0.0,0.5531914893617021,0.24596020736014562,0.6850344185258003,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007531914893617023,0.5957446808510638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5531914893617021,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.4375,0.2576137901274752,0.7084393247032564,0.5238095238095238,0.0,0.0
36,yrfi,2024-02-23,2024-07-08,2024-07-09,2024-07-19,2024-07-20,2024-07-20,1798,101,16,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.45544554455445546,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.23643160744880626,0.6659543893417912,0.4,0.0,0.0
37,yrfi,2024-02-23,2024-07-11,2024-07-12,2024-07-22,2024-07-23,2024-07-23,1840,103,14,0.2,0.8,0.0,0.55,0.06,0.6116504854368932,1.0,0.6116504854368932,1.0,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.3883495145631068,0.0,0.6116504854368932,0.23756276890477906,0.6680642144488377,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0072427184466019425,0.6019417475728155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6116504854368932,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.24535003945348327,0.6838338550720479,0.6666666666666667,0.5714285714285714,1.0
38,yrfi,2024-02-23,2024-07-14,2024-07-19,2024-07-25,2024-07-26,2024-07-26,1886,94,15,0.2,0.8,0.0,0.6,0.06,0.6326530612244898,0.5212765957446809,0.5294117647058824,0.18085106382978725,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.39361702127659576,0.0,0.6063829787234043,0.23864980370190192,0.6702707718383905,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007680851063829789,0.5957446808510638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6063829787234043,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.29196735890632347,0.7782921269224502,0.92,0.3333333333333333,0.2
39,yrfi,2024-02-23,2024-07-21,2024-07-22,2024-07-28,2024-07-29,2024-07-29,1930,96,12,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334,0.24702003875548462,0.6871822865160815,0.4857142857142857,0.0,0.0
40,yrfi,2024-02-23,2024-07-24,2024-07-25,2024-07-31,2024-08-01,2024-08-01,1972,95,5,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.5473684210526316,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2254037625694211,0.6438306529741022,0.5,0.0,0.0
41,yrfi,2024-02-23,2024-07-27,2024-07-28,2024-08-03,2024-08-04,2024-08-04,2011,91,15,0.65,0.35,0.0,0.56,0.06,0.7,0.21978021978021978,0.5454545454545454,0.12087912087912088,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.5604395604395604,0.0,0.5604395604395604,0.2460826681866502,0.6852876474142832,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0016263736263736265,0.4065934065934066,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5604395604395604,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.2582943404104625,0.7098479259214412,0.30357142857142855,0.0,0.13333333333333333
42,yrfi,2024-02-23,2024-07-30,2024-07-31,2024-08-06,2024-08-07,2024-08-07,2053,86,17,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.4883720930232558,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.29411764705882354,0.25425518795205954,0.701659546641359,0.5833333333333333,0.0,0.0
43,yrfi,2024-02-23,2024-08-02,2024-08-03,2024-08-09,2024-08-10,2024-08-10,2087,94,16,0.8,0.2,0.0,0.58,0.06,0.6226415094339622,0.5638297872340425,0.5862068965517241,0.30851063829787234,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.5851063829787234,0.0,0.5851063829787234,0.24274448595739131,0.6785646191420528,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.001617021276595745,0.40425531914893614,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5851063829787234,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2567040569253723,0.7067385633861492,0.40625,0.25,0.25
44,yrfi,2024-02-23,2024-08-05,2024-08-06,2024-08-12,2024-08-13,2024-08-13,2126,95,15,0.5,0.5,0.0,0.58,0.06,0.75,0.21052631578947367,0.7142857142857143,0.14736842105263157,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.5789473684210527,0.0,0.5789473684210527,0.24308818829196008,0.6792381486118227,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0016000000000000003,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5789473684210527,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.24100500464900748,0.6750745408813715,0.46296296296296297,0.0,0.06666666666666667
45,yrfi,2024-02-23,2024-08-08,2024-08-09,2024-08-15,2024-08-16,2024-08-16,2166,92,14,0.8,0.2,0.0,0.55,0.06,1.0,0.021739130434782608,1.0,0.010869565217391304,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.5434782608695652,0.0,0.5434782608695652,0.2474946118536798,0.6881241380907026,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0016086956521739132,0.40217391304347827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5434782608695652,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25117945079545945,0.6955092366929783,0.5918367346938775,0.0,0.0
46,yrfi,2024-02-23,2024-08-11,2024-08-12,2024-08-18,2024-08-19,2024-08-19,2210,92,10,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.4891304347826087,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2507721705548015,0.6946912790924366,0.7916666666666666,0.0,0.0
47,yrfi,2024-02-23,2024-08-14,2024-08-15,2024-08-21,2024-08-22,2024-08-22,2251,91,10,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.4945054945054945,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.24854464270021043,0.690236296427952,0.125,0.0,0.0
48,yrfi,2024-02-23,2024-08-17,2024-08-18,2024-08-24,2024-08-25,2024-08-25,2287,95,15,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.4842105263157895,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.25278695772649323,0.698722347419675,0.6481481481481481,0.0,0.0
49,yrfi,2024-02-23,2024-08-20,2024-08-21,2024-08-27,2024-08-28,2024-08-28,2327,96,15,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.5,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2484809936268478,0.6901088131833082,0.74,0.0,0.0
50,yrfi,2024-02-23,2024-08-23,2024-08-24,2024-08-30,2024-08-31,2024-08-31,2367,98,15,0.35,0.65,0.0,0.55,0.06,1.0,0.01020408163265306,1.0,0.01020408163265306,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.5204081632653061,0.0,0.5918367346938775,0.2449005933915367,0.6829279444646815,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0026938775510204085,0.4489795918367347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5918367346938775,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.25517867746836426,0.7035069666684579,0.64,0.0,0.0
51,yrfi,2024-02-23,2024-08-26,2024-08-27,2024-09-02,2024-09-03,2024-09-03,2408,98,13,0.2,0.8,0.0,0.58,0.06,0.7,0.20408163265306123,0.7142857142857143,0.07142857142857142,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.42857142857142855,0.0,0.5714285714285714,0.24215930700590524,0.6773411708513998,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007673469387755102,0.6326530612244898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5714285714285714,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.6153846153846154,0.236219772404552,0.6654247501483818,0.6000000000000001,1.0,0.15384615384615385
52,yrfi,2024-02-23,2024-08-29,2024-08-30,2024-09-05,2024-09-06,2024-09-06,2449,94,14,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.5212765957446809,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.26243952747900645,0.7180419860152442,0.15151515151515152,0.0,0.0
53,yrfi,2024-02-23,2024-09-01,2024-09-02,2024-09-08,2024-09-09,2024-09-09,2495,93,9,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.5053763440860215,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2481941599180696,0.6895353598008763,0.8333333333333334,0.0,0.0
54,yrfi,2024-02-23,2024-09-04,2024-09-05,2024-09-11,2024-09-12,2024-09-12,2534,93,8,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.5161290322580645,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.25546514318207747,0.7040819700532917,0.0,0.0,0.0
55,yrfi,2024-02-23,2024-09-07,2024-09-08,2024-09-14,2024-09-15,2024-09-15,2573,92,15,0.5,0.5,0.0,0.55,0.06,0.0,0.0,0.0,0.0,1,0.02,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.25935408798041376,0.7118642830371272,0.75,0.0,0.0
