game_id,date,time,season,home_team,away_team,home_starting_pitcher,away_starting_pitcher,home_starting_pitcher_id,away_starting_pitcher_id,pitcher_source,pitcher_data_available,home_runs_total,away_runs_total,home_r1,away_r1,home_r2,away_r2,home_r3,away_r3,home_r4,away_r4,home_r5,away_r5,home_runs_f5,away_runs_f5,attendance,odds_details,odds_over_under,odds_data_quality,home_is_favorite,home_hits,away_hits,status_completed,status_state,status_description,status_detail,home_starting_pitcher_ip,away_starting_pitcher_ip,home_starting_pitcher_er,away_starting_pitcher_er,home_starting_pitcher_hits,away_starting_pitcher_hits,home_starting_pitcher_bb,away_starting_pitcher_bb,home_starting_pitcher_k,away_starting_pitcher_k,home_starting_pitcher_hr,away_starting_pitcher_hr,pitcher_stats_available,home_moneyline_odds,away_moneyline_odds,closing_moneyline_odds,closing_spread_odds,closing_total_odds,market_source,competition_id
809588,2025-07-01,19:00,2025,LAR,SLT,Drew Strotman,Manny Barreda,,,lmb_official_calendar,1,3,8,0,0,0,2,3,1,0,4,0,0,3,7,0,No Line,0.0,none,-1,7,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809588
809860,2025-07-01,19:00,2025,YUC,PUE,César Valdez,Vladimir Gutierrez,,,lmb_official_calendar,1,6,5,0,0,0,2,0,0,0,0,1,0,1,2,0,No Line,0.0,none,-1,12,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809860
809950,2025-07-01,19:00,2025,TAB,MEX,Joe Van Meter,Ricardo Pinto,,,lmb_official_calendar,1,4,5,1,0,0,0,0,0,0,0,0,0,1,0,0,No Line,0.0,none,-1,8,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809950
809116,2025-07-02,19:00,2025,JAL,DUR,Dovydas Neverauskas,Jorge Garcia,,,lmb_official_calendar,1,7,5,0,0,0,0,0,0,0,0,1,2,1,2,0,No Line,0.0,none,-1,7,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809116
809209,2025-07-02,19:00,2025,VER,CAM,Esmil Rogers,Sho Itoh,,,lmb_official_calendar,1,4,9,0,0,4,4,0,0,0,0,0,0,4,4,0,No Line,0.0,none,-1,8,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809209
809346,2025-07-02,19:00,2025,OAX,LEO,Sal Romano,Aaron Shortridge,,,lmb_official_calendar,1,3,12,0,4,1,0,0,0,0,2,0,1,1,7,0,No Line,0.0,none,-1,8,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809346
809446,2025-07-02,19:00,2025,TIG,QRO,Julio Robaina,Andy Otero,,,lmb_official_calendar,1,7,8,2,0,0,0,4,1,0,0,0,0,6,1,0,No Line,0.0,none,-1,9,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809446
809529,2025-07-02,19:00,2025,MVA,TIJ,Jorge Tavarez,Matt Solter,,,lmb_official_calendar,1,5,4,0,1,0,2,0,0,1,0,0,0,1,3,0,No Line,0.0,none,-1,9,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809529
809544,2025-07-02,19:00,2025,MVA,TIJ,Wilmer Rios,Ben Braymer,,,lmb_official_calendar,1,4,2,1,1,2,0,0,0,0,0,0,1,3,2,0,No Line,0.0,none,-1,7,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809544
809585,2025-07-02,19:00,2025,LAR,SLT,Nate Antone,Zach Mort,,,lmb_official_calendar,1,5,0,0,0,0,0,1,0,0,0,1,0,2,0,0,No Line,0.0,none,-1,7,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809585
809671,2025-07-02,19:00,2025,AGS,LAG,Oscar De La Cruz,Travis Lakins,,,lmb_official_calendar,1,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,No Line,0.0,none,-1,3,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809671
809679,2025-07-02,19:00,2025,AGS,LAG,,,,,lmb_official_calendar,0,2,6,0,1,0,0,1,0,0,0,0,1,1,2,0,No Line,0.0,none,-1,7,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809679
809861,2025-07-02,19:00,2025,YUC,PUE,Odrisamer Despaigne,Emailin Montilla,,,lmb_official_calendar,1,6,5,0,0,0,0,0,1,1,0,0,0,1,1,0,No Line,0.0,none,-1,12,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809861
809952,2025-07-02,19:00,2025,TAB,MEX,Yoennis Yera,,,,lmb_official_calendar,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,No Line,0.0,none,-1,4,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809952
809104,2025-07-03,19:00,2025,JAL,DUR,Pavel Hernandez,Tanner Tully,,,lmb_official_calendar,1,9,5,3,0,0,0,2,1,0,1,0,2,5,4,0,No Line,0.0,none,-1,9,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809104
809210,2025-07-03,19:00,2025,VER,CAM,Orlando Lara,Sean Nolin,,,lmb_official_calendar,1,6,7,4,3,0,4,0,0,0,0,0,0,4,7,0,No Line,0.0,none,-1,7,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809210
809345,2025-07-03,19:00,2025,OAX,LEO,Jake Faria,Felipe Gonzalez,,,lmb_official_calendar,1,5,4,1,0,0,2,0,1,0,0,0,0,1,3,0,No Line,0.0,none,-1,8,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809345
809396,2025-07-03,19:00,2025,CHI,MTY,,,,,lmb_official_calendar,0,3,15,0,4,0,0,0,2,0,4,3,3,3,13,0,No Line,0.0,none,-1,3,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809396
809399,2025-07-03,19:00,2025,CHI,MTY,Devin Smeltzer,Stephen Tarpley,,,lmb_official_calendar,1,4,8,1,2,0,0,1,1,0,0,0,1,2,4,0,No Line,0.0,none,-1,9,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809399
809447,2025-07-03,19:00,2025,TIG,QRO,Xzavion Curry,Aríel Miranda,,,lmb_official_calendar,1,4,6,0,0,0,1,0,0,0,2,1,0,1,3,0,No Line,0.0,none,-1,10,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809447
809592,2025-07-03,19:00,2025,LAR,SLT,Junior Guerra,Cameron Gann,,,lmb_official_calendar,1,4,1,0,0,1,0,0,0,0,0,0,1,1,1,0,No Line,0.0,none,-1,8,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809592
809675,2025-07-03,19:00,2025,AGS,LAG,Tucker Smith,Aldo Montes,,,lmb_official_calendar,1,13,14,5,0,0,3,1,3,0,5,1,1,7,12,0,No Line,0.0,none,-1,17,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809675
809854,2025-07-03,19:00,2025,YUC,PUE,Yoanner Negrin,Fernando Lozano,,,lmb_official_calendar,1,3,5,0,1,0,0,0,0,0,0,0,0,0,1,0,No Line,0.0,none,-1,6,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809854
809954,2025-07-03,19:00,2025,TAB,MEX,Tyler Danish,Wilmer Font,,,lmb_official_calendar,1,3,6,0,1,0,0,0,0,0,0,0,1,0,2,0,No Line,0.0,none,-1,8,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809954
809163,2025-07-04,19:00,2025,QRO,CAM,Ulises Joaquin,Domingo Acevedo,,,lmb_official_calendar,1,8,4,0,0,1,0,0,1,1,0,3,3,5,4,0,No Line,0.0,none,-1,13,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809163
809303,2025-07-04,19:00,2025,DUR,TIJ,Tiago Da Silva,Teddy Stankiewicz,,,lmb_official_calendar,1,7,6,0,0,0,1,0,0,0,0,0,0,0,1,0,No Line,0.0,none,-1,12,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809303
809395,2025-07-04,19:00,2025,CHI,JAL,Wily Peralta,Dereck Rodríguez,,,lmb_official_calendar,1,18,6,7,0,0,1,0,0,4,1,0,0,11,2,0,No Line,0.0,none,-1,21,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809395
809580,2025-07-04,19:00,2025,LAR,MTY,Daniel Camarena,Luis Cessa,,,lmb_official_calendar,1,0,9,0,0,0,1,0,3,0,0,0,0,0,4,0,No Line,0.0,none,-1,10,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809580
809630,2025-07-04,19:00,2025,MEX,LEO,Jose Bravo,Alberto Guerrero,,,lmb_official_calendar,1,11,10,0,1,0,1,0,0,1,3,0,0,1,5,0,No Line,0.0,none,-1,12,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809630
809676,2025-07-04,19:00,2025,AGS,MVA,Edwar Colina,Jeremy Rhoades,,,lmb_official_calendar,1,10,4,0,2,2,0,2,0,2,0,2,0,8,2,0,No Line,0.0,none,-1,15,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809676
809765,2025-07-04,19:00,2025,PUE,OAX,Edgar Torres,Alemao Hernandez,,,lmb_official_calendar,1,12,11,0,5,0,0,8,1,0,0,1,4,9,10,0,No Line,0.0,none,-1,22,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809765
809851,2025-07-04,19:00,2025,YUC,TIG,Dario Agrazal,Steven Moyers,,,lmb_official_calendar,1,6,1,0,0,1,0,0,0,1,0,0,0,2,0,0,No Line,0.0,none,-1,11,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809851
809906,2025-07-04,19:00,2025,LAG,SLT,Grant Gavin,Kurt Heyer,,,lmb_official_calendar,1,7,13,0,0,0,0,2,0,0,5,2,2,4,7,0,No Line,0.0,none,-1,11,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809906
809953,2025-07-04,19:00,2025,TAB,VER,Jose Samayoa,Connor Curlis,,,lmb_official_calendar,1,1,2,0,0,0,0,0,0,0,2,0,0,0,2,0,No Line,0.0,none,-1,4,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809953
809154,2025-07-05,19:00,2025,QRO,CAM,Tyler Viza,,,,lmb_official_calendar,0,11,1,2,0,3,0,0,0,6,0,0,0,11,0,0,No Line,0.0,none,-1,9,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809154
809299,2025-07-05,19:00,2025,DUR,TIJ,Regi Grace,David Reyes,,,lmb_official_calendar,1,7,14,0,1,0,2,0,3,3,0,0,0,3,6,0,No Line,0.0,none,-1,16,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809299
809391,2025-07-05,19:00,2025,CHI,JAL,Darel Torres,Luis Ivan Rodriguez,,,lmb_official_calendar,1,4,14,0,0,0,0,0,0,1,1,0,0,1,1,0,No Line,0.0,none,-1,6,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809391
809584,2025-07-05,19:00,2025,LAR,MTY,Jacob Nix,César Vargas,,,lmb_official_calendar,1,1,10,0,0,0,0,0,1,0,1,0,3,0,5,0,No Line,0.0,none,-1,9,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809584
809623,2025-07-05,19:00,2025,MEX,LEO,Justin Courtney,Sammy Tavarez,,,lmb_official_calendar,1,17,10,2,1,0,1,5,2,0,5,3,1,10,10,0,No Line,0.0,none,-1,18,17,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809623
809672,2025-07-05,19:00,2025,AGS,MVA,Elniery García,Austin Warner,,,lmb_official_calendar,1,5,4,0,1,1,0,0,3,0,0,0,0,1,4,0,No Line,0.0,none,-1,10,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809672
809766,2025-07-05,19:00,2025,PUE,OAX,Yoimer Camacho,Kyle Barraclough,,,lmb_official_calendar,1,15,6,1,0,1,1,5,0,2,0,0,2,9,3,0,No Line,0.0,none,-1,15,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809766
809857,2025-07-05,19:00,2025,YUC,TIG,Jose Torres,Alex Delgado,,,lmb_official_calendar,1,6,3,1,0,1,1,2,0,0,0,0,0,4,1,0,No Line,0.0,none,-1,8,4,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809857
809908,2025-07-05,19:00,2025,LAG,SLT,Ricardo Sanchez,Cam Alldred,,,lmb_official_calendar,1,3,5,0,1,0,0,0,1,1,0,0,0,1,2,0,No Line,0.0,none,-1,5,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809908
809949,2025-07-05,19:00,2025,TAB,VER,Raul Carrillo,Esmil Rogers,,,lmb_official_calendar,1,6,4,2,0,0,0,3,0,0,0,0,1,5,1,0,No Line,0.0,none,-1,12,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809949
809153,2025-07-06,19:00,2025,QRO,CAM,Michel Baez,Miller Hogan,,,lmb_official_calendar,1,3,10,0,4,0,0,1,1,1,3,0,0,2,8,0,No Line,0.0,none,-1,10,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809153
809300,2025-07-06,19:00,2025,DUR,TIJ,Felix Doubront,Jorge Perez,,,lmb_official_calendar,1,5,7,1,1,0,0,3,1,0,0,0,0,4,2,0,No Line,0.0,none,-1,11,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809300
809393,2025-07-06,19:00,2025,CHI,JAL,Max Castillo,Eduardo Vera,,,lmb_official_calendar,1,7,9,0,0,0,2,1,0,0,5,0,2,1,9,0,No Line,0.0,none,-1,13,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809393
809583,2025-07-06,19:00,2025,LAR,MTY,Drew Strotman,Nolan Kingham,,,lmb_official_calendar,1,1,3,0,0,0,0,0,2,0,0,0,1,0,3,0,No Line,0.0,none,-1,7,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809583
809622,2025-07-06,19:00,2025,MEX,LEO,Ricardo Pinto,Faustino Carrera,,,lmb_official_calendar,1,9,13,1,2,2,0,0,0,0,0,0,2,3,4,0,No Line,0.0,none,-1,14,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809622
809674,2025-07-06,19:00,2025,AGS,MVA,Deylen Miley,Christian Young,,,lmb_official_calendar,1,2,8,1,0,0,1,0,0,0,0,0,0,1,1,0,No Line,0.0,none,-1,5,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809674
809763,2025-07-06,19:00,2025,PUE,OAX,Vladimir Gutierrez,Radhames Liz,,,lmb_official_calendar,1,6,13,0,0,3,0,0,0,1,3,2,1,6,4,0,No Line,0.0,none,-1,13,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809763
809858,2025-07-06,19:00,2025,YUC,TIG,César Valdez,Carl Edwards Jr.,,,lmb_official_calendar,1,5,4,0,1,0,0,0,1,3,2,0,0,3,4,0,No Line,0.0,none,-1,10,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809858
809907,2025-07-06,19:00,2025,LAG,SLT,Jaime Barria,Manny Barreda,,,lmb_official_calendar,1,4,3,0,0,0,1,0,0,0,1,0,0,0,2,0,No Line,0.0,none,-1,6,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809907
809948,2025-07-06,19:00,2025,TAB,VER,Joe Van Meter,Dinelson Lamet,,,lmb_official_calendar,1,14,5,3,0,0,0,9,3,1,0,0,0,13,3,0,No Line,0.0,none,-1,14,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809948
809151,2025-07-07,19:00,2025,QRO,MEX,Tyler Alexander,Kent Emanuel,,,lmb_official_calendar,1,7,4,0,0,0,2,1,0,0,0,4,0,5,2,0,No Line,0.0,none,-1,13,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809151
809155,2025-07-08,19:00,2025,QRO,MEX,Aríel Miranda,Wilmer Font,,,lmb_official_calendar,1,10,12,2,3,0,5,0,0,3,2,0,0,5,10,0,No Line,0.0,none,-1,20,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809155
809256,2025-07-08,19:00,2025,TIJ,AGS,Ben Braymer,Oscar De La Cruz,,,lmb_official_calendar,1,5,0,1,0,0,0,0,0,0,0,4,0,5,0,0,No Line,0.0,none,-1,7,4,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809256
809342,2025-07-08,19:00,2025,OAX,VER,Solomon Bates,Luis Romero,,,lmb_official_calendar,1,4,5,0,0,0,0,0,0,0,2,1,1,1,3,0,No Line,0.0,none,-1,9,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809342
809392,2025-07-08,19:00,2025,CHI,LAG,Caleb Smith,Travis Lakins,,,lmb_official_calendar,1,2,6,0,3,0,0,0,0,1,0,0,0,1,3,0,No Line,0.0,none,-1,7,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809392
809436,2025-07-08,19:00,2025,TIG,PUE,Julio Robaina,Emailin Montilla,,,lmb_official_calendar,1,1,3,0,0,0,0,0,1,0,0,0,2,0,3,0,No Line,0.0,none,-1,7,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809436
809494,2025-07-08,19:00,2025,MTY,JAL,Justus Sheffield,Luis Payan,,,lmb_official_calendar,1,2,3,0,2,0,0,0,1,2,0,0,0,2,3,0,No Line,0.0,none,-1,8,4,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809494
809535,2025-07-08,19:00,2025,MVA,LAR,Jorge Tavarez,Nate Antone,,,lmb_official_calendar,1,5,13,0,0,1,3,0,1,1,0,0,4,2,8,0,No Line,0.0,none,-1,10,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809535
809718,2025-07-08,19:00,2025,CAM,TAB,Sho Itoh,Yoennis Yera,,,lmb_official_calendar,1,5,10,0,0,0,2,0,0,1,1,1,3,2,6,0,No Line,0.0,none,-1,8,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809718
809808,2025-07-08,19:00,2025,SLT,DUR,Zach Mort,Jorge Garcia,,,lmb_official_calendar,1,13,1,4,0,0,0,6,0,3,0,0,1,13,1,0,No Line,0.0,none,-1,16,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809808
809999,2025-07-08,19:00,2025,LEO,YUC,Felipe Gonzalez,Odrisamer Despaigne,,,lmb_official_calendar,1,10,9,1,0,0,4,2,0,6,0,0,0,9,4,0,No Line,0.0,none,-1,13,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809999
809156,2025-07-09,19:00,2025,QRO,MEX,Ulises Joaquin,Jose Bravo,,,lmb_official_calendar,1,5,8,3,3,0,4,2,0,0,0,0,1,5,8,0,No Line,0.0,none,-1,12,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809156
809166,2025-07-09,19:00,2025,QRO,MEX,,,,,lmb_official_calendar,0,7,0,4,0,0,0,1,0,1,0,0,0,6,0,0,No Line,0.0,none,-1,12,3,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809166
809254,2025-07-09,19:00,2025,TIJ,AGS,Matt Solter,Adrian Almeida,,,lmb_official_calendar,1,6,5,0,1,0,0,0,0,0,2,1,0,1,3,0,No Line,0.0,none,-1,12,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809254
809343,2025-07-09,19:00,2025,OAX,VER,Jake Faria,Orlando Lara,,,lmb_official_calendar,1,7,12,1,6,0,0,0,1,1,0,0,0,2,7,0,No Line,0.0,none,-1,12,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809343
809390,2025-07-09,19:00,2025,CHI,LAG,Wily Peralta,Aldo Montes,,,lmb_official_calendar,1,14,6,1,0,0,0,3,1,5,2,1,0,10,3,0,No Line,0.0,none,-1,20,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809390
809437,2025-07-09,19:00,2025,TIG,PUE,Xzavion Curry,Fernando Lozano,,,lmb_official_calendar,1,4,2,0,0,1,0,2,0,0,0,0,0,3,0,0,No Line,0.0,none,-1,8,4,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809437
809484,2025-07-09,19:00,2025,MTY,JAL,Manny Banuelos,Dovydas Neverauskas,,,lmb_official_calendar,1,12,1,3,0,0,0,1,0,0,0,2,0,6,0,0,No Line,0.0,none,-1,13,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809484
809531,2025-07-09,19:00,2025,MVA,LAR,Wilmer Rios,Junior Guerra,,,lmb_official_calendar,1,4,0,0,0,0,0,0,0,3,0,1,0,4,0,0,No Line,0.0,none,-1,9,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809531
809720,2025-07-09,19:00,2025,CAM,TAB,Onelki Garcia,Tyler Danish,,,lmb_official_calendar,1,5,3,0,1,0,2,0,0,1,0,0,0,1,3,0,No Line,0.0,none,-1,8,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809720
809809,2025-07-09,19:00,2025,SLT,DUR,Cameron Gann,Tanner Tully,,,lmb_official_calendar,1,11,3,1,0,1,0,0,0,0,0,0,1,2,1,0,No Line,0.0,none,-1,13,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809809
809998,2025-07-09,19:00,2025,LEO,YUC,Alberto Guerrero,Yoanner Negrin,,,lmb_official_calendar,1,10,12,6,2,1,5,0,0,0,0,1,1,8,8,0,No Line,0.0,none,-1,13,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809998
809255,2025-07-10,19:00,2025,TIJ,AGS,Teddy Stankiewicz,Tucker Smith,,,lmb_official_calendar,1,6,4,0,0,0,0,4,0,0,0,2,0,6,0,0,No Line,0.0,none,-1,11,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809255
809344,2025-07-10,19:00,2025,OAX,VER,Alemao Hernandez,Connor Curlis,,,lmb_official_calendar,1,10,6,0,0,4,0,2,0,0,0,1,3,7,3,0,No Line,0.0,none,-1,12,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809344
809394,2025-07-10,19:00,2025,CHI,LAG,Darel Torres,Grant Gavin,,,lmb_official_calendar,1,4,3,1,1,0,0,0,1,0,0,0,0,1,2,0,No Line,0.0,none,-1,8,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809394
809440,2025-07-10,19:00,2025,TIG,PUE,Steven Moyers,Cleiverth Perez,,,lmb_official_calendar,1,7,1,3,1,0,0,2,0,0,0,1,0,6,1,0,No Line,0.0,none,-1,9,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809440
809485,2025-07-10,19:00,2025,MTY,JAL,Luis Cessa,Greg Minier,,,lmb_official_calendar,1,13,7,8,0,0,0,2,0,1,2,0,1,11,3,0,No Line,0.0,none,-1,16,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809485
809533,2025-07-10,19:00,2025,MVA,LAR,Brady Miller,Adrian De Horta,,,lmb_official_calendar,1,9,6,0,1,0,0,1,0,0,0,8,0,9,1,0,No Line,0.0,none,-1,5,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809533
809719,2025-07-10,19:00,2025,CAM,TAB,Domingo Acevedo,Jose Samayoa,,,lmb_official_calendar,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No Line,0.0,none,-1,8,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809719
809814,2025-07-10,19:00,2025,SLT,DUR,Kurt Heyer,Tiago Da Silva,,,lmb_official_calendar,1,6,10,1,2,0,0,2,0,0,0,0,1,3,3,0,No Line,0.0,none,-1,11,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809814
809995,2025-07-10,19:00,2025,LEO,YUC,Aaron Shortridge,Dario Agrazal,,,lmb_official_calendar,1,2,14,0,7,0,3,1,0,0,4,1,0,2,14,0,No Line,0.0,none,-1,7,20,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809995
809106,2025-07-11,19:00,2025,JAL,LAG,Dovydas Neverauskas,,,,lmb_official_calendar,0,9,4,0,0,0,0,0,4,0,0,2,0,2,4,0,No Line,0.0,none,-1,9,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809106
809206,2025-07-11,19:00,2025,VER,LEO,Esmil Rogers,Sammy Tavarez,,,lmb_official_calendar,1,8,5,1,0,1,0,0,0,1,2,0,2,3,4,0,No Line,0.0,none,-1,11,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809206
809341,2025-07-11,19:00,2025,OAX,QRO,Kyle Barraclough,Tyler Viza,,,lmb_official_calendar,1,18,0,1,0,0,0,9,0,0,0,2,0,12,0,0,No Line,0.0,none,-1,20,3,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809341
809441,2025-07-11,19:00,2025,TIG,MEX,Carl Edwards Jr.,Justin Courtney,,,lmb_official_calendar,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Line,0.0,none,-1,6,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809441
809482,2025-07-11,19:00,2025,MTY,TIJ,Stephen Tarpley,David Reyes,,,lmb_official_calendar,1,3,2,0,0,0,0,1,0,0,1,0,0,1,1,0,No Line,0.0,none,-1,10,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809482
809579,2025-07-11,19:00,2025,LAR,DUR,Jacob Nix,Jorge Bautista,,,lmb_official_calendar,1,3,5,0,0,0,2,0,1,0,0,0,0,0,3,0,No Line,0.0,none,-1,10,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809579
809673,2025-07-11,19:00,2025,AGS,CHI,Deylen Miley,Gabriel Ponce,,,lmb_official_calendar,1,1,17,0,1,1,0,0,0,0,2,0,0,1,3,0,No Line,0.0,none,-1,3,20,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809673
809723,2025-07-11,19:00,2025,CAM,PUE,Carlos Bustamante,Vladimir Gutierrez,,,lmb_official_calendar,1,11,2,1,0,1,1,0,0,0,0,3,0,5,1,0,No Line,0.0,none,-1,18,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809723
809811,2025-07-11,19:00,2025,SLT,MVA,Cam Alldred,Austin Warner,,,lmb_official_calendar,1,7,4,1,0,0,2,4,0,0,0,2,0,7,2,0,No Line,0.0,none,-1,9,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809811
809946,2025-07-11,19:00,2025,TAB,YUC,Raul Carrillo,Alexis Gonzalez,,,lmb_official_calendar,1,8,6,2,1,0,0,0,0,1,0,0,1,3,2,0,No Line,0.0,none,-1,12,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809946
809208,2025-07-12,19:00,2025,VER,LEO,Dinelson Lamet,Faustino Carrera,,,lmb_official_calendar,1,10,4,0,2,4,0,2,0,4,0,0,0,10,2,0,No Line,0.0,none,-1,10,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809208
809339,2025-07-12,19:00,2025,OAX,QRO,Luis Miranda,Michel Baez,,,lmb_official_calendar,1,11,2,0,2,7,0,0,0,0,0,0,0,7,2,0,No Line,0.0,none,-1,11,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809339
809442,2025-07-12,19:00,2025,TIG,MEX,,Ricardo Pinto,,,lmb_official_calendar,0,3,5,0,2,3,1,0,1,0,0,0,0,3,4,0,No Line,0.0,none,-1,10,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809442
809487,2025-07-12,19:00,2025,MTY,TIJ,César Vargas,,,,lmb_official_calendar,0,2,7,0,1,0,0,0,0,0,2,0,0,0,3,0,No Line,0.0,none,-1,4,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809487
