split_id,market_key,train_start,train_end,calib_start,calib_end,test_start,test_end,train_rows,calib_rows,test_rows,ensemble_xgb_weight,ensemble_lgbm_weight,ensemble_rf_weight,publish_threshold,prob_shrink,calib_accuracy,calib_coverage,published_calib_accuracy,published_calib_coverage,used_fallback,fallback_penalty,missing_pitcher_penalty,missing_pitchers_rate_calib,regime_calibrators,selection_objective,calibrator_mode,stacking_mode,bayes_strength,bayes_prior,prob_shift,global_selection_accuracy,global_selection_brier,global_selection_logloss,threshold_objective,calib_roi_per_bet,calib_total_return_units,calib_priced_rows,calib_priced_coverage,calib_mean_ev_edge,roi_min_edge,meta_gate_enabled,meta_gate_threshold,meta_gate_base_accuracy,meta_gate_final_accuracy,meta_gate_base_coverage,meta_gate_final_coverage,momentum_penalty_mean_calib,momentum_penalty_active_rate_calib,vol_norm_enabled,vol_norm_alpha,vol_norm_threshold_bonus_cap,vol_norm_mean_calib,vol_norm_high_rate_calib,vol_norm_threshold_bonus_mean_calib,vol_norm_mean_test,vol_norm_high_rate_test,vol_decision_enabled,vol_decision_beta,vol_decision_center,vol_decision_max_shift,vol_decision_acc_calib,vol_decision_mean_test_threshold,reliability_enabled,reliability_mean_calib,reliability_low_rate_calib,reliability_conflict_rate_calib,reliability_side_shift_mean_calib,reliability_mean_test,reliability_low_rate_test,reliability_conflict_rate_test,reliability_side_shift_mean_test,missing_pitchers_rate_test,test_accuracy_at_050,test_accuracy_dynamic_decision,test_brier,test_logloss,test_auc,published_test_accuracy,published_test_coverage
30,f5,2024-02-23,2024-06-20,2024-06-21,2024-06-27,2024-06-28,2024-06-28,1559,94,15,0.8,0.2,0.0,0.59,0.0,0.7692307692307693,0.13829787234042554,0.8571428571428571,0.07446808510638298,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.5531914893617021,0.0,0.574468085106383,0.2434806480361139,0.6800163617134464,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0037446808510638308,0.5319148936170213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.574468085106383,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.23950706801956873,0.6721095684574677,0.48000000000000004,0.0,0.0
31,f5,2024-02-23,2024-06-23,2024-06-24,2024-06-30,2024-07-01,2024-07-01,1602,96,3,0.8,0.2,0.0,0.55,0.0,0.6666666666666666,0.28125,0.6086956521739131,0.23958333333333334,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.4895833333333333,0.0,0.6041666666666666,0.2431689031580125,0.6794541951463694,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005083333333333333,0.65625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6041666666666666,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.28608643898664576,0.7658164045172384,0.0,0.0,0.3333333333333333
32,f5,2024-02-23,2024-06-26,2024-06-27,2024-07-03,2024-07-04,2024-07-04,1644,87,15,0.35,0.65,0.0,0.56,0.0,0.75,0.13793103448275862,0.8,0.11494252873563218,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.45977011494252873,0.0,0.5402298850574713,0.2474351672462852,0.6879907605481348,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004609195402298851,0.5977011494252874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5402298850574713,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.23668489358616232,0.6664590777826584,0.56,0.0,0.06666666666666667
33,f5,2024-02-23,2024-06-29,2024-06-30,2024-07-06,2024-07-07,2024-07-07,1683,93,15,0.8,0.2,0.0,0.58,0.0,0.8,0.10752688172043011,0.7142857142857143,0.07526881720430108,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.46236559139784944,0.0,0.5591397849462365,0.24617743001192768,0.6854587499339442,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00524731182795699,0.7204301075268817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5591397849462365,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.22329960972251744,0.639504062682786,0.9545454545454545,0.0,0.0
34,f5,2024-02-23,2024-07-02,2024-07-03,2024-07-09,2024-07-10,2024-07-10,1716,95,17,0.5,0.5,0.0,0.59,0.0,0.6923076923076923,0.1368421052631579,1.0,0.021052631578947368,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.4421052631578947,0.0,0.5578947368421052,0.2443779512285853,0.6818392209647905,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005073684210526316,0.7263157894736842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5578947368421052,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.5882352941176471,0.25291023055817874,0.6992787926123011,0.2714285714285714,0.0,0.11764705882352941
35,f5,2024-02-23,2024-07-05,2024-07-06,2024-07-12,2024-07-13,2024-07-13,1761,94,16,0.5,0.5,0.0,0.55,0.0,0.0,0.0,0.0,0.0,1,0.015,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.4787234042553192,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.4375,0.2548428041257408,0.7028491701493351,0.41269841269841273,0.0,0.0
36,f5,2024-02-23,2024-07-08,2024-07-09,2024-07-19,2024-07-20,2024-07-20,1798,101,16,0.5,0.5,0.0,0.55,0.0,0.0,0.0,0.0,0.0,1,0.015,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.48514851485148514,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.2450340747760469,0.6832203313012448,0.30769230769230765,0.0,0.0
37,f5,2024-02-23,2024-07-11,2024-07-12,2024-07-22,2024-07-23,2024-07-23,1840,103,14,0.5,0.5,0.0,0.61,0.0,0.6956521739130435,0.22330097087378642,0.0,0.0,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.4077669902912621,0.0,0.5922330097087378,0.23996466820636267,0.6728832453312025,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004271844660194176,0.6213592233009708,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5922330097087378,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.6428571428571429,0.23767838537575695,0.6686165173838245,0.39999999999999997,0.0,0.0
38,f5,2024-02-23,2024-07-14,2024-07-19,2024-07-25,2024-07-26,2024-07-26,1886,94,15,0.35,0.65,0.0,0.62,0.0,0.6666666666666666,0.1595744680851064,0.0,0.0,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.39361702127659576,0.0,0.6063829787234043,0.2377382049815764,0.668390658372748,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004202127659574468,0.6063829787234043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6063829787234043,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.2711310213181418,0.7364811373173076,0.3214285714285714,0.0,0.0
39,f5,2024-02-23,2024-07-21,2024-07-22,2024-07-28,2024-07-29,2024-07-29,1930,96,12,0.5,0.5,0.0,0.55,0.0,0.0,0.0,0.0,0.0,1,0.015,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.46875,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334,0.24931349308772285,0.6917956271516877,0.08571428571428574,0.0,0.0
40,f5,2024-02-23,2024-07-24,2024-07-25,2024-07-31,2024-08-01,2024-08-01,1972,95,5,0.5,0.5,0.0,0.55,0.0,0.6,0.42105263157894735,0.5517241379310345,0.30526315789473685,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.45263157894736844,0.0,0.5473684210526316,0.2470228145395883,0.6871831837830052,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00448421052631579,0.631578947368421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5473684210526316,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.23920351118480224,0.6713805731271816,0.6666666666666667,1.0,0.2
41,f5,2024-02-23,2024-07-27,2024-07-28,2024-08-03,2024-08-04,2024-08-04,2011,91,15,0.35,0.65,0.0,0.58,0.0,0.6666666666666666,0.23076923076923078,0.5833333333333334,0.13186813186813187,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.42857142857142855,0.0,0.5714285714285714,0.24440535008351266,0.681904317559235,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005043956043956045,0.6593406593406593,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5714285714285714,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.24673971814276827,0.6865110322412054,0.6964285714285714,1.0,0.06666666666666667
42,f5,2024-02-23,2024-07-30,2024-07-31,2024-08-06,2024-08-07,2024-08-07,2053,86,17,0.8,0.2,0.0,0.62,0.0,0.6551724137931034,0.3372093023255814,0.0,0.0,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.38372093023255816,0.0,0.6162790697674418,0.23631410291519236,0.6655046769823735,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005279069767441861,0.6744186046511628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6162790697674418,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.5294117647058824,0.2566009584585041,0.7068482091533292,0.5,0.0,0.0
43,f5,2024-02-23,2024-08-02,2024-08-03,2024-08-09,2024-08-10,2024-08-10,2087,94,16,0.2,0.8,0.0,0.55,0.0,0.5757575757575758,0.7021276595744681,0.6052631578947368,0.40425531914893614,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.44680851063829785,0.0,0.5531914893617021,0.24707959281199152,0.687295035907774,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00497872340425532,0.7021276595744681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5531914893617021,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.2366739211395829,0.6663624067303066,0.8666666666666666,1.0,0.1875
44,f5,2024-02-23,2024-08-05,2024-08-06,2024-08-12,2024-08-13,2024-08-13,2126,95,15,0.2,0.8,0.0,0.58,0.0,0.6296296296296297,0.28421052631578947,0.5384615384615384,0.1368421052631579,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.43157894736842106,0.0,0.5684210526315789,0.24444745293028405,0.6819796648353996,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005200000000000001,0.7263157894736842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5684210526315789,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2311472032289071,0.6551640661309137,0.54,0.0,0.0
45,f5,2024-02-23,2024-08-08,2024-08-09,2024-08-15,2024-08-16,2024-08-16,2166,92,14,0.2,0.8,0.0,0.56,0.0,0.8181818181818182,0.11956521739130435,0.7142857142857143,0.07608695652173914,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.4891304347826087,0.0,0.5652173913043478,0.2444208981472451,0.6819284258898282,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005630434782608696,0.7391304347826086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5652173913043478,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.24104038707341766,0.6750607473391018,0.673469387755102,1.0,0.07142857142857142
46,f5,2024-02-23,2024-08-11,2024-08-12,2024-08-18,2024-08-19,2024-08-19,2210,92,10,0.5,0.5,0.0,0.55,0.0,0.0,0.0,0.0,0.0,1,0.015,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.25367733903023165,0.700502884480932,0.625,0.0,0.0
47,f5,2024-02-23,2024-08-14,2024-08-15,2024-08-21,2024-08-22,2024-08-22,2251,91,10,0.65,0.35,0.0,0.56,0.0,0.7333333333333333,0.16483516483516483,0.6666666666666666,0.0989010989010989,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.45054945054945056,0.0,0.5494505494505495,0.24694824093482318,0.6870158214604016,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005285714285714287,0.7252747252747253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5494505494505495,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2722043939625604,0.7377219878868713,0.5714285714285714,0.0,0.0
48,f5,2024-02-23,2024-08-17,2024-08-18,2024-08-24,2024-08-25,2024-08-25,2287,95,15,0.2,0.8,0.0,0.66,0.0,0.8333333333333334,0.12631578947368421,0.8333333333333334,0.12631578947368421,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.35789473684210527,0.0,0.6421052631578947,0.22902102690323806,0.6504717577604672,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005347368421052632,0.7789473684210526,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6421052631578947,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.28432593883639373,0.7649636839416277,0.2142857142857143,0.0,0.06666666666666667
49,f5,2024-02-23,2024-08-20,2024-08-21,2024-08-27,2024-08-28,2024-08-28,2327,96,15,0.35,0.65,0.0,0.63,0.0,0.8,0.10416666666666667,1.0,0.020833333333333332,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.40625,0.0,0.59375,0.23652385852207689,0.66567979641853,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0053125,0.7604166666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.59375,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.26938892325068853,0.7327849443930009,0.537037037037037,0.0,0.0
50,f5,2024-02-23,2024-08-23,2024-08-24,2024-08-30,2024-08-31,2024-08-31,2367,98,15,0.65,0.35,0.0,0.64,0.0,0.8461538461538461,0.1326530612244898,0.8333333333333334,0.061224489795918366,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.3979591836734694,0.0,0.6020408163265306,0.2329430330302383,0.658258237352298,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005173469387755103,0.7448979591836735,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6020408163265306,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,0.20757530901110294,0.6062309122830314,0.5681818181818182,1.0,0.13333333333333333
51,f5,2024-02-23,2024-08-26,2024-08-27,2024-09-02,2024-09-03,2024-09-03,2408,98,13,0.2,0.8,0.0,0.59,0.0,0.7222222222222222,0.1836734693877551,0.5,0.02040816326530612,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.4387755102040816,0.0,0.5612244897959183,0.24261985728022692,0.6782404117467318,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0052448979591836736,0.7244897959183674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5612244897959183,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.6153846153846154,0.24670552463316958,0.6867177155991777,0.5,0.5,0.15384615384615385
52,f5,2024-02-23,2024-08-29,2024-08-30,2024-09-05,2024-09-06,2024-09-06,2449,94,14,0.2,0.8,0.0,0.58,0.0,0.5824175824175825,0.9680851063829787,0.5490196078431373,0.5425531914893617,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.4148936170212766,0.0,0.5851063829787234,0.24271515623740164,0.6785049266465168,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004882978723404256,0.6914893617021277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5851063829787234,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.24543762888597018,0.6840168551494904,0.4583333333333333,0.5555555555555556,0.6428571428571429
53,f5,2024-02-23,2024-09-01,2024-09-02,2024-09-08,2024-09-09,2024-09-09,2495,93,9,0.2,0.8,0.0,0.55,0.0,1.0,0.010752688172043012,0.0,0.0,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.4838709677419355,0.0,0.5053763440860215,0.2489137588028003,0.6909679466281213,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004817204301075269,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5053763440860215,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.7777777777777778,0.23665496174028014,0.6664117075510545,0.6428571428571428,0.0,0.0
54,f5,2024-02-23,2024-09-04,2024-09-05,2024-09-11,2024-09-12,2024-09-12,2534,93,8,0.5,0.5,0.0,0.58,0.0,0.9,0.10752688172043011,0.8571428571428571,0.07526881720430108,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.4731182795698925,0.0,0.5161290322580645,0.24391460418871064,0.6808503426380251,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004935483870967742,0.6881720430107527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5161290322580645,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2531420154059767,0.6994505871815795,0.5333333333333334,0.0,0.0
55,f5,2024-02-23,2024-09-07,2024-09-08,2024-09-14,2024-09-15,2024-09-15,2573,92,15,0.8,0.2,0.0,0.57,0.0,0.85,0.21739130434782608,0.9,0.10869565217391304,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.45652173913043476,0.0,0.532608695652174,0.24244879723839893,0.6778663476345895,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005369565217391304,0.7608695652173914,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.532608695652174,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.27450025119276916,0.742554589908392,0.38,0.0,0.2
56,f5,2024-02-23,2024-09-10,2024-09-11,2024-09-17,2024-09-18,2024-09-18,2612,93,15,0.5,0.5,0.0,0.55,0.0,0.0,0.0,0.0,0.0,1,0.015,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.4946236559139785,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,0.24340813240316098,0.679954489950321,0.7045454545454546,0.0,0.0
57,f5,2024-02-23,2024-09-13,2024-09-14,2024-09-20,2024-09-21,2024-09-21,2650,97,14,0.65,0.35,0.0,0.59,0.0,0.625,0.24742268041237114,0.6,0.05154639175257732,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.422680412371134,0.0,0.5773195876288659,0.242639334954656,0.678353965059417,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004958762886597938,0.6804123711340206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5773195876288659,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.6428571428571429,0.23175703264909478,0.6562210901649161,0.6666666666666666,0.0,0.0
58,f5,2024-02-23,2024-09-16,2024-09-17,2024-09-23,2024-09-24,2024-09-24,2690,91,15,0.65,0.35,0.0,0.66,0.0,0.7333333333333333,0.32967032967032966,0.7333333333333333,0.32967032967032966,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.3516483516483517,0.0,0.6483516483516484,0.22492889218672657,0.6418811511875855,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004989010989010989,0.6923076923076923,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6483516483516484,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2351892302139868,0.6622467747481493,0.6666666666666667,0.8333333333333334,0.4
59,f5,2024-02-23,2024-09-19,2024-09-20,2024-09-26,2024-09-27,2024-09-27,2732,87,15,0.8,0.2,0.0,0.64,0.0,0.9285714285714286,0.16091954022988506,0.8571428571428571,0.08045977011494253,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.39080459770114945,0.0,0.6091954022988506,0.2337520906106659,0.6599297829396742,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005195402298850575,0.735632183908046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6091954022988506,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.24923246248080153,0.6911403331464149,0.7142857142857142,1.0,0.13333333333333333
60,f5,2024-02-23,2024-09-22,2024-09-23,2024-09-29,2024-09-30,2024-09-30,2777,86,2,0.65,0.35,0.0,0.65,0.0,1.0,0.11627906976744186,1.0,0.05813953488372093,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.38372093023255816,0.0,0.6162790697674418,0.23236533711308008,0.6570168770780918,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004848837209302326,0.7209302325581395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6162790697674418,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9578920295637383,0.5,0.0,0.0
61,f5,2024-02-23,2024-09-25,2024-09-26,2024-10-02,2024-10-03,2024-10-03,2810,63,1,0.2,0.8,0.0,0.65,0.0,0.6857142857142857,0.5555555555555556,0.7142857142857143,0.3333333333333333,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.3492063492063492,0.0,0.6507936507936508,0.22715634392270598,0.6467170162761181,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00488888888888889,0.7142857142857143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6507936507936508,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4288317326915222,0.5,1.0,1.0
71,f5,2024-02-23,2025-02-20,2025-02-21,2025-02-27,2025-02-28,2025-02-28,2909,92,16,0.2,0.8,0.0,0.57,0.0,0.9166666666666666,0.13043478260869565,0.9,0.10869565217391304,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.4782608695652174,0.0,0.5434782608695652,0.2440232883526269,0.6810727463600995,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.003402173913043479,0.4782608695652174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5434782608695652,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.5625,0.2526742019223598,0.6985765256929585,0.5625,0.5,0.125
72,f5,2024-02-23,2025-02-23,2025-02-24,2025-03-02,2025-03-03,2025-03-03,2945,104,12,0.5,0.5,0.0,0.57,0.0,0.8076923076923077,0.25,0.7777777777777778,0.17307692307692307,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.47115384615384615,0.0,0.6153846153846154,0.239161131936117,0.6712454787267735,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.003798076923076923,0.5288461538461539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6153846153846154,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.27033876075213564,0.7339506519825015,0.3142857142857143,0.0,0.16666666666666666
