game_id,date,time,season,home_team,away_team,home_score,away_score,home_corners,away_corners,total_corners,goal_diff,total_goals,is_draw,home_win,away_win,attendance,venue,odds_details,odds_over_under,odds_data_quality,shootout,status_completed,status_state,status_description,status_detail,bookmaker,region,snapshot_date,home_price,draw_price,away_price,home_moneyline_odds,away_moneyline_odds,closing_moneyline_odds
746994,2026-04-24,12:30,2026,RBL,UBE,3,1,10,4,14,2,4,0,1,0,0,Red Bull Arena,N/A,0.0,fallback,0,1,post,,,,,,,,,,,
746981,2026-04-19,11:30,2026,BMG,M05,1,1,0,6,6,0,2,1,0,0,50245,BORUSSIA-PARK,N/A,0.0,fallback,0,1,post,,,,,,,,,,,
746983,2026-04-19,09:30,2026,FCB,VFB,4,2,11,3,14,2,6,0,1,0,75000,Allianz Arena,N/A,0.0,fallback,0,1,post,,,,,,,,,,,
746985,2026-04-19,07:30,2026,SCF,HDH,2,1,5,4,9,1,3,0,1,0,33800,Europa-Park Stadion,N/A,0.0,fallback,0,1,post,,,,,,,,,,,
746982,2026-04-18,10:30,2026,SGE,RBL,1,3,4,6,10,-2,4,0,0,1,58500,Deutsche Bank Park,N/A,0.0,fallback,0,1,post,,,,,,,,,,,
746987,2026-04-18,07:30,2026,TSG,BVB,2,1,4,3,7,1,3,0,1,0,30150,PreZero Arena,N/A,0.0,fallback,0,1,post,,,,,,,,,,,
746986,2026-04-18,07:30,2026,SVW,HSV,3,1,7,3,10,2,4,0,1,0,40000,Weserstadion,N/A,0.0,fallback,0,1,post,,,,,,,,,,,
746980,2026-04-18,07:30,2026,B04,FCA,1,2,11,4,15,-1,3,0,0,1,29282,BayArena,N/A,0.0,fallback,0,1,post,,,,,,,,,,,
746979,2026-04-18,07:30,2026,UBE,WOB,1,2,11,4,15,-1,3,0,0,1,22012,Stadion An der Alten Försterei,N/A,0.0,fallback,0,1,post,,,,,,,,,,,
746984,2026-04-17,12:30,2026,STP,KOE,1,1,8,5,13,0,2,1,0,0,29546,Millerntor-Stadion,N/A,0.0,fallback,0,1,post,,,,,,,,,,,
746972,2026-04-12,11:30,2026,M05,SCF,0,1,6,4,10,-1,1,0,0,1,30000,MEWA ARENA,,0.0,fallback,0,1,post,,,,,,,,,,,
746977,2026-04-12,09:30,2026,VFB,HSV,4,0,8,2,10,4,4,0,1,0,60000,MHPArena,,0.0,fallback,0,1,post,,,,,,,,,,,
746971,2026-04-12,07:30,2026,KOE,SVW,3,1,8,5,13,2,4,0,1,0,50000,RheinEnergieStadion,,0.0,fallback,0,1,post,,,,,,,,,,,
746975,2026-04-11,10:30,2026,STP,FCB,0,5,3,4,7,-5,5,0,0,1,29546,Millerntor-Stadion,,0.0,fallback,0,1,post,,,,,,,,,,,
746978,2026-04-11,07:30,2026,WOB,SGE,1,2,7,7,14,-1,3,0,0,1,26132,Volkswagen Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
746976,2026-04-11,07:30,2026,RBL,BMG,1,0,11,4,15,1,1,0,1,0,47800,Red Bull Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
746973,2026-04-11,07:30,2026,BVB,B04,0,1,5,5,10,-1,1,0,0,1,81365,Signal Iduna Park,,0.0,fallback,0,1,post,,,,,,,,,,,
746970,2026-04-11,07:30,2026,HDH,UBE,3,1,3,5,8,2,4,0,1,0,15000,Voith-Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
746974,2026-04-10,12:30,2026,FCA,TSG,2,2,4,4,8,0,4,1,0,0,28600,WWK Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
746965,2026-04-05,09:30,2026,SGE,KOE,2,2,8,0,8,0,4,1,0,0,59300,Deutsche Bank Park,,0.0,fallback,0,1,post,,,,,,,,,,,
746961,2026-04-05,07:30,2026,UBE,STP,1,1,7,2,9,0,2,1,0,0,22012,Stadion An der Alten Försterei,,0.0,fallback,0,1,post,,,,,,,,,,,
746964,2026-04-04,10:30,2026,VFB,BVB,0,2,5,2,7,-2,2,0,0,1,60000,MHPArena,,0.0,fallback,0,1,post,,,,,,,,,,,
746969,2026-04-04,07:30,2026,HSV,FCA,1,1,8,2,10,0,2,1,0,0,57000,Volksparkstadion,,0.0,fallback,0,1,post,,,,,,,,,,,
746968,2026-04-04,07:30,2026,TSG,M05,1,2,7,3,10,-1,3,0,0,1,30150,PreZero Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
746967,2026-04-04,07:30,2026,SVW,RBL,1,2,1,0,1,-1,3,0,0,1,40000,Weserstadion,,0.0,fallback,0,1,post,,,,,,,,,,,
746966,2026-04-04,07:30,2026,SCF,FCB,2,3,5,8,13,-1,5,0,0,1,34700,Europa-Park Stadion,,0.0,fallback,0,1,post,,,,,,,,,,,
746963,2026-04-04,07:30,2026,BMG,HDH,2,2,2,3,5,0,4,1,0,0,52129,BORUSSIA-PARK,,0.0,fallback,0,1,post,,,,,,,,,,,
746962,2026-04-04,07:30,2026,B04,WOB,6,3,12,2,14,3,9,0,1,0,29619,BayArena,,0.0,fallback,0,1,post,,,,,,,,,,,
746953,2026-03-22,12:30,2026,FCA,VFB,2,5,2,5,7,-3,7,0,0,1,30660,WWK Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-22T10:30:00.000Z,3.3,3.8,2.05,3.3,2.05,2.05
746955,2026-03-22,10:30,2026,STP,SCF,1,2,3,2,5,-1,3,0,0,1,29546,Millerntor-Stadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-22T10:30:00.000Z,2.7,3.0,2.8,2.7,2.8,2.7
746958,2026-03-22,08:30,2026,M05,SGE,2,1,5,3,8,1,3,0,1,0,33305,MEWA ARENA,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-22T10:30:00.000Z,2.15,3.5,3.2,2.15,3.2,2.15
746957,2026-03-21,11:30,2026,BVB,HSV,3,2,11,3,14,1,5,0,1,0,81365,Signal Iduna Park,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-21T10:30:00.000Z,1.38,5.1,7.5,1.38,7.5,1.38
746960,2026-03-21,08:30,2026,WOB,SVW,0,1,8,4,12,-1,1,0,0,1,28917,Volkswagen Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-21T10:30:00.000Z,2.4,3.5,2.85,2.4,2.85,2.4
746959,2026-03-21,08:30,2026,KOE,BMG,3,3,5,3,8,0,6,1,0,0,50000,RheinEnergieStadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-21T10:30:00.000Z,2.3,3.4,3.1,2.3,3.1,2.3
746954,2026-03-21,08:30,2026,FCB,UBE,4,0,12,1,13,4,4,0,1,0,75000,Allianz Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-21T10:30:00.000Z,1.14,7.5,15.0,1.14,15.0,1.14
746952,2026-03-21,08:30,2026,HDH,B04,3,3,2,5,7,0,6,1,0,0,15000,Voith-Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-21T10:30:00.000Z,5.4,4.4,1.56,5.4,1.56,1.56
746956,2026-03-20,13:30,2026,RBL,TSG,5,0,1,3,4,5,5,0,1,0,40980,Red Bull Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-20T15:30:00.000Z,1.95,4.0,3.5,1.95,3.5,1.95
746948,2026-03-15,12:30,2026,VFB,RBL,1,0,5,6,11,1,1,0,1,0,57500,MHPArena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-15T10:30:00.000Z,2.45,3.9,2.55,2.45,2.55,2.45
746945,2026-03-15,10:30,2026,SCF,UBE,0,1,6,2,8,-1,1,0,0,1,33200,Europa-Park Stadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-15T10:30:00.000Z,2.15,3.3,3.5,2.15,3.5,2.15
746946,2026-03-15,08:30,2026,SVW,M05,0,2,9,4,13,-2,2,0,0,1,41800,Weserstadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-15T10:30:00.000Z,2.05,3.5,3.5,2.05,3.5,2.05
746949,2026-03-14,11:30,2026,HSV,KOE,1,1,1,8,9,0,2,1,0,0,57000,Volksparkstadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-14T10:30:00.000Z,2.3,3.5,3.0,2.3,3.0,2.3
746951,2026-03-14,08:30,2026,BVB,FCA,2,0,12,2,14,2,2,0,1,0,81365,Signal Iduna Park,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-14T10:30:00.000Z,1.48,4.7,6.0,1.48,6.0,1.48
746950,2026-03-14,08:30,2026,B04,FCB,1,1,4,1,5,0,2,1,0,0,30210,BayArena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-14T10:30:00.000Z,5.5,4.9,1.51,5.5,1.51,1.51
746947,2026-03-14,08:30,2026,TSG,WOB,1,1,16,4,20,0,2,1,0,0,26252,PreZero Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-14T10:30:00.000Z,1.4,5.0,7.0,1.4,7.0,1.4
746943,2026-03-14,08:30,2026,SGE,HDH,1,0,5,4,9,1,1,0,1,0,58700,Deutsche Bank Park,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-14T10:30:00.000Z,1.54,4.5,5.6,1.54,5.6,1.54
746944,2026-03-13,13:30,2026,BMG,STP,2,0,2,2,4,2,2,0,1,0,49202,BORUSSIA-PARK,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-13T15:30:00.000Z,1.91,3.3,4.4,1.91,4.4,1.91
746937,2026-03-08,10:30,2026,UBE,SVW,1,4,1,3,4,-3,5,0,0,1,22012,Stadion An der Alten Försterei,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-08T10:30:00.000Z,2.35,3.2,3.1,2.35,3.1,2.35
746941,2026-03-08,08:30,2026,STP,SGE,0,0,6,5,11,0,0,1,0,0,29546,Millerntor-Stadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-08T10:30:00.000Z,2.65,3.3,2.65,2.65,2.65,2.65
746938,2026-03-07,11:30,2026,KOE,BVB,1,2,9,4,13,-1,3,0,0,1,50000,RheinEnergieStadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-07T10:30:00.000Z,4.1,3.8,1.83,4.1,1.83,1.83
746942,2026-03-07,08:30,2026,RBL,FCA,2,1,6,8,14,1,3,0,1,0,41563,Red Bull Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-07T10:30:00.000Z,1.42,5.0,6.5,1.42,6.5,1.42
746940,2026-03-07,08:30,2026,WOB,HSV,1,2,7,3,10,-1,3,0,0,1,28917,Volkswagen Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-07T10:30:00.000Z,2.5,3.4,2.75,2.5,2.75,2.5
746939,2026-03-07,08:30,2026,HDH,TSG,2,4,4,3,7,-2,6,0,0,1,15000,Voith-Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-07T10:30:00.000Z,5.7,4.4,1.54,5.7,1.54,1.54
746936,2026-03-07,08:30,2026,M05,VFB,2,2,5,6,11,0,4,1,0,0,33305,MEWA ARENA,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-07T10:30:00.000Z,3.7,3.7,1.95,3.7,1.95,1.95
746934,2026-03-07,08:30,2026,SCF,B04,3,3,5,2,7,0,6,1,0,0,34100,Europa-Park Stadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-07T10:30:00.000Z,3.0,3.3,2.35,3.0,2.35,2.35
746935,2026-03-06,13:30,2026,FCB,BMG,4,1,7,1,8,3,5,0,1,0,75000,Allianz Arena,,0.0,fallback,0,1,post,,,BetMGM,us,2026-03-06T15:30:00.000Z,1.22,7.5,10.0,1.22,10.0,1.22
746866,2026-03-04,13:30,2026,HSV,B04,0,1,2,7,9,-1,1,0,0,1,57000,Volksparkstadion,,0.0,fallback,0,1,post,,,BetMGM,us,2026-03-04T15:30:00.000Z,3.4,3.5,2.05,3.4,2.05,2.05
746930,2026-03-01,12:30,2026,HSV,RBL,1,2,4,9,13,-1,3,0,0,1,57000,Volksparkstadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-01T10:30:00.000Z,3.8,3.7,1.91,3.8,1.91,1.91
746928,2026-03-01,10:30,2026,SGE,SCF,2,0,5,6,11,2,2,0,1,0,59500,Deutsche Bank Park,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-01T10:30:00.000Z,2.1,3.4,3.4,2.1,3.4,2.1
746933,2026-03-01,08:30,2026,VFB,WOB,4,0,7,3,10,4,4,0,1,0,57500,MHPArena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-03-01T10:30:00.000Z,1.36,5.5,7.0,1.36,7.0,1.36
746926,2026-02-28,11:30,2026,BVB,FCB,2,3,5,2,7,-1,5,0,0,1,81365,Signal Iduna Park,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-28T10:30:00.000Z,4.5,4.5,1.65,4.5,1.65,1.65
746932,2026-02-28,08:30,2026,TSG,STP,0,1,10,3,13,-1,1,0,0,1,27786,PreZero Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-28T10:30:00.000Z,1.45,4.5,6.5,1.45,6.5,1.45
746931,2026-02-28,08:30,2026,SVW,HDH,2,0,3,2,5,2,2,0,1,0,40000,Weserstadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-28T10:30:00.000Z,1.61,4.3,5.2,1.61,5.2,1.61
746927,2026-02-28,08:30,2026,BMG,UBE,1,0,6,2,8,1,1,0,1,0,52488,BORUSSIA-PARK,,0.0,fallback,0,1,post,,,Fanatics,us,2026-02-28T10:30:00.000Z,2.35,3.3,3.0,2.35,3.0,2.35
746925,2026-02-28,08:30,2026,B04,M05,1,1,6,2,8,0,2,1,0,0,30210,BayArena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-28T10:30:00.000Z,1.71,4.0,4.7,1.71,4.7,1.71
746929,2026-02-27,13:30,2026,FCA,KOE,2,0,6,9,15,2,2,0,1,0,30660,WWK Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-27T15:30:00.000Z,2.2,3.4,3.3,2.2,3.3,2.2
746916,2026-02-22,12:30,2026,HDH,VFB,3,3,3,4,7,0,6,1,0,0,15000,Voith-Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-22T10:30:00.000Z,4.6,4.2,1.67,4.6,1.67,1.67
746921,2026-02-22,10:30,2026,STP,SVW,2,1,1,5,6,1,3,0,1,0,29546,Millerntor-Stadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-22T10:30:00.000Z,2.7,3.1,2.7,2.7,2.7,2.7
746923,2026-02-22,08:30,2026,SCF,BMG,2,1,4,3,7,1,3,0,1,0,34700,Europa-Park Stadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-22T10:30:00.000Z,1.95,3.3,4.1,1.95,4.1,1.95
746922,2026-02-21,11:30,2026,RBL,BVB,2,2,6,2,8,0,4,1,0,0,47800,Red Bull Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-21T10:30:00.000Z,2.0,4.1,3.2,2.0,3.2,2.0
746924,2026-02-21,08:30,2026,WOB,FCA,2,3,4,10,14,-1,5,0,0,1,19631,Volkswagen Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-21T10:30:00.000Z,2.15,3.4,3.4,2.15,3.4,2.15
746920,2026-02-21,08:30,2026,FCB,SGE,3,2,8,2,10,1,5,0,1,0,75000,Allianz Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-21T10:30:00.000Z,1.1,9.5,18.0,1.1,18.0,1.1
746918,2026-02-21,08:30,2026,UBE,B04,1,0,4,5,9,1,1,0,1,0,22012,Stadion An der Alten Försterei,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-21T10:30:00.000Z,3.0,3.3,2.35,3.0,2.35,2.35
746917,2026-02-21,08:30,2026,KOE,TSG,2,2,3,10,13,0,4,1,0,0,49600,RheinEnergieStadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-21T10:30:00.000Z,3.4,3.7,2.05,3.4,2.05,2.05
746919,2026-02-20,13:40,2026,M05,HSV,1,1,7,2,9,0,2,1,0,0,33305,MEWA ARENA,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-20T15:40:00.000Z,2.1,3.4,3.6,2.1,3.6,2.1
746912,2026-02-15,10:30,2026,RBL,WOB,2,2,6,2,8,0,4,1,0,0,35787,Red Bull Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-15T10:30:00.000Z,1.5,4.7,5.8,1.5,5.8,1.5
746910,2026-02-15,08:30,2026,FCA,HDH,1,0,4,5,9,1,1,0,1,0,30107,WWK Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-15T10:30:00.000Z,1.83,3.6,4.3,1.83,4.3,1.83
746915,2026-02-14,11:30,2026,VFB,KOE,3,1,2,5,7,2,4,0,1,0,60000,MHPArena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-14T10:30:00.000Z,1.45,4.9,6.0,1.45,6.0,1.45
746914,2026-02-14,08:30,2026,TSG,SCF,3,0,6,6,12,3,3,0,1,0,22679,PreZero Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-14T10:30:00.000Z,1.71,3.9,4.7,1.71,4.7,1.71
746913,2026-02-14,08:30,2026,SVW,FCB,0,3,2,4,6,-3,3,0,0,1,42100,Weserstadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-14T10:30:00.000Z,8.0,6.0,1.29,8.0,1.29,1.29
746911,2026-02-14,08:30,2026,HSV,UBE,3,2,6,3,9,1,5,0,1,0,57000,Volksparkstadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-14T10:30:00.000Z,2.45,3.1,3.1,2.45,3.1,2.45
746909,2026-02-14,08:30,2026,SGE,BMG,3,0,2,8,10,3,3,0,1,0,59500,Deutsche Bank Park,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-14T10:30:00.000Z,2.0,3.5,3.6,2.0,3.6,2.0
746907,2026-02-14,08:30,2026,B04,STP,4,0,8,3,11,4,4,0,1,0,30210,BayArena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-14T10:30:00.000Z,1.48,4.4,6.5,1.48,6.5,1.48
746908,2026-02-13,13:30,2026,BVB,M05,4,0,7,2,9,4,4,0,1,0,81365,Signal Iduna Park,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-13T15:30:00.000Z,1.59,4.3,5.4,1.59,5.4,1.59
746903,2026-02-08,10:30,2026,FCB,TSG,5,1,8,3,11,4,6,0,1,0,75000,Allianz Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-08T10:30:00.000Z,1.25,7.0,8.0,1.25,8.0,1.25
746899,2026-02-08,08:30,2026,KOE,RBL,1,2,4,3,7,-1,3,0,0,1,49000,RheinEnergieStadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-08T10:30:00.000Z,3.5,3.8,1.95,3.5,1.95,1.95
746906,2026-02-07,11:30,2026,BMG,B04,1,1,2,2,4,0,2,1,0,0,47599,BORUSSIA-PARK,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-07T10:30:00.000Z,3.6,3.7,1.95,3.6,1.95,1.95
746905,2026-02-07,08:30,2026,SCF,SVW,1,0,4,8,12,1,1,0,1,0,34700,Europa-Park Stadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-07T10:30:00.000Z,2.0,3.5,3.6,2.0,3.6,2.0
746904,2026-02-07,08:30,2026,STP,VFB,2,1,5,5,10,1,3,0,1,0,29546,Millerntor-Stadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-07T10:30:00.000Z,4.8,3.6,1.74,4.8,1.74,1.74
746902,2026-02-07,08:30,2026,M05,FCA,2,0,6,4,10,2,2,0,1,0,31111,MEWA ARENA,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-07T10:30:00.000Z,2.0,3.5,3.7,2.0,3.7,2.0
746901,2026-02-07,08:30,2026,WOB,BVB,1,2,4,8,12,-1,3,0,0,1,28917,Volkswagen Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-07T10:30:00.000Z,4.5,4.1,1.71,4.5,1.71,1.71
746898,2026-02-07,08:30,2026,HDH,HSV,0,2,10,8,18,-2,2,0,0,1,15000,Voith-Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-07T10:30:00.000Z,2.85,3.4,2.45,2.85,2.45,2.45
746900,2026-02-06,13:30,2026,UBE,SGE,1,1,5,2,7,0,2,1,0,0,22012,Stadion An der Alten Försterei,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-06T15:30:00.000Z,2.1,3.5,3.5,2.1,3.5,2.1
746889,2026-02-01,10:30,2026,BVB,HDH,3,2,13,3,16,1,5,0,1,0,81365,Signal Iduna Park,,0.0,fallback,0,1,post,,,Fanatics,us,2026-02-01T10:30:00.000Z,1.27,6.0,9.5,1.27,9.5,1.27
746892,2026-02-01,08:30,2026,VFB,SCF,1,0,6,2,8,1,1,0,1,0,60000,MHPArena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-02-01T10:30:00.000Z,1.69,4.0,4.7,1.69,4.7,1.69
746895,2026-01-31,11:30,2026,HSV,FCB,2,2,3,9,12,0,4,1,0,0,57000,Volksparkstadion,,0.0,fallback,0,1,post,,,Fanatics,us,2026-01-31T10:30:00.000Z,8.0,6.0,1.29,8.0,1.29,1.29
746897,2026-01-31,08:30,2026,TSG,UBE,3,1,4,10,14,2,4,0,1,0,19341,PreZero Arena,,0.0,fallback,0,1,post,,,Fanatics,us,2026-01-31T10:30:00.000Z,1.91,3.6,4.0,1.91,4.0,1.91
746896,2026-01-31,08:30,2026,SVW,BMG,1,1,7,3,10,0,2,1,0,0,41800,Weserstadion,,0.0,fallback,0,1,post,,,Fanatics,us,2026-01-31T10:30:00.000Z,2.2,3.4,3.2,2.2,3.2,2.2
746893,2026-01-31,08:30,2026,RBL,M05,1,2,5,4,9,-1,3,0,0,1,35487,Red Bull Arena,,0.0,fallback,0,1,post,,,Fanatics,us,2026-01-31T10:30:00.000Z,1.62,4.3,5.0,1.62,5.0,1.62
746891,2026-01-31,08:30,2026,FCA,STP,2,1,5,5,10,1,3,0,1,0,30660,WWK Arena,,0.0,fallback,0,1,post,,,Fanatics,us,2026-01-31T10:30:00.000Z,2.05,3.1,4.1,2.05,4.1,2.05
746890,2026-01-31,08:30,2026,SGE,B04,1,3,8,3,11,-2,4,0,0,1,59000,Deutsche Bank Park,,0.0,fallback,0,1,post,,,Fanatics,us,2026-01-31T10:30:00.000Z,3.2,3.8,2.1,3.2,2.1,2.1
746894,2026-01-30,13:30,2026,KOE,WOB,1,0,3,4,7,1,1,0,1,0,50000,RheinEnergieStadion,,0.0,fallback,0,1,post,,,Fanatics,us,2026-01-30T15:30:00.000Z,1.95,3.8,3.5,1.95,3.5,1.95
746857,2026-01-27,13:30,2026,STP,RBL,1,1,4,3,7,0,2,1,0,0,29147,Millerntor-Stadion,,0.0,fallback,0,1,post,,,BetMGM,us,2026-01-27T15:30:00.000Z,4.6,3.5,1.8,4.6,1.8,1.8
746855,2026-01-27,13:30,2026,SVW,TSG,0,2,6,7,13,-2,2,0,0,1,39500,Weserstadion,,0.0,fallback,0,1,post,,,BetMGM,us,2026-01-27T15:30:00.000Z,3.5,3.6,2.05,3.5,2.05,2.05
746887,2026-01-25,10:30,2026,SCF,KOE,2,1,5,5,10,1,3,0,1,0,34700,Europa-Park Stadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-01-25T10:30:00.000Z,1.91,3.6,3.8,1.91,3.8,1.91
746882,2026-01-25,08:30,2026,BMG,VFB,0,3,1,4,5,-3,3,0,0,1,48844,BORUSSIA-PARK,,0.0,fallback,0,1,post,,,FanDuel,us,2026-01-25T10:30:00.000Z,3.1,3.6,2.15,3.1,2.15,2.15
746886,2026-01-24,11:30,2026,UBE,BVB,0,3,7,2,9,-3,3,0,0,1,22012,Stadion An der Alten Försterei,,0.0,fallback,0,1,post,,,FanDuel,us,2026-01-24T10:30:00.000Z,3.5,3.1,2.2,3.5,2.2,2.2
746888,2026-01-24,08:30,2026,M05,WOB,3,1,15,1,16,2,4,0,1,0,30000,MEWA ARENA,,0.0,fallback,0,1,post,,,FanDuel,us,2026-01-24T10:30:00.000Z,2.3,3.3,3.1,2.3,3.1,2.3
746885,2026-01-24,08:30,2026,HDH,RBL,0,3,4,0,4,-3,3,0,0,1,0,Voith-Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-01-24T10:30:00.000Z,4.7,4.4,1.65,4.7,1.65,1.65
746883,2026-01-24,08:30,2026,B04,SVW,1,0,5,5,10,1,1,0,1,0,30210,BayArena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-01-24T10:30:00.000Z,1.57,4.4,5.4,1.57,5.4,1.57
746881,2026-01-24,08:30,2026,SGE,TSG,1,3,6,6,12,-2,4,0,0,1,58500,Deutsche Bank Park,,0.0,fallback,0,1,post,,,FanDuel,us,2026-01-24T10:30:00.000Z,3.2,3.6,2.1,3.2,2.1,2.1
746880,2026-01-24,08:30,2026,FCB,FCA,1,2,9,3,12,-1,3,0,0,1,75000,Allianz Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-01-24T10:30:00.000Z,1.09,11.0,19.0,1.09,19.0,1.09
746884,2026-01-23,13:30,2026,STP,HSV,0,0,5,4,9,0,0,1,0,0,29546,Millerntor-Stadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-01-23T15:30:00.000Z,2.9,2.9,2.7,2.9,2.7,2.7
746877,2026-01-18,10:30,2026,FCA,SCF,2,2,9,6,15,0,4,1,0,0,29160,WWK Arena,,0.0,fallback,0,1,post,,,BetMGM,us,2026-01-18T10:30:00.000Z,2.7,3.3,2.6,2.7,2.6,2.6
746874,2026-01-18,08:30,2026,VFB,UBE,1,1,3,8,11,0,2,1,0,0,59500,MHPArena,,0.0,fallback,0,1,post,,,BetMGM,us,2026-01-18T10:30:00.000Z,1.61,4.1,5.25,1.61,5.25,1.61
746875,2026-01-17,11:30,2026,RBL,FCB,1,5,5,9,14,-4,6,0,0,1,47800,Red Bull Arena,,0.0,fallback,0,1,post,,,Fanatics,us,2026-01-17T10:30:00.000Z,4.75,4.5,1.62,4.75,1.62,1.62
746879,2026-01-17,08:30,2026,KOE,M05,2,1,9,5,14,1,3,0,1,0,50000,RheinEnergieStadion,,0.0,fallback,0,1,post,,,FanDuel,us,2026-01-17T10:30:00.000Z,2.05,3.4,3.5,2.05,3.5,2.05
746878,2026-01-17,08:30,2026,BVB,STP,3,2,5,5,10,1,5,0,1,0,81365,Signal Iduna Park,,0.0,fallback,0,1,post,,,BetMGM,us,2026-01-17T10:30:00.000Z,1.31,5.5,10.5,1.31,10.5,1.31
746876,2026-01-17,08:30,2026,HSV,BMG,0,0,2,5,7,0,0,1,0,0,57000,Volksparkstadion,,0.0,fallback,0,1,post,,,Fanatics,us,2026-01-17T10:30:00.000Z,2.35,3.4,2.9,2.35,2.9,2.35
746873,2026-01-17,08:30,2026,TSG,B04,1,0,3,5,8,1,1,0,1,0,26957,PreZero Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2026-01-17T10:30:00.000Z,2.25,3.7,2.95,2.25,2.95,2.25
746871,2026-01-17,08:30,2026,WOB,HDH,1,1,9,6,15,0,2,1,0,0,19361,Volkswagen Arena,,0.0,fallback,0,1,post,,,Fanatics,us,2026-01-17T10:30:00.000Z,1.67,4.1,5.0,1.67,5.0,1.67
746872,2026-01-16,13:30,2026,SVW,SGE,3,3,4,1,5,0,6,1,0,0,41800,Weserstadion,,0.0,fallback,0,1,post,,,BetMGM,us,2026-01-16T15:30:00.000Z,2.6,3.5,2.55,2.6,2.55,2.55
