game_id,date,home_team,away_team,both_pitchers_available,home_pitcher_quality_start_rate_L10,away_pitcher_quality_start_rate_L10,diff_pitcher_quality_start_rate_L10,home_pitcher_blowup_rate_L10,away_pitcher_blowup_rate_L10,diff_pitcher_blowup_rate_L10,home_pitcher_era_trend,away_pitcher_era_trend,diff_pitcher_era_trend,home_pitcher_whip_trend,away_pitcher_whip_trend,diff_pitcher_whip_trend,home_pitcher_recent_quality_score,away_pitcher_recent_quality_score,diff_pitcher_recent_quality_score,market_key,split_id,ensemble_prob_raw,ensemble_prob_calibrated,pred_label,confidence,threshold,used_fallback,prob_shrink,publish_pick,publish_threshold_effective,missing_pitchers_rate_test_split,y_true,confidence_bucket
401695371,2025-05-01,CLE,MIN,1,0.5,0.4,0.0999999999999999,0.2,0.2,0.0,0.4591256830601096,4.819718574108819,-4.360592891048709,0.0568290831815416,1.3051542630810926,-1.248325179899551,-0.5113624338624339,-4.436068376068376,3.924705942205942,full_game,24,0.6470097193749753,0.6200025925072974,1,0.6200025925072974,0.62,0,0.0,1,0.62,0.0,1,0.60-0.65
401695372,2025-05-01,CIN,STL,1,0.4,0.7,-0.2999999999999999,0.4,0.1,0.3,7.535106215578284,1.2693902439024387,6.265715971675846,1.0249927854294494,0.1888942844179573,0.8360985010114921,-6.1882056997989325,-1.22700333541797,-4.961202364380963,full_game,24,0.6324989211351512,0.6181045885028962,1,0.6181045885028962,0.62,0,0.0,0,0.633,0.0,1,0.60-0.65
401695373,2025-05-01,PHI,WSH,1,0.2,0.75,-0.55,0.4,0.25,0.15,2.644112903225807,-3.35,5.994112903225807,0.1874296331435803,-0.3444444444444444,0.5318740775880247,-4.537921146953404,0.2538888888888888,-4.791810035842293,full_game,24,0.466810135470942,0.5961894367560163,1,0.5961894367560163,0.62,0,0.0,0,0.633,0.0,0,0.56-0.60
401695374,2025-05-01,CHW,MIL,1,0.2,0.3333333333333333,-0.1333333333333333,0.1,0.1666666666666666,-0.0666666666666666,-0.1826843317972359,-1.630336812144212,1.447652480346976,-0.3242274705581156,-0.2159629981024667,-0.1082644724556488,-1.7022222222222223,-0.7763888888888891,-0.9258333333333334,full_game,24,0.1337861533492975,0.5510472279287754,1,0.5510472279287754,0.62,0,0.0,0,0.626,0.0,1,0.53-0.56
401695375,2025-05-01,TEX,ATH,1,0.3,0.3,0.0,0.4,0.3,0.1,-2.6559059233449487,-0.9564398111723048,-1.6994661121726438,-0.2305729771583431,-0.3338444294581195,0.1032714522997764,0.188730158730159,-2.134605734767025,2.323335893497184,full_game,24,0.40602161755086896,0.5880467567280226,1,0.5880467567280226,0.62,0,0.0,0,0.622,0.0,0,0.56-0.60
401695376,2025-05-01,SF,COL,1,0.5,0.5,0.0,0.2,0.3,-0.0999999999999999,-1.9620135746606329,-0.4752036328325806,-1.4868099418280525,-0.1162644544997484,-0.0601045930834014,-0.0561598614163469,-0.3379084967320261,-0.843888888888889,0.5059803921568629,full_game,24,0.767492050461997,0.6356154647586504,1,0.6356154647586504,0.62,0,0.0,1,0.62,0.0,0,0.60-0.65
401695377,2025-05-01,LAA,DET,1,0.6,0.2,0.3999999999999999,0.2,0.1,0.1,-1.8959293074214167,1.088986175115207,-2.984915482536624,-0.3606002637566479,0.2405990783410136,-0.6011993420976616,0.4704575163398692,-1.7358986175115203,2.20635613385139,full_game,24,0.5789358825318236,0.6110677039595448,1,0.6110677039595448,0.62,0,0.0,0,0.62,0.0,0,0.60-0.65
401695463,2025-05-08,ATL,CIN,1,0.6,0.5,0.0999999999999999,0.1,0.4,-0.3,0.4742857142857142,1.9199856527977035,-1.4456999385119893,0.2209523809523808,0.3644197353738243,-0.1434673544214435,-1.3366666666666671,-2.4951797385620917,1.1585130718954242,full_game,25,0.45635788202285765,0.5403184144808115,1,0.5403184144808115,0.58,0,0.0,0,0.58,0.0,1,0.53-0.56
401695464,2025-05-08,TB,PHI,1,0.5,0.4,0.0999999999999999,0.1,0.5,-0.4,-0.835609756097561,0.593119136960599,-1.42872889305816,0.127544844496064,0.0512867417135707,0.0762581027824933,-0.4412375790424572,-3.8691666666666658,3.427929087624209,full_game,25,0.37033031940460204,0.5254396429090289,1,0.5254396429090289,0.58,0,0.0,0,0.582,0.0,0,<=0.53
401695465,2025-05-08,BOS,TEX,1,0.6,0.5,0.0999999999999999,0.4,0.1,0.3,2.967904911768011,-1.191398601398601,4.159303513166613,0.6102370337067426,-0.63511693224808,1.2453539659548225,-3.699833526906697,0.5346838407494143,-4.234517367656112,full_game,25,0.56500648021698,0.559004127876221,1,0.559004127876221,0.58,0,0.0,0,0.593,0.0,1,0.53-0.56
