split_id,market_key,train_start,train_end,calib_start,calib_end,test_start,test_end,train_rows,calib_rows,test_rows,ensemble_xgb_weight,ensemble_lgbm_weight,ensemble_rf_weight,publish_threshold,prob_shrink,calib_accuracy,calib_coverage,published_calib_accuracy,published_calib_coverage,used_fallback,fallback_penalty,missing_pitcher_penalty,missing_pitchers_rate_calib,regime_calibrators,selection_objective,calibrator_mode,stacking_mode,bayes_strength,bayes_prior,prob_shift,global_selection_accuracy,global_selection_brier,global_selection_logloss,threshold_objective,calib_roi_per_bet,calib_total_return_units,calib_priced_rows,calib_priced_coverage,calib_mean_ev_edge,roi_min_edge,meta_gate_enabled,meta_gate_threshold,meta_gate_base_accuracy,meta_gate_final_accuracy,meta_gate_base_coverage,meta_gate_final_coverage,momentum_penalty_mean_calib,momentum_penalty_active_rate_calib,vol_norm_enabled,vol_norm_alpha,vol_norm_threshold_bonus_cap,vol_norm_mean_calib,vol_norm_high_rate_calib,vol_norm_threshold_bonus_mean_calib,vol_norm_mean_test,vol_norm_high_rate_test,vol_decision_enabled,vol_decision_beta,vol_decision_center,vol_decision_max_shift,vol_decision_acc_calib,vol_decision_mean_test_threshold,reliability_enabled,reliability_mean_calib,reliability_low_rate_calib,reliability_conflict_rate_calib,reliability_side_shift_mean_calib,reliability_mean_test,reliability_low_rate_test,reliability_conflict_rate_test,reliability_side_shift_mean_test,missing_pitchers_rate_test,test_accuracy_at_050,test_accuracy_dynamic_decision,test_brier,test_logloss,test_auc,published_test_accuracy,published_test_coverage
110,full_game,2024-02-23,2025-06-18,2025-06-19,2025-06-25,2025-06-26,2025-06-26,4469,100,9,1.0,0.0,0.0,0.54,0.0,0.6470588235294118,0.17,1.0,0.01,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.47,0.01,0.54,0.24848709588998663,0.6901134054430248,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00444,0.63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.54,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.24451416750228436,0.6821508617200592,0.8,0.0,0.0
111,full_game,2024-02-23,2025-06-21,2025-06-22,2025-06-28,2025-06-29,2025-06-29,4515,93,15,0.0,1.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.4946236559139785,0.01,0.5591397849462365,0.24952357060187175,0.6921947939440953,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004806451612903226,0.6559139784946236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5591397849462365,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.2496246066748869,0.6923960686374547,0.5357142857142857,0.0,0.0
112,full_game,2024-02-23,2025-06-24,2025-06-25,2025-07-01,2025-07-02,2025-07-02,4554,89,18,0.0,1.0,0.0,0.54,0.0,0.6666666666666666,0.47191011235955055,0.64,0.2808988764044944,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5393258426966292,0.0,0.5393258426966292,0.24808339267010174,0.6893036287351137,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0043483146067415735,0.6404494382022472,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5393258426966292,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.6111111111111112,0.24520279099053363,0.6835608735907149,0.28571428571428575,0.25,0.2222222222222222
113,full_game,2024-02-23,2025-06-27,2025-06-28,2025-07-04,2025-07-05,2025-07-05,4593,93,15,1.0,0.0,0.0,0.59,0.0,0.6229508196721312,0.6559139784946236,0.6363636363636364,0.3548387096774194,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5913978494623656,0.0,0.5913978494623656,0.24148188595968398,0.6760053500987613,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004849462365591399,0.6989247311827957,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5913978494623656,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.2639480057924637,0.7214334476245602,0.6071428571428571,0.6,0.3333333333333333
114,full_game,2024-02-23,2025-06-30,2025-07-01,2025-07-07,2025-07-08,2025-07-08,4631,95,15,1.0,0.0,0.0,0.55,0.0,0.6176470588235294,0.35789473684210527,0.6842105263157895,0.2,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5473684210526316,0.0,0.5473684210526316,0.24691933991190784,0.6869616095387482,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004642105263157895,0.7052631578947368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5473684210526316,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.23535035447937921,0.6637476608996564,0.5,0.75,0.26666666666666666
115,full_game,2024-02-23,2025-07-03,2025-07-04,2025-07-10,2025-07-11,2025-07-11,4671,94,16,1.0,0.0,0.0,0.55,0.0,0.578125,0.6808510638297872,0.5333333333333333,0.4787234042553192,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5531914893617021,0.0,0.5531914893617021,0.24667640359507742,0.6864792216262907,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004148936170212766,0.6276595744680851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5531914893617021,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5625,0.5625,0.24034088131110065,0.6736834116950299,0.9047619047619048,1.0,0.3125
116,full_game,2024-02-23,2025-07-06,2025-07-07,2025-07-13,2025-07-15,2025-07-15,4716,95,1,1.0,0.0,0.0,0.58,0.0,0.5909090909090909,0.4631578947368421,0.5172413793103449,0.30526315789473685,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5789473684210527,0.0,0.5789473684210527,0.2430858379445117,0.6792342036893231,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004431578947368422,0.631578947368421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5789473684210527,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410086105039989,0.5,0.0,0.0
117,full_game,2024-02-23,2025-07-09,2025-07-10,2025-07-19,2025-07-20,2025-07-20,4755,87,15,0.0,1.0,0.0,0.58,0.0,0.6164383561643836,0.8390804597701149,0.574468085106383,0.5402298850574713,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5862068965517241,0.0,0.5862068965517241,0.24235198308849784,0.6777717593106644,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004988505747126437,0.7126436781609196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5862068965517241,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.29555956764367597,0.7851971647276691,0.6363636363636364,0.375,0.5333333333333333
118,full_game,2024-02-23,2025-07-12,2025-07-13,2025-07-22,2025-07-23,2025-07-23,4796,91,15,0.0,1.0,0.0,0.55,0.0,0.4857142857142857,0.38461538461538464,0.42857142857142855,0.07692307692307693,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5494505494505495,0.0,0.5494505494505495,0.24752413671651452,0.6881869930813491,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0045604395604395605,0.6923076923076923,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5494505494505495,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.2489996238924214,0.691145367481983,0.625,1.0,0.06666666666666667
119,full_game,2024-02-23,2025-07-18,2025-07-19,2025-07-25,2025-07-26,2025-07-26,4827,94,16,0.0,1.0,0.0,0.55,0.0,0.7,0.10638297872340426,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5212765957446809,-0.01,0.5851063829787234,0.24717847584072852,0.6874973948530626,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.006074468085106383,0.8191489361702128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5851063829787234,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.375,0.25503776488220753,0.7032424811480382,0.5333333333333332,0.0,0.0
120,full_game,2024-02-23,2025-07-21,2025-07-22,2025-07-28,2025-07-29,2025-07-29,4872,95,16,0.0,1.0,0.0,0.55,0.0,0.75,0.042105263157894736,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,8.0,0.5263157894736842,-0.02,0.5473684210526316,0.2478229671747807,0.6887750442265371,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004621052631578948,0.6736842105263158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5473684210526316,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.24457917145878974,0.6823034380273092,0.8363636363636364,0.0,0.0
121,full_game,2024-02-23,2025-07-24,2025-07-25,2025-07-31,2025-08-01,2025-08-01,4907,94,15,1.0,0.0,0.0,0.56,0.0,0.5714285714285714,0.2978723404255319,0.7222222222222222,0.19148936170212766,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5531914893617021,0.0,0.5531914893617021,0.2454549579245265,0.6840113648325303,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0048617021276595755,0.7021276595744681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5531914893617021,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2333514785113255,0.659663938884121,0.6,1.0,0.26666666666666666
122,full_game,2024-02-23,2025-07-27,2025-07-28,2025-08-03,2025-08-04,2025-08-04,4952,93,13,0.2,0.8,0.0,0.57,0.0,0.5949367088607594,0.8494623655913979,0.6153846153846154,0.6989247311827957,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.5806451612903226,0.0,0.5806451612903226,0.2427987049601665,0.6786516800150229,roi,0.024579562596725796,0.5899095023214191,24,0.25806451612903225,0.04278540954092749,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004516129032258065,0.6774193548387096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5806451612903226,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.5384615384615384,0.25259054582291723,0.6985062861208687,0.47619047619047616,0.4444444444444444,0.6923076923076923
123,full_game,2024-02-23,2025-07-30,2025-07-31,2025-08-06,2025-08-07,2025-08-07,4998,90,4,0.35,0.65,0.0,0.55,0.0,0.6363636363636364,0.24444444444444444,0.75,0.13333333333333333,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.4666666666666667,0.01,0.6,0.2452009556354409,0.6834872364749254,roi,0.3876001031510178,5.814001547265267,15,0.16666666666666666,0.0137220324409055,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0054444444444444445,0.7666666666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25915086887697525,0.7114464186888481,1.0,0.0,0.0
124,full_game,2024-02-23,2025-08-02,2025-08-03,2025-08-09,2025-08-10,2025-08-10,5031,92,15,0.35,0.65,0.0,0.54,0.0,0.5769230769230769,0.2826086956521739,0.5909090909090909,0.2391304347826087,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.4782608695652174,0.0,0.6413043478260869,0.24497165863129752,0.6830753243328109,roi,-0.022151657386649235,-0.5094881198929324,23,0.25,0.0069100519316872,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004750000000000001,0.6956521739130435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6413043478260869,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.25051919679069623,0.6941740685089227,0.5555555555555556,1.0,0.06666666666666667
125,full_game,2024-02-23,2025-08-05,2025-08-06,2025-08-12,2025-08-13,2025-08-13,5073,91,15,1.0,0.0,0.0,0.57,0.0,0.7368421052631579,0.2087912087912088,0.8461538461538461,0.14285714285714285,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.5604395604395604,0.0,0.5604395604395604,0.24476141066124496,0.6825922985578536,roi,0.11589438391641216,1.9702045265790067,17,0.18681318681318682,-0.043238119007231686,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004670329670329671,0.6373626373626373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5604395604395604,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2761529779956499,0.7457976643396703,0.42,0.5,0.13333333333333333
126,full_game,2024-02-23,2025-08-08,2025-08-09,2025-08-15,2025-08-16,2025-08-16,5107,94,15,0.0,1.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,16.0,0.5212765957446809,0.0,0.5212765957446809,0.24916014495602412,0.6914624392800862,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004712765957446809,0.6595744680851063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5212765957446809,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2428653968198681,0.6788660308839554,0.5599999999999999,0.0,0.0
127,full_game,2024-02-23,2025-08-11,2025-08-12,2025-08-18,2025-08-19,2025-08-19,5149,94,16,0.35,0.65,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,8.0,0.5106382978723404,0.0,0.5638297872340425,0.24872513427508994,0.6905935909705684,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004095744680851065,0.6382978723404256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5638297872340425,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.2539172176356473,0.7009847601770129,0.21875,0.0,0.0
128,full_game,2024-02-23,2025-08-14,2025-08-15,2025-08-21,2025-08-22,2025-08-22,5186,96,15,0.0,1.0,0.0,0.54,0.0,0.3333333333333333,0.0625,0.5,0.041666666666666664,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.53125,0.0,0.53125,0.2488777237272022,0.6908996971668474,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004562500000000001,0.6770833333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.53125,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.24856328484582155,0.6902665608079668,0.5535714285714286,0.0,0.0
129,full_game,2024-02-23,2025-08-17,2025-08-18,2025-08-24,2025-08-25,2025-08-25,5231,95,13,0.0,1.0,0.0,0.55,0.0,0.6136363636363636,0.4631578947368421,0.6111111111111112,0.18947368421052632,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.5473684210526316,-0.01,0.5789473684210527,0.24534835726066156,0.683814072886212,roi,0.12892494055369733,5.028072681594195,39,0.4105263157894737,0.013745616090526406,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005063157894736843,0.7052631578947368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5789473684210527,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.8461538461538461,0.2252838432004607,0.6435810245147804,0.8,1.0,0.15384615384615385
130,full_game,2024-02-23,2025-08-20,2025-08-21,2025-08-27,2025-08-28,2025-08-28,5273,96,8,0.0,1.0,0.0,0.6,0.0,0.7567567567567568,0.3854166666666667,0.5714285714285714,0.07291666666666667,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.5833333333333334,-0.02,0.625,0.23227421651108435,0.6571574044231672,roi,0.34060900941126926,11.240097310571885,33,0.34375,0.05402484312561484,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004427083333333334,0.6041666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.625,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25328580117306365,0.7007887892975192,0.625,0.5,0.25
131,full_game,2024-02-23,2025-08-23,2025-08-24,2025-08-30,2025-08-31,2025-08-31,5311,96,15,0.35,0.65,0.0,0.55,0.0,0.7333333333333333,0.3125,0.5714285714285714,0.07291666666666667,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.53125,-0.02,0.625,0.24251372729919396,0.6781141099271241,roi,0.243297206835063,7.055618998216827,29,0.3020833333333333,-0.03228099646587615,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004927083333333333,0.65625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.625,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.25704480042597383,0.7072528870843384,0.2142857142857143,0.0,0.0
132,full_game,2024-02-23,2025-08-26,2025-08-27,2025-09-02,2025-09-03,2025-09-03,5354,95,15,1.0,0.0,0.0,0.54,0.0,0.6136363636363636,0.4631578947368421,0.6666666666666666,0.09473684210526316,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.4631578947368421,0.01,0.5684210526315789,0.2456679392080354,0.6844423234536194,roi,0.16832202491188739,6.901203021387382,41,0.43157894736842106,0.018690387220258453,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004968421052631579,0.6736842105263158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5684210526315789,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.25452741347132807,0.7022364424668263,0.4285714285714286,0.5,0.13333333333333333
133,full_game,2024-02-23,2025-08-29,2025-08-30,2025-09-05,2025-09-06,2025-09-06,5392,93,15,0.0,1.0,0.0,0.56,0.0,0.6842105263157895,0.20430107526881722,0.6363636363636364,0.11827956989247312,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.45161290322580644,0.0,0.5483870967741935,0.24649327547355235,0.686107928958003,roi,0.27318016070566165,4.6440627319962475,17,0.1827956989247312,0.0010369027430376279,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005161290322580645,0.6774193548387096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5483870967741935,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.24682695344395172,0.6867886698941941,0.625,0.5,0.13333333333333333
134,full_game,2024-02-23,2025-09-01,2025-09-02,2025-09-08,2025-09-09,2025-09-09,5435,91,15,1.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5054945054945055,0.0,0.5934065934065934,0.24850394555643668,0.6901540252202603,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0049340659340659345,0.6813186813186813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5934065934065934,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.24897341384575014,0.6910933539665005,0.4629629629629629,0.0,0.0
135,full_game,2024-02-23,2025-09-04,2025-09-05,2025-09-11,2025-09-12,2025-09-12,5470,95,15,0.0,1.0,0.0,0.58,0.0,0.6046511627906976,0.45263157894736844,0.5454545454545454,0.3473684210526316,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.5789473684210527,0.0,0.5789473684210527,0.24304706815736393,0.6791608266586119,roi,0.12250291404887484,4.900116561954993,40,0.42105263157894735,0.027260237643454355,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0047052631578947375,0.6210526315789474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5789473684210527,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,0.21674899049614688,0.6260432381285249,0.4772727272727273,0.8,0.3333333333333333
136,full_game,2024-02-23,2025-09-07,2025-09-08,2025-09-14,2025-09-15,2025-09-15,5515,95,9,0.0,1.0,0.0,0.66,0.0,0.6962025316455697,0.8315789473684211,0.6962025316455697,0.8315789473684211,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.6736842105263158,0.0,0.6736842105263158,0.21858205334420383,0.6287103743506663,roi,0.217370437783284,15.868041958179731,73,0.7684210526315789,0.09621713112990696,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004989473684210527,0.6421052631578947,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6736842105263158,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3340602757590654,0.8693973461656749,0.5,0.3333333333333333,0.6666666666666666
137,full_game,2024-02-23,2025-09-10,2025-09-11,2025-09-17,2025-09-18,2025-09-18,5556,94,10,0.8,0.2,0.0,0.56,0.0,0.6111111111111112,0.3829787234042553,1.0,0.02127659574468085,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.5531914893617021,-0.02,0.5851063829787234,0.24411228829195852,0.6812873838572449,roi,0.039283285556166316,1.3356317089096548,34,0.3617021276595745,-0.014482835451293575,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005085106382978724,0.648936170212766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5851063829787234,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2496996950226679,0.6925472837239012,0.44,0.0,0.0
138,full_game,2024-02-23,2025-09-13,2025-09-14,2025-09-20,2025-09-21,2025-09-21,5595,96,15,1.0,0.0,0.0,0.57,0.0,0.6666666666666666,0.25,0.6666666666666666,0.15625,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.4375,0.0,0.5625,0.24466612649544164,0.6824161017322458,roi,0.20080834633141656,4.417783619291164,22,0.22916666666666666,0.043568247493777836,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005479166666666667,0.7291666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5625,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.25299104237370035,0.699257175627427,0.26785714285714285,0.0,0.13333333333333333
139,full_game,2024-02-23,2025-09-16,2025-09-17,2025-09-23,2025-09-24,2025-09-24,5635,89,15,0.0,1.0,0.0,0.55,0.0,0.5,0.2247191011235955,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.4606741573033708,0.02,0.5617977528089888,0.24714019069094562,0.6873994038821495,roi,0.007523421727574011,0.1278981693687582,17,0.19101123595505617,0.012681715418789204,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005977528089887641,0.7865168539325843,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5617977528089888,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.24901398140896006,0.6911513330968788,0.6296296296296297,0.0,0.0
140,full_game,2024-02-23,2025-09-19,2025-09-20,2025-09-26,2025-09-27,2025-09-27,5675,91,15,0.5,0.5,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,8.0,0.5164835164835165,0.0,0.5494505494505495,0.24897793585199912,0.6910962687747374,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005000000000000001,0.7032967032967034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5494505494505495,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.2524709297335203,0.6980928423254554,0.4821428571428571,0.0,0.0
141,full_game,2024-02-23,2025-09-22,2025-09-23,2025-09-30,2025-10-01,2025-10-01,5709,91,4,0.0,1.0,0.0,0.58,0.0,0.603448275862069,0.6373626373626373,0.6666666666666666,0.32967032967032966,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_roi,global_lr,none,0.0,0.5824175824175825,0.0,0.5824175824175825,0.2428566433536995,0.6787705344989015,roi,-0.017315708092918377,-0.9350482370175923,54,0.5934065934065934,-0.021254828605134838,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005824175824175825,0.7362637362637363,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5824175824175825,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.75,0.21740442619007458,0.6274776572564242,0.3333333333333333,1.0,0.25
