game_id,date,season,home_team,away_team,home_runs_total,away_runs_total,home_r1,away_r1,home_r2,away_r2,home_r3,away_r3,home_r4,away_r4,home_r5,away_r5,home_runs_f5,away_runs_f5,attendance,odds_details,odds_over_under,home_is_favorite,home_hits,away_hits,time,status_completed,status_state,status_description,status_detail,odds_data_quality
401697028,2025-09-05,2025,LAA,ATH,4,10,4,2,0,0,0,7,0,0,0,0,4,9,30779,,0.0,-1,3,9,,,,,,
401697027,2025-09-05,2025,ARI,BOS,10,5,1,0,1,1,3,0,0,0,1,0,6,1,39126,,0.0,-1,11,8,,,,,,
401697026,2025-09-05,2025,COL,SD,3,0,0,0,0,0,1,0,0,0,1,0,2,0,30073,,0.0,-1,9,3,,,,,,
401697025,2025-09-05,2025,CHC,WSH,11,5,5,0,1,0,0,0,2,2,0,0,8,2,32320,,0.0,-1,10,6,,,,,,
401697024,2025-09-05,2025,STL,SF,2,8,0,2,0,0,0,0,0,4,1,0,1,6,25837,,0.0,-1,5,18,,,,,,
401697023,2025-09-05,2025,KC,MIN,2,1,0,0,0,0,2,0,0,0,0,1,2,1,16255,,0.0,-1,6,5,,,,,,
401697022,2025-09-05,2025,TEX,HOU,4,3,0,0,1,1,2,0,0,0,0,0,3,1,31662,,0.0,-1,9,9,,,,,,
401697021,2025-09-05,2025,NYY,TOR,1,7,0,3,1,1,0,0,0,0,0,1,1,5,46055,,0.0,-1,4,11,,,,,,
401697020,2025-09-05,2025,ATL,SEA,4,1,1,0,0,0,0,0,0,0,0,0,1,0,36203,,0.0,-1,10,6,,,,,,
401697019,2025-09-05,2025,MIA,PHI,3,9,0,1,0,1,1,0,0,3,0,0,1,5,15118,,0.0,-1,8,16,,,,,,
401697018,2025-09-05,2025,CIN,NYM,4,5,0,3,0,0,1,1,3,1,0,0,4,5,21231,,0.0,-1,9,10,,,,,,
401697017,2025-09-05,2025,PIT,MIL,2,5,0,1,1,0,1,0,0,0,0,0,2,1,14122,,0.0,-1,6,10,,,,,,
401697016,2025-09-05,2025,BAL,LAD,2,1,0,0,0,0,0,0,0,0,1,0,1,0,25481,,0.0,-1,5,5,,,,,,
401697015,2025-09-05,2025,TB,CLE,1,7,0,0,0,5,0,0,0,0,0,0,0,5,8836,,0.0,-1,7,12,,,,,,
401697014,2025-09-05,2025,DET,CHW,5,7,0,1,0,0,2,1,2,1,0,1,4,4,35216,,0.0,-1,7,11,,,,,,
401697013,2025-09-04,2025,MIL,PHI,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26583,,0.0,-1,7,6,,,,,,
401697012,2025-09-04,2025,HOU,NYY,4,8,0,0,0,1,1,0,0,0,0,3,1,4,35018,,0.0,-1,10,9,,,,,,
401697011,2025-09-04,2025,MIN,CHW,8,11,0,0,0,0,0,3,5,0,1,1,6,4,13188,,0.0,-1,15,15,,,,,,
401697010,2025-09-04,2025,KC,LAA,4,3,0,3,1,0,0,0,1,0,0,0,2,3,17352,,0.0,-1,5,6,,,,,,
401697009,2025-09-04,2025,PIT,LAD,5,3,0,0,0,0,1,0,0,0,4,0,5,0,20563,,0.0,-1,9,8,,,,,,
401697008,2025-09-04,2025,TB,CLE,4,2,1,0,0,0,0,0,1,0,0,0,2,0,8306,,0.0,-1,8,3,,,,,,
401697007,2025-09-03,2025,ARI,TEX,2,0,1,0,1,0,0,0,0,0,0,0,2,0,14921,,0.0,-1,3,5,,,,,,
401697006,2025-09-03,2025,SD,BAL,5,7,0,1,0,0,0,6,0,0,0,0,0,7,35019,,0.0,-1,10,8,,,,,,
401697005,2025-09-03,2025,COL,SF,8,10,0,0,0,1,0,3,1,0,4,0,5,4,19802,,0.0,-1,11,12,,,,,,
401697004,2025-09-03,2025,MIL,PHI,6,3,5,0,0,0,0,0,1,0,0,1,6,1,28528,,0.0,-1,6,9,,,,,,
401697003,2025-09-03,2025,STL,ATH,5,1,0,0,0,0,2,0,0,0,0,0,2,0,17516,,0.0,-1,7,9,,,,,,
401697002,2025-09-03,2025,HOU,NYY,8,7,0,0,0,1,0,0,0,2,1,0,1,3,30693,,0.0,-1,11,11,,,,,,
401697001,2025-09-03,2025,MIN,CHW,3,4,2,0,0,1,0,0,0,0,0,0,2,1,11904,,0.0,-1,11,6,,,,,,
401697000,2025-09-03,2025,CHC,ATL,1,5,0,0,1,0,0,0,0,0,0,0,1,0,31933,,0.0,-1,4,6,,,,,,
401696999,2025-09-03,2025,KC,LAA,3,4,0,0,0,0,2,0,0,0,0,0,2,0,15924,,0.0,-1,4,5,,,,,,
401696998,2025-09-03,2025,CIN,TOR,9,13,0,0,5,0,0,1,0,2,0,3,5,6,17134,,0.0,-1,10,18,,,,,,
401696997,2025-09-03,2025,TB,SEA,9,4,4,0,4,0,0,0,0,0,1,0,9,0,8589,,0.0,-1,19,4,,,,,,
401696996,2025-09-03,2025,DET,NYM,6,2,0,0,1,0,0,1,0,0,2,0,3,1,21775,,0.0,-1,10,8,,,,,,
401696995,2025-09-03,2025,WSH,MIA,10,5,3,0,2,0,0,0,2,0,0,4,7,4,11190,,0.0,-1,11,10,,,,,,
401696994,2025-09-03,2025,PIT,LAD,3,0,1,0,1,0,0,0,0,0,0,0,2,0,16473,,0.0,-1,7,5,,,,,,
401696993,2025-09-03,2025,BOS,CLE,1,8,0,1,0,6,0,0,1,0,0,0,1,7,36658,,0.0,-1,7,12,,,,,,
401696992,2025-09-02,2025,ARI,TEX,5,3,0,0,0,0,0,1,0,1,0,0,0,2,22046,,0.0,-1,10,10,,,,,,
401696991,2025-09-02,2025,SD,BAL,2,6,0,1,0,0,2,2,0,0,0,2,2,5,42536,,0.0,-1,6,10,,,,,,
401696990,2025-09-02,2025,COL,SF,4,7,0,2,0,0,1,0,0,0,1,3,2,5,18934,,0.0,-1,9,13,,,,,,
401696989,2025-09-02,2025,STL,ATH,2,1,0,0,0,0,0,1,0,0,0,0,0,1,17002,,0.0,-1,5,5,,,,,,
401696988,2025-09-02,2025,HOU,NYY,1,7,0,0,0,2,0,0,0,0,0,4,0,6,33133,,0.0,-1,5,11,,,,,,
401696987,2025-09-02,2025,MIN,CHW,3,12,1,0,1,1,0,0,1,0,0,2,3,3,11721,,0.0,-1,7,13,,,,,,
401696986,2025-09-02,2025,CHC,ATL,4,3,0,0,0,0,4,0,0,2,0,1,4,3,32618,,0.0,-1,7,8,,,,,,
401696985,2025-09-02,2025,KC,LAA,1,5,0,0,0,0,1,0,0,0,0,0,1,0,13685,,0.0,-1,4,9,,,,,,
401696984,2025-09-02,2025,CIN,TOR,9,12,1,4,5,4,0,0,2,2,0,0,8,10,20769,,0.0,-1,15,12,,,,,,
401696983,2025-09-02,2025,TB,SEA,6,5,2,0,0,0,0,0,0,3,0,0,2,3,7883,,0.0,-1,7,6,,,,,,
401696982,2025-09-02,2025,DET,NYM,5,12,2,1,0,0,0,0,0,5,0,0,2,6,24733,,0.0,-1,8,17,,,,,,
401696981,2025-09-02,2025,WSH,MIA,5,2,0,0,2,0,1,0,2,2,0,0,5,2,12372,,0.0,-1,10,4,,,,,,
401696980,2025-09-02,2025,PIT,LAD,9,7,4,0,0,1,0,2,0,1,0,0,4,4,14330,,0.0,-1,8,12,,,,,,
401696979,2025-09-02,2025,BOS,CLE,11,7,0,0,4,1,1,0,0,0,0,0,5,1,34902,,0.0,-1,18,11,,,,,,
401696978,2025-09-01,2025,ARI,TEX,5,7,2,0,1,0,0,2,0,0,0,0,3,2,26489,,0.0,-1,7,8,,,,,,
401696977,2025-09-01,2025,SD,BAL,3,4,0,0,2,2,0,0,0,0,1,1,3,3,45586,,0.0,-1,7,11,,,,,,
401696976,2025-09-01,2025,COL,SF,2,8,0,1,0,0,0,2,0,0,0,3,0,6,28805,,0.0,-1,13,11,,,,,,
401696975,2025-09-01,2025,MIL,PHI,8,10,3,0,1,0,0,0,1,1,0,2,5,3,42153,,0.0,-1,10,14,,,,,,
401696974,2025-09-01,2025,STL,ATH,3,11,0,0,0,0,0,0,1,3,0,0,1,3,22670,,0.0,-1,8,17,,,,,,
401696973,2025-09-01,2025,MIN,CHW,5,6,0,0,1,3,0,0,1,0,0,1,2,4,15892,,0.0,-1,8,12,,,,,,
401696972,2025-09-01,2025,CHC,ATL,7,6,0,1,0,0,0,2,1,0,1,3,2,6,39673,,0.0,-1,11,10,,,,,,
401696971,2025-09-01,2025,HOU,LAA,8,3,0,0,1,0,1,0,1,3,1,0,4,3,33247,,0.0,-1,12,7,,,,,,
401696970,2025-09-01,2025,CIN,TOR,5,4,0,0,2,0,0,0,0,0,0,0,2,0,21773,,0.0,-1,11,8,,,,,,
401696969,2025-09-01,2025,TB,SEA,10,2,0,0,3,0,2,0,0,0,0,0,5,0,10046,,0.0,-1,13,10,,,,,,
401696968,2025-09-01,2025,DET,NYM,8,10,1,0,0,2,2,0,2,4,1,0,6,6,38912,,0.0,-1,14,8,,,,,,
401696967,2025-09-01,2025,WSH,MIA,2,0,0,0,2,0,0,0,0,0,0,0,2,0,13835,,0.0,-1,3,2,,,,,,
401696966,2025-09-01,2025,BOS,CLE,6,4,2,0,1,3,0,0,0,0,2,0,5,3,36021,,0.0,-1,14,8,,,,,,
401764587,2025-08-31,2025,ATH,TEX,6,9,0,2,0,1,0,0,0,0,0,2,0,5,8716,,0.0,-1,9,9,,,,,,
401696964,2025-08-31,2025,SF,BAL,13,2,1,0,0,0,2,0,4,0,0,0,7,0,39220,,0.0,-1,16,9,,,,,,
401696963,2025-08-31,2025,LAD,ARI,5,4,2,0,0,0,0,0,1,1,1,0,4,1,51803,,0.0,-1,10,7,,,,,,
401696962,2025-08-31,2025,COL,CHC,6,5,0,0,0,0,2,2,2,0,0,0,4,2,40264,,0.0,-1,11,7,,,,,,
401696961,2025-08-31,2025,MIN,SD,7,2,0,0,0,0,2,0,1,0,3,0,6,0,26956,,0.0,-1,8,8,,,,,,
401696960,2025-08-31,2025,CHW,NYY,3,2,0,1,1,0,0,1,0,0,0,0,1,2,27810,,0.0,-1,5,6,,,,,,
401696959,2025-08-31,2025,KC,DET,0,5,0,0,0,0,0,0,0,0,0,4,0,4,23689,,0.0,-1,4,9,,,,,,
401696958,2025-08-31,2025,HOU,LAA,0,3,0,0,0,0,0,0,0,0,0,1,0,1,36811,,0.0,-1,2,6,,,,,,
401696957,2025-08-31,2025,WSH,TB,4,7,0,0,0,6,1,1,3,0,0,0,4,7,19436,,0.0,-1,7,6,,,,,,
401696956,2025-08-31,2025,CIN,STL,7,4,0,2,3,0,0,1,0,0,2,0,5,3,27238,,0.0,-1,10,7,,,,,,
401696955,2025-08-31,2025,CLE,SEA,2,4,0,0,0,0,2,0,0,0,0,2,2,2,34136,,0.0,-1,2,9,,,,,,
401696954,2025-08-31,2025,BOS,PIT,5,2,0,0,0,0,0,0,0,1,4,0,4,1,36583,,0.0,-1,8,6,,,,,,
401696953,2025-08-31,2025,TOR,MIL,8,4,3,2,1,0,0,2,1,0,3,0,8,4,41488,,0.0,-1,13,13,,,,,,
401696952,2025-08-31,2025,NYM,MIA,1,5,0,1,0,0,0,2,0,1,0,1,0,5,43302,,0.0,-1,5,10,,,,,,
401696951,2025-08-31,2025,PHI,ATL,1,3,0,0,0,0,0,0,1,0,0,0,1,0,43770,,0.0,-1,5,6,,,,,,
401764586,2025-08-30,2025,ATH,TEX,3,9,0,0,0,3,2,1,0,0,0,1,2,5,8941,,0.0,-1,8,17,,,,,,
401696949,2025-08-30,2025,SF,BAL,1,11,1,0,0,0,0,4,0,3,0,0,1,7,37711,,0.0,-1,5,13,,,,,,
401696948,2025-08-30,2025,LAD,ARI,1,6,0,0,0,0,0,0,0,0,0,0,0,0,47632,,0.0,-1,6,8,,,,,,
401696947,2025-08-30,2025,COL,CHC,3,4,0,1,1,0,0,0,0,0,0,2,1,3,47394,,0.0,-1,7,9,,,,,,
401696946,2025-08-30,2025,MIN,SD,3,12,0,0,0,0,1,0,0,0,2,1,3,1,23971,,0.0,-1,5,14,,,,,,
401696945,2025-08-30,2025,CHW,NYY,3,5,0,0,0,0,0,0,0,1,1,0,1,1,26624,,0.0,-1,8,6,,,,,,
401696944,2025-08-30,2025,KC,DET,3,1,0,0,0,0,0,1,1,0,0,0,1,1,26237,,0.0,-1,6,7,,,,,,
401696943,2025-08-30,2025,HOU,LAA,1,4,0,0,0,0,1,1,0,0,0,0,1,1,38559,,0.0,-1,7,6,,,,,,
401696942,2025-08-30,2025,WSH,TB,1,4,0,3,0,0,0,0,0,1,0,0,0,4,26148,,0.0,-1,4,5,,,,,,
401696941,2025-08-30,2025,CIN,STL,2,4,1,0,0,0,0,0,0,2,0,0,1,2,32076,,0.0,-1,8,7,,,,,,
401696940,2025-08-30,2025,CLE,SEA,4,3,0,0,0,0,0,0,1,0,0,0,1,0,33203,,0.0,-1,5,5,,,,,,
401696939,2025-08-30,2025,BOS,PIT,3,10,0,1,0,0,1,0,1,0,0,3,2,4,36391,,0.0,-1,8,12,,,,,,
401696938,2025-08-30,2025,TOR,MIL,1,4,0,0,0,0,0,0,0,0,0,0,0,0,41424,,0.0,-1,7,9,,,,,,
401696937,2025-08-30,2025,NYM,MIA,8,11,1,5,1,0,3,3,1,0,0,0,6,8,42726,,0.0,-1,12,13,,,,,,
401696936,2025-08-30,2025,PHI,ATL,3,2,0,0,0,0,1,0,0,0,0,0,1,0,43462,,0.0,-1,6,9,,,,,,
401764585,2025-08-29,2025,ATH,TEX,2,5,0,0,0,2,2,0,0,0,0,1,2,3,8413,,0.0,-1,5,10,,,,,,
401696934,2025-08-29,2025,SF,BAL,15,8,4,1,2,0,1,3,2,0,1,2,10,6,40043,,0.0,-1,18,10,,,,,,
401696933,2025-08-29,2025,LAD,ARI,0,3,0,0,0,0,0,0,0,2,0,0,0,2,45701,,0.0,-1,3,4,,,,,,
401696932,2025-08-29,2025,COL,CHC,7,11,0,0,0,2,0,0,2,1,0,6,2,9,33747,,0.0,-1,14,15,,,,,,
401696931,2025-08-29,2025,MIN,SD,7,4,0,0,0,0,1,1,4,1,2,0,7,2,24336,,0.0,-1,12,9,,,,,,
401696930,2025-08-29,2025,CHW,NYY,2,10,0,1,0,0,0,0,0,4,1,0,1,5,28069,,0.0,-1,12,7,,,,,,
401696929,2025-08-29,2025,KC,DET,3,5,3,0,0,2,0,0,0,2,0,0,3,4,34494,,0.0,-1,9,11,,,,,,
401696928,2025-08-29,2025,HOU,LAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33841,,0.0,-1,9,2,,,,,,
401696927,2025-08-29,2025,WSH,TB,1,4,1,2,0,0,0,0,0,0,0,1,1,3,27358,,0.0,-1,12,8,,,,,,
401696926,2025-08-29,2025,CIN,STL,5,7,2,1,0,2,0,1,0,0,0,0,2,4,21587,,0.0,-1,12,9,,,,,,
401696925,2025-08-29,2025,CLE,SEA,5,4,0,4,0,0,0,0,0,0,0,0,0,4,32012,,0.0,-1,9,10,,,,,,
401696924,2025-08-29,2025,BOS,PIT,2,4,0,0,0,0,0,0,1,0,1,0,2,0,36344,,0.0,-1,9,10,,,,,,
401696923,2025-08-29,2025,TOR,MIL,2,7,0,0,0,0,0,0,0,0,0,0,0,0,41390,,0.0,-1,4,11,,,,,,
401696922,2025-08-29,2025,NYM,MIA,19,9,5,0,7,0,0,0,0,0,0,4,12,4,42112,,0.0,-1,18,15,,,,,,
401696921,2025-08-29,2025,PHI,ATL,2,1,0,0,0,1,0,0,1,0,0,0,1,1,40322,,0.0,-1,6,12,,,,,,
401696920,2025-08-28,2025,SF,CHC,4,3,2,1,0,1,0,0,0,0,0,0,2,2,32187,,0.0,-1,8,8,,,,,,
401696919,2025-08-28,2025,STL,PIT,4,1,0,1,0,0,1,0,0,0,0,0,1,1,18894,,0.0,-1,7,5,,,,,,
401696918,2025-08-28,2025,CHW,NYY,4,10,0,2,4,2,0,0,0,0,0,2,4,6,18187,,0.0,-1,5,12,,,,,,
401696917,2025-08-28,2025,HOU,COL,4,3,2,0,1,0,0,1,0,1,0,1,3,3,29523,,0.0,-1,9,8,,,,,,
401696916,2025-08-28,2025,MIL,ARI,4,6,1,0,1,3,2,3,0,0,0,0,4,6,35822,,0.0,-1,10,11,,,,,,
401696915,2025-08-28,2025,NYM,MIA,4,7,2,1,0,0,0,3,0,0,2,0,4,4,37975,,0.0,-1,7,9,,,,,,
401696914,2025-08-28,2025,BAL,BOS,2,3,0,1,0,0,1,0,0,1,1,0,2,2,15374,,0.0,-1,9,8,,,,,,
401696913,2025-08-28,2025,PHI,ATL,19,4,5,3,0,0,1,0,6,0,3,0,15,3,41293,,0.0,-1,20,6,,,,,,
401764584,2025-08-27,2025,ATH,DET,7,0,1,0,3,0,0,0,1,0,0,0,5,0,8551,,0.0,-1,11,2,,,,,,
401696912,2025-08-27,2025,SEA,SD,4,3,0,0,1,0,0,0,3,0,0,0,4,0,37600,,0.0,-1,8,8,,,,,,
401696910,2025-08-27,2025,LAD,CIN,5,1,0,0,0,0,0,1,4,0,0,0,4,1,49199,,0.0,-1,7,6,,,,,,
401696909,2025-08-27,2025,SF,CHC,12,3,1,0,0,3,3,0,0,0,3,0,7,3,30457,,0.0,-1,13,5,,,,,,
401696908,2025-08-27,2025,STL,PIT,1,2,0,0,1,0,0,0,0,0,0,0,1,0,19836,,0.0,-1,4,3,,,,,,
401696907,2025-08-27,2025,CHW,KC,1,12,0,0,0,0,0,0,1,0,0,8,1,8,10598,,0.0,-1,7,16,,,,,,
401696906,2025-08-27,2025,HOU,COL,4,0,1,0,0,0,0,0,0,0,0,0,1,0,28338,,0.0,-1,7,4,,,,,,
401696905,2025-08-27,2025,MIL,ARI,2,3,0,0,1,0,0,0,0,0,0,0,1,0,26176,,0.0,-1,10,9,,,,,,
401696904,2025-08-27,2025,TEX,LAA,20,3,4,1,3,0,0,0,4,0,1,1,12,2,22353,,0.0,-1,22,7,,,,,,
401696903,2025-08-27,2025,NYY,WSH,11,2,1,0,0,0,9,0,1,0,0,0,11,0,35501,,0.0,-1,13,6,,,,,,
401696902,2025-08-27,2025,CLE,TB,4,3,0,0,1,1,0,2,0,0,1,0,2,3,23316,,0.0,-1,8,7,,,,,,
401696901,2025-08-27,2025,NYM,PHI,6,0,0,0,0,0,3,0,0,0,1,0,4,0,41893,,0.0,-1,12,5,,,,,,
401696900,2025-08-27,2025,TOR,MIN,9,8,0,1,1,0,2,2,2,3,0,2,5,8,42361,,0.0,-1,12,12,,,,,,
401696899,2025-08-27,2025,BAL,BOS,2,3,0,1,1,0,0,0,0,0,0,0,1,1,16790,,0.0,-1,5,7,,,,,,
401696898,2025-08-27,2025,MIA,ATL,1,12,0,1,0,0,0,5,0,3,1,0,1,9,12453,,0.0,-1,5,11,,,,,,
401764583,2025-08-26,2025,ATH,DET,7,6,3,0,0,0,2,4,0,0,0,1,5,5,9043,,0.0,-1,10,9,,,,,,
401696897,2025-08-26,2025,SEA,SD,6,7,0,5,0,0,0,0,0,0,6,0,6,5,35910,,0.0,-1,8,12,,,,,,
401696895,2025-08-26,2025,LAD,CIN,6,3,1,1,0,0,0,0,1,0,0,0,2,1,44943,,0.0,-1,10,7,,,,,,
401696894,2025-08-26,2025,SF,CHC,5,2,0,0,1,0,0,0,0,1,2,1,3,2,35060,,0.0,-1,7,8,,,,,,
401696893,2025-08-26,2025,STL,PIT,3,8,0,5,0,2,0,1,2,0,0,0,2,8,18602,,0.0,-1,3,11,,,,,,
401696892,2025-08-26,2025,CHW,KC,4,5,0,0,1,0,0,0,0,0,0,0,1,0,10907,,0.0,-1,9,9,,,,,,
401696891,2025-08-26,2025,HOU,COL,1,6,0,0,1,0,0,4,0,0,0,2,1,6,35433,,0.0,-1,6,6,,,,,,
401696890,2025-08-26,2025,MIL,ARI,9,8,1,0,0,0,5,0,0,3,0,0,6,3,32850,,0.0,-1,12,14,,,,,,
401696889,2025-08-26,2025,TEX,LAA,7,3,3,0,2,0,0,0,1,0,0,0,6,0,28485,,0.0,-1,7,6,,,,,,
401696888,2025-08-26,2025,NYY,WSH,5,1,0,0,0,0,3,1,0,0,0,0,3,1,35531,,0.0,-1,6,8,,,,,,
401696887,2025-08-26,2025,CLE,TB,3,0,3,0,0,0,0,0,0,0,0,0,3,0,19729,,0.0,-1,3,5,,,,,,
401696886,2025-08-26,2025,NYM,PHI,6,5,0,0,0,0,0,0,0,0,5,2,5,2,41914,,0.0,-1,12,11,,,,,,
401696885,2025-08-26,2025,TOR,MIN,5,7,2,0,1,0,0,0,0,0,1,0,4,0,42235,,0.0,-1,14,9,,,,,,
401696884,2025-08-26,2025,BAL,BOS,0,5,0,0,0,1,0,1,0,0,0,0,0,2,14776,,0.0,-1,6,9,,,,,,
401696883,2025-08-26,2025,MIA,ATL,2,11,1,1,0,0,0,0,0,1,0,0,1,2,8576,,0.0,-1,12,11,,,,,,
401764582,2025-08-25,2025,ATH,DET,8,3,0,0,0,0,0,0,0,0,0,0,0,0,8105,,0.0,-1,10,10,,,,,,
401696882,2025-08-25,2025,SEA,SD,9,6,1,0,2,4,0,0,1,0,5,0,9,4,27785,,0.0,-1,10,10,,,,,,
401696880,2025-08-25,2025,LAD,CIN,7,0,0,0,0,0,1,0,0,0,2,0,3,0,49702,,0.0,-1,9,3,,,,,,
401696879,2025-08-25,2025,STL,PIT,7,6,0,1,1,0,0,3,0,0,5,0,6,4,17675,,0.0,-1,11,9,,,,,,
401696878,2025-08-25,2025,CHW,KC,7,0,3,0,0,0,0,0,3,0,0,0,6,0,10444,,0.0,-1,11,2,,,,,,
401696877,2025-08-25,2025,MIL,ARI,7,5,0,0,0,0,5,0,1,0,0,0,6,0,28486,,0.0,-1,10,6,,,,,,
401696876,2025-08-25,2025,TEX,LAA,0,4,0,1,0,0,0,0,0,1,0,0,0,2,22949,,0.0,-1,5,7,,,,,,
401696875,2025-08-25,2025,NYY,WSH,10,5,1,0,0,0,1,0,0,0,5,0,7,0,36939,,0.0,-1,12,9,,,,,,
401696874,2025-08-25,2025,CLE,TB,0,9,0,0,0,0,0,0,0,2,0,2,0,4,16325,,0.0,-1,2,14,,,,,,
401696873,2025-08-25,2025,NYM,PHI,13,3,0,1,0,0,0,2,3,0,1,0,4,3,41983,,0.0,-1,14,6,,,,,,
401696872,2025-08-25,2025,TOR,MIN,10,4,4,0,1,0,0,0,1,1,0,0,6,1,41845,,0.0,-1,10,5,,,,,,
401696871,2025-08-25,2025,BAL,BOS,3,4,0,1,1,0,2,0,0,0,0,3,3,4,15740,,0.0,-1,6,7,,,,,,
401696870,2025-08-25,2025,MIA,ATL,2,1,0,0,0,0,0,0,0,0,1,0,1,0,8111,,0.0,-1,4,3,,,,,,
401696869,2025-08-24,2025,SEA,ATH,11,4,2,0,3,1,6,0,0,0,0,0,11,1,37550,,0.0,-1,9,7,,,,,,
401696868,2025-08-24,2025,SD,LAD,2,8,0,1,0,0,2,0,0,0,0,0,2,1,43827,,0.0,-1,5,9,,,,,,
401696867,2025-08-24,2025,ARI,CIN,1,6,1,0,0,0,0,0,0,0,0,0,1,0,25496,,0.0,-1,2,11,,,,,,
401696866,2025-08-24,2025,LAA,CHC,3,4,1,0,0,0,0,1,0,1,0,2,1,4,41206,,0.0,-1,7,8,,,,,,
401696865,2025-08-24,2025,MIL,SF,3,4,0,0,1,2,1,0,0,0,1,0,3,2,42053,,0.0,-1,9,9,,,,,,
401696864,2025-08-24,2025,CHW,MIN,8,0,3,0,4,0,0,0,0,0,0,0,7,0,18723,,0.0,-1,12,5,,,,,,
401696863,2025-08-24,2025,TEX,CLE,5,0,0,0,0,0,0,0,4,0,0,0,4,0,34577,,0.0,-1,10,5,,,,,,
401696862,2025-08-24,2025,PHI,WSH,3,2,0,0,2,0,1,0,0,0,0,0,3,0,42580,,0.0,-1,7,5,,,,,,
401696861,2025-08-24,2025,MIA,TOR,5,3,0,0,0,0,1,0,0,0,3,0,4,0,20620,,0.0,-1,10,4,,,,,,
401696860,2025-08-24,2025,TB,STL,7,2,0,0,0,0,0,0,1,0,4,0,5,0,8809,,0.0,-1,8,5,,,,,,
401696859,2025-08-24,2025,ATL,NYM,4,3,0,0,0,2,0,0,0,0,0,0,0,2,34393,,0.0,-1,8,6,,,,,,
401696858,2025-08-24,2025,DET,KC,8,10,0,0,1,0,0,6,3,0,3,0,7,6,31538,,0.0,-1,9,12,,,,,,
401696857,2025-08-24,2025,BAL,HOU,3,2,1,0,0,0,0,1,0,0,0,0,1,1,19746,,0.0,-1,8,8,,,,,,
401696856,2025-08-24,2025,PIT,COL,4,0,0,0,0,0,0,0,4,0,0,0,4,0,20300,,0.0,-1,6,4,,,,,,
401696855,2025-08-24,2025,NYY,BOS,7,2,0,0,2,0,1,0,1,0,1,0,5,0,44640,,0.0,-1,7,5,,,,,,
401696854,2025-08-23,2025,SEA,ATH,1,2,0,0,0,0,0,0,0,1,0,0,0,1,36524,,0.0,-1,3,5,,,,,,
401696853,2025-08-23,2025,SD,LAD,5,1,0,0,0,0,0,0,3,0,0,0,3,0,46326,,0.0,-1,3,2,,,,,,
401696852,2025-08-23,2025,ARI,CIN,10,1,3,0,0,0,2,0,2,0,1,0,8,0,36567,,0.0,-1,14,7,,,,,,
401696851,2025-08-23,2025,LAA,CHC,1,12,0,0,0,0,0,2,0,4,0,0,0,6,44355,,0.0,-1,5,14,,,,,,
401696850,2025-08-23,2025,MIL,SF,1,7,0,0,1,0,0,0,0,0,0,0,1,0,41034,,0.0,-1,7,10,,,,,,
401696849,2025-08-23,2025,CHW,MIN,7,3,0,0,6,1,0,0,0,1,0,0,6,2,16998,,0.0,-1,10,7,,,,,,
401696848,2025-08-23,2025,TEX,CLE,10,0,0,0,2,0,3,0,2,0,2,0,9,0,37006,,0.0,-1,10,3,,,,,,
401696847,2025-08-23,2025,PHI,WSH,6,4,0,0,0,0,0,0,5,0,1,1,6,1,44771,,0.0,-1,8,9,,,,,,
401696846,2025-08-23,2025,MIA,TOR,6,7,0,0,0,0,0,1,0,0,0,0,0,1,24943,,0.0,-1,10,12,,,,,,
401696844,2025-08-23,2025,ATL,NYM,2,9,0,0,0,0,0,3,2,0,0,0,2,3,39738,,0.0,-1,5,11,,,,,,
401696843,2025-08-23,2025,DET,KC,4,2,0,0,0,0,1,0,1,1,1,0,3,1,37709,,0.0,-1,9,8,,,,,,
401696842,2025-08-23,2025,BAL,HOU,8,9,3,5,2,0,0,2,1,0,1,0,7,7,30159,,0.0,-1,9,11,,,,,,
401696841,2025-08-23,2025,PIT,COL,5,1,0,0,2,0,2,0,0,0,1,0,5,0,22588,,0.0,-1,11,6,,,,,,
401696840,2025-08-23,2025,NYY,BOS,1,12,0,0,0,0,0,2,1,2,0,1,1,5,45512,,0.0,-1,7,17,,,,,,
401696839,2025-08-22,2025,SEA,ATH,3,2,0,1,0,0,0,0,0,0,1,0,1,1,36958,,0.0,-1,5,5,,,,,,
401696838,2025-08-22,2025,SD,LAD,2,1,0,0,0,0,0,1,2,0,0,0,2,1,44864,,0.0,-1,7,3,,,,,,
401696837,2025-08-22,2025,ARI,CIN,6,5,1,0,0,2,3,0,0,0,0,0,4,2,29252,,0.0,-1,8,6,,,,,,
401696836,2025-08-22,2025,LAA,CHC,2,3,0,1,0,0,0,1,0,0,1,0,1,2,39872,,0.0,-1,3,5,,,,,,
401696835,2025-08-22,2025,MIL,SF,5,4,0,1,0,1,0,0,2,0,0,0,2,2,41716,,0.0,-1,7,5,,,,,,
401696834,2025-08-22,2025,CHW,MIN,7,9,1,0,0,0,0,0,1,4,2,0,4,4,22372,,0.0,-1,12,12,,,,,,
401696833,2025-08-22,2025,TEX,CLE,4,3,0,0,0,1,0,0,0,0,1,0,1,1,26729,,0.0,-1,7,7,,,,,,
401696832,2025-08-22,2025,PHI,WSH,4,5,0,3,1,0,0,0,0,0,0,0,1,3,44757,,0.0,-1,8,8,,,,,,
