game_id,date,season,home_team,away_team,home_score,away_score,is_draw,total_goals,TARGET_full_game,TARGET_over_25,TARGET_btts,home_elo_pre,away_elo_pre,diff_elo,home_rest_days,away_rest_days,diff_rest_days,home_is_b2b,away_is_b2b,diff_is_b2b,home_games_last_3_days,away_games_last_3_days,diff_games_last_3_days,home_games_last_5_days,away_games_last_5_days,diff_games_last_5_days,home_games_last_7_days,away_games_last_7_days,diff_games_last_7_days,home_games_last_10_days,away_games_last_10_days,diff_games_last_10_days,home_games_last_14_days,away_games_last_14_days,diff_games_last_14_days,home_win_pct_L5,away_win_pct_L5,diff_win_pct_L5,home_win_pct_L10,away_win_pct_L10,diff_win_pct_L10,home_draw_pct_L5,away_draw_pct_L5,diff_draw_pct_L5,home_draw_pct_L10,away_draw_pct_L10,diff_draw_pct_L10,home_goal_diff_L3,away_goal_diff_L3,diff_goal_diff_L3,home_goal_diff_L5,away_goal_diff_L5,diff_goal_diff_L5,home_goal_diff_L10,away_goal_diff_L10,diff_goal_diff_L10,home_goals_scored_L3,away_goals_scored_L3,diff_goals_scored_L3,home_goals_scored_L5,away_goals_scored_L5,diff_goals_scored_L5,home_goals_scored_L10,away_goals_scored_L10,diff_goals_scored_L10,home_goals_allowed_L3,away_goals_allowed_L3,diff_goals_allowed_L3,home_goals_allowed_L5,away_goals_allowed_L5,diff_goals_allowed_L5,home_goals_allowed_L10,away_goals_allowed_L10,diff_goals_allowed_L10,home_goal_diff_std_L10,away_goal_diff_std_L10,diff_goal_diff_std_L10,home_goals_scored_std_L10,away_goals_scored_std_L10,diff_goals_scored_std_L10,home_goals_allowed_std_L10,away_goals_allowed_std_L10,diff_goals_allowed_std_L10,home_btts_rate_L10,away_btts_rate_L10,diff_btts_rate_L10,home_over_25_rate_L10,away_over_25_rate_L10,diff_over_25_rate_L10,home_home_only_win_pct_L5,home_home_only_goal_diff_L5,home_home_only_draw_pct_L5,home_home_only_btts_rate_L10,home_home_only_over_25_rate_L10,away_away_only_win_pct_L5,away_away_only_goal_diff_L5,away_away_only_draw_pct_L5,away_away_only_btts_rate_L10,away_away_only_over_25_rate_L10,diff_surface_win_pct_L5,diff_surface_goal_diff_L5,diff_surface_draw_pct_L5,diff_surface_btts_rate_L10,diff_surface_over_25_rate_L10,home_momentum_win,away_momentum_win,diff_momentum_win,home_momentum_goal_diff,away_momentum_goal_diff,diff_momentum_goal_diff,home_surface_edge,away_surface_edge,diff_surface_edge,home_fatigue_index,away_fatigue_index,diff_fatigue_index,home_form_power,away_form_power,diff_form_power,match_parity_elo,match_parity_goal_diff,draw_pressure_avg,draw_pressure_surface_avg,home_schedule_load_exp,away_schedule_load_exp,diff_schedule_load_exp,home_attack_closing_trend,away_attack_closing_trend,diff_attack_closing_trend,home_defense_closing_trend,away_defense_closing_trend,diff_defense_closing_trend,home_match_stability_L10,away_match_stability_L10,diff_match_stability_L10,draw_equilibrium_index,odds_over_under,market_missing,home_momentum,away_momentum,diff_momentum,home_consistency,away_consistency,diff_consistency,home_form_l10,away_form_l10,diff_form_l10,home_form_l3,away_form_l3,diff_form_l3,home_ppg_l15,away_ppg_l15,diff_ppg_l15,home_gf_l10,away_gf_l10,diff_gf_l10,home_ga_l10,away_ga_l10,diff_ga_l10,home_gf_volatility,away_gf_volatility,home_ga_volatility,away_ga_volatility,home_early_scoring,away_early_scoring,home_late_scoring,away_late_scoring,h2h_home_wins,h2h_draws,h2h_home_losses,h2h_home_gf,h2h_home_ga,h2h_home_gd
736670,2025-08-30,2025,LEO,QRO,3,0,0,3,1,1,0,1499.1026389622375,1460.545106852313,38.55753210992452,7.0,8.0,-1.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,-1,0.4,0.2,0.2,0.2,0.3,-0.0999999999999999,0.2,0.2,0.0,0.1,0.2,-0.1,-0.3333333333333333,0.0,-0.3333333333333333,-0.6,-0.8,0.2,-0.9,-0.3,-0.6000000000000001,1.0,2.0,-1.0,1.0,1.4,-0.3999999999999999,0.9,1.3,-0.4,1.3333333333333333,2.0,-0.6666666666666667,1.6,2.2,-0.6000000000000001,1.8,1.6,0.1999999999999999,1.286683937707919,1.3374935098492584,-0.0508095721413395,0.5676462121975462,1.1595018087284057,-0.5918555965308595,1.3165611772087666,0.966091783079296,0.3504693941294706,0.6,0.6,0.0,0.5,0.5,0.0,0.2,-0.6,0.2,0.5,0.4,0.4,-0.2,0.0,0.3,0.3,-0.2,-0.3999999999999999,0.2,0.2,0.1,0.2,-0.0999999999999999,0.3,0.3,-0.5,0.8,0.0,0.1,-0.1,-6.0,-8.0,2.0,-0.18,-0.09,-0.09,38.55753210992452,0.6000000000000001,0.15,0.1,0.8,0.55,0.25,0.0999999999999999,0.7,-0.6,0.4666666666666668,-0.3999999999999999,0.8666666666666667,0.4373144812493677,0.4278086744568068,0.0095058067925609,0.0872197777266984,0.0,0,1.3666666666666667,1.0333333333333334,0.3333333333333332,0.5827781476551426,0.5432265601979007,0.0395515874572418,7.0,11.0,-4.0,4.0,4.0,0.0,0.7333333333333333,1.1333333333333333,-0.4,0.9,1.3,-0.4,1.8,1.6,0.1999999999999999,0.5676462121975466,1.1595018087284057,1.3165611772087666,0.966091783079296,0.3,0.3,0.2,0.2,0,1,0,1.0,1.0,0.0
736671,2025-08-30,2025,GDL,CAZ,1,2,0,3,0,1,1,1474.634091170508,1588.3343142680874,-113.70022309757952,8.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,2,2,0,0.2,0.8,-0.6000000000000001,0.2,0.7,-0.4999999999999999,0.2,0.2,0.0,0.3,0.2,0.0999999999999999,-0.6666666666666666,1.0,-1.6666666666666663,-0.4,1.2,-1.6,-0.4,0.8,-1.2000000000000002,1.3333333333333333,2.0,-0.6666666666666667,1.6,2.6,-1.0,1.2,2.0,-0.8,2.0,1.0,1.0,2.0,1.4,0.6000000000000001,1.6,1.2,0.4000000000000001,0.966091783079296,1.0327955589886446,-0.0667037759093487,1.3165611772087666,1.2472191289246473,0.0693420482841193,1.07496769977314,1.0327955589886444,0.0421721407844954,0.6,0.7,-0.0999999999999999,0.4,0.7,-0.2999999999999999,0.4,0.0,0.2,0.6,0.4,0.4,0.2,0.4,0.7,0.6,0.0,-0.2,-0.2,-0.0999999999999999,-0.1999999999999999,0.0,0.1,-0.1,0.0,0.3999999999999999,-0.3999999999999999,0.2,-0.2999999999999999,0.4999999999999999,-8.0,-6.0,-2.0,-0.08,0.5599999999999999,-0.6399999999999999,113.70022309757952,1.2000000000000002,0.25,0.3,0.55,0.95,-0.3999999999999999,0.1333333333333333,0.0,0.1333333333333333,-0.3999999999999999,0.1999999999999999,-0.5999999999999999,0.5086232538105614,0.4919333848296675,0.0166898689808939,0.1150926327232697,0.0,0,0.7666666666666667,2.7333333333333334,-1.9666666666666668,0.6009270000873783,0.6134993970905314,-0.012572397003153,9.0,23.0,-14.0,1.0,9.0,-8.0,1.1333333333333333,2.2666666666666666,-1.1333333333333333,1.2,2.0,-0.8,1.6,1.2,0.4000000000000001,1.3165611772087666,1.247219128924647,1.07496769977314,1.0327955589886444,0.24,0.42,0.16,0.2799999999999999,0,0,1,0.0,1.0,-1.0
736672,2025-08-30,2025,SAN,UANL,0,1,0,1,0,0,0,1413.529615848108,1544.1154232743545,-130.58580742624645,8.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,2,2,0,0.2,0.6,-0.3999999999999999,0.2,0.4,-0.2,0.0,0.2,-0.2,0.0,0.4,-0.4,-0.3333333333333333,1.6666666666666667,-2.0,-0.8,1.4,-2.2,-0.9,0.5,-1.4,1.3333333333333333,3.333333333333333,-2.0,1.2,3.0,-1.8,1.1,2.0,-0.8999999999999999,1.6666666666666667,1.6666666666666667,0.0,2.0,1.6,0.3999999999999999,2.0,1.5,0.5,1.852925614624973,2.63523138347365,-0.7823057688486768,0.9944289260117531,2.1081851067789192,-1.113756180767166,1.4142135623730951,1.2692955176439848,0.1449180447291103,0.5,0.6,-0.0999999999999999,0.7,0.7,0.0,0.4,-0.6,0.0,0.4,0.6,0.2,-0.4,0.6,0.3,0.5,0.2,-0.1999999999999999,-0.6,0.1,0.0999999999999999,0.0,0.1999999999999999,-0.1999999999999999,0.0999999999999999,0.8999999999999999,-0.7999999999999999,0.2,-0.2,0.4,-8.0,-6.0,-2.0,-0.18,0.2,-0.38,130.58580742624645,1.4,0.2,0.3,0.55,0.95,-0.3999999999999999,0.2333333333333331,1.3333333333333337,-1.1000000000000003,0.3333333333333332,-0.1666666666666667,0.5,0.3505173758732764,0.2750856532946326,0.0754317225786438,0.0912572345152598,0.0,0,0.6,1.7666666666666666,-1.1666666666666663,0.5783629786442162,0.5783629786442162,0.0,6.0,16.0,-10.0,3.0,4.0,-1.0,0.8,1.6,-0.8,1.1,2.0,-0.8999999999999999,2.0,1.5,0.5,0.9944289260117534,2.10818510677892,1.4142135623730951,1.2692955176439846,0.42,0.42,0.2799999999999999,0.2799999999999999,0,0,1,0.0,3.0,-3.0
736673,2025-08-30,2025,AME,PAC,2,0,0,2,1,0,0,1575.0265978237678,1541.7620411227676,33.264556701000174,6.0,7.0,-1.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,2,0,0.8,0.6,0.2,0.5,0.5,0.0,0.2,0.2,0.0,0.3,0.2,0.0999999999999999,1.6666666666666667,0.3333333333333333,1.3333333333333337,1.4,0.6,0.7999999999999999,0.5,0.4,0.0999999999999999,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.4,1.6,0.7999999999999998,1.5,1.4,0.1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.3540064007726609,1.776388345929897,-0.4223819451572363,1.4337208778404384,1.2649110640673518,0.1688098137730866,0.6666666666666666,0.9428090415820634,-0.2761423749153967,0.6,0.4,0.1999999999999999,0.4,0.5,-0.0999999999999999,0.8,1.2,0.2,0.3,0.5,0.6,0.6,0.2,0.8,0.8,0.2,0.6,0.0,-0.5,-0.3,0.3,0.0999999999999999,0.2,0.8999999999999999,0.1999999999999999,0.7,0.3,0.0999999999999999,0.2,-5.0,-6.0,1.0,0.25,0.2,0.0499999999999999,33.264556701000174,0.0999999999999999,0.25,0.2,0.95,0.95,0.0,1.1666666666666663,-0.0666666666666666,1.2333333333333332,0.0,0.0,0.0,0.424807680927192,0.3601801604829419,0.06462752044425,0.1905082166662588,0.0,0,2.6666666666666665,1.7666666666666666,0.8999999999999999,0.5611462742637445,0.5272878358626079,0.0338584384011366,18.0,17.0,1.0,9.0,4.0,5.0,1.7333333333333334,1.8,-0.0666666666666666,1.5,1.4,0.1,1.0,1.0,0.0,1.4337208778404378,1.2649110640673518,0.6666666666666666,0.9428090415820634,0.24,0.3,0.16,0.2,1,1,1,2.0,1.0,1.0
736674,2025-08-31,2025,PUM,ATS,1,0,0,1,1,0,0,1473.6984114984389,1464.9672564297148,8.731155068724092,7.0,7.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,2,-1,0.2,0.0,0.2,0.2,0.2,0.0,0.6,0.4,0.1999999999999999,0.4,0.4,0.0,0.0,-1.6666666666666667,1.6666666666666667,0.2,-1.4,1.6,-0.3,-0.6,0.3,0.6666666666666666,1.6666666666666667,-1.0,1.2,1.8,-0.6000000000000001,1.0,1.8,-0.8,0.6666666666666666,3.333333333333333,-2.666666666666667,1.0,3.2,-2.2,1.3,2.4,-1.1,1.5670212364724212,1.3498971154211057,0.2171241210513157,0.8164965809277259,1.0327955589886448,-0.2162989780609189,1.1595018087284057,1.07496769977314,0.0845341089552655,0.5,0.9,-0.4,0.3,0.8,-0.5,0.2,0.2,0.6,0.4,0.2,0.4,-0.2,0.2,0.7,0.7,-0.2,0.4,0.3999999999999999,-0.2999999999999999,-0.4999999999999999,0.0,-0.2,0.2,0.5,-0.7999999999999999,1.2999999999999998,0.0,0.2,-0.2,-6.0,-6.0,0.0,-0.06,-0.12,0.06,8.731155068724092,0.3,0.4,0.4,0.8,0.95,-0.1499999999999999,-0.3333333333333333,-0.1333333333333333,-0.2,0.6333333333333334,-0.9333333333333336,1.5666666666666669,0.3895565746757091,0.425550545782426,-0.0359939711067168,0.3497110124458332,0.0,0,1.2,0.3666666666666666,0.8333333333333333,0.6150998205402496,0.6150998205402496,0.0,10.0,10.0,0.0,3.0,1.0,2.0,1.1333333333333333,1.0666666666666669,0.0666666666666666,1.0,1.8,-0.8,1.3,2.4,-1.1,0.816496580927726,1.0327955589886444,1.1595018087284057,1.07496769977314,0.18,0.48,0.12,0.32,0,1,0,0.0,0.0,0.0
736675,2025-08-31,2025,TIJ,NEC,3,0,0,3,1,1,0,1489.5640250133313,1511.1705455795616,-21.6065205662303,9.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0.2,0.2,0.0,0.5,0.2,0.3,0.6,0.4,0.1999999999999999,0.3,0.5,-0.2,0.6666666666666666,-1.3333333333333333,2.0,0.0,-0.4,0.4,0.7,-0.3,1.0,2.333333333333333,0.3333333333333333,2.0,1.8,1.0,0.8,1.9,1.1,0.7999999999999998,1.6666666666666667,1.6666666666666667,0.0,1.8,1.4,0.4000000000000001,1.2,1.4,-0.1999999999999999,1.7029386365926396,1.4181364924121769,0.2848021441804627,0.9944289260117534,0.9944289260117544,-8.881784197001252e-16,1.229272594305719,1.07496769977314,0.1543048945325791,0.6,0.6,0.0,0.6,0.5,0.0999999999999999,0.4,0.2,0.4,0.9,0.8,0.2,-0.8,0.4,0.7,0.8,0.2,1.0,0.0,0.2,0.0,-0.3,0.0,-0.3,-0.7,-0.1,-0.5999999999999999,-0.0999999999999999,0.0,-0.0999999999999999,-9.0,-8.0,-1.0,0.35,-0.06,0.41,21.6065205662303,1.0,0.4,0.4,0.4,0.4,0.0,0.4333333333333335,-0.7666666666666668,1.2000000000000004,-0.4666666666666668,-0.2666666666666668,-0.1999999999999999,0.3699677034698106,0.4135415859021525,-0.0435738824323418,0.2697283889441694,0.0,0,1.3333333333333333,0.7666666666666667,0.5666666666666665,0.5611462742637445,0.6331650217951295,-0.0720187475313849,18.0,11.0,7.0,5.0,1.0,4.0,1.6,1.3333333333333333,0.2666666666666668,1.9,1.1,0.7999999999999998,1.2,1.4,-0.1999999999999999,0.9944289260117531,0.9944289260117531,1.2292725943057183,1.07496769977314,0.36,0.3,0.24,0.2,0,0,1,1.0,2.0,-1.0
736677,2025-09-12,2025,NEC,JUA,1,1,1,2,2,0,1,1503.822878017393,1509.6107395923375,-5.787861574944827,12.0,14.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.6,-0.6,0.2,0.3,-0.0999999999999999,0.4,0.2,0.2,0.4,0.4,0.0,-2.333333333333333,1.0,-3.333333333333333,-1.4,0.2,-1.6,-0.6,-0.2,-0.3999999999999999,0.0,1.6666666666666667,-1.6666666666666667,0.4,1.2,-0.7999999999999999,0.9,1.0,-0.0999999999999999,2.333333333333333,0.6666666666666666,1.666666666666667,1.8,1.0,0.8,1.5,1.2,0.3,1.6465452046971294,1.1352924243950933,0.5112527803020361,0.9944289260117544,0.816496580927726,0.1779323450840283,1.178511301977579,0.6324555320336757,0.5460557699439034,0.5,0.6,-0.0999999999999999,0.5,0.3,0.2,0.2,-0.2,0.4,0.7,0.6,0.2,0.0,0.6,0.4,0.3,0.0,-0.2,-0.1999999999999999,0.2999999999999999,0.3,-0.2,0.3,-0.5,-0.7999999999999999,0.4,-1.2,0.0,-0.0999999999999999,0.0999999999999999,-12.0,-14.0,2.0,-0.12,-0.06,-0.06,5.787861574944827,0.3999999999999999,0.4,0.5,0.15,0.15,0.0,-0.9,0.6666666666666667,-1.5666666666666669,-0.8333333333333335,0.5333333333333333,-1.3666666666666667,0.3778510936541664,0.4683199305984003,-0.0904688369442339,0.3867391918635746,0.0,0,0.3,2.2333333333333334,-1.9333333333333331,0.6150998205402496,0.5827781476551426,0.032321672885107,10.0,13.0,-3.0,0.0,9.0,-9.0,1.3333333333333333,1.2666666666666666,0.0666666666666666,0.9,1.0,-0.0999999999999999,1.5,1.2,0.3,0.9944289260117531,0.816496580927726,1.1785113019775793,0.6324555320336759,0.3,0.18,0.2,0.12,0,1,0,2.0,2.0,0.0
736678,2025-09-12,2025,MAZ,PUM,1,4,0,5,0,1,1,1460.3365853673936,1480.3588121849286,-20.022226817535056,14.0,12.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.4,-0.4,0.1,0.2,-0.1,0.4,0.6,-0.1999999999999999,0.4,0.4,0.0,-0.6666666666666666,0.3333333333333333,-1.0,-0.6,0.6,-1.2,-0.9,-0.4,-0.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.2,1.0,0.1999999999999999,0.9,0.9,0.0,2.0,0.3333333333333333,1.6666666666666667,1.8,0.4,1.4,1.8,1.3,0.5,1.66332999331662,1.4298407059684812,0.2334892873481386,0.9944289260117534,0.7378647873726217,0.2565641386391316,1.3984117975602022,1.1595018087284057,0.2389099888317964,0.5,0.5,0.0,0.5,0.3,0.2,0.2,-0.2,0.6,0.8,0.5,0.2,-0.6,0.4,0.7,0.6,0.0,0.3999999999999999,0.1999999999999999,0.1,-0.0999999999999999,-0.1,0.2,-0.3,0.3,1.0,-0.7,0.1,0.0,0.1,-14.0,-12.0,-2.0,-0.09,-0.08,-0.0099999999999999,20.022226817535056,0.5,0.4,0.5,0.15,0.15,0.0,0.4333333333333332,-0.2333333333333334,0.6666666666666666,-0.1999999999999999,0.9666666666666668,-1.1666666666666667,0.3754698075377093,0.4115496120974818,-0.0360798045597725,0.3516426588810511,0.0,0,0.4,1.8,-1.4,0.683772233983162,0.6150998205402496,0.0686724134429124,7.0,10.0,-3.0,1.0,5.0,-4.0,0.8,1.1333333333333333,-0.3333333333333332,0.9,0.9,0.0,1.8,1.3,0.5,0.9944289260117534,0.7378647873726218,1.3984117975602022,1.1595018087284057,0.3,0.18,0.2,0.12,0,0,1,0.0,1.0,-1.0
736676,2025-09-13,2025,AME,GDL,1,2,0,3,0,1,1,1581.1452415531044,1468.0846260682804,113.06061548482398,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.8,0.2,0.6000000000000001,0.6,0.2,0.3999999999999999,0.2,0.2,0.0,0.3,0.3,0.0,2.0,-0.6666666666666666,2.6666666666666665,1.4,-0.4,1.7999999999999998,0.8,-0.4,1.2000000000000002,3.0,1.6666666666666667,1.3333333333333333,2.2,1.8,0.4000000000000001,1.7,1.3,0.3999999999999999,1.0,2.333333333333333,-1.3333333333333337,0.8,2.2,-1.4,0.9,1.7,-0.7999999999999999,1.3165611772087673,0.966091783079296,0.3504693941294714,1.337493509849259,1.2516655570345725,0.0858279528146865,0.7378647873726218,1.05934990547138,-0.3214851180987581,0.6,0.7,-0.0999999999999999,0.4,0.5,-0.0999999999999999,0.8,1.2,0.2,0.2,0.5,0.0,-0.4,0.6,0.7,0.4,0.8,1.6,-0.3999999999999999,-0.4999999999999999,0.0999999999999999,0.2,0.0,0.2,0.5999999999999999,0.0,0.5999999999999999,0.2,-0.2,0.4000000000000001,-14.0,-14.0,0.0,0.48,-0.08,0.56,113.06061548482398,1.2000000000000002,0.3,0.4,0.15,0.15,0.0,1.3,0.3666666666666667,0.9333333333333332,-0.0999999999999999,-0.6333333333333335,0.5333333333333335,0.4316743325574089,0.5086232538105614,-0.0769489212531525,0.1468441373332268,0.0,0,2.7333333333333334,0.6333333333333333,2.1,0.6009270000873783,0.6009270000873783,0.0,21.0,9.0,12.0,9.0,1.0,8.0,1.8666666666666667,0.9333333333333332,0.9333333333333332,1.7,1.3,0.3999999999999999,0.9,1.7,-0.7999999999999999,1.3374935098492586,1.2516655570345725,0.7378647873726218,1.0593499054713802,0.24,0.3,0.16,0.2,0,1,0,0.0,0.0,0.0
736679,2025-09-13,2025,PAC,CAZ,0,1,0,1,0,0,0,1535.643397393431,1594.8837793703149,-59.24038197688378,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.4,1.0,-0.6,0.5,0.7,-0.1999999999999999,0.2,0.0,0.2,0.2,0.2,0.0,-1.3333333333333333,1.0,-2.333333333333333,0.0,1.4,-1.4,0.3,0.8,-0.5,0.3333333333333333,2.0,-1.6666666666666667,1.0,2.4,-1.4,1.3,1.9,-0.5999999999999999,1.6666666666666667,1.0,0.6666666666666667,1.0,1.0,0.0,1.0,1.1,-0.1,1.8885620632287057,1.0327955589886446,0.8557665042400611,1.3374935098492586,1.1972189997378648,0.1402745101113938,0.9428090415820634,0.9944289260117531,-0.0516198844296899,0.3,0.7,-0.3999999999999999,0.4,0.7,-0.2999999999999999,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.2,0.7,0.6,-0.1999999999999999,0.0,0.2,-0.2999999999999999,-0.1999999999999999,-0.0999999999999999,0.3,-0.4,-0.3,0.5999999999999999,-0.8999999999999999,-0.0999999999999999,-0.0999999999999999,0.0,-14.0,-14.0,0.0,0.15,0.5599999999999999,-0.4099999999999999,59.24038197688378,0.5,0.2,0.3,0.15,0.15,0.0,-0.9666666666666668,0.1,-1.0666666666666669,-0.6666666666666667,0.1,-0.7666666666666668,0.3461930116475478,0.4919333848296675,-0.1457403731821197,0.1658641972782252,0.0,0,1.1333333333333333,3.0,-1.8666666666666667,0.5272878358626079,0.6134993970905314,-0.0862115612279235,17.0,23.0,-6.0,1.0,9.0,-8.0,1.6,2.2666666666666666,-0.6666666666666665,1.3,1.9,-0.5999999999999999,1.0,1.1,-0.1,1.3374935098492586,1.1972189997378648,0.9428090415820634,0.9944289260117531,0.24,0.42,0.16,0.2799999999999999,0,0,1,1.0,2.0,-1.0
736680,2025-09-13,2025,ATS,SAN,2,2,1,4,2,1,1,1458.306855743225,1407.3525981731264,50.95425757009866,13.0,14.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.2,-0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.3,0.0,0.3,-1.0,-1.0,0.0,-1.6,-0.6,-1.0,-0.7,-0.9,0.2,1.6666666666666667,1.0,0.6666666666666667,1.2,0.8,0.3999999999999999,1.7,1.0,0.7,2.6666666666666665,2.0,0.6666666666666665,2.8,1.4,1.4,2.4,1.9,0.5,1.3374935098492582,1.852925614624973,-0.5154321047757149,1.159501808728406,1.0540925533894596,0.1054092553389463,1.07496769977314,1.4491376746189435,-0.3741699748458036,0.8,0.4,0.4,0.8,0.6,0.2,0.0,-1.2,0.4,0.8,0.8,0.0,-1.2,0.0,0.6,0.6,0.0,0.0,0.4,0.2,0.2,-0.2,0.0,-0.2,-0.9000000000000001,0.3,-1.2000000000000002,-0.2,-0.2,0.0,-13.0,-14.0,1.0,-0.1399999999999999,-0.18,0.04,50.95425757009866,0.2,0.15,0.2,0.15,0.15,0.0,-0.0333333333333332,0.0,-0.0333333333333332,-0.2666666666666666,-0.1,-0.1666666666666665,0.4278086744568068,0.3505173758732764,0.0772912985835303,0.1338043315143853,0.0,0,0.2,0.5,-0.3,0.6009270000873783,0.5783629786442162,0.0225640214431621,9.0,6.0,3.0,1.0,0.0,1.0,1.0666666666666669,0.6,0.4666666666666667,1.7,1.0,0.7,2.4,1.9,0.5,1.1595018087284057,1.0540925533894598,1.07496769977314,1.4491376746189435,0.48,0.36,0.32,0.24,0,0,1,0.0,2.0,-2.0
736681,2025-09-13,2025,UANL,LEO,0,0,1,0,2,0,0,1550.2924409493362,1505.106567565629,45.1858733837073,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6,0.4,0.1999999999999999,0.4,0.3,0.1,0.2,0.2,0.0,0.4,0.1,0.3,-0.3333333333333333,1.3333333333333333,-1.6666666666666663,1.4,-0.2,1.6,0.5,-0.5,1.0,1.3333333333333333,1.6666666666666667,-0.3333333333333335,3.0,1.4,1.6,1.9,1.1,0.7999999999999998,1.6666666666666667,0.3333333333333333,1.3333333333333337,1.6,1.6,0.0,1.4,1.6,-0.2000000000000001,2.63523138347365,1.7795130420052183,0.8557183414684313,2.131770260709264,0.8755950357709129,1.2561752249383509,1.349897115421106,1.4298407059684812,-0.0799435905473753,0.5,0.5,0.0,0.6,0.5,0.0999999999999999,0.4,1.2,0.4,0.5,0.6,0.2,-0.8,0.2,0.9,0.7,0.2,2.0,0.2,-0.4,-0.0999999999999999,0.1999999999999999,0.1,0.0999999999999999,0.8999999999999999,0.3,0.5999999999999999,0.0,-0.0999999999999999,0.0999999999999999,-14.0,-14.0,0.0,0.2,-0.15,0.35,45.1858733837073,1.0,0.25,0.3,0.15,0.15,0.0,-0.5666666666666667,0.5666666666666667,-1.1333333333333333,-0.2666666666666668,1.2666666666666668,-1.5333333333333337,0.2750856532946326,0.3597752501562547,-0.0846895968616221,0.1649508641937762,0.0,0,1.9333333333333331,1.6333333333333333,0.3,0.5783629786442162,0.5285954792089682,0.0497674994352479,16.0,10.0,6.0,4.0,7.0,-3.0,1.6,0.9333333333333332,0.6666666666666667,1.9,1.1,0.7999999999999998,1.4,1.6,-0.2000000000000001,2.1317702607092643,0.8755950357709131,1.349897115421106,1.429840705968481,0.36,0.3,0.24,0.2,0,0,1,0.0,1.0,-1.0
736682,2025-09-13,2025,TOL,PUE,3,1,0,4,1,1,1,1583.3259876818458,1403.553654741437,179.7723329404089,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.2,0.6,0.1,0.5,0.2,0.2,0.0,0.2,0.1,0.1,0.3333333333333333,-1.3333333333333333,1.6666666666666663,0.4,-2.0,2.4,1.1,-1.5,2.6,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.8,0.6,1.2000000000000002,2.1,0.6,1.5,1.0,2.0,-1.0,1.4,2.6,-1.2000000000000002,1.0,2.1,-1.1,1.4491376746189435,2.121320343559643,-0.6721826689406993,1.370320319406298,0.8432740427115678,0.5270462766947303,1.2472191289246477,2.1317702607092643,-0.8845511317846169,0.5,0.3,0.2,0.5,0.4,0.0999999999999999,0.6,1.2,0.2,0.8,0.8,0.0,-2.0,0.2,0.3,0.4,0.6,3.2,0.0,0.5,0.4,-0.1999999999999999,0.1,-0.2999999999999999,-0.7000000000000001,-0.5,-0.2,0.0,-0.1,0.1,-14.0,-14.0,0.0,0.66,-0.15,0.81,179.7723329404089,2.6,0.15,0.2,0.0,0.0,0.0,-0.7666666666666668,0.0666666666666666,-0.8333333333333335,0.0,0.1,-0.1,0.4083069769263127,0.3203772410170407,0.087929735909272,0.0350217293967234,0.0,0,1.5,0.6333333333333333,0.8666666666666667,0.5555555555555556,0.6779694056402348,-0.1224138500846792,20.0,4.0,16.0,4.0,1.0,3.0,1.8666666666666667,0.3333333333333333,1.5333333333333334,2.1,0.6,1.5,1.0,2.1,-1.1,1.3703203194062976,0.8432740427115678,1.247219128924647,2.1317702607092643,0.3,0.24,0.2,0.16,1,0,0,3.0,0.0,3.0
