game_id,date,season,home_team,away_team,home_ppg_l5,away_ppg_l5,diff_ppg_l5,home_gf_l5,away_gf_l5,diff_gf_l5,home_gd_l5,away_gd_l5,diff_gd_l5,home_goals_total_l5,away_goals_total_l5,combined_goals_l5,home_momentum,away_momentum,diff_momentum,home_consistency,away_consistency,diff_consistency,home_form_l10,away_form_l10,diff_form_l10,home_form_l3,away_form_l3,diff_form_l3,home_ppg_l15,away_ppg_l15,diff_ppg_l15,home_gf_l10,away_gf_l10,diff_gf_l10,home_ga_l10,away_ga_l10,diff_ga_l10,home_gf_volatility,away_gf_volatility,home_ga_volatility,away_ga_volatility,home_early_scoring,away_early_scoring,home_late_scoring,away_late_scoring,h2h_home_wins,h2h_draws,h2h_home_losses,h2h_home_gf,h2h_home_ga,h2h_home_gd,home_score,away_score,is_draw,total_goals,TARGET_full_game,TARGET_over_25,TARGET_btts
736669,2025-08-29,2025,PUE,MTY,0.8,3.0,-2.2,0.4,2.6,-2.2,-1.8,1.8,-3.6,2.6,3.4,6.0,0.7666666666666667,3.0,-2.2333333333333334,0.6760582280641501,0.5169541084603522,0.1591041196037979,5.0,21.0,-16.0,1.0,9.0,-8.0,0.3333333333333333,2.0,-1.6666666666666667,0.4,2.0,-1.6,1.7,1.3,0.3999999999999999,0.6992058987801011,1.1547005383792515,2.110818693198342,1.0593499054713802,0.18,0.48,0.12,0.32000000000000006,0,1,0,1.0,1.0,0.0,2,4,0,6,0,1,1
736670,2025-08-30,2025,LEO,QRO,1.4,0.8,0.5999999999999999,1.0,1.4,-0.3999999999999999,-0.6,-0.8,0.20000000000000007,2.6,3.6,6.2,1.3666666666666667,1.0333333333333334,0.33333333333333326,0.5827781476551426,0.5432265601979007,0.039551587457241855,7.0,11.0,-4.0,4.0,4.0,0.0,0.7333333333333333,1.1333333333333333,-0.4,0.9,1.3,-0.4,1.8,1.6,0.19999999999999996,0.5676462121975466,1.1595018087284057,1.3165611772087666,0.9660917830792959,0.3,0.3,0.2,0.2,0,1,0,1.0,1.0,0.0,3,0,0,3,1,1,0
736671,2025-08-30,2025,GDL,CAZ,0.8,2.6,-1.8,1.6,2.6,-1.0,-0.4,1.2,-1.6,3.6,4.0,7.6,0.7666666666666667,2.7333333333333334,-1.9666666666666668,0.6009270000873783,0.6134993970905314,-0.012572397003153046,9.0,23.0,-14.0,1.0,9.0,-8.0,1.1333333333333333,2.2666666666666666,-1.1333333333333333,1.2,2.0,-0.8,1.6,1.2,0.40000000000000013,1.3165611772087666,1.247219128924647,1.07496769977314,1.0327955589886444,0.24,0.42,0.16000000000000003,0.27999999999999997,0,0,1,0.0,1.0,-1.0,1,2,0,3,0,1,1
736672,2025-08-30,2025,SAN,UANL,0.6,2.0,-1.4,1.2,3.0,-1.8,-0.8,1.4,-2.2,3.2,4.6,7.8,0.6,1.7666666666666666,-1.1666666666666665,0.5783629786442162,0.5783629786442162,0.0,6.0,16.0,-10.0,3.0,4.0,-1.0,0.8,1.6,-0.8,1.1,2.0,-0.8999999999999999,2.0,1.5,0.5,0.9944289260117534,2.1081851067789197,1.4142135623730951,1.2692955176439846,0.42,0.42,0.27999999999999997,0.27999999999999997,0,0,1,0.0,3.0,-3.0,0,1,0,1,0,0,0
736673,2025-08-30,2025,AME,PAC,2.6,2.0,0.6000000000000001,2.4,1.6,0.7999999999999998,1.4,0.6,0.7999999999999999,3.4,2.6,6.0,2.6666666666666665,1.7666666666666666,0.8999999999999999,0.5611462742637445,0.5272878358626079,0.03385843840113667,18.0,17.0,1.0,9.0,4.0,5.0,1.7333333333333334,1.8,-0.06666666666666665,1.5,1.4,0.10000000000000009,1.0,1.0,0.0,1.4337208778404378,1.2649110640673518,0.6666666666666666,0.9428090415820634,0.24,0.3,0.16000000000000003,0.2,1,1,1,2.0,1.0,1.0,2,0,0,2,1,0,0
736674,2025-08-31,2025,PUM,ATS,1.2,0.4,0.7999999999999999,1.2,1.8,-0.6000000000000001,0.2,-1.4,1.5999999999999999,2.2,5.0,7.2,1.2,0.36666666666666664,0.8333333333333333,0.6150998205402496,0.6150998205402496,0.0,10.0,10.0,0.0,3.0,1.0,2.0,1.1333333333333333,1.0666666666666667,0.06666666666666665,1.0,1.8,-0.8,1.3,2.4,-1.0999999999999999,0.816496580927726,1.0327955589886444,1.1595018087284057,1.07496769977314,0.18,0.48,0.12,0.32000000000000006,0,1,0,0.0,0.0,0.0,1,0,0,1,1,0,0
736675,2025-08-31,2025,TIJ,NEC,1.2,1.0,0.19999999999999996,1.8,1.0,0.8,0.0,-0.4,0.4,3.6,2.4,6.0,1.3333333333333333,0.7666666666666667,0.5666666666666665,0.5611462742637445,0.6331650217951295,-0.07201874753138493,18.0,11.0,7.0,5.0,1.0,4.0,1.6,1.3333333333333333,0.26666666666666683,1.9,1.1,0.7999999999999998,1.2,1.4,-0.19999999999999996,0.9944289260117533,0.9944289260117533,1.2292725943057183,1.07496769977314,0.36,0.3,0.24,0.2,0,0,1,1.0,2.0,-1.0,3,0,0,3,1,1,0
736677,2025-09-12,2025,NEC,JUA,0.4,2.0,-1.6,0.4,1.2,-0.7999999999999999,-1.4,0.2,-1.5999999999999999,2.2,2.2,4.4,0.3,2.2333333333333334,-1.9333333333333333,0.6150998205402496,0.5827781476551426,0.03232167288510701,10.0,13.0,-3.0,0.0,9.0,-9.0,1.3333333333333333,1.2666666666666666,0.06666666666666665,0.9,1.0,-0.09999999999999998,1.5,1.2,0.30000000000000004,0.9944289260117533,0.816496580927726,1.1785113019775793,0.6324555320336759,0.3,0.18,0.2,0.12,0,1,0,2.0,2.0,0.0,1,1,1,2,2,0,1
736678,2025-09-12,2025,MAZ,PUM,0.4,1.8,-1.4,1.2,1.0,0.19999999999999996,-0.6,0.6,-1.2,3.0,1.4,4.4,0.4,1.8,-1.4,0.683772233983162,0.6150998205402496,0.06867241344291242,7.0,10.0,-3.0,1.0,5.0,-4.0,0.8,1.1333333333333333,-0.33333333333333326,0.9,0.9,0.0,1.8,1.3,0.5,0.9944289260117534,0.7378647873726218,1.3984117975602022,1.1595018087284057,0.3,0.18,0.2,0.12,0,0,1,0.0,1.0,-1.0,1,4,0,5,0,1,1
736676,2025-09-13,2025,AME,GDL,2.6,0.8,1.8,2.2,1.8,0.40000000000000013,1.4,-0.4,1.7999999999999998,3.0,4.0,7.0,2.7333333333333334,0.6333333333333333,2.1,0.6009270000873783,0.6009270000873783,0.0,21.0,9.0,12.0,9.0,1.0,8.0,1.8666666666666667,0.9333333333333333,0.9333333333333333,1.7,1.3,0.3999999999999999,0.9,1.7,-0.7999999999999999,1.3374935098492586,1.2516655570345725,0.7378647873726218,1.0593499054713802,0.24,0.3,0.16000000000000003,0.2,0,1,0,0.0,0.0,0.0,1,2,0,3,0,1,1
736679,2025-09-13,2025,PAC,CAZ,1.4,3.0,-1.6,1.0,2.4,-1.4,0.0,1.4,-1.4,2.0,3.4,5.4,1.1333333333333333,3.0,-1.8666666666666667,0.5272878358626079,0.6134993970905314,-0.0862115612279235,17.0,23.0,-6.0,1.0,9.0,-8.0,1.6,2.2666666666666666,-0.6666666666666665,1.3,1.9,-0.5999999999999999,1.0,1.1,-0.10000000000000009,1.3374935098492586,1.1972189997378648,0.9428090415820634,0.9944289260117533,0.24,0.42,0.16000000000000003,0.27999999999999997,0,0,1,1.0,2.0,-1.0,0,1,0,1,0,0,0
736680,2025-09-13,2025,ATS,SAN,0.2,0.6,-0.39999999999999997,1.2,0.8,0.3999999999999999,-1.6,-0.6,-1.0,4.0,2.2,6.2,0.2,0.5,-0.3,0.6009270000873783,0.5783629786442162,0.022564021443162163,9.0,6.0,3.0,1.0,0.0,1.0,1.0666666666666667,0.6,0.4666666666666667,1.7,1.0,0.7,2.4,1.9,0.5,1.1595018087284057,1.0540925533894598,1.07496769977314,1.4491376746189437,0.48,0.36,0.32000000000000006,0.24,0,0,1,0.0,2.0,-2.0,2,2,1,4,2,1,1
736681,2025-09-13,2025,UANL,LEO,2.0,1.4,0.6000000000000001,3.0,1.4,1.6,1.4,-0.2,1.5999999999999999,4.6,3.0,7.6,1.9333333333333333,1.6333333333333333,0.30000000000000004,0.5783629786442162,0.5285954792089682,0.04976749943524794,16.0,10.0,6.0,4.0,7.0,-3.0,1.6,0.9333333333333333,0.6666666666666667,1.9,1.1,0.7999999999999998,1.4,1.6,-0.20000000000000018,2.1317702607092643,0.8755950357709131,1.349897115421106,1.429840705968481,0.36,0.3,0.24,0.2,0,0,1,0.0,1.0,-1.0,0,0,1,0,2,0,0
736682,2025-09-13,2025,TOL,PUE,1.4,0.8,0.5999999999999999,1.8,0.6,1.2000000000000002,0.4,-2.0,2.4,3.2,3.2,6.4,1.5,0.6333333333333333,0.8666666666666667,0.5555555555555556,0.6779694056402348,-0.1224138500846792,20.0,4.0,16.0,4.0,1.0,3.0,1.8666666666666667,0.3333333333333333,1.5333333333333334,2.1,0.6,1.5,1.0,2.1,-1.1,1.3703203194062976,0.8432740427115678,1.247219128924647,2.1317702607092643,0.3,0.24,0.2,0.16000000000000003,1,0,0,3.0,0.0,3.0,3,1,0,4,1,1,1
736683,2025-09-14,2025,QRO,MTY,0.8,3.0,-2.2,1.2,3.2,-2.0,-1.0,2.0,-3.0,3.4,4.4,7.800000000000001,0.9,3.0,-2.1,0.5285954792089682,0.5783629786442162,-0.04976749943524794,10.0,24.0,-14.0,4.0,9.0,-5.0,1.1333333333333333,2.2,-1.0666666666666669,1.2,2.3,-1.0999999999999999,1.8,1.3,0.5,1.2292725943057183,1.2516655570345725,1.0327955589886444,1.0593499054713802,0.36,0.48,0.24,0.32000000000000006,0,0,1,2.0,4.0,-2.0,0,1,0,1,0,0,0
736684,2025-09-14,2025,ASL,TIJ,0.6,1.8,-1.2000000000000002,1.8,2.2,-0.40000000000000013,-0.6,1.0,-1.6,4.2,3.4,7.6,0.6,1.9333333333333333,-1.3333333333333335,0.5169541084603522,0.6009270000873783,-0.08397289162702615,9.0,21.0,-12.0,3.0,7.0,-4.0,1.2,1.6,-0.40000000000000013,1.3,2.1,-0.8,1.7,1.0,0.7,0.9486832980505138,0.9944289260117534,1.3374935098492586,1.247219128924647,0.36,0.36,0.24,0.24,0,0,1,1.0,2.0,-1.0,1,1,1,2,2,0,1
736685,2025-09-17,2025,GDL,UANL,0.8,1.6,-0.8,1.4,2.2,-0.8000000000000003,-0.4,1.2,-1.6,3.2,3.2,6.4,1.0,1.5666666666666667,-0.5666666666666667,0.5611462742637445,0.5783629786442162,-0.017216704380471626,12.0,16.0,-4.0,4.0,5.0,-1.0,1.1333333333333333,1.6666666666666667,-0.5333333333333334,1.4,1.9,-0.5,1.5,1.4,0.10000000000000009,1.2649110640673518,2.1317702607092643,0.97182531580755,1.349897115421106,0.3,0.36,0.2,0.24,0,1,0,1.0,1.0,0.0,0,0,1,0,2,0,0
736686,2025-09-19,2025,CAZ,JUA,3.0,2.0,1.0,1.8,1.2,0.6000000000000001,1.0,0.2,0.8,2.6,2.2,4.800000000000001,3.0,2.066666666666667,0.9333333333333331,0.6134993970905314,0.5827781476551426,0.030721249435388787,23.0,13.0,10.0,9.0,7.0,2.0,2.2666666666666666,1.3333333333333333,0.9333333333333333,1.8,0.9,0.9,1.0,1.1,-0.10000000000000009,1.2292725943057183,0.7378647873726218,1.0540925533894598,0.5676462121975466,0.36,0.12,0.24,0.08000000000000002,0,0,1,0.0,1.0,-1.0,3,2,0,5,1,1,1
736687,2025-09-19,2025,NEC,PUE,0.4,0.2,0.2,0.4,0.6,-0.19999999999999996,-1.4,-2.6,1.2000000000000002,2.2,3.8,6.0,0.4,0.2,0.2,0.6936878055091062,0.6779694056402347,0.01571839986887158,8.0,4.0,4.0,1.0,1.0,0.0,1.2,0.3333333333333333,0.8666666666666667,0.9,0.7,0.20000000000000007,1.6,2.3,-0.6999999999999997,0.9944289260117533,0.8232726023485646,1.07496769977314,2.110818693198342,0.3,0.3,0.2,0.2,1,0,0,1.0,0.0,1.0,1,0,0,1,1,0,0
736688,2025-09-19,2025,TIJ,LEO,1.8,1.6,0.19999999999999996,2.2,1.2,1.0000000000000002,1.0,0.4,0.6,3.4,2.0,5.4,1.8,1.6666666666666667,0.1333333333333333,0.6009270000873783,0.5432265601979007,0.057700439889477595,19.0,11.0,8.0,5.0,5.0,0.0,1.6666666666666667,1.0,0.6666666666666667,2.0,1.1,0.8999999999999999,1.0,1.4,-0.3999999999999999,1.0540925533894598,0.8755950357709131,1.247219128924647,1.5055453054181622,0.3,0.3,0.2,0.2,0,0,1,1.0,2.0,-1.0,5,0,0,5,1,1,0
736689,2025-09-19,2025,MAZ,ATS,0.4,0.4,0.0,1.4,1.4,0.0,-1.0,-1.2,0.19999999999999996,3.8,4.0,7.8,0.3333333333333333,0.43333333333333335,-0.10000000000000003,0.6779694056402348,0.6150998205402496,0.06286958509998519,6.0,10.0,-4.0,1.0,1.0,0.0,0.7333333333333333,0.9333333333333333,-0.20000000000000007,0.9,1.7,-0.7999999999999999,2.1,2.3,-0.19999999999999973,0.9944289260117534,1.1595018087284057,1.5238839267549946,1.0593499054713802,0.36,0.48,0.24,0.32000000000000006,1,0,0,3.0,2.0,1.0,1,1,1,2,2,0,1
736690,2025-09-20,2025,PAC,QRO,0.8,0.8,0.0,0.8,1.2,-0.3999999999999999,-0.4,-0.8,0.4,2.0,3.2,5.2,0.6,0.7666666666666667,-0.16666666666666674,0.5233864313438397,0.5827781476551426,-0.05939171631130291,14.0,7.0,7.0,1.0,3.0,-2.0,1.6,0.9333333333333333,0.6666666666666667,1.1,1.0,0.10000000000000009,1.0,1.8,-0.8,1.3703203194062978,1.247219128924647,0.9428090415820634,1.0327955589886446,0.18,0.3,0.12,0.2,1,0,0,1.0,0.0,1.0,0,2,0,2,0,0,0
736691,2025-09-20,2025,GDL,TOL,1.0,2.0,-1.0,1.4,1.8,-0.40000000000000013,-0.2,1.0,-1.2,3.0,2.6,5.6,1.1333333333333333,2.066666666666667,-0.9333333333333336,0.5611462742637445,0.5555555555555556,0.0055907187081889465,12.0,20.0,-8.0,4.0,6.0,-2.0,1.0,1.8666666666666667,-0.8666666666666667,1.3,2.1,-0.8,1.4,1.1,0.2999999999999998,1.3374935098492586,1.3703203194062976,1.07496769977314,1.1972189997378648,0.3,0.3,0.2,0.2,0,0,1,1.0,2.0,-1.0,0,3,0,3,0,1,0
736692,2025-09-20,2025,PUM,UANL,1.8,1.2,0.6000000000000001,1.4,0.8,0.5999999999999999,0.8,-0.2,1.0,2.0,1.8,3.8,2.0,1.2666666666666666,0.7333333333333334,0.5827781476551426,0.5783629786442162,0.004415169010926423,13.0,16.0,-3.0,7.0,5.0,2.0,1.3333333333333333,1.6666666666666667,-0.3333333333333335,1.2,1.7,-0.5,1.2,1.2,0.0,1.2292725943057183,2.2135943621178655,1.1352924243950933,1.3984117975602022,0.18,0.3,0.12,0.2,0,0,1,1.0,2.0,-1.0,1,1,1,2,2,0,1
736693,2025-09-20,2025,MTY,AME,3.0,2.4,0.6000000000000001,2.8,2.2,0.5999999999999996,1.8,1.2,0.6000000000000001,3.8,3.2,7.0,3.0,2.2,0.7999999999999998,0.5783629786442162,0.5611462742637445,0.017216704380471626,24.0,18.0,6.0,9.0,6.0,3.0,2.2,1.8666666666666667,0.3333333333333335,2.2,1.6,0.6000000000000001,1.3,1.0,0.30000000000000004,1.3165611772087666,1.3498971154211057,1.0593499054713802,0.816496580927726,0.48,0.24,0.32000000000000006,0.16000000000000003,1,0,0,1.0,0.0,1.0,2,2,1,4,2,1,1
736694,2025-09-21,2025,SAN,ASL,0.8,0.8,0.0,1.2,1.4,-0.19999999999999996,-0.4,-0.4,0.0,2.8,3.2,6.0,0.6666666666666666,0.7666666666666667,-0.10000000000000009,0.5827781476551426,0.5285954792089682,0.054182668446174365,7.0,10.0,-3.0,1.0,1.0,0.0,0.6666666666666666,1.2666666666666666,-0.6,1.1,1.3,-0.19999999999999996,1.9,1.6,0.2999999999999998,1.1005049346146119,0.9486832980505138,1.4491376746189437,1.349897115421106,0.36,0.3,0.24,0.2,0,0,1,2.0,3.0,-1.0,1,4,0,5,0,1,1
736695,2025-09-23,2025,GDL,NEC,1.0,0.8,0.19999999999999996,1.2,0.4,0.7999999999999999,-0.6,-1.2,0.6,3.0,2.0,5.0,0.9666666666666667,1.0333333333333334,-0.06666666666666676,0.6009270000873783,0.6150998205402496,-0.014172820452871271,9.0,10.0,-1.0,4.0,4.0,0.0,0.9333333333333333,1.2,-0.2666666666666666,1.2,1.0,0.19999999999999996,1.7,1.6,0.09999999999999987,1.3984117975602022,0.9428090415820634,1.0593499054713802,1.07496769977314,0.36,0.3,0.24,0.2,0,0,1,2.0,3.0,-1.0,3,1,0,4,1,1,1
736696,2025-09-23,2025,PUE,PAC,0.2,0.2,0.0,0.6,0.2,0.39999999999999997,-1.4,-1.4,0.0,2.6,1.8,4.4,0.16666666666666666,0.16666666666666666,0.0,0.6779694056402347,0.5018552939675578,0.17611411167267688,4.0,13.0,-9.0,0.0,0.0,0.0,0.3333333333333333,1.4,-1.0666666666666667,0.7,1.1,-0.40000000000000013,2.3,1.2,1.0999999999999999,0.8232726023485646,1.3703203194062978,2.110818693198342,0.9189365834726815,0.3,0.18,0.2,0.12,0,0,1,1.0,2.0,-1.0,2,2,1,4,2,1,1
736697,2025-09-23,2025,JUA,PUM,2.0,1.8,0.19999999999999996,1.6,1.4,0.20000000000000018,0.4,0.8,-0.4,2.8,2.0,4.8,1.7333333333333334,1.8666666666666667,-0.1333333333333333,0.5827781476551426,0.5827781476551426,0.0,13.0,13.0,0.0,4.0,7.0,-3.0,1.2666666666666666,1.2,0.06666666666666665,1.1,1.2,-0.09999999999999987,1.2,1.2,0.0,0.7378647873726218,1.2292725943057181,0.7888106377466155,1.1352924243950933,0.18,0.18,0.12,0.12,0,2,0,1.0,1.0,0.0,3,1,0,4,1,1,1
736698,2025-09-23,2025,LEO,MAZ,1.6,0.4,1.2000000000000002,1.0,1.2,-0.19999999999999996,-0.2,-1.0,0.8,2.2,3.4,5.6,1.4,0.43333333333333335,0.9666666666666666,0.5432265601979007,0.683772233983162,-0.14054567378526128,11.0,7.0,4.0,4.0,1.0,3.0,1.0,0.7333333333333333,0.2666666666666667,0.9,1.0,-0.09999999999999998,1.6,2.0,-0.3999999999999999,0.8755950357709131,0.9428090415820634,1.837873166945363,1.5634719199411433,0.3,0.36,0.2,0.24,1,0,0,2.0,1.0,1.0,2,2,1,4,2,1,1
736699,2025-09-24,2025,CAZ,QRO,3.0,1.4,1.6,2.0,1.6,0.3999999999999999,1.0,-0.2,1.2,3.0,3.4,6.4,3.0,1.4333333333333333,1.5666666666666667,0.6134993970905314,0.5285954792089682,0.08490391788156315,23.0,10.0,13.0,9.0,3.0,6.0,2.4,1.1333333333333333,1.2666666666666666,2.0,1.1,0.8999999999999999,1.2,1.6,-0.40000000000000013,1.247219128924647,1.286683937707919,1.0327955589886446,1.1737877907772674,0.42,0.24,0.27999999999999997,0.16000000000000003,1,0,0,1.0,0.0,1.0,2,2,1,4,2,1,1
736700,2025-09-24,2025,UANL,ATS,1.4,0.6,0.7999999999999999,0.8,1.6,-0.8,0.2,-0.6,0.8,1.4,3.8,5.199999999999999,1.3333333333333333,0.6333333333333333,0.7,0.5783629786442162,0.6936878055091062,-0.1153248268648901,16.0,8.0,8.0,3.0,2.0,1.0,1.5333333333333334,0.8,0.7333333333333334,1.7,1.6,0.09999999999999987,1.2,2.3,-1.0999999999999999,2.2135943621178655,1.1737877907772674,1.398411797560202,1.0593499054713802,0.3,0.42,0.2,0.27999999999999997,1,0,0,2.0,1.0,1.0,2,0,0,2,1,0,0
736701,2025-09-24,2025,TOL,MTY,2.0,2.6,-0.6000000000000001,2.0,2.6,-0.6000000000000001,1.2,1.4,-0.19999999999999996,2.8,3.8,6.6,2.2333333333333334,2.466666666666667,-0.2333333333333334,0.5611462742637445,0.5611462742637445,0.0,22.0,22.0,0.0,9.0,7.0,2.0,2.0,2.2666666666666666,-0.2666666666666666,2.4,2.1,0.2999999999999998,1.1,1.3,-0.19999999999999996,1.1737877907772674,1.286683937707919,1.1972189997378648,1.0593499054713802,0.36,0.48,0.24,0.32000000000000006,1,1,1,5.0,5.0,0.0,6,2,0,8,1,1,1
736702,2025-09-24,2025,SAN,TIJ,0.2,2.2,-2.0,1.2,2.8,-1.5999999999999999,-1.2,2.0,-3.2,3.6,3.6,7.2,0.23333333333333334,2.2,-1.9666666666666668,0.5827781476551426,0.6009270000873783,-0.01814885243223574,7.0,19.0,-12.0,1.0,7.0,-6.0,0.4666666666666667,1.8666666666666667,-1.4,1.2,2.3,-1.0999999999999999,2.1,1.0,1.1,1.0327955589886444,1.4181364924121764,1.5951314818673865,1.247219128924647,0.42,0.36,0.27999999999999997,0.24,0,0,1,0.0,4.0,-4.0,1,0,0,1,1,0,0
736703,2025-09-24,2025,ASL,AME,1.4,2.0,-0.6000000000000001,2.0,2.4,-0.3999999999999999,0.4,1.0,-0.6,3.6,3.8,7.4,1.4333333333333333,1.7666666666666666,-0.33333333333333326,0.5018552939675578,0.5611462742637445,-0.059290980296186735,13.0,18.0,-5.0,4.0,4.0,0.0,1.2666666666666666,1.7333333333333334,-0.4666666666666668,1.7,1.8,-0.10000000000000009,1.6,1.2,0.40000000000000013,1.1595018087284057,1.2292725943057183,1.349897115421106,0.7888106377466155,0.36,0.3,0.24,0.2,0,0,1,0.0,3.0,-3.0,0,1,0,1,0,0,0
736704,2025-09-26,2025,JUA,LEO,2.0,1.2,0.8,1.8,1.2,0.6000000000000001,0.6,-0.4,1.0,3.0,2.8,5.8,1.9,1.1,0.7999999999999998,0.54866453307578,0.5611462742637445,-0.012481741187964523,15.0,12.0,3.0,4.0,2.0,2.0,1.2666666666666666,1.0,0.2666666666666666,1.3,1.0,0.30000000000000004,1.2,1.6,-0.40000000000000013,0.9486832980505139,0.9428090415820634,0.7888106377466155,1.837873166945363,0.24,0.3,0.16000000000000003,0.2,0,0,1,0.0,1.0,-1.0,2,0,0,2,1,0,0
736705,2025-09-27,2025,PUE,GDL,0.4,1.4,-0.9999999999999999,1.0,1.2,-0.19999999999999996,-1.0,-0.2,-0.8,3.0,2.6,5.6,0.4,1.5,-1.1,0.6760582280641501,0.5432265601979007,0.13283166786624934,5.0,11.0,-6.0,1.0,4.0,-3.0,0.4,1.0666666666666667,-0.6666666666666666,0.9,1.4,-0.4999999999999999,2.4,1.7,0.7,0.8755950357709132,1.505545305418162,2.065591117977289,1.0593499054713802,0.36,0.42,0.24,0.27999999999999997,0,0,1,0.0,1.0,-1.0,0,2,0,2,0,0,0
736706,2025-09-27,2025,ATS,NEC,0.4,0.8,-0.4,1.0,0.6,0.4,-1.0,-1.4,0.3999999999999999,3.0,2.6,5.6,0.43333333333333335,0.9,-0.4666666666666667,0.6837722339831621,0.6009270000873783,0.0828452338957838,7.0,9.0,-2.0,2.0,4.0,-2.0,0.8,1.0,-0.19999999999999996,1.5,0.9,0.6,2.4,1.7,0.7,1.2692955176439846,0.8755950357709131,0.9660917830792959,1.1595018087284057,0.42,0.3,0.27999999999999997,0.2,0,0,1,0.0,4.0,-4.0,3,2,0,5,1,1,1
736707,2025-09-27,2025,PAC,ASL,0.4,0.8,-0.4,0.6,1.6,-1.0,-1.0,-0.2,-0.8,2.2,3.4,5.6,0.4,0.9,-0.5,0.5233864313438397,0.5285954792089682,-0.0052090478651285466,14.0,10.0,4.0,1.0,4.0,-3.0,1.2666666666666666,1.2666666666666666,0.0,1.3,1.5,-0.19999999999999996,1.2,1.6,-0.40000000000000013,1.3374935098492586,1.2692955176439846,0.9189365834726815,1.3498971154211057,0.24,0.3,0.16000000000000003,0.2,0,0,1,1.0,2.0,-1.0,2,1,0,3,1,1,1
736708,2025-09-27,2025,MTY,SAN,2.0,0.8,1.2,2.4,1.0,1.4,0.4,-0.8,1.2000000000000002,4.4,2.8,7.2,1.7333333333333334,1.0,0.7333333333333334,0.5611462742637445,0.5285954792089682,0.032550795054776316,22.0,10.0,12.0,4.0,4.0,0.0,2.066666666666667,0.6666666666666666,1.4000000000000004,2.2,1.3,0.9000000000000001,1.7,1.7,0.0,1.2292725943057183,0.9486832980505138,1.8287822299126937,1.567021236472421,0.48,0.36,0.32000000000000006,0.24,1,0,0,4.0,2.0,2.0,1,0,0,1,1,0,0
736709,2025-09-27,2025,AME,PUM,2.0,1.6,0.3999999999999999,2.0,1.4,0.6000000000000001,0.8,0.4,0.4,3.2,2.4,5.6,1.9333333333333333,1.4666666666666666,0.4666666666666668,0.6009270000873783,0.5827781476551426,0.01814885243223574,21.0,13.0,8.0,4.0,4.0,0.0,1.8666666666666667,1.2,0.6666666666666667,1.9,1.3,0.5999999999999999,1.0,1.3,-0.30000000000000004,1.1005049346146119,1.1595018087284057,0.816496580927726,1.2516655570345725,0.3,0.24,0.2,0.16000000000000003,1,0,0,2.0,0.0,2.0,4,1,0,5,1,1,1
736711,2025-09-27,2025,TOL,MAZ,2.4,0.6,1.7999999999999998,3.0,1.2,1.8,2.0,-0.8,2.8,4.0,3.2,7.2,2.6,0.6333333333333333,1.9666666666666668,0.5611462742637445,0.6936878055091062,-0.13254153124536172,22.0,8.0,14.0,9.0,2.0,7.0,2.2,0.8,1.4000000000000001,2.8,1.2,1.5999999999999999,1.3,1.7,-0.3999999999999999,1.6193277068654826,0.9189365834726815,1.1595018087284057,1.1595018087284057,0.42,0.36,0.27999999999999997,0.24,0,0,1,1.0,2.0,-1.0,3,1,0,4,1,1,1
736710,2025-09-28,2025,QRO,UANL,1.4,1.8,-0.40000000000000013,1.4,0.8,0.5999999999999999,-0.2,0.6,-0.8,3.0,1.0,4.0,1.3666666666666667,1.8,-0.43333333333333335,0.5902424685647605,0.6009270000873783,-0.010684531522617835,8.0,19.0,-11.0,4.0,5.0,-1.0,1.0,1.6666666666666667,-0.6666666666666667,1.1,1.9,-0.7999999999999998,1.8,0.9,0.9,1.286683937707919,2.1317702607092643,1.0327955589886444,1.286683937707919,0.3,0.24,0.2,0.16000000000000003,0,0,1,0.0,1.0,-1.0,0,2,0,2,0,0,0
736712,2025-09-28,2025,TIJ,CAZ,1.6,2.6,-1.0,2.4,1.8,0.5999999999999999,1.4,0.8,0.5999999999999999,3.4,2.8,6.199999999999999,1.5333333333333334,2.466666666666667,-0.9333333333333333,0.5783629786442162,0.6779694056402348,-0.09960642699601863,16.0,24.0,-8.0,4.0,7.0,-3.0,1.8666666666666667,2.2666666666666666,-0.3999999999999999,1.9,2.1,-0.20000000000000018,1.1,1.2,-0.09999999999999987,1.449137674618944,1.1972189997378648,1.1972189997378648,1.0327955589886446,0.3,0.42,0.2,0.27999999999999997,0,0,1,2.0,3.0,-1.0,2,0,0,2,1,0,0
736713,2025-10-03,2025,NEC,PAC,0.8,0.8,0.0,1.0,0.8,0.19999999999999996,-1.0,-0.8,-0.19999999999999996,3.0,2.4,5.4,0.7666666666666667,1.0333333333333334,-0.2666666666666667,0.6009270000873783,0.5233864313438397,0.07754056874353865,9.0,14.0,-5.0,3.0,4.0,-1.0,1.0,1.4,-0.3999999999999999,1.0,1.2,-0.19999999999999996,1.7,1.3,0.3999999999999999,0.9428090415820634,1.2292725943057183,1.1595018087284057,0.8232726023485646,0.3,0.24,0.2,0.16000000000000003,0,0,1,3.0,5.0,-2.0,0,1,0,1,0,0,0
