game_id,date,season,home_team,away_team,home_score,away_score,home_ht_score,away_ht_score,total_ht_goals,is_draw,total_goals,TARGET_full_game,TARGET_ht_result,TARGET_over_25,TARGET_btts,TARGET_corners_over_95,home_elo_pre,away_elo_pre,diff_elo,home_rest_days,away_rest_days,diff_rest_days,home_is_b2b,away_is_b2b,diff_is_b2b,home_games_last_3_days,away_games_last_3_days,diff_games_last_3_days,home_games_last_5_days,away_games_last_5_days,diff_games_last_5_days,home_games_last_7_days,away_games_last_7_days,diff_games_last_7_days,home_games_last_10_days,away_games_last_10_days,diff_games_last_10_days,home_games_last_14_days,away_games_last_14_days,diff_games_last_14_days,home_win_pct_L5,away_win_pct_L5,diff_win_pct_L5,home_win_pct_L10,away_win_pct_L10,diff_win_pct_L10,home_draw_pct_L5,away_draw_pct_L5,diff_draw_pct_L5,home_draw_pct_L10,away_draw_pct_L10,diff_draw_pct_L10,home_goal_diff_L3,away_goal_diff_L3,diff_goal_diff_L3,home_goal_diff_L5,away_goal_diff_L5,diff_goal_diff_L5,home_goal_diff_L10,away_goal_diff_L10,diff_goal_diff_L10,home_goals_scored_L3,away_goals_scored_L3,diff_goals_scored_L3,home_goals_scored_L5,away_goals_scored_L5,diff_goals_scored_L5,home_goals_scored_L10,away_goals_scored_L10,diff_goals_scored_L10,home_goals_allowed_L3,away_goals_allowed_L3,diff_goals_allowed_L3,home_goals_allowed_L5,away_goals_allowed_L5,diff_goals_allowed_L5,home_goals_allowed_L10,away_goals_allowed_L10,diff_goals_allowed_L10,home_goal_diff_std_L10,away_goal_diff_std_L10,diff_goal_diff_std_L10,home_goals_scored_std_L10,away_goals_scored_std_L10,diff_goals_scored_std_L10,home_goals_allowed_std_L10,away_goals_allowed_std_L10,diff_goals_allowed_std_L10,home_btts_rate_L10,away_btts_rate_L10,diff_btts_rate_L10,home_over_25_rate_L10,away_over_25_rate_L10,diff_over_25_rate_L10,home_home_only_win_pct_L5,home_home_only_goal_diff_L5,home_home_only_draw_pct_L5,home_home_only_btts_rate_L10,home_home_only_over_25_rate_L10,away_away_only_win_pct_L5,away_away_only_goal_diff_L5,away_away_only_draw_pct_L5,away_away_only_btts_rate_L10,away_away_only_over_25_rate_L10,diff_surface_win_pct_L5,diff_surface_goal_diff_L5,diff_surface_draw_pct_L5,diff_surface_btts_rate_L10,diff_surface_over_25_rate_L10,home_momentum_win,away_momentum_win,diff_momentum_win,home_momentum_goal_diff,away_momentum_goal_diff,diff_momentum_goal_diff,home_surface_edge,away_surface_edge,diff_surface_edge,home_fatigue_index,away_fatigue_index,diff_fatigue_index,home_form_power,away_form_power,diff_form_power,match_parity_elo,match_parity_goal_diff,draw_pressure_avg,draw_pressure_surface_avg,home_schedule_load_exp,away_schedule_load_exp,diff_schedule_load_exp,home_attack_closing_trend,away_attack_closing_trend,diff_attack_closing_trend,home_defense_closing_trend,away_defense_closing_trend,diff_defense_closing_trend,home_match_stability_L10,away_match_stability_L10,diff_match_stability_L10,draw_equilibrium_index,home_win_streak_L5,home_win_streak_L10,home_dominance_L10,away_win_streak_L5,away_win_streak_L10,away_dominance_L10,draw_parity_strength,fatigue_advantage,home_form_vs_strong,away_form_vs_strong,home_moneyline_odds,away_moneyline_odds,closing_moneyline_odds,closing_spread_odds,closing_total_odds,home_ml_implied_prob,away_ml_implied_prob,market_fav_edge,market_fav_abs_edge,market_total_line,odds_over_under,market_missing,home_xg_proxy_l10,away_xg_proxy_l10,diff_xg_proxy_l10,home_xga_proxy_l10,away_xga_proxy_l10,diff_xga_proxy_l10,xg_balance_index,home_locality_proxy,away_locality_proxy,diff_locality_proxy,home_cards_pressure_proxy,away_cards_pressure_proxy,diff_cards_pressure_proxy,home_corners_proxy,away_corners_proxy,diff_corners_proxy,total_corners_proxy,btts_proxy,implied_total_line,expected_total_l10,market_total_gap_l10,draw_tension_v3
670613,2023-10-27,2023,MAZ,QRO,3,0,0.0,0.0,0.0,0,3,1,2.0,1,0,0.0,1398.7157720392465,1410.1077843942185,-11.39201235497194,7.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0.4,0.4,0.0,0.3,0.3,0.0,0.0,0.2,-0.2,0.2,0.2,0.0,0.0,-1.6666666666666667,1.6666666666666667,0.2,-0.6,0.8,-0.1,-0.9,0.8,2.0,0.6666666666666666,1.3333333333333335,2.2,1.2,1.0000000000000002,1.7,1.0,0.7,2.0,2.3333333333333335,-0.3333333333333335,2.0,1.8,0.19999999999999996,1.8,1.9,-0.09999999999999987,1.370320319406298,2.2335820757001272,-0.8632617562938292,0.823272602348564,0.8164965809277263,0.0067760214208377745,1.032795558988645,1.6633299933166197,-0.6305344343279746,0.9,0.6,0.30000000000000004,0.8,0.6,0.20000000000000007,0.2,-0.8,0.2,0.6,0.6,0.4,-1.6,0.0,0.4,0.6,-0.2,0.8,0.2,0.19999999999999996,0.0,0.10000000000000003,0.10000000000000003,0.0,0.30000000000000004,0.30000000000000004,0.0,-0.09999999999999998,0.10000000000000003,-0.2,-6.0,-5.0,-1.0,-0.03,-0.27,0.24000000000000002,11.39201235497194,0.8,0.2,0.1,0.8,0.8,0.0,0.30000000000000004,-0.33333333333333337,0.6333333333333334,-0.19999999999999996,-0.43333333333333357,0.23333333333333361,0.4218839081843897,0.3092545593677199,0.1126293488166698,0.11220597654209166,1.0,1.0,-0.9,1.0,1.0,-0.8,0.8426276646161924,0.6,0.395205748501025,0.3945981745087599,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.77,1.28,0.49,1.48,1.8199999999999998,-0.33999999999999986,0.7449999999999999,2.055,1.8449999999999998,0.2100000000000004,0.8496121117922044,1.1517537264950446,-0.3021416147028402,4.5249999999999995,3.8,0.7249999999999996,8.325,1.5250000000000001,0.0,3.2,-3.2,0.07788532353772715
670614,2023-10-28,2023,CAZ,LEO,1,0,1.0,0.0,1.0,0,1,1,1.0,0,0,0.0,1487.665962733939,1530.2936485442503,-42.62768581031128,7.0,4.0,3.0,0,0,0,0,0,0,0,1,-1,1,2,-1,1,2,-1,1,2,-1,0.4,0.6,-0.19999999999999996,0.3,0.4,-0.10000000000000003,0.0,0.4,-0.4,0.2,0.4,-0.2,-0.6666666666666666,1.0,-1.6666666666666665,-0.6,0.8,-1.4,-0.4,0.0,-0.4,1.6666666666666667,1.3333333333333333,0.3333333333333335,1.6,1.2,0.40000000000000013,1.6,1.1,0.5,2.3333333333333335,0.3333333333333333,2.0,2.2,0.4,1.8000000000000003,2.0,1.1,0.8999999999999999,1.505545305418163,1.4907119849998611,0.014833320418301765,0.8432740427115671,0.5676462121975471,0.27562783051402007,1.05409255338946,1.1005049346146112,-0.04641238122515112,0.9,0.6,0.30000000000000004,0.9,0.3,0.6000000000000001,0.0,-1.6,0.2,0.6,0.6,0.2,-0.6,0.4,0.5,0.4,-0.2,-1.0,-0.2,0.09999999999999998,0.19999999999999996,0.10000000000000003,0.19999999999999996,-0.09999999999999992,-0.19999999999999996,0.8,-1.0,-0.3,-0.2,-0.09999999999999998,-6.0,-2.0,-4.0,-0.12,0.0,-0.12,42.62768581031128,0.4,0.30000000000000004,0.30000000000000004,0.8,2.3,-1.4999999999999998,0.06666666666666665,0.23333333333333317,-0.16666666666666652,-0.3333333333333335,0.7666666666666668,-1.1000000000000003,0.39911471480381194,0.40149162409079414,-0.0023769092869821984,0.22004100434131876,0.0,1.0,-0.8,1.0,1.0,-0.2,0.8173419896063971,2.1999999999999997,0.40161566125569337,0.5990132770187151,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.425,1.415,0.010000000000000009,1.6400000000000001,1.3000000000000003,0.33999999999999986,-0.24499999999999988,1.965,0.8599999999999999,1.1050000000000002,0.896940856896357,1.5417491947499515,-0.6448083378535945,4.43,3.815,0.6149999999999998,8.245,1.465,0.0,2.9000000000000004,-2.9000000000000004,0.2064428178308381
670615,2023-10-28,2023,GDL,UANL,0,4,0.0,1.0,1.0,0,4,0,0.0,1,0,1.0,1552.2386242292885,1601.8457202390803,-49.6070960097918,8.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1,0,0.4,0.6,-0.19999999999999996,0.3,0.6,-0.3,0.4,0.4,0.0,0.3,0.2,0.09999999999999998,1.6666666666666667,0.3333333333333333,1.3333333333333335,0.6,1.0,-0.4,-0.2,1.1,-1.3,2.3333333333333335,1.6666666666666667,0.6666666666666667,1.6,2.2,-0.6000000000000001,1.2,2.3,-1.0999999999999999,0.6666666666666666,1.3333333333333333,-0.6666666666666666,1.0,1.2,-0.19999999999999996,1.4,1.2,0.19999999999999996,1.9888578520235065,2.078995483935024,-0.09013763191151747,1.135292424395094,1.4181364924121764,-0.2828440680170825,1.3498971154211064,0.9189365834726815,0.4309605319484249,0.6,0.6,0.0,0.5,0.8,-0.30000000000000004,0.4,0.2,0.2,0.5,0.5,0.4,0.2,0.2,0.6,0.6,0.0,0.0,0.0,-0.09999999999999998,-0.09999999999999998,0.10000000000000003,0.0,0.10000000000000003,0.8,-0.10000000000000009,0.9000000000000001,0.10000000000000003,-0.19999999999999996,0.3,-8.0,-6.0,-2.0,-0.06,0.66,-0.72,49.6070960097918,1.3,0.25,0.2,0.4,0.8,-0.4,1.1333333333333335,-0.6333333333333331,1.7666666666666666,0.7333333333333333,-0.1333333333333333,0.8666666666666666,0.3345759649703593,0.32478124934499025,0.009794715625369044,0.12169721675736485,1.0,1.0,0.4,1.0,1.0,-0.2,0.7725296474028,1.0,0.4054317717460843,0.6041790899383431,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.2,1.9849999999999999,-0.7849999999999999,1.7599999999999998,1.2,0.5599999999999998,-1.2049999999999998,2.445,2.0100000000000002,0.4349999999999996,0.9311002482082272,1.0976484193772584,-0.1665481711690312,3.965,5.094999999999999,-1.129999999999999,9.059999999999999,1.385,0.0,3.0500000000000003,-3.0500000000000003,0.06620237294576704
670616,2023-10-28,2023,PAC,PUE,1,1,1.0,1.0,2.0,1,2,2,2.0,0,1,1.0,1590.9139149591253,1470.5954882083493,120.3184267507761,8.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0.2,0.4,-0.2,0.3,0.4,-0.10000000000000003,0.6,0.2,0.39999999999999997,0.4,0.2,0.2,-1.0,-0.3333333333333333,-0.6666666666666667,-0.6,-0.4,-0.19999999999999996,-0.8,0.0,-0.8,0.6666666666666666,1.0,-0.33333333333333337,0.6,1.2,-0.6,0.8,1.2,-0.3999999999999999,1.6666666666666667,1.3333333333333333,0.3333333333333335,1.2,1.6,-0.40000000000000013,1.6,1.2,0.40000000000000013,2.1499353995462807,1.5634719199411442,0.5864634796051365,0.9189365834726813,1.1352924243950926,-0.21635584092241134,1.7126976771553508,0.7888106377466156,0.9238870394087352,0.4,0.5,-0.09999999999999998,0.3,0.4,-0.10000000000000003,0.4,0.0,0.4,0.7,0.4,0.4,-0.4,0.2,0.5,0.3,0.0,0.4,0.2,0.19999999999999996,0.10000000000000003,-0.09999999999999998,0.0,-0.09999999999999998,0.20000000000000007,-0.4,0.6000000000000001,0.10000000000000003,0.0,0.10000000000000003,-8.0,-8.0,0.0,-0.24,0.0,-0.24,120.3184267507761,0.8,0.30000000000000004,0.30000000000000004,0.4,0.4,0.0,-0.13333333333333341,-0.19999999999999996,0.06666666666666654,-0.06666666666666665,-0.1333333333333333,0.06666666666666665,0.3174668280955987,0.3900959445746374,-0.07262911647903875,0.14303261488947155,1.0,1.0,-0.2,1.0,1.0,-0.2,0.6431267683380193,0.0,0.19921587968555599,0.4048487421311534,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,0.94,1.3399999999999999,-0.3999999999999999,1.44,1.04,0.3999999999999999,-0.6999999999999998,2.445,2.4,0.04499999999999993,1.0124773898411983,0.7572151719794005,0.2552622178617978,3.5900000000000003,3.855,-0.2649999999999997,7.445,1.03,0.0,2.4,-2.4,0.10422004206469247
670617,2023-10-28,2023,MTY,AME,0,3,0.0,3.0,3.0,0,3,0,0.0,1,0,0.0,1612.7679585119868,1673.833956845786,-61.06599833379914,3.0,7.0,-4.0,0,0,0,1,0,1,1,0,1,2,1,1,2,1,1,2,1,1,0.6,0.8,-0.20000000000000007,0.6,0.8,-0.20000000000000007,0.2,0.2,0.0,0.1,0.2,-0.1,1.6666666666666667,2.0,-0.33333333333333326,0.4,1.4,-0.9999999999999999,0.6,1.4,-0.7999999999999999,2.3333333333333335,3.3333333333333335,-1.0,1.6,2.4,-0.7999999999999998,1.7,2.5,-0.8,0.6666666666666666,1.3333333333333333,-0.6666666666666666,1.2,1.0,0.19999999999999996,1.1,1.1,0.0,1.8378731669453634,1.4298407059684803,0.40803246097688306,1.2516655570345718,1.2692955176439848,-0.01762996060941302,0.8755950357709124,0.9944289260117528,-0.11883389024084046,0.6,0.7,-0.09999999999999998,0.7,0.7,0.0,0.8,1.2,0.0,0.6,0.7,0.8,0.8,0.2,0.7,0.6,0.0,0.3999999999999999,-0.2,-0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,-0.19999999999999996,0.0,-0.19999999999999996,0.20000000000000007,0.0,0.20000000000000007,-1.0,-6.0,5.0,0.36,1.1199999999999999,-0.7599999999999999,61.06599833379914,0.7999999999999999,0.15000000000000002,0.1,3.3,0.8,2.5,0.6333333333333335,0.8333333333333335,-0.19999999999999996,0.43333333333333346,-0.23333333333333317,0.6666666666666666,0.35237656553776936,0.411549612097482,-0.059173046559712617,0.07423829591234678,1.0,1.0,1.3,1.0,1.0,1.3,0.7552676038947337,-2.8,0.6139067165476629,0.8120285822412786,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.49,2.01,-0.5199999999999998,1.6600000000000001,1.34,0.32000000000000006,-0.7599999999999998,0.74,2.1,-1.36,1.9882556084308771,0.8704442470889682,1.117811361341909,4.579999999999999,5.315,-0.7350000000000012,9.895,1.4999999999999998,0.0,3.2,-3.2,0.05049487698774513
670618,2023-10-29,2023,TOL,ASL,3,1,1.0,0.0,1.0,0,4,1,1.0,1,1,1.0,1554.71934562252,1468.0398356163557,86.67951000616426,8.0,4.0,4.0,0,0,0,0,0,0,0,1,-1,0,2,-2,1,2,-1,1,2,-1,0.2,0.4,-0.2,0.3,0.6,-0.3,0.6,0.0,0.6,0.5,0.0,0.5,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.2,0.4,-0.2,0.6,0.9,-0.30000000000000004,1.6666666666666667,2.3333333333333335,-0.6666666666666667,1.4,2.2,-0.8000000000000003,1.5,2.2,-0.7000000000000002,1.3333333333333333,1.6666666666666667,-0.3333333333333335,1.2,1.8,-0.6000000000000001,0.9,1.3,-0.4,1.7763883459298966,1.8529256146249722,-0.0765372686950756,1.509230856356235,0.9189365834726815,0.5902942728835536,0.737864787372624,1.2516655570345723,-0.5138007696619483,0.6,0.6,0.0,0.4,0.8,-0.4,0.6,1.6,0.4,0.6,0.5,0.4,0.0,0.0,0.9,0.9,0.19999999999999996,1.6,0.4,-0.30000000000000004,-0.4,-0.09999999999999998,-0.19999999999999996,0.09999999999999998,-0.39999999999999997,-0.5,0.10000000000000003,0.3,-0.19999999999999996,0.49999999999999994,-8.0,-2.0,-6.0,0.18,0.54,-0.36000000000000004,86.67951000616426,0.30000000000000004,0.25,0.2,0.4,2.3,-1.9,0.16666666666666674,0.1333333333333333,0.03333333333333344,-0.43333333333333324,-0.3666666666666667,-0.06666666666666654,0.360180160482942,0.3505173758732766,0.009662784609665409,0.14673943807992187,1.0,1.0,1.1,1.0,1.0,-0.2,0.6548060039162779,3.2,0.1991477289497695,0.4029183650998678,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.4300000000000002,1.745,-0.31499999999999995,1.4200000000000002,1.3800000000000001,0.040000000000000036,-0.345,2.535,0.8599999999999999,1.6750000000000003,0.9067359210754637,1.5685239651187401,-0.6617880440432764,4.279999999999999,5.255000000000001,-0.9750000000000014,9.535,1.375,0.0,2.95,-2.95,0.1287170312857861
670619,2023-10-29,2023,SAN,JUA,5,1,2.0,1.0,3.0,0,6,1,1.0,1,1,0.0,1482.7898635868003,1408.1588913462278,74.63097224057242,8.0,4.0,4.0,0,0,0,0,0,0,0,1,-1,0,1,-1,1,2,-1,1,2,-1,0.2,0.2,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.2,0.0,-0.6666666666666666,-0.6666666666666666,0.0,-1.2,-1.4,0.19999999999999996,-0.5,-0.3,-0.2,1.6666666666666667,1.3333333333333333,0.3333333333333335,1.8,1.2,0.6000000000000001,1.7,1.5,0.19999999999999996,2.3333333333333335,2.0,0.3333333333333335,3.0,2.6,0.3999999999999999,2.2,1.8,0.40000000000000013,1.35400640077266,2.0027758514399734,-0.6487694506673134,0.9486832980505144,1.35400640077266,-0.40532310272214556,1.5491933384829668,1.3165611772087669,0.23263216127419994,0.8,0.8,0.0,0.8,0.6,0.20000000000000007,0.6,-0.4,0.0,0.5,0.5,0.2,-1.0,0.2,0.7,0.6,0.39999999999999997,0.6,-0.2,-0.19999999999999996,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0,-0.7,-1.0999999999999999,0.3999999999999999,0.3,-0.09999999999999998,0.39999999999999997,-8.0,-3.0,-5.0,-0.15,-0.09,-0.06,74.63097224057242,0.2,0.2,0.1,0.4,1.9000000000000001,-1.5,-0.033333333333333215,-0.16666666666666674,0.13333333333333353,-0.1333333333333333,-0.19999999999999996,0.06666666666666665,0.42480768092719207,0.3330251905151204,0.09178249041207165,0.1059062500401593,1.0,1.0,-0.9,1.0,1.0,-0.9,0.8043518263002438,2.8,0.1975509037692328,0.19954106302898136,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.7349999999999999,1.745,-0.010000000000000231,1.9200000000000002,1.7600000000000002,0.15999999999999992,-0.13000000000000017,2.535,0.905,1.6300000000000001,0.6839022402704311,1.510971548003991,-0.8270693077335598,4.44,4.364999999999999,0.07500000000000107,8.805,1.6800000000000002,0.0,3.6,-3.6,0.10345349738728608
670620,2023-10-29,2023,TIJ,ATS,2,0,1.0,0.0,1.0,0,2,1,1.0,0,0,0.0,1412.8557877975932,1492.444130195907,-79.5883423983139,4.0,5.0,-1.0,0,0,0,0,0,0,1,1,0,1,1,0,2,2,0,2,2,0,0.4,0.2,0.2,0.3,0.3,0.0,0.0,0.2,-0.2,0.1,0.3,-0.19999999999999998,-0.6666666666666666,-1.6666666666666667,1.0,0.2,-1.0,1.2,-0.3,-0.4,0.10000000000000003,1.0,1.0,0.0,1.8,1.4,0.40000000000000013,1.2,1.2,0.0,1.6666666666666667,2.6666666666666665,-0.9999999999999998,1.6,2.4,-0.7999999999999998,1.5,1.6,-0.10000000000000009,1.9465068427541912,1.5776212754932302,0.368885567260961,1.5491933384829668,0.7888106377466159,0.760382700736351,0.8498365855987973,1.349897115421106,-0.5000605298223086,0.6,0.7,-0.09999999999999998,0.6,0.5,0.09999999999999998,0.8,1.4,0.2,0.9,0.7,0.4,-0.6,0.2,0.5,0.3,0.4,2.0,0.0,0.4,0.39999999999999997,0.10000000000000003,-0.09999999999999998,0.2,0.5,-0.6,1.1,0.5,0.10000000000000003,0.39999999999999997,-3.0,-4.0,1.0,-0.09,-0.12,0.03,79.5883423983139,0.10000000000000003,0.2,0.2,1.9000000000000001,1.9000000000000001,0.0,-0.19999999999999996,-0.19999999999999996,0.0,-0.16666666666666674,-1.0666666666666664,0.8999999999999997,0.33938492369672185,0.3879545880178418,-0.04856966432111992,0.14506883956832817,1.0,1.0,0.5,1.0,1.0,-0.4,0.7563015968438387,-0.6,0.3995970202771151,0.19767615434126917,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.3399999999999999,1.305,0.03499999999999992,1.38,1.44,-0.06000000000000005,0.07999999999999996,1.175,1.295,-0.11999999999999988,1.466277394963967,1.3871674464226305,0.07910994854133646,4.195,3.855,0.3400000000000003,8.05,1.3199999999999998,0.0,2.75,-2.75,0.14570063990520424
670621,2023-10-31,2023,QRO,GDL,1,2,0.0,2.0,2.0,0,3,0,0.0,1,1,0.0,1402.9931250203426,1544.2295772844368,-141.23645226409417,4.0,3.0,1.0,0,0,0,0,1,-1,1,1,0,1,1,0,2,1,1,2,2,0,0.2,0.4,-0.2,0.2,0.3,-0.09999999999999998,0.2,0.2,0.0,0.2,0.2,0.0,-1.3333333333333333,0.3333333333333333,-1.6666666666666665,-1.6,-0.2,-1.4000000000000001,-1.3,-0.6,-0.7000000000000001,0.6666666666666666,2.0,-1.3333333333333335,0.6,1.6,-1.0,0.9,1.1,-0.20000000000000007,2.0,1.6666666666666667,0.33333333333333326,2.2,1.8,0.40000000000000013,2.2,1.7,0.5000000000000002,2.213594362117866,2.3190036174568114,-0.1054092553389454,0.8755950357709134,1.1972189997378653,-0.3216239639669519,1.5491933384829664,1.5670212364724216,-0.017827897989455277,0.6,0.5,0.09999999999999998,0.7,0.6,0.09999999999999998,0.2,-0.2,0.4,0.6,0.3,0.2,-0.6,0.4,0.5,0.4,0.0,0.39999999999999997,0.0,0.09999999999999998,-0.10000000000000003,0.0,0.10000000000000003,-0.10000000000000003,-0.30000000000000004,0.39999999999999997,-0.7,0.0,-0.09999999999999998,0.09999999999999998,-3.0,-2.0,-1.0,-0.26,-0.18,-0.08000000000000002,141.23645226409417,0.7000000000000001,0.2,0.4,1.9000000000000001,2.65,-0.7499999999999998,-0.2333333333333334,0.8999999999999999,-1.1333333333333333,0.20000000000000018,0.033333333333333215,0.16666666666666696,0.31117804156868345,0.30129524256627677,0.009882799002406684,0.1402950234283652,1.0,1.0,-0.1,1.0,1.0,0.1,0.7436377333110719,0.6,0.2011794553942517,0.394826300001085,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.1800000000000002,1.485,-0.30499999999999994,1.7600000000000002,1.3800000000000001,0.3800000000000001,-0.5900000000000001,0.95,0.6049999999999999,0.3450000000000001,1.5847580267412533,1.921651266109884,-0.3368932393686306,3.6,3.815,-0.21499999999999986,7.415,1.2400000000000002,0.0,2.95,-2.95,0.10614009813073176
670622,2023-10-31,2023,TOL,PUE,0,1,0.0,0.0,0.0,0,1,0,2.0,0,0,0.0,1559.725077225619,1470.5954882083493,89.12958901726984,2.0,3.0,-1.0,1,0,1,1,1,0,1,1,0,1,1,0,2,1,1,2,2,0,0.4,0.4,0.0,0.4,0.4,0.0,0.4,0.4,0.0,0.4,0.3,0.10000000000000003,1.0,-0.3333333333333333,1.3333333333333333,0.6,0.0,0.6,0.8,0.1,0.7000000000000001,2.0,1.0,1.0,1.8,1.4,0.40000000000000013,1.7,1.2,0.5,1.0,1.3333333333333333,-0.33333333333333326,1.2,1.4,-0.19999999999999996,0.9,1.1,-0.20000000000000007,1.8135294011647254,1.5238839267549955,0.2896454744097299,1.5670212364724205,1.1352924243950926,0.43172881207732794,0.737864787372624,0.7378647873726222,1.7763568394002505e-15,0.6,0.5,0.09999999999999998,0.5,0.3,0.2,0.6,1.8,0.4,0.6,0.6,0.4,0.2,0.4,0.6,0.3,0.19999999999999996,1.6,0.0,0.0,0.3,0.0,0.0,0.0,-0.20000000000000007,-0.1,-0.10000000000000006,0.19999999999999996,0.0,0.19999999999999996,-1.0,-2.0,1.0,0.32000000000000006,0.04000000000000001,0.28,89.12958901726984,0.7000000000000001,0.35,0.4,2.9,2.65,0.25,0.30000000000000004,-0.19999999999999996,0.5,-0.09999999999999998,-0.23333333333333317,0.1333333333333332,0.3554254665282783,0.39621473452058414,-0.040789267992305867,0.2067926942854918,1.0,1.0,1.3,1.0,1.0,-0.4,0.7378503044813645,-0.6,0.39843175937111197,0.40318533745203305,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.49,1.095,0.395,1.02,1.34,-0.32000000000000006,0.635,0.43999999999999995,0.6499999999999999,-0.20999999999999996,1.8947352904076538,1.6683593743642484,0.22637591604340535,4.5249999999999995,3.8850000000000002,0.6399999999999992,8.41,1.185,0.0,2.45,-2.45,0.15803563108099916
670623,2023-10-31,2023,LEO,PUM,1,1,0.0,1.0,1.0,1,2,2,0.0,0,1,1.0,1522.4633768788472,1456.145713963072,66.31766291577514,3.0,4.0,-1.0,0,0,0,1,0,1,1,1,0,2,1,1,3,2,1,3,2,1,0.4,0.4,0.0,0.3,0.5,-0.2,0.4,0.0,0.4,0.4,0.0,0.4,0.0,0.3333333333333333,-0.3333333333333333,0.4,0.8,-0.4,-0.2,0.4,-0.6000000000000001,0.6666666666666666,1.3333333333333333,-0.6666666666666666,1.0,1.6,-0.6000000000000001,0.9,1.7,-0.7999999999999999,0.6666666666666666,1.0,-0.33333333333333337,0.6,0.8,-0.20000000000000007,1.1,1.3,-0.19999999999999996,1.475729574745245,2.1705094128132942,-0.6947798380680492,0.5676462121975477,1.5670212364724205,-0.9993750242748728,1.1005049346146112,1.1595018087284055,-0.058996874113794284,0.5,0.5,0.0,0.2,0.6,-0.39999999999999997,0.6,0.6,0.4,0.5,0.5,0.4,0.4,0.0,0.7,0.5,0.19999999999999996,0.19999999999999996,0.4,-0.19999999999999996,0.0,0.10000000000000003,-0.09999999999999998,0.2,0.6000000000000001,0.4,0.20000000000000007,0.3,-0.09999999999999998,0.39999999999999997,-1.0,-3.0,2.0,-0.06,0.2,-0.26,66.31766291577514,0.6000000000000001,0.2,0.2,3.7,1.9000000000000001,1.8,-0.2333333333333334,-0.3666666666666667,0.1333333333333333,0.43333333333333346,0.30000000000000004,0.13333333333333341,0.4039213370478482,0.31540672800358227,0.08851460904426595,0.12457445798308586,1.0,1.0,0.5,1.0,1.0,-0.3,0.6394729017646706,-1.0,0.3976611047446972,0.40119804676687193,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.04,1.49,-0.44999999999999996,1.34,1.1400000000000001,0.19999999999999996,-0.5999999999999999,0.7849999999999999,0.905,-0.1200000000000001,2.096505351160836,1.519678294484653,0.5768270566761831,3.6799999999999997,4.5,-0.8200000000000003,8.18,1.1300000000000001,0.0,2.5,-2.5,0.09372457462477196
