sport,date,game_id,home_team,away_team,status,expected_markets,missing_expected_markets,missing_expected_count,priority_score,spread_market,odds_over_under,corners_line,closing_spread_line,closing_total_line,closing_moneyline_odds,home_moneyline_odds,draw_moneyline_odds,away_moneyline_odds,closing_spread_odds,closing_total_odds,closing_q1_odds,closing_f5_odds,closing_home_over_odds,closing_corners_odds,closing_btts_odds,source_book,source_timestamp,notes
nba,2026-04-02,401810972,GSW,CLE,NO_PRICE,"f5,full_game,q1,spread,total","f5,full_game,q1,spread,total",5,57,No Line,0.0,,,,,,,,,,,,,,,,,
nba,2026-04-02,401810973,POR,NOP,NO_PRICE,"f5,full_game,q1,spread,total","f5,full_game,q1,spread,total",5,57,No Line,0.0,,,,,,,,,,,,,,,,,
nba,2026-04-02,401810974,LAC,SAS,NO_PRICE,"f5,full_game,q1,spread,total","f5,full_game,q1,spread,total",5,57,No Line,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6540371,UCIRV,UCDAV,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6540421,FRESNO,GCANYN,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6540475,TROY,ARKST,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6540528,BGSU,AKRON,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6540590,WILL,UALR,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6540637,ODU,SMISS,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6540692,WICHST,TULANE,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6540747,FIU,LATECH,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6540800,UTRGV,NWST,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6540851,COFC,HIGHPT,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6540907,SCAR,TEXAS,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6540995,JAXST,MIDTEN,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541081,MILWKE,YSU,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541125,CANISI,STPTR,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541251,AUBURN,ARK,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541299,MISSST,UGA,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541379,TXST,GASOU,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541493,VMI,WOFFRD,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541546,LMU,SFRAN,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541632,APPST,MARSH,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541694,MERCYH,NEWHAV,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541740,FLA,MISS,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541768,UNCG,MERCER,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541824,INCWRD,SELA,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541885,SIENA,MTSTMY,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541917,WKY,LIBRTY,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6541956,GONZ,PEPPER,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6542056,UNCA,GWEBB,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6542061,CSUBAK,UTVAL,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6542244,BRAD,EVANS,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6542258,ECAR,CHAR,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6542313,JVILLE,STETSN,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6542361,KANSAS,UTAH,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6542416,CSUN,LBSU,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6542454,NOFLA,QUENNC,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6542512,WASH,VALPO,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6542571,NCST,NDAME,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6542604,INDST,UIC,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6542655,TOLEDO,EMICH,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6542770,ABILCH,CALBAP,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6542939,LAMAR,OREST,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6543212,ALCORN,MSVAL,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6543373,SIND,SIUE,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6543632,NOVA,BUTLER,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6543634,NMST,DEL,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6543762,STMARY,PACIF,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6543925,SDAKST,OMAHA,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6544008,CSFULL,UCRIV,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6544117,USF,MEM,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6544469,UNO,MCNEES,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6544534,MERMCK,FAIR,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6544630,MANHAT,SACHRT,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6544751,UMBC,IONA,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6544812,RIDER,MARIST,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6544979,STONY,UNCW,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6545071,UNLV,NMEX,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6545333,CALPLY,UCSB,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6545407,FDU,UMES,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6545488,KENSAW,DBU,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6545868,FAU,UAB,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6545974,JMU,LA,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6546278,WMMRY,CAMPBL,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6546334,GTOWN,XAVIER,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6546427,NDST,STTHOM,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6546578,ALAM,TXSOU,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6546632,RADFRD,SCUPS,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6546835,LAMON,GAST,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6546870,UVA,FSU,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6546999,UCONN,CREIGH,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6547080,OKLA,ALA,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6547198,UCSD,HAWAII,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6547339,LINWOD,SEMO,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6547381,MOREST,UTMAR,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6547518,CMICH,WMICH,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6547751,QUINN,NIAGRA,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6547806,NOEAST,MONMTH,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6547880,CITDEL,LONGWD,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6547931,ORU,NCOLO,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6547972,UNC,BC,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6548099,EKY,APEAY,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6548340,GRAMB,JACKST,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6548465,DELST,STONEH,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6548545,DUKE,LOUIS,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6548641,TXTECH,HOU,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6549040,STBONA,GWASH,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6549080,TNTECH,EILL,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6549260,HOUCHR,NICHST,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6549387,SDSU,AIRFOR,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6549580,BELLAR,LIPSCO,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6549786,ALAST,ARKPB,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6549917,COCAR,SALA,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6550074,TAMUCC,SFA,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6550187,UTTECH,SACST,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6550231,SETON,STJOHN,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6550296,NALA,CARK,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6550498,MAINE,BRYANT,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6550872,SEATTL,PORT,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6550984,USD,STCLAR,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6551036,ARIZ,AZST,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6551156,WINTHR,WCAR,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6551453,CCONN,WAGNER,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6551509,BAYLOR,BYU,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6551541,WGA,FGCU,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6551598,SJSU,WASHST,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6551707,TXARL,TARLET,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6551881,LASALL,RICH,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6552135,STJOES,STLOU,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6552152,ALBANY,UMASSL,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6552353,TOWSON,HOFSTR,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6552464,WRIGHT,NKY,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6552607,CHARSO,PRESBY,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6552679,CAL,GATECH,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6552784,MURRAY,BELMNT,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6585668,NORFLK,COPPIN,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6585809,SAMFRD,ETSU,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6585833,UMASS,NIU,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6587537,TXAM,VANDY,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6588160,RICE,UTSA,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6589439,LIU,LEMOYN,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6589929,MIAOH,BALLST,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
ncaa_baseball,2026-04-02,6589971,KENT,OHIO,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
kbo,2026-04-03,13272,DOO,HAN,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
kbo,2026-04-03,13273,KIW,LG,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
kbo,2026-04-03,13274,KIA,NCD,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
kbo,2026-04-03,13275,LOT,SSG,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
kbo,2026-04-03,13276,KTW,SAM,NO_PRICE,"f5,full_game,q1_yrfi,spread,total","f5,full_game,q1_yrfi,spread,total",5,57,ML,0.0,,,,,,,,,,,,,,,,,
