game_id,date,season,home_team,away_team,home_elo_pre,away_elo_pre,diff_elo,home_rest_days,away_rest_days,diff_rest_days,home_is_b2b,away_is_b2b,diff_is_b2b,home_games_last_3_days,away_games_last_3_days,diff_games_last_3_days,home_games_last_5_days,away_games_last_5_days,diff_games_last_5_days,home_games_last_7_days,away_games_last_7_days,diff_games_last_7_days,home_win_pct_L5,away_win_pct_L5,diff_win_pct_L5,home_win_pct_L10,away_win_pct_L10,diff_win_pct_L10,home_pts_diff_L5,away_pts_diff_L5,diff_pts_diff_L5,home_pts_diff_L10,away_pts_diff_L10,diff_pts_diff_L10,home_q1_win_pct_L5,away_q1_win_pct_L5,diff_q1_win_pct_L5,home_q1_diff_L5,away_q1_diff_L5,diff_q1_diff_L5,home_pts_scored_L5,away_pts_scored_L5,diff_pts_scored_L5,home_pts_conceded_L5,away_pts_conceded_L5,diff_pts_conceded_L5,home_win_pct_D10,away_win_pct_D10,diff_win_pct_D10,home_pts_diff_D10,away_pts_diff_D10,diff_pts_diff_D10,home_q1_diff_D10,away_q1_diff_D10,diff_q1_diff_D10,home_momentum_win,away_momentum_win,diff_momentum_win,home_momentum_pts,away_momentum_pts,diff_momentum_pts,home_momentum_q1,away_momentum_q1,diff_momentum_q1,home_regression_alert,away_regression_alert,diff_regression_alert,home_home_only_win_pct_L5,away_away_only_win_pct_L5,diff_surface_win_pct_L5,home_home_only_pts_diff_L5,away_away_only_pts_diff_L5,diff_surface_pts_diff_L5,home_home_only_q1_win_pct_L5,away_away_only_q1_win_pct_L5,diff_surface_q1_win_pct_L5,home_win_pct_L10_vs_league,away_win_pct_L10_vs_league,diff_win_pct_L10_vs_league,home_pts_diff_L10_vs_league,away_pts_diff_L10_vs_league,diff_pts_diff_L10_vs_league,home_q1_win_pct_L5_vs_league,away_q1_win_pct_L5_vs_league,diff_q1_win_pct_L5_vs_league,home_spread,spread_abs,home_is_favorite,odds_over_under,market_missing,TARGET_home_win,TARGET_home_win_q1
401705143,2025-01-17,2024-25,BOS,ORL,1672.0465028461529,1518.3278301334553,153.71867271269753,2.0,2.0,0.0,0,0,0,1,1,0,2,2,0,3,3,0,0.4,0.4,0.0,0.6,0.4,0.19999999999999996,-6.0,-6.6,0.5999999999999996,7.8,-6.8,14.6,0.6,0.4,0.19999999999999996,1.2,-5.6,6.8,104.8,99.0,5.799999999999997,110.8,105.6,5.200000000000003,0.5298997836746406,0.37758346295846434,0.1523163207161763,2.038815211037163,-7.796732310270748,9.83554752130791,2.018804004385823,-3.8773892276208244,5.896193232006647,-0.1298997836746406,0.022416537041535678,-0.1523163207161763,-8.038815211037162,1.1967323102707486,-9.235547521307911,-0.8188040043858231,-1.7226107723791753,0.9038067679933521,0.5318405442264987,0.08225315255507311,0.44958739167142564,0.6,0.4,0.19999999999999996,13.2,-5.0,18.2,0.6,0.4,0.19999999999999996,0.13888888888888884,-0.061111111111111116,0.19999999999999996,7.9111111111111105,-6.688888888888889,14.6,0.07777777777777772,-0.12222222222222223,0.19999999999999996,0.0,0.0,0,0.0,0,1,1
401705144,2025-01-17,2024-25,NYK,MIN,1588.9779612963841,1570.9672147253198,18.010746571064374,2.0,2.0,0.0,0,0,0,1,1,0,3,2,1,4,3,1,0.6,0.6,0.0,0.5,0.5,0.0,4.8,6.6,-1.7999999999999998,2.8,1.2,1.5999999999999999,0.6,0.6,0.0,-1.8,-1.4,-0.40000000000000013,119.4,113.6,5.800000000000011,114.6,107.0,7.599999999999994,0.5133593804340075,0.49708044230587195,0.01627893812813558,2.8314539176291857,2.848212284494882,-0.016758366865696317,-0.6234164994129706,-3.2639133724394367,2.640496873026466,0.08664061956599245,0.10291955769412803,-0.01627893812813558,1.968546082370814,3.7517877155051176,-1.7832416331343035,-1.1765835005870295,1.8639133724394368,-3.0404968730264663,0.18506792368453315,0.29050894346938394,-0.10544101978485079,0.4,0.6,-0.19999999999999996,1.8,2.8,-0.9999999999999998,0.6,0.8,-0.20000000000000007,0.03888888888888886,0.03888888888888886,0.0,2.911111111111111,1.311111111111111,1.6,0.07777777777777772,0.07777777777777772,0.0,0.0,0.0,0,0.0,0,0,0
401705145,2025-01-17,2024-25,MIA,DEN,1519.4479127999225,1610.7826092449538,-91.33469644503134,2.0,2.0,0.0,0,0,0,1,2,-1,2,3,-1,3,4,-1,0.6,0.8,-0.20000000000000007,0.5,0.7,-0.19999999999999996,4.4,10.4,-6.0,-1.7,7.8,-9.5,0.8,0.4,0.4,3.2,1.0,2.2,107.2,117.6,-10.399999999999991,102.8,107.2,-4.400000000000006,0.44128939497614655,0.670484465259826,-0.22919507028367941,-1.4557479093345556,6.230577441222778,-7.6863253505573335,2.8698265408597585,-0.2604073058248245,3.130233846684583,0.15871060502385342,0.12951553474017408,0.029195070283679347,5.855747909334556,4.169422558777223,1.6863253505573335,0.33017345914024165,1.2604073058248244,-0.9302338466845828,0.45149800049058125,0.3379866626790352,0.11351133781154604,0.4,0.8,-0.4,-6.0,8.4,-14.4,0.4,0.4,0.0,0.03888888888888886,0.23888888888888882,-0.19999999999999996,-1.588888888888889,7.9111111111111105,-9.5,0.2777777777777778,-0.12222222222222223,0.4,0.0,0.0,0,0.0,0,0,0
401705146,2025-01-17,2024-25,MIL,TOR,1545.248264751427,1317.2690736192142,227.97919113221292,2.0,2.0,0.0,0,0,0,2,1,1,3,2,1,4,3,1,0.8,0.4,0.4,0.6,0.3,0.3,5.8,-2.6,8.4,5.0,-11.2,16.2,0.6,0.4,0.19999999999999996,7.6,0.0,7.6,117.6,110.4,7.199999999999989,111.8,113.0,-1.2000000000000028,0.6914847019350432,0.40539931114375316,0.28608539079129003,6.902481197882892,-5.971079761426735,12.873560959309627,6.745223427645635,-3.2044498639913206,9.949673291636955,0.10851529806495686,-0.005399311143753138,0.11391460920871,-1.1024811978828923,3.3710797614267345,-4.473560959309626,0.854776572354365,3.2044498639913206,-2.3496732916369556,0.16363935795910148,0.17395329921508987,-0.01031394125598839,0.6,0.0,0.6,10.8,-22.4,33.2,0.8,0.2,0.6000000000000001,0.13888888888888884,-0.16111111111111115,0.3,5.111111111111111,-11.088888888888889,16.2,0.07777777777777772,-0.12222222222222223,0.19999999999999996,0.0,0.0,0,0.0,0,1,1
401705147,2025-01-17,2024-25,NOP,UTA,1393.0846544662813,1346.9531339576022,46.13152050867916,2.0,2.0,0.0,0,0,0,2,1,1,3,2,1,4,3,1,0.6,0.2,0.39999999999999997,0.5,0.3,0.2,-0.6,-4.0,3.4,0.0,-0.1,0.1,0.6,0.4,0.19999999999999996,-0.8,1.0,-1.8,116.0,108.6,7.400000000000006,116.6,112.6,4.0,0.5905399393934244,0.3120660399485985,0.2784738994448259,0.7371667737452173,-0.7550323710815355,1.4921991448267529,0.055944804643459606,1.4030567084066212,-1.3471119037631616,0.00946006060657556,-0.11206603994859848,0.12152610055517404,-1.3371667737452173,-3.2449676289184644,1.907800855173247,-0.8559448046434597,-0.4030567084066212,-0.45288809623683846,0.07631839929383642,0.27431442139452167,-0.19799602210068523,0.4,0.4,0.0,-2.8,4.6,-7.3999999999999995,0.4,0.2,0.2,0.03888888888888886,-0.16111111111111115,0.2,0.11111111111111101,0.011111111111111002,0.1,0.07777777777777772,-0.12222222222222223,0.19999999999999996,0.0,0.0,0,0.0,0,1,1
401705148,2025-01-17,2024-25,SAS,MEM,1452.1650559928214,1525.3149065515715,-73.14985055875013,2.0,2.0,0.0,0,0,0,1,1,0,2,2,0,2,3,-1,0.2,0.6,-0.39999999999999997,0.4,0.5,-0.09999999999999998,-4.2,5.0,-9.2,2.2,0.1,2.1,0.6,0.4,0.19999999999999996,1.2,-2.4,3.5999999999999996,113.4,121.6,-8.199999999999989,117.6,116.6,1.0,0.36295917419406687,0.522340521771443,-0.1593813475773761,0.4979929928177699,1.9796253798713566,-1.4816323870535868,1.918917937708071,-1.3197876156166253,3.2387055533246962,-0.16295917419406686,0.07765947822855701,-0.24061865242262387,-4.69799299281777,3.0203746201286434,-7.718367612946414,-0.718917937708071,-1.0802123843833746,0.36129444667530364,0.3978588238349554,0.2286782092349892,0.16918061459996622,0.6,0.4,0.19999999999999996,7.6,0.2,7.3999999999999995,0.8,0.4,0.4,-0.061111111111111116,0.03888888888888886,-0.09999999999999998,2.3111111111111113,0.21111111111111103,2.1000000000000005,0.07777777777777772,-0.12222222222222223,0.19999999999999996,0.0,0.0,0,0.0,0,0,1
401705149,2025-01-17,2024-25,DAL,OKC,1564.0002331318954,1746.3544935866053,-182.3542604547099,2.0,1.0,1.0,0,1,-1,2,2,0,3,3,0,3,4,-1,0.4,0.8,-0.4,0.2,0.9,-0.7,-1.2,19.0,-20.2,-5.8,16.8,-22.6,0.2,1.0,-0.8,-3.4,13.4,-16.8,110.2,127.2,-17.0,111.4,108.2,3.200000000000003,0.2121955624638065,0.9025047415706834,-0.690309179106877,-5.754339134153572,18.297953240146523,-24.052292374300094,-2.038143265151047,9.270322571922142,-11.30846583707319,0.18780443753619352,-0.10250474157068334,0.29030917910687687,4.5543391341535715,0.7020467598534772,3.8522923743000943,-1.3618567348489528,4.1296774280778585,-5.491534162926811,0.41552139424387213,0.13760707956335722,0.2779143146805149,0.4,0.8,-0.4,-3.0,17.4,-20.4,0.2,1.0,-0.8,-0.2611111111111111,0.4388888888888889,-0.7,-5.688888888888889,16.91111111111111,-22.6,-0.32222222222222224,0.47777777777777775,-0.8,0.0,0.0,0,0.0,0,1,0
401705150,2025-01-17,2024-25,CHI,CHA,1443.2586615713624,1300.4008802625733,142.85778130878907,2.0,2.0,0.0,0,0,0,2,1,1,3,2,1,4,2,2,0.2,0.4,-0.2,0.5,0.2,0.3,-2.0,-1.0,-1.0,0.1,-5.0,5.1,0.4,0.4,0.0,-0.2,-1.8,1.6,115.4,108.8,6.6000000000000085,117.4,109.8,7.6000000000000085,0.36216389626870676,0.3217118236505745,0.04045207261813227,-1.6483559875843372,-2.92926486460233,1.2809088770179928,-1.1931629357555715,-3.0693095193078856,1.8761465835523141,-0.16216389626870675,0.07828817634942553,-0.24045207261813228,-0.3516440124156628,1.92926486460233,-2.2809088770179926,0.9931629357555716,1.2693095193078856,-0.27614658355231403,0.1797460968894899,0.17475141957954204,0.004994677309947848,0.4,0.2,0.2,2.0,-3.8,5.8,0.4,0.4,0.0,0.03888888888888886,-0.2611111111111111,0.3,0.21111111111111103,-4.888888888888889,5.1000000000000005,-0.12222222222222223,-0.12222222222222223,0.0,0.0,0.0,0,0.0,0,0,0
401705151,2025-01-17,2024-25,LAL,BKN,1544.1171060862678,1381.9562323118369,162.1608737744309,2.0,2.0,0.0,0,0,0,1,2,-1,2,3,-1,2,4,-2,0.4,0.2,0.2,0.5,0.2,0.3,-4.6,-15.2,10.6,-1.8,-13.4,11.6,0.4,0.6,-0.19999999999999996,-2.8,2.6,-5.4,110.0,102.6,7.400000000000006,114.6,117.8,-3.200000000000003,0.4779039274149588,0.21862902165140227,0.2592749057635565,-3.3758999416438633,-15.870320435151037,12.494420493507173,-2.1339795523182015,2.1510813660913795,-4.285060918409581,-0.07790392741495877,-0.01862902165140226,-0.05927490576355651,-1.2241000583561363,0.6703204351510372,-1.8944204935071736,-0.6660204476817984,0.44891863390862063,-1.114939081590419,0.13910893033276558,0.05214504340895412,0.08696388692381146,0.6,0.4,0.19999999999999996,-0.4,-11.6,11.2,0.2,0.8,-0.6000000000000001,0.03888888888888886,-0.2611111111111111,0.3,-1.688888888888889,-13.28888888888889,11.600000000000001,-0.12222222222222223,0.07777777777777772,-0.19999999999999996,0.0,0.0,0,0.0,0,1,1
401705152,2025-01-18,2024-25,DET,PHX,1436.9077534992998,1505.9586606736004,-69.05090717430062,2.0,2.0,0.0,0,0,0,1,1,0,2,2,0,3,4,-1,0.6,0.8,-0.20000000000000007,0.7,0.5,0.19999999999999996,3.0,5.0,-2.0,3.2,-0.3,3.5,0.4,0.6,-0.19999999999999996,1.6,3.2,-1.6,112.8,120.8,-8.0,109.8,115.8,-6.0,0.6552702423645109,0.6043477103295621,0.050922532034948786,2.4420459428226193,1.443356822605478,0.9986891202171413,1.3855063125748524,1.65751784280744,-0.2720115302325876,-0.055270242364510946,0.1956522896704379,-0.25092253203494885,0.5579540571773807,3.556643177394522,-2.9986891202171413,0.21449368742514774,1.5424821571925602,-1.3279884697674125,0.08316794522337997,0.373484448540164,-0.29031650331678405,0.6,0.4,0.19999999999999996,2.4,-3.4,5.8,0.2,0.4,-0.2,0.17499999999999993,-0.025000000000000022,0.19999999999999996,3.1,-0.40000000000000013,3.5,-0.033333333333333326,0.16666666666666663,-0.19999999999999996,0.0,0.0,0,0.0,0,0,0
401705153,2025-01-18,2024-25,BOS,ATL,1675.814252582425,1510.5052517763859,165.3090008060392,1.0,3.0,-2.0,1,0,1,2,1,1,2,2,0,3,2,1,0.6,0.6,0.0,0.6,0.6,0.0,2.0,-2.0,4.0,6.8,0.1,6.7,0.6,0.6,0.0,2.0,0.0,2.0,110.6,115.2,-4.6000000000000085,108.6,117.2,-8.600000000000009,0.6004148161234445,0.6142519135323598,-0.013837097408915255,5.41529003445808,0.35597628473157783,5.059313749726502,2.398280508804441,-0.19804516253470697,2.596325671339148,-0.0004148161234445169,-0.014251913532359772,0.013837097408915255,-3.4152900344580797,-2.355976284731578,-1.0593137497265017,-0.398280508804441,0.19804516253470697,-0.5963256713391479,0.1711793178463485,0.13205072776893867,0.03912859007740982,0.6,0.4,0.19999999999999996,11.2,-6.4,17.6,0.6,0.4,0.19999999999999996,0.07499999999999996,0.07499999999999996,0.0,6.699999999999999,-1.249000902703301e-16,6.699999999999999,0.16666666666666663,0.16666666666666663,0.0,0.0,0.0,0,0.0,0,0,1
401705154,2025-01-18,2024-25,IND,PHI,1583.6543206279996,1452.820581326316,130.83373930168364,2.0,3.0,-1.0,0,0,0,1,1,0,2,2,0,3,3,0,0.8,0.2,0.6000000000000001,0.8,0.3,0.5,8.8,-5.8,14.600000000000001,9.0,-2.8,11.8,0.8,0.2,0.6000000000000001,2.4,-5.0,7.4,114.6,108.8,5.799999999999997,105.8,114.6,-8.799999999999997,0.7903521196860332,0.2111947467531458,0.5791573729328874,8.61604891616114,-4.84335908585144,13.45940800201258,1.9617027185545017,-3.734671932210127,5.6963746507646285,0.009647880313966795,-0.011194746753145801,0.020842627067112596,0.18395108383885983,-0.9566409141485597,1.1405919979874195,0.4382972814454982,-1.265328067789873,1.7036253492353712,0.018845434505909787,0.05902679246057378,-0.040181357954663995,0.6,0.4,0.19999999999999996,5.6,1.2,4.3999999999999995,0.6,0.6,0.0,0.275,-0.22500000000000003,0.5,8.9,-2.9,11.8,0.3666666666666667,-0.23333333333333334,0.6000000000000001,0.0,0.0,0,0.0,0,1,1
401705155,2025-01-18,2024-25,GSW,WAS,1520.7990209555794,1224.8910071043265,295.9080138512529,3.0,2.0,1.0,0,0,0,1,1,0,2,2,0,2,3,-1,0.4,0.0,0.4,0.5,0.1,0.4,-5.4,-20.2,14.799999999999999,-2.9,-15.0,12.1,0.4,0.0,0.4,2.6,-9.4,12.0,103.6,106.4,-2.8000000000000114,109.0,126.6,-17.599999999999994,0.47504435743357426,0.050893134245468395,0.4241512231881059,-3.7545364677686446,-16.85155732123136,13.097020853462716,3.170112803286999,-5.90613165722954,9.07624446051654,-0.07504435743357424,-0.050893134245468395,-0.024151223188105843,-1.6454635322313558,-3.348442678768638,1.7029791465372823,-0.5701128032869991,-3.49386834277046,2.923755539483461,0.15731753404514204,0.21831526818390032,-0.06099773413875828,0.4,0.0,0.4,-4.4,-16.0,11.6,0.6,0.4,0.19999999999999996,-0.025000000000000022,-0.42500000000000004,0.4,-3.0,-15.1,12.1,-0.033333333333333326,-0.43333333333333335,0.4,0.0,0.0,0,0.0,0,1,0
401705156,2025-01-18,2024-25,MIN,CLE,1584.2389728902094,1678.5676739982919,-94.32870110808244,1.0,2.0,-1.0,1,0,1,2,1,1,3,2,1,4,3,1,0.6,0.6,0.0,0.5,0.8,-0.30000000000000004,8.6,-2.4,11.0,2.7,5.4,-2.7,0.6,0.2,0.39999999999999997,-0.2,-5.2,5.0,116.0,119.0,-3.0,107.4,121.4,-14.0,0.5725183759599912,0.6782881763494256,-0.1057698003894344,5.522534784205915,1.1128768998424836,4.4096578843634315,-1.172772024188257,-2.34394200925148,1.1711699850632231,0.027481624040008756,-0.07828817634942564,0.1057698003894344,3.077465215794085,-3.5128768998424835,6.5903421156365685,0.9727720241882571,-2.85605799074852,3.828830014936777,0.18135488482971301,0.2539320213415498,-0.07257713651183678,0.4,0.8,-0.4,-0.4,6.4,-6.800000000000001,0.2,0.6,-0.39999999999999997,-0.025000000000000022,0.275,-0.30000000000000004,2.6,5.3,-2.6999999999999997,0.16666666666666663,-0.23333333333333334,0.39999999999999997,0.0,0.0,0,0.0,0,0,1
401705157,2025-01-18,2024-25,POR,HOU,1351.1709511760207,1598.4639934362604,-247.29304226023964,2.0,2.0,0.0,0,0,0,1,2,-1,2,3,-1,3,3,0,0.2,0.8,-0.6000000000000001,0.3,0.6,-0.3,-11.0,8.8,-19.8,-8.1,3.1,-11.2,0.4,0.4,0.0,-0.4,-0.8,0.4,106.2,125.8,-19.599999999999994,117.2,117.0,0.20000000000000284,0.2111947467531458,0.6486370879383514,-0.4374423411852056,-11.406386393861926,4.335460454268829,-15.741846848130756,-0.9707774786979888,-0.14876287081034545,-0.8220146078876434,-0.011194746753145801,0.15136291206164865,-0.16255765881479445,0.40638639386192565,4.464539545731172,-4.058153151869246,0.5707774786979888,-0.6512371291896546,1.2220146078876435,0.031514066446242085,0.37458988934820725,-0.34307582290196514,0.2,0.8,-0.6000000000000001,-17.2,11.8,-29.0,0.2,0.6,-0.39999999999999997,-0.22500000000000003,0.07499999999999996,-0.3,-8.2,3.0,-11.2,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0,0.0,0,0,0
401705158,2025-01-19,2024-25,MIA,SAS,1509.1985570160477,1441.3937813978011,67.8047756182466,2.0,2.0,0.0,0,0,0,1,1,0,2,2,0,3,3,0,0.4,0.2,0.2,0.4,0.4,0.0,-2.8,-7.6,4.8,-4.1,-0.3,-3.8,0.6,0.8,-0.20000000000000007,0.8,2.2,-1.4000000000000001,107.0,113.6,-6.599999999999994,109.8,121.2,-11.400000000000006,0.3383256962373737,0.3085152980649568,0.029810398172416874,-5.1198726707507936,-4.69596319341367,-0.4239094773371237,1.1716496648072854,2.041391115528912,-0.8697414507216268,0.06167430376262634,-0.1085152980649568,0.17018960182758314,2.3198726707507937,-2.90403680658633,5.2239094773371235,-0.37164966480728534,0.158608884471088,-0.5302585492783733,0.17766793730016603,0.2537171383942733,-0.07604920109410726,0.4,0.4,0.0,-8.6,1.0,-9.6,0.4,0.8,-0.4,-0.06428571428571428,-0.06428571428571428,0.0,-2.921428571428571,0.8785714285714286,-3.7999999999999994,0.1285714285714285,0.32857142857142857,-0.20000000000000007,0.0,0.0,0,0.0,0,1,0
401705159,2025-01-19,2024-25,ORL,DEN,1514.5600803971831,1621.0319650288288,-106.47188463164571,2.0,2.0,0.0,0,0,0,1,1,0,2,3,-1,3,4,-1,0.2,0.8,-0.6000000000000001,0.4,0.7,-0.29999999999999993,-13.8,9.8,-23.6,-7.2,8.7,-15.899999999999999,0.4,0.4,0.0,-6.2,-0.6,-5.6000000000000005,97.2,119.0,-21.799999999999997,111.0,109.2,1.7999999999999972,0.3209459435146947,0.719911795470852,-0.39896585195615736,-10.82430362169954,8.62692343047052,-19.45122705217006,-4.7134837384012105,0.9360458164953553,-5.649529554896565,-0.12094594351469468,0.080088204529148,-0.20103414804384268,-2.9756963783004604,1.1730765695294814,-4.148772947829942,-1.4865162615987897,-1.5360458164953554,0.04952955489656574,0.2697307624297177,0.13874203300562207,0.13098872942409565,0.4,1.0,-0.6,-5.0,14.4,-19.4,0.6,0.6,0.0,-0.06428571428571428,0.23571428571428565,-0.29999999999999993,-6.021428571428571,9.878571428571428,-15.899999999999999,-0.07142857142857145,-0.07142857142857145,0.0,0.0,0.0,0,0.0,0,0,1
401705160,2025-01-19,2024-25,MIL,PHI,1547.8777183001753,1448.6333758037706,99.24434249640467,2.0,1.0,1.0,0,1,-1,1,1,0,3,3,0,4,4,0,0.8,0.0,0.8,0.7,0.2,0.49999999999999994,6.2,-9.6,15.8,7.3,-6.3,13.6,0.6,0.0,0.6,9.8,-7.4,17.200000000000003,119.4,107.4,12.0,113.2,117.0,-3.799999999999997,0.7745322861371375,0.142745245247823,0.6317870408893145,9.41282567652453,-7.353815355206006,16.766641031730536,8.82915657182286,-4.181863168825064,13.011019740647924,0.025467713862862507,-0.142745245247823,0.1682129591106855,-3.21282567652453,-2.2461846447939937,-0.9666410317305365,0.9708434281771403,-3.2181368311749363,4.188980259352077,0.186108997689089,0.2550544774875227,-0.06894547979843368,0.8,0.2,0.6000000000000001,15.0,-5.8,20.8,1.0,0.4,0.6,0.23571428571428565,-0.2642857142857143,0.49999999999999994,8.478571428571428,-5.121428571428571,13.599999999999998,0.1285714285714285,-0.4714285714285715,0.6,0.0,0.0,0,0.0,0,1,1
401705161,2025-01-19,2024-25,OKC,BKN,1734.0275648764675,1378.3348453207911,355.6927195556764,2.0,2.0,0.0,0,0,0,2,1,1,3,3,0,4,4,0,0.8,0.2,0.6000000000000001,0.8,0.2,0.6000000000000001,18.8,-12.4,31.200000000000003,13.6,-13.4,27.0,1.0,0.6,0.4,12.8,2.8,10.0,122.4,103.2,19.200000000000003,103.6,115.6,-12.0,0.73035874084273,0.18583466840369192,0.5445240724390381,13.176610990369316,-13.639772369878381,26.8163833602477,8.516544475626171,1.4210271347312158,7.095517340894955,0.06964125915727004,0.01416533159630809,0.05547592756096195,5.623389009630685,1.2397723698783807,4.383616639752304,4.28345552437383,1.378972865268784,2.904482659105046,0.3508107096388043,0.07615395009022713,0.27465675954857716,1.0,0.2,0.8,13.8,-12.4,26.200000000000003,0.4,0.6,-0.19999999999999996,0.33571428571428574,-0.2642857142857143,0.6000000000000001,14.778571428571428,-12.221428571428572,27.0,0.5285714285714285,0.1285714285714285,0.39999999999999997,0.0,0.0,0,0.0,0,1,1
401705162,2025-01-19,2024-25,LAC,LAL,1577.1131983959249,1547.7384930773135,29.374705318611404,3.0,2.0,1.0,0,0,0,1,1,0,2,2,0,3,3,0,0.6,0.4,0.19999999999999996,0.6,0.6,0.0,14.8,-7.8,22.6,5.9,-1.4,7.300000000000001,0.4,0.4,0.0,0.0,-3.2,3.2,112.4,106.6,5.800000000000011,97.6,114.4,-16.80000000000001,0.6574898377381083,0.592988627795066,0.06450120994304231,12.750644277661108,-2.5724337924278804,15.323078070088988,-0.19396768640882808,-1.5535717509934182,1.3596040645845902,-0.05748983773810834,-0.19298862779506598,0.13549879005695764,2.049355722338893,-5.227566207572119,7.276921929911012,0.19396768640882808,-1.646428249006582,1.84039593541541,0.159957623855053,0.4543669381736719,-0.29440931431861894,1.0,0.6,0.4,28.6,-1.2,29.8,0.4,0.6,-0.19999999999999996,0.13571428571428568,0.13571428571428568,0.0,7.078571428571429,-0.2214285714285713,7.300000000000001,-0.07142857142857145,-0.07142857142857145,0.0,0.0,0.0,0,0.0,0,1,1
401705163,2025-01-19,2024-25,POR,CHI,1345.1734248867028,1427.2213294164885,-82.04790452978568,1.0,2.0,-1.0,1,0,1,2,1,1,3,3,0,3,4,-1,0.0,0.2,-0.2,0.2,0.4,-0.2,-19.2,0.8,-20.0,-10.7,-0.6,-10.1,0.2,0.4,-0.2,-4.0,0.6,-4.6,103.0,117.4,-14.400000000000006,122.2,116.6,5.6000000000000085,0.142745245247823,0.2710690223360498,-0.1283237770882268,-13.951455961583758,-1.958494615893143,-11.992961345690615,-1.6031746202938522,-2.6157428377774994,1.0125682174836472,-0.142745245247823,-0.07106902233604978,-0.07167622291177322,-5.248544038416242,2.7584946158931434,-8.007038654309385,-2.396825379706148,3.2157428377774995,-5.6125682174836475,0.4051724471686351,0.20899375313070695,0.19617869403792815,0.0,0.4,-0.4,-22.4,-5.2,-17.2,0.0,0.2,-0.2,-0.2642857142857143,-0.06428571428571428,-0.2,-9.52142857142857,0.5785714285714286,-10.1,-0.27142857142857146,-0.07142857142857145,-0.2,0.0,0.0,0,0.0,0,1,0
401705164,2025-01-19,2024-25,SAC,WAS,1525.6735596982903,1223.0335137981979,302.64004590009245,3.0,1.0,2.0,0,1,-1,1,2,-1,2,2,0,3,4,-1,0.8,0.0,0.8,0.8,0.1,0.7000000000000001,3.4,-20.6,24.0,5.8,-13.8,19.6,0.6,0.2,0.39999999999999997,-3.2,-7.2,4.0,121.6,108.6,13.0,118.2,129.2,-10.999999999999986,0.7979860898228536,0.043259164108648135,0.7547269257142054,4.938535453847414,-15.082580249138442,20.021115702985856,-1.733749123877407,-4.383441619152759,2.6496924952753518,0.002013910177146472,-0.043259164108648135,0.04527307428579461,-1.5385354538474139,-5.51741975086156,3.978884297014146,-1.4662508761225932,-2.8165583808472414,1.3503075047246482,0.07894068286951716,0.3191301516517261,-0.24018946878220893,1.0,0.0,1.0,6.2,-15.4,21.6,0.4,0.6,-0.19999999999999996,0.33571428571428574,-0.3642857142857143,0.7000000000000001,6.978571428571429,-12.621428571428572,19.6,0.1285714285714285,-0.27142857142857146,0.39999999999999997,0.0,0.0,0,0.0,0,1,1
401705165,2025-01-20,2024-25,CHA,DAL,1316.4382124174472,1576.327161842033,-259.8889494245859,3.0,3.0,0.0,0,0,0,1,1,0,2,2,0,2,3,-1,0.6,0.4,0.19999999999999996,0.3,0.3,0.0,0.2,-3.8,4.0,-3.8,-4.6,0.7999999999999998,0.4,0.2,0.2,-1.4,-3.6,2.2,115.0,107.8,7.200000000000003,114.8,111.6,3.200000000000003,0.4602253395953393,0.36713651758658644,0.09308882200875285,-1.7486316610037698,-3.2499447901223255,1.5013131291185557,-0.6396558541029298,-2.0750297489319336,1.4353738948290038,0.1397746604046607,0.03286348241341358,0.10691117799124711,1.9486316610037697,-0.5500552098776743,2.498686870881444,-0.7603441458970701,-1.5249702510680665,0.7646261051709964,0.23720624345484917,0.06036624290729729,0.1768400005475519,0.2,0.0,0.2,-6.8,-8.6,1.7999999999999998,0.2,0.6,-0.39999999999999997,-0.21875000000000006,-0.21875000000000006,0.0,-5.0,-5.8,0.7999999999999998,-0.04999999999999999,-0.25,0.2,0.0,0.0,0,0.0,0,1,0
401705166,2025-01-20,2024-25,HOU,DET,1604.4615197255782,1426.019315679615,178.4422040459633,2.0,2.0,0.0,0,0,0,1,1,0,3,2,1,4,3,1,0.8,0.4,0.4,0.7,0.7,0.0,8.6,-0.8,9.4,5.4,4.1,1.3000000000000007,0.6,0.2,0.39999999999999997,1.6,1.0,0.6000000000000001,123.8,114.4,9.399999999999991,115.2,115.2,0.0,0.7381118142399495,0.5569797060098343,0.18113210823011527,7.830858044452575,1.8066716568303849,6.024186387622191,0.2838624282882589,0.9173694972115716,-0.6335070689233127,0.06188818576005051,-0.15697970600983424,0.21886789176988475,0.7691419555474246,-2.606671656830385,3.3758136123778097,1.3161375717117412,0.08263050278842843,1.2335070689233127,0.10034528353742174,0.2873132888513535,-0.18696800531393176,0.6,0.8,-0.20000000000000007,-2.0,2.2,-4.2,0.2,0.8,-0.6000000000000001,0.1812499999999999,0.1812499999999999,0.0,4.2,2.8999999999999995,1.3000000000000007,0.14999999999999997,-0.25,0.39999999999999997,0.0,0.0,0,0.0,0,0,0
