game_id,date,season,home_team,away_team,home_elo_pre,away_elo_pre,diff_elo,home_rest_days,away_rest_days,diff_rest_days,home_is_b2b,away_is_b2b,diff_is_b2b,home_games_last_3_days,away_games_last_3_days,diff_games_last_3_days,home_games_last_5_days,away_games_last_5_days,diff_games_last_5_days,home_games_last_7_days,away_games_last_7_days,diff_games_last_7_days,home_win_pct_L5,away_win_pct_L5,diff_win_pct_L5,home_win_pct_L10,away_win_pct_L10,diff_win_pct_L10,home_run_diff_L5,away_run_diff_L5,diff_run_diff_L5,home_run_diff_L10,away_run_diff_L10,diff_run_diff_L10,home_runs_scored_L5,away_runs_scored_L5,diff_runs_scored_L5,home_runs_allowed_L5,away_runs_allowed_L5,diff_runs_allowed_L5,home_yrfi_rate_L10,away_yrfi_rate_L10,diff_yrfi_rate_L10,home_r1_scored_rate_L10,away_r1_scored_rate_L10,diff_r1_scored_rate_L10,home_r1_allowed_rate_L10,away_r1_allowed_rate_L10,diff_r1_allowed_rate_L10,home_f5_win_pct_L5,away_f5_win_pct_L5,diff_f5_win_pct_L5,home_f5_diff_L5,away_f5_diff_L5,diff_f5_diff_L5,home_hits_L5,away_hits_L5,diff_hits_L5,home_hits_allowed_L5,away_hits_allowed_L5,diff_hits_allowed_L5,home_home_only_win_pct_L5,away_away_only_win_pct_L5,diff_surface_win_pct_L5,home_home_only_run_diff_L5,away_away_only_run_diff_L5,diff_surface_run_diff_L5,home_home_only_yrfi_rate_L10,away_away_only_yrfi_rate_L10,diff_surface_yrfi_rate_L10,home_home_only_f5_win_pct_L5,away_away_only_f5_win_pct_L5,diff_surface_f5_win_pct_L5,home_win_pct_L10_vs_league,away_win_pct_L10_vs_league,diff_win_pct_L10_vs_league,home_run_diff_L10_vs_league,away_run_diff_L10_vs_league,diff_run_diff_L10_vs_league,home_yrfi_rate_L10_vs_league,away_yrfi_rate_L10_vs_league,diff_yrfi_rate_L10_vs_league,home_f5_win_pct_L5_vs_league,away_f5_win_pct_L5_vs_league,diff_f5_win_pct_L5_vs_league,home_momentum_win,away_momentum_win,diff_momentum_win,home_momentum_run_diff,away_momentum_run_diff,diff_momentum_run_diff,home_surface_edge,away_surface_edge,diff_surface_edge,home_fatigue_index,away_fatigue_index,diff_fatigue_index,home_form_power,away_form_power,diff_form_power,home_is_favorite,odds_over_under,market_missing,TARGET_home_win,TARGET_yrfi,TARGET_home_win_f5
12341,2025-03-26,2025,KIA,KIW,1606.0416942030017,1429.9612065994713,176.0804876035304,1.0,1.0,0.0,1,1,0,2,2,0,3,3,0,3,3,0,0.8,0.4,0.4,0.6,0.5,0.09999999999999998,4.2,-3.0,7.2,2.8,-1.1,3.9,8.0,5.0,3.0,3.8,8.0,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.6000000000000001,4.2,-3.6,7.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.12999999999999995,0.02999999999999997,0.09999999999999998,2.7199999999999998,-1.1800000000000002,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000007,-0.09999999999999998,0.30000000000000004,1.4000000000000004,-1.9,3.3000000000000003,0.20000000000000007,-0.3,0.5,2.0,2.0,0.0,1.68,-0.55,2.23,-1,0.0,0,0,,
12342,2025-03-27,2025,LG,HAN,1534.3396105957352,1504.2196223394888,30.119988256246415,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,4,4,0,1.0,0.4,0.6,0.7,0.6,0.09999999999999998,6.0,-1.4,7.4,3.0,0.7,2.3,6.8,2.2,4.6,0.8,3.6,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.6,6.0,-1.4,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.22999999999999993,0.12999999999999995,0.09999999999999998,3.02,0.72,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,-0.19999999999999996,0.5,3.0,-2.0999999999999996,5.1,0.30000000000000004,-0.19999999999999996,0.5,3.0,3.0,0.0,2.0999999999999996,0.42,1.6799999999999997,-1,0.0,0,1,,
12343,2025-03-27,2025,SSG,LOT,1509.0532052720498,1456.1115801801384,52.94162509191142,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,4,4,0,0.8,0.2,0.6000000000000001,0.5,0.2,0.3,2.4,-4.0,6.4,-0.2,-2.8,2.5999999999999996,4.8,2.0,2.8,2.4,6.0,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.6000000000000001,2.4,-4.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.02999999999999997,-0.27,0.3,-0.18000000000000005,-2.78,2.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,2.6,-1.2000000000000002,3.8000000000000003,0.30000000000000004,0.0,0.30000000000000004,3.0,3.0,0.0,-0.1,-0.5599999999999999,0.45999999999999996,-1,0.0,0,1,,
12344,2025-03-27,2025,SAM,NCD,1510.699013561959,1401.5504317532816,109.14858180867736,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,4,4,0,0.6,0.4,0.19999999999999996,0.5,0.3,0.2,3.4,-3.2,6.6,0.7,-2.8,3.5,9.0,4.0,5.0,5.6,7.2,-1.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.4,4.2,-3.2,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.02999999999999997,-0.17000000000000004,0.2,0.72,-2.78,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.10000000000000003,-5.551115123125783e-17,2.7,-0.40000000000000036,3.1000000000000005,0.30000000000000004,0.10000000000000003,0.2,3.0,3.0,0.0,0.35,-0.84,1.19,-1,0.0,0,0,,
12345,2025-03-27,2025,KTW,DOO,1556.1116748510474,1491.9119606438273,64.19971420722004,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,4,4,0,0.6,0.2,0.39999999999999997,0.7,0.1,0.6,1.4,-2.2,3.6,1.7,-1.8,3.5,5.4,3.8,1.6000000000000005,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.39999999999999997,1.4,-2.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.22999999999999993,-0.37,0.5999999999999999,1.72,-1.78,3.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,0.1,-0.19999999999999998,-0.30000000000000004,-0.40000000000000013,0.10000000000000009,-0.09999999999999998,0.1,-0.19999999999999998,3.0,3.0,0.0,1.19,-0.18000000000000002,1.3699999999999999,-1,0.0,0,1,,
12346,2025-03-27,2025,KIA,KIW,1593.7025577915028,1442.3003430109702,151.40221478053263,1.0,1.0,0.0,1,1,0,2,2,0,4,4,0,4,4,0,0.6,0.4,0.19999999999999996,0.6,0.5,0.09999999999999998,2.0,-1.8,3.8,2.1,-0.8,2.9000000000000004,9.0,7.6,1.4000000000000004,7.0,9.4,-2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.39999999999999997,2.0,-2.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.12999999999999995,0.02999999999999997,0.09999999999999998,2.12,-0.78,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,0.09999999999999998,-0.10000000000000009,-1.0,0.8999999999999999,0.0,-0.3,0.3,3.0,3.0,0.0,1.26,-0.4,1.6600000000000001,-1,0.0,0,0,,
12347,2025-03-28,2025,HAN,KIA,1497.7017502011388,1581.7798326916545,-84.07808249051573,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,5,5,0,0.2,0.4,-0.2,0.5,0.6,-0.09999999999999998,-2.0,0.4,-2.4,0.4,2.2,-1.8000000000000003,1.8,7.4,-5.6000000000000005,3.8,7.0,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,-0.2,-2.2,1.4,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.02999999999999997,0.12999999999999995,-0.09999999999999998,0.41000000000000003,2.2100000000000004,-1.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.19999999999999996,-0.10000000000000003,-2.4,-1.8000000000000003,-0.5999999999999996,-0.3,-0.19999999999999996,-0.10000000000000003,3.0,3.0,0.0,0.2,1.32,-1.12,-1,0.0,0,1,,
12348,2025-03-28,2025,LOT,KTW,1450.0943468053708,1561.8876270106623,-111.79328020529147,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,5,5,0,0.2,0.6,-0.39999999999999997,0.2,0.7,-0.49999999999999994,-4.4,1.0,-5.4,-2.5,1.3,-3.8,2.0,4.4,-2.4000000000000004,6.4,3.4,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,-0.39999999999999997,-1.4,-0.2,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,0.22999999999999993,-0.49999999999999994,-2.4899999999999998,1.31,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,0.09999999999999998,-1.9000000000000004,-0.30000000000000004,-1.6000000000000003,0.0,-0.09999999999999998,0.09999999999999998,3.0,3.0,0.0,-0.5,0.9099999999999999,-1.41,-1,0.0,0,0,,
12349,2025-03-28,2025,NCD,LG,1412.6913864072737,1540.8574827340851,-128.16609632681138,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,5,5,0,0.6,1.0,-0.4,0.3,0.8,-0.5,-1.4,5.6,-7.0,-2.5,3.2,-5.7,6.2,6.6,-0.39999999999999947,7.6,1.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,-0.2,-2.4,0.0,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.17000000000000004,0.33,-0.5,-2.4899999999999998,3.2100000000000004,-5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.19999999999999996,0.10000000000000003,1.1,2.3999999999999995,-1.2999999999999994,-0.09999999999999998,-0.4,0.30000000000000004,3.0,3.0,0.0,-0.75,2.5600000000000005,-3.3100000000000005,-1,0.0,0,0,,
12350,2025-03-28,2025,KIW,SSG,1454.2230681108185,1515.0704386468174,-60.847370535998834,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,5,5,0,0.4,0.8,-0.4,0.5,0.6,-0.09999999999999998,-1.6,1.6,-3.2,-0.7,0.3,-1.0,8.0,4.2,3.8,9.6,2.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.20000000000000007,0.8,2.2,-1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.02999999999999997,0.12999999999999995,-0.09999999999999998,-0.69,0.31,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,0.20000000000000007,-0.30000000000000004,-0.9000000000000001,1.3,-2.2,0.30000000000000004,0.0,0.30000000000000004,3.0,3.0,0.0,-0.35,0.18,-0.53,-1,0.0,0,1,,
12351,2025-03-28,2025,DOO,SAM,1486.1360084842124,1499.5580589079668,-13.4220504237544,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,5,5,0,0.2,0.6,-0.39999999999999997,0.1,0.4,-0.30000000000000004,-1.8,2.6,-4.4,-1.6,-0.2,-1.4000000000000001,3.2,9.8,-6.6000000000000005,5.0,7.2,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,-0.6,-3.8,3.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,-0.07,-0.3,-1.59,-0.19,-1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.19999999999999996,-0.09999999999999995,-0.19999999999999996,2.8000000000000003,-3.0,0.1,-0.4,0.5,3.0,3.0,0.0,-0.16000000000000003,-0.08000000000000002,-0.08000000000000002,-1,0.0,0,1,,
12352,2025-03-29,2025,HAN,KIA,1506.8243579463874,1572.657224946406,-65.8328670000185,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,6,6,0,0.2,0.2,0.0,0.5,0.5,0.0,-1.2,-2.0,0.8,0.1,1.0,-0.9,2.4,6.0,-3.6,3.6,8.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,-0.4,0.4,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.02999999999999997,0.02999999999999997,0.0,0.09999999999999996,1.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.3,0.0,-1.3,-3.0,1.7,-0.09999999999999998,-0.09999999999999998,0.0,3.0,3.0,0.0,0.05,0.5,-0.45,-1,0.0,0,1,,
12353,2025-03-29,2025,LOT,KTW,1443.834334317703,1568.1476394983301,-124.31330518062714,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,6,6,0,0.2,0.8,-0.6000000000000001,0.1,0.7,-0.6,-2.8,1.6,-4.4,-2.8,1.2,-4.0,1.6,4.2,-2.6,4.4,2.6,1.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,-0.39999999999999997,-1.8,0.0,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,0.22999999999999993,-0.5999999999999999,-2.8,1.2,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.10000000000000009,-8.326672684688674e-17,0.0,0.40000000000000013,-0.40000000000000013,0.1,-0.09999999999999998,0.19999999999999998,3.0,3.0,0.0,-0.27999999999999997,0.84,-1.1199999999999999,-1,0.0,0,1,,
12354,2025-03-29,2025,NCD,LG,1406.7866336391144,1546.7622355022445,-139.97560186313012,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,6,6,0,0.6,1.0,-0.4,0.3,0.8,-0.5,-0.8,4.4,-5.2,-2.2,3.1,-5.300000000000001,6.6,5.8,0.7999999999999998,7.4,1.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.6,-3.8,1.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.17000000000000004,0.33,-0.5,-2.2,3.1,-5.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.19999999999999996,0.10000000000000003,1.4000000000000001,1.3000000000000003,0.09999999999999987,-0.3,-0.20000000000000007,-0.09999999999999992,3.0,3.0,0.0,-0.66,2.4800000000000004,-3.1400000000000006,-1,0.0,0,0,,
12355,2025-03-29,2025,KIW,SSG,1462.8171302557216,1506.4763765019143,-43.65924624619265,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,6,6,0,0.6,0.6,0.0,0.6,0.6,0.0,1.2,0.2,1.0,0.1,0.5,-0.4,8.8,3.6,5.200000000000001,7.6,3.4,4.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.4,1.8,-0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.12999999999999995,0.12999999999999995,0.0,0.09999999999999996,0.49999999999999994,-0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0999999999999999,-0.3,1.4,0.20000000000000007,-0.19999999999999996,0.4,3.0,3.0,0.0,0.06,0.3,-0.24,-1,0.0,0,1,,
12356,2025-03-29,2025,DOO,SAM,1493.63979566666,1492.0542717255194,1.5855239411405364,1.0,1.0,0.0,1,1,0,3,3,0,4,4,0,6,6,0,0.4,0.4,0.0,0.2,0.4,-0.2,-1.2,0.6,-1.7999999999999998,-1.1,0.1,-1.2000000000000002,2.6,7.2,-4.6,3.8,6.6,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,-1.2,-3.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,-0.07,-0.2,-1.1,0.09999999999999996,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,-0.09999999999999987,0.5,-0.5999999999999999,0.0,-0.4,0.4,3.0,3.0,0.0,-0.22000000000000003,0.04000000000000001,-0.26,-1,0.0,0,0,,
12357,2025-03-30,2025,HAN,KIA,1515.532453048603,1563.9491298441903,-48.416676795587364,1.0,1.0,0.0,1,1,0,3,3,0,5,5,0,6,6,0,0.4,0.2,0.2,0.6,0.4,0.19999999999999996,-0.8,-2.0,1.2,0.2,0.6,-0.39999999999999997,2.6,6.0,-3.4,3.4,8.0,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.19999999999999996,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13749999999999996,-0.0625,0.19999999999999996,0.325,0.725,-0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.19999999999999996,-0.2,5.551115123125783e-17,-1.0,-2.6,1.6,0.0,0.0,0.0,4.0,4.0,0.0,0.12,0.24,-0.12,-1,0.0,0,0,,
12358,2025-03-30,2025,LOT,KTW,1453.8467157781427,1558.1352580378905,-104.28854225974783,1.0,1.0,0.0,1,1,0,3,3,0,5,5,0,6,6,0,0.4,0.6,-0.19999999999999996,0.2,0.7,-0.49999999999999994,-0.8,1.0,-1.8,-2.6,1.4,-4.0,1.8,3.4,-1.5999999999999999,2.6,2.4,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,-0.19999999999999996,-0.2,0.6,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.2625,0.23749999999999993,-0.49999999999999994,-2.475,1.525,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.09999999999999998,0.3,1.8,-0.3999999999999999,2.2,0.2,-0.09999999999999998,0.3,4.0,4.0,0.0,-0.52,0.9799999999999999,-1.5,-1,0.0,0,0,,
12360,2025-03-30,2025,KIW,SSG,1471.016475494795,1498.2770312628409,-27.260555768045833,1.0,1.0,0.0,1,1,0,3,3,0,5,5,0,6,6,0,0.8,0.4,0.4,0.6,0.6,0.0,2.4,-0.8,3.2,0.2,0.4,-0.2,8.0,2.8,5.2,5.6,3.6,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.6000000000000001,2.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13749999999999996,0.13749999999999996,0.0,0.325,0.525,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000007,-0.19999999999999996,0.4,2.1999999999999997,-1.2000000000000002,3.4,0.20000000000000007,-0.39999999999999997,0.6000000000000001,4.0,4.0,0.0,0.12,0.24,-0.12,-1,0.0,0,0,,
12361,2025-03-30,2025,DOO,SAM,1484.8004827754155,1500.8935846167637,-16.093101841348243,1.0,1.0,0.0,1,1,0,3,3,0,5,5,0,6,6,0,0.4,0.4,0.0,0.2,0.4,-0.2,-2.8,2.0,-4.8,-2.2,1.0,-3.2,2.6,7.6,-5.0,5.4,5.6,-0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,-2.6,-0.6,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2625,-0.0625,-0.2,-2.075,1.125,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,-0.5999999999999996,1.0,-1.5999999999999996,0.0,-0.2,0.2,4.0,4.0,0.0,-0.44000000000000006,0.4,-0.8400000000000001,-1,0.0,0,0,,
12367,2025-04-02,2025,KTW,LG,1564.5606502008475,1552.4160474833145,12.144602717532962,3.0,4.0,-1.0,0,0,0,1,0,1,3,2,1,5,4,1,0.4,1.0,-0.6,0.6,0.9,-0.30000000000000004,0.0,4.8,-4.8,0.9,4.3,-3.4,2.6,6.6,-3.9999999999999996,2.6,1.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.4,-0.30000000000000004,0.6125,4.0125,-3.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-0.19999999999999996,0.09999999999999998,-0.29999999999999993,-0.9,0.5,-1.4,0.0,-0.30000000000000004,0.30000000000000004,0.0,-2.0,2.0,0.54,3.87,-3.33,-1,0.0,0,1,,
12368,2025-04-02,2025,HAN,LOT,1507.8412299790932,1447.4213236151857,60.41990636390756,3.0,3.0,0.0,0,0,0,1,1,0,3,3,0,5,5,0,0.4,0.2,0.2,0.5,0.2,0.3,-0.2,-1.0,0.8,-0.2,-2.4,2.1999999999999997,3.2,2.0,1.2000000000000002,3.4,3.0,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.39999999999999997,0.8,-4.4,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.3,-0.4875,-2.6875,2.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,0.0,-0.09999999999999998,0.0,1.4,-1.4,0.09999999999999998,0.0,0.09999999999999998,0.0,0.0,0.0,-0.1,-0.48,0.38,-1,0.0,0,0,,
12370,2025-04-02,2025,KIA,SAM,1571.6403529137,1509.3285028028479,62.31185011085222,3.0,3.0,0.0,0,0,0,1,1,0,3,3,0,5,5,0,0.2,0.4,-0.2,0.5,0.5,0.0,-2.6,0.4,-3.0,0.8,1.5,-0.7,4.8,5.4,-0.6000000000000005,7.4,5.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5125000000000001,1.2125,-0.6999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.09999999999999998,-0.2,-3.4000000000000004,-1.1,-2.3000000000000003,-0.09999999999999998,-0.09999999999999998,0.0,0.0,0.0,0.0,0.4,0.75,-0.35,-1,0.0,0,0,,
12371,2025-04-02,2025,DOO,KIW,1476.3655645893314,1462.8382976762289,13.527266913102494,3.0,3.0,0.0,0,0,0,1,1,0,3,3,0,5,5,0,0.4,0.8,-0.4,0.2,0.6,-0.39999999999999997,-2.0,2.2,-4.2,-2.2,-0.4,-1.8000000000000003,2.4,7.2,-4.800000000000001,4.4,5.0,-0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,-0.2,-2.6,-1.6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.09999999999999998,-0.39999999999999997,-2.4875000000000003,-0.6875,-1.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20000000000000007,-5.551115123125783e-17,0.20000000000000018,2.6,-2.4,0.0,-0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,-0.44000000000000006,-0.24,-0.20000000000000007,-1,0.0,0,1,,
12372,2025-04-03,2025,KTW,LG,1571.4817194692978,1545.4949782148642,25.986741254433582,1.0,1.0,0.0,1,1,0,1,1,0,3,2,1,5,4,1,0.6,0.8,-0.20000000000000007,0.6,0.8,-0.20000000000000007,1.0,3.0,-2.0,1.2,3.4,-2.2,4.0,6.6,-2.5999999999999996,3.0,3.6,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.20000000000000007,2.0,1.6,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.11249999999999999,0.31250000000000006,-0.20000000000000007,0.9875,3.1875,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19999999999999996,-0.3999999999999999,0.19999999999999996,0.20000000000000007,-0.20000000000000007,0.40000000000000013,2.0,1.0,1.0,0.72,2.72,-2.0,-1,0.0,0,0,,
12373,2025-04-03,2025,HAN,LOT,1497.6977292952272,1457.5648242990517,40.13290499617551,1.0,1.0,0.0,1,1,0,1,1,0,3,3,0,5,5,0,0.4,0.4,0.0,0.4,0.3,0.10000000000000003,-0.2,0.2,-0.4,-0.8,-1.9,1.0999999999999999,3.6,3.0,0.6000000000000001,3.8,2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.19999999999999996,0.4,-1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08749999999999997,-0.1875,0.10000000000000003,-1.0125,-2.1125,1.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000003,-0.10000000000000003,0.6000000000000001,2.1,-1.5,0.19999999999999996,0.10000000000000003,0.09999999999999992,2.0,2.0,0.0,-0.32000000000000006,-0.57,0.2499999999999999,-1,0.0,0,0,,
