game_id,date,time,season,home_team,away_team,home_runs_total,away_runs_total,home_r1,away_r1,home_r2,away_r2,home_r3,away_r3,home_r4,away_r4,home_r5,away_r5,home_runs_f5,away_runs_f5,attendance,odds_details,odds_over_under,home_is_favorite,home_hits,away_hits,detail_parsed,status_completed,status_state,status_description,status_detail,game_url
12304,2025-03-15,,2025,KIW,DOO,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 2 : 3 Final Kiwoom Heroes,https://mykbostats.com/games/12304-Doosan-vs-Kiwoom-20250315
12303,2025-03-15,,2025,SSG,LG,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 9 : 4 Final SSG Landers,https://mykbostats.com/games/12303-LG-vs-SSG-20250315
12301,2025-03-14,,2025,SSG,KIW,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 3 : 5 Final SSG Landers,https://mykbostats.com/games/12301-Kiwoom-vs-SSG-20250314
12300,2025-03-14,,2025,SAM,LG,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 3 : 5 Final Samsung Lions,https://mykbostats.com/games/12300-LG-vs-Samsung-20250314
12299,2025-03-14,,2025,NCD,KTW,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 1 : 0 Final NC Dinos,https://mykbostats.com/games/12299-KT-vs-NC-20250314
12298,2025-03-14,,2025,DOO,KIA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 3 : 3 Final Doosan Bears,https://mykbostats.com/games/12298-Kia-vs-Doosan-20250314
12297,2025-03-14,,2025,LOT,HAN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 2 : 0 Final Lotte Giants,https://mykbostats.com/games/12297-Hanwha-vs-Lotte-20250314
12296,2025-03-13,,2025,SSG,KIW,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 7 : 6 Final SSG Landers,https://mykbostats.com/games/12296-Kiwoom-vs-SSG-20250313
12295,2025-03-13,,2025,NCD,KTW,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 10 : 5 Final NC Dinos,https://mykbostats.com/games/12295-KT-vs-NC-20250313
12294,2025-03-13,,2025,SAM,LG,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 10 : 5 Final Samsung Lions,https://mykbostats.com/games/12294-LG-vs-Samsung-20250313
12293,2025-03-13,,2025,DOO,KIA,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 4 : 1 Final Doosan Bears,https://mykbostats.com/games/12293-Kia-vs-Doosan-20250313
12292,2025-03-13,,2025,LOT,HAN,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 3 : 3 Final Lotte Giants,https://mykbostats.com/games/12292-Hanwha-vs-Lotte-20250313
12291,2025-03-11,,2025,KTW,KIW,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 9 : 5 Final KT Wiz,https://mykbostats.com/games/12291-Kiwoom-vs-KT-20250311
12290,2025-03-11,,2025,SAM,DOO,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 8 : 11 Final Samsung Lions,https://mykbostats.com/games/12290-Doosan-vs-Samsung-20250311
12289,2025-03-11,,2025,LOT,LG,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 2 : 3 Final Lotte Giants,https://mykbostats.com/games/12289-LG-vs-Lotte-20250311
12288,2025-03-11,,2025,NCD,KIA,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 17 : 10 Final NC Dinos,https://mykbostats.com/games/12288-Kia-vs-NC-20250311
12287,2025-03-11,,2025,SSG,HAN,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 8 : 0 Final SSG Landers,https://mykbostats.com/games/12287-Hanwha-vs-SSG-20250311
12286,2025-03-10,,2025,KTW,KIW,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 4 : 7 Final KT Wiz,https://mykbostats.com/games/12286-Kiwoom-vs-KT-20250310
12285,2025-03-10,,2025,SAM,DOO,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 8 : 5 Final Samsung Lions,https://mykbostats.com/games/12285-Doosan-vs-Samsung-20250310
12284,2025-03-10,,2025,LOT,LG,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 8 : 2 Final Lotte Giants,https://mykbostats.com/games/12284-LG-vs-Lotte-20250310
12283,2025-03-10,,2025,NCD,KIA,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 3 : 6 Final NC Dinos,https://mykbostats.com/games/12283-Kia-vs-NC-20250310
12282,2025-03-10,,2025,SSG,HAN,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 3 : 1 Final SSG Landers,https://mykbostats.com/games/12282-Hanwha-vs-SSG-20250310
12281,2025-03-09,,2025,NCD,KIW,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 2 : 7 Final NC Dinos,https://mykbostats.com/games/12281-Kiwoom-vs-NC-20250309
12280,2025-03-09,,2025,SAM,SSG,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 0 : 7 Final Samsung Lions,https://mykbostats.com/games/12280-SSG-vs-Samsung-20250309
12279,2025-03-09,,2025,HAN,DOO,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 4 : 2 Final Hanwha Eagles,https://mykbostats.com/games/12279-Doosan-vs-Hanwha-20250309
12278,2025-03-09,,2025,KTW,LG,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 4 : 9 Final KT Wiz,https://mykbostats.com/games/12278-LG-vs-KT-20250309
12277,2025-03-09,,2025,LOT,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 0 : 0 Final Lotte Giants,https://mykbostats.com/games/12277-Kia-vs-Lotte-20250309
12276,2025-03-08,,2025,NCD,KIW,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 3 : 1 Final NC Dinos,https://mykbostats.com/games/12276-Kiwoom-vs-NC-20250308
12275,2025-03-08,,2025,SAM,SSG,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 9 : 3 Final Samsung Lions,https://mykbostats.com/games/12275-SSG-vs-Samsung-20250308
12274,2025-03-08,,2025,HAN,DOO,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 6 : 4 Final Hanwha Eagles,https://mykbostats.com/games/12274-Doosan-vs-Hanwha-20250308
12273,2025-03-08,,2025,KTW,LG,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 1 : 5 Final KT Wiz,https://mykbostats.com/games/12273-LG-vs-KT-20250308
12272,2025-03-08,,2025,LOT,KIA,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 3 : 4 Final Lotte Giants,https://mykbostats.com/games/12272-Kia-vs-Lotte-20250308
12259,2024-10-28,,2024,KIA,SAM,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 5 : 7 Final Kia Tigers,https://mykbostats.com/games/12259-Samsung-vs-Kia-20241028
12264,2024-10-26,,2024,SAM,KIA,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 9 : 2 Final Samsung Lions,https://mykbostats.com/games/12264-Kia-vs-Samsung-20241026
12257,2024-10-25,,2024,SAM,KIA,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 2 : 4 Final Samsung Lions,https://mykbostats.com/games/12257-Kia-vs-Samsung-20241025
12263,2024-10-23,,2024,KIA,SAM,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 3 : 8 Final Kia Tigers,https://mykbostats.com/games/12263-Samsung-vs-Kia-20241023
12254,2024-10-23,,2024,KIA,SAM,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 1 : 5 Final Kia Tigers,https://mykbostats.com/games/12254-Samsung-vs-Kia-20241023
12251,2024-10-19,,2024,LG,SAM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 1 : 0 Final LG Twins,https://mykbostats.com/games/12251-Samsung-vs-LG-20241019
12245,2024-10-17,,2024,LG,SAM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 0 : 1 Final LG Twins,https://mykbostats.com/games/12245-Samsung-vs-LG-20241017
12247,2024-10-15,,2024,SAM,LG,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 5 : 10 Final Samsung Lions,https://mykbostats.com/games/12247-LG-vs-Samsung-20241015
12242,2024-10-13,,2024,SAM,LG,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 4 : 10 Final Samsung Lions,https://mykbostats.com/games/12242-LG-vs-Samsung-20241013
12241,2024-10-11,,2024,LG,KTW,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 1 : 4 Final LG Twins,https://mykbostats.com/games/12241-KT-vs-LG-20241011
12240,2024-10-09,,2024,KTW,LG,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 5 : 6 Final/11 KT Wiz,https://mykbostats.com/games/12240-LG-vs-KT-20241009
12239,2024-10-08,,2024,KTW,LG,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 6 : 5 Final KT Wiz,https://mykbostats.com/games/12239-LG-vs-KT-20241008
12238,2024-10-06,,2024,LG,KTW,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 2 : 7 Final LG Twins,https://mykbostats.com/games/12238-KT-vs-LG-20241006
12237,2024-10-05,,2024,LG,KTW,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 3 : 2 Final LG Twins,https://mykbostats.com/games/12237-KT-vs-LG-20241005
12236,2024-10-03,,2024,DOO,KTW,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 1 : 0 Final Doosan Bears,https://mykbostats.com/games/12236-KT-vs-Doosan-20241003
12235,2024-10-02,,2024,DOO,KTW,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 4 : 0 Final Doosan Bears,https://mykbostats.com/games/12235-KT-vs-Doosan-20241002
12234,2024-10-01,,2024,KTW,SSG,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 3 : 4 Final KT Wiz,https://mykbostats.com/games/12234-SSG-vs-KT-20241001
12233,2024-10-01,,2024,NCD,LOT,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 5 : 1 Final NC Dinos,https://mykbostats.com/games/12233-Lotte-vs-NC-20241001
12232,2024-09-30,,2024,SSG,KIW,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 2 : 7 Final SSG Landers,https://mykbostats.com/games/12232-Kiwoom-vs-SSG-20240930
12231,2024-09-30,,2024,KIA,NCD,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 5 : 10 Final Kia Tigers,https://mykbostats.com/games/12231-NC-vs-Kia-20240930
12230,2024-09-29,,2024,HAN,NCD,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 7 : 2 Final Hanwha Eagles,https://mykbostats.com/games/12230-NC-vs-Hanwha-20240929
12219,2024-09-28,,2024,KTW,KIW,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 7 : 10 Final KT Wiz,https://mykbostats.com/games/12219-Kiwoom-vs-KT-20240928
12218,2024-09-28,,2024,HAN,SSG,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 6 : 2 Final Hanwha Eagles,https://mykbostats.com/games/12218-SSG-vs-Hanwha-20240928
12217,2024-09-28,,2024,NCD,DOO,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 4 : 3 Final NC Dinos,https://mykbostats.com/games/12217-Doosan-vs-NC-20240928
12216,2024-09-28,,2024,SAM,LG,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 11 : 4 Final Samsung Lions,https://mykbostats.com/games/12216-LG-vs-Samsung-20240928
12215,2024-09-28,,2024,LOT,KIA,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 12 : 8 Final Lotte Giants,https://mykbostats.com/games/12215-Kia-vs-Lotte-20240928
12214,2024-09-27,,2024,KTW,KIW,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 7 : 8 Final/12 KT Wiz,https://mykbostats.com/games/12214-Kiwoom-vs-KT-20240927
12213,2024-09-27,,2024,LOT,NCD,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 6 : 13 Final Lotte Giants,https://mykbostats.com/games/12213-NC-vs-Lotte-20240927
12212,2024-09-27,,2024,HAN,KIA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 0 : 8 Final Hanwha Eagles,https://mykbostats.com/games/12212-Kia-vs-Hanwha-20240927
12222,2024-09-26,,2024,LG,KIW,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 3 : 6 Final LG Twins,https://mykbostats.com/games/12222-Kiwoom-vs-LG-20240926
12211,2024-09-26,,2024,NCD,SSG,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 10 : 1 Final NC Dinos,https://mykbostats.com/games/12211-SSG-vs-NC-20240926
12210,2024-09-26,,2024,LOT,DOO,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 4 : 3 Final Lotte Giants,https://mykbostats.com/games/12210-Doosan-vs-Lotte-20240926
12229,2024-09-25,,2024,SAM,KIW,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 3 : 6 Final Samsung Lions,https://mykbostats.com/games/12229-Kiwoom-vs-Samsung-20240925
12209,2024-09-25,,2024,NCD,SSG,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 8 : 2 Final NC Dinos,https://mykbostats.com/games/12209-SSG-vs-NC-20240925
12208,2024-09-25,,2024,KIA,LOT,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 5 : 2 Final Kia Tigers,https://mykbostats.com/games/12208-Lotte-vs-Kia-20240925
12207,2024-09-25,,2024,LG,HAN,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 4 : 2 Final LG Twins,https://mykbostats.com/games/12207-Hanwha-vs-LG-20240925
12224,2024-09-24,,2024,DOO,NCD,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,NC Dinos 5 : 10 Final Doosan Bears,https://mykbostats.com/games/12224-NC-vs-Doosan-20240924
12223,2024-09-24,,2024,SSG,LG,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 14 : 5 Final SSG Landers,https://mykbostats.com/games/12223-LG-vs-SSG-20240924
12206,2024-09-24,,2024,KIA,SAM,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 1 : 7 Final Kia Tigers,https://mykbostats.com/games/12206-Samsung-vs-Kia-20240924
12205,2024-09-24,,2024,KTW,LOT,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 1 : 5 Final KT Wiz,https://mykbostats.com/games/12205-Lotte-vs-KT-20240924
12204,2024-09-24,,2024,KIW,HAN,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 4 : 5 Final Kiwoom Heroes,https://mykbostats.com/games/12204-Hanwha-vs-Kiwoom-20240924
12228,2024-09-23,,2024,HAN,LOT,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 3 : 2 Final Hanwha Eagles,https://mykbostats.com/games/12228-Lotte-vs-Hanwha-20240923
12203,2024-09-23,,2024,KIA,SAM,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 3 : 5 Final Kia Tigers,https://mykbostats.com/games/12203-Samsung-vs-Kia-20240923
12202,2024-09-23,,2024,DOO,SSG,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 4 : 8 Final Doosan Bears,https://mykbostats.com/games/12202-SSG-vs-Doosan-20240923
12201,2024-09-22,,2024,SAM,KIW,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 8 : 9 Final Samsung Lions,https://mykbostats.com/games/12201-Kiwoom-vs-Samsung-20240922
12200,2024-09-22,,2024,KTW,SSG,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 6 : 2 Final KT Wiz,https://mykbostats.com/games/12200-SSG-vs-KT-20240922
12199,2024-09-22,,2024,LG,DOO,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 5 : 9 Final LG Twins,https://mykbostats.com/games/12199-Doosan-vs-LG-20240922
12198,2024-09-22,,2024,HAN,LOT,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Lotte Giants 4 : 8 Final Hanwha Eagles,https://mykbostats.com/games/12198-Lotte-vs-Hanwha-20240922
12226,2024-09-21,,2024,LG,DOO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 0 : 2 Final LG Twins,https://mykbostats.com/games/12226-Doosan-vs-LG-20240921
12225,2024-09-21,,2024,LG,DOO,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Doosan Bears 14 : 7 Final LG Twins,https://mykbostats.com/games/12225-Doosan-vs-LG-20240921
12196,2024-09-21,,2024,KTW,SSG,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,SSG Landers 4 : 1 Final KT Wiz,https://mykbostats.com/games/12196-SSG-vs-KT-20240921
12189,2024-09-19,,2024,SSG,KIW,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 6 : 8 Final SSG Landers,https://mykbostats.com/games/12189-Kiwoom-vs-SSG-20240919
12188,2024-09-19,,2024,KTW,SAM,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 5 : 12 Final KT Wiz,https://mykbostats.com/games/12188-Samsung-vs-KT-20240919
12187,2024-09-19,,2024,LOT,LG,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 7 : 4 Final Lotte Giants,https://mykbostats.com/games/12187-LG-vs-Lotte-20240919
12186,2024-09-19,,2024,DOO,KIA,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 4 : 9 Final Doosan Bears,https://mykbostats.com/games/12186-Kia-vs-Doosan-20240919
12185,2024-09-19,,2024,NCD,HAN,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 7 : 6 Final NC Dinos,https://mykbostats.com/games/12185-Hanwha-vs-NC-20240919
12184,2024-09-18,,2024,KTW,SAM,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 8 : 6 Final KT Wiz,https://mykbostats.com/games/12184-Samsung-vs-KT-20240918
12183,2024-09-18,,2024,LOT,LG,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 5 : 3 Final Lotte Giants,https://mykbostats.com/games/12183-LG-vs-Lotte-20240918
12182,2024-09-18,,2024,NCD,HAN,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 2 : 5 Final NC Dinos,https://mykbostats.com/games/12182-Hanwha-vs-NC-20240918
12181,2024-09-17,,2024,DOO,SAM,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 4 : 8 Final Doosan Bears,https://mykbostats.com/games/12181-Samsung-vs-Doosan-20240917
12180,2024-09-17,,2024,LOT,LG,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 3 : 7 Final Lotte Giants,https://mykbostats.com/games/12180-LG-vs-Lotte-20240917
12179,2024-09-17,,2024,KIW,KTW,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 4 : 2 Final Kiwoom Heroes,https://mykbostats.com/games/12179-KT-vs-Kiwoom-20240917
12178,2024-09-17,,2024,SSG,KIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 0 : 2 Final SSG Landers,https://mykbostats.com/games/12178-Kia-vs-SSG-20240917
12177,2024-09-17,,2024,NCD,HAN,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 4 : 1 Final NC Dinos,https://mykbostats.com/games/12177-Hanwha-vs-NC-20240917
12176,2024-09-16,,2024,DOO,KIW,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 4 : 5 Final/10 Doosan Bears,https://mykbostats.com/games/12176-Kiwoom-vs-Doosan-20240916
12175,2024-09-16,,2024,KTW,KIA,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kia Tigers 11 : 5 Final KT Wiz,https://mykbostats.com/games/12175-Kia-vs-KT-20240916
12174,2024-09-15,,2024,KIA,KIW,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 10 : 5 Final Kia Tigers,https://mykbostats.com/games/12174-Kiwoom-vs-Kia-20240915
12173,2024-09-15,,2024,SSG,SAM,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 9 : 14 Final SSG Landers,https://mykbostats.com/games/12173-Samsung-vs-SSG-20240915
12172,2024-09-15,,2024,NCD,LG,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 1 : 4 Final NC Dinos,https://mykbostats.com/games/12172-LG-vs-NC-20240915
12171,2024-09-15,,2024,LOT,HAN,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 9 : 16 Final Lotte Giants,https://mykbostats.com/games/12171-Hanwha-vs-Lotte-20240915
12170,2024-09-14,,2024,KIA,KIW,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Kiwoom Heroes 2 : 3 Final Kia Tigers,https://mykbostats.com/games/12170-Kiwoom-vs-Kia-20240914
12169,2024-09-14,,2024,SSG,SAM,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Samsung Lions 9 : 11 Final SSG Landers,https://mykbostats.com/games/12169-Samsung-vs-SSG-20240914
12168,2024-09-14,,2024,NCD,LG,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,LG Twins 10 : 7 Final NC Dinos,https://mykbostats.com/games/12168-LG-vs-NC-20240914
12167,2024-09-14,,2024,DOO,KTW,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,KT Wiz 1 : 2 Final Doosan Bears,https://mykbostats.com/games/12167-KT-vs-Doosan-20240914
12166,2024-09-14,,2024,LOT,HAN,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 9 : 12 Final Lotte Giants,https://mykbostats.com/games/12166-Hanwha-vs-Lotte-20240914
12163,2024-09-13,,2024,LOT,HAN,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-1,0,0,0,1,post,Final,Hanwha Eagles 8 : 4 Final Lotte Giants,https://mykbostats.com/games/12163-Hanwha-vs-Lotte-20240913
